Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,lemmatized_text,matched_keywords,category
711,768134679992102913,2016-08-23 17:15:53,['https://t.co/31pih5xUN'],"Mesures de sécurité en main, matelot Paige est prête pour les opérations de vol abord le NGCC #SirWilfridLaurier. https://t.co/31pih5xUNC",Mesures de en main matelot Paige est pour les rations de vol abord le NGCC SirWilfridLaurier https co 31pih5xUNC,['#SirWilfridLaurier'],2,0,2,unknown,fr,0.16666666666666666,Neutral,MPO_Centre_tweeter,"['sirwilfridlaurier', 'mesure', 'main', 'matelot', 'paige', 'les', 'ration', 'vol', 'abord', 'ngcc', 'sirwilfridlaurier', 'https', '31pih5xunc']",[],unknown
712,763510330987339776,2016-08-10 23:00:22,['https://t.co/fWkt5DKEZX'],"RT @TPSGC_PWGSC: Contrat d’entretien de 8,7 M$ attribué à Verreault Nav. pour le radoub NGCC Pierre Radisson https://t.co/fWkt5DKEZX https:…",RT Contrat entretien de Verreault Nav pour le radoub NGCC Pierre Radisson https co fWkt5DKEZX https,[],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['contrat', 'entretien', 'verreault', 'nav', 'radoub', 'ngcc', 'pierre', 'radisson', 'https', 'fwkt5dkezx', 'https']",[],unknown
713,768135449382686720,2016-08-23 17:18:57,['https://t.co/glhX0Xjy6'],"Matelots Kevin et Paige, NGCC #SirWilfridLaurier, réparent des marques de jours au détroit de Simpson. #Arctique https://t.co/glhX0Xjy6d",Matelots Kevin et Paige NGCC SirWilfridLaurier parent des marques de jours au troit de Simpson Arctique https co glhX0Xjy6d,"['#SirWilfridLaurier', '#Arctique']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['sirwilfridlaurier', 'arctique', 'matelot', 'kevin', 'paige', 'ngcc', 'sirwilfridlaurier', 'parent', 'marque', 'jours', 'troit', 'simpson', 'arctique', 'https', 'glhx0xjy6d']",[],unknown
714,768136250746343424,2016-08-23 17:22:08,['https://t.co/GQ8O65XtHf'],Élingage de 650 barils de carburant par le GC 439 au camp Tanquery. NGCC #DesGroseilliers surveille les opérations. https://t.co/GQ8O65XtHf,lingage de 650 barils de carburant par le GC 439 au camp Tanquery NGCC DesGroseilliers surveille les rations https co GQ8O65XtHf,['#DesGroseilliers'],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['desgroseilliers', 'lingage', '650', 'baril', 'carburant', '439', 'camp', 'tanquery', 'ngcc', 'desgroseilliers', 'surveille', 'les', 'ration', 'https', 'gq8o65xthf']",[],unknown
715,768136893141843969,2016-08-23 17:24:41,['https://t.co/F4Bws6i6Hi'],NGCC #DesGroseilliers à Eureka pour le ravitaillement de la station en carburant diesel. Opérations #Arctique. https://t.co/F4Bws6i6Hi,NGCC DesGroseilliers Eureka pour le ravitaillement de la station en carburant diesel rations Arctique https co F4Bws6i6Hi,"['#DesGroseilliers', '#Arctique']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['desgroseilliers', 'arctique', 'ngcc', 'desgroseilliers', 'eureka', 'ravitaillement', 'station', 'carburant', 'diesel', 'ration', 'arctique', 'https', 'f4bws6i6hi']",[],unknown
716,869263784707313665,2017-05-29 18:46:51,[],"RT @GCC_CCG: Excellente formation de recherche &amp; sauvetage ce wkd #LacOntario avec NGCC Cape Storm, NGCC Corporal Teather CV, @CCGACA &amp; par…",RT Excellente formation de recherche amp sauvetage ce wkd LacOntario avec NGCC Cape Storm NGCC Corporal Teather CV CCGACA amp,['#LacOntario'],2,0,2,unknown,en,0.0,Neutral,MPO_Centre_tweeter,"['lacontario', 'excellente', 'formation', 'recherche', 'amp', 'sauvetage', 'wkd', 'lacontario', 'ngcc', 'cape', 'storm', 'ngcc', 'corporal', 'teather', 'ccgaca', 'amp']",[],unknown
717,768224413879824388,2016-08-23 23:12:27,['https://t.co/wTSVf\xe2\x80\xa6'],"RT @MPO_TNL: Déranger les animaux marins est illégal. Pour leur sécurité et la vôtre, laissez-les. #baleine #MPO #béluga https://t.co/wTSVf…",RT ranger les animaux marins est gal Pour leur et la tre laissez les baleine MPO luga https co,"['#baleine', '#MPO', '#b']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['baleine', 'mpo', 'ranger', 'les', 'animal', 'marin', 'gal', 'tre', 'laissez', 'les', 'baleine', 'mpo', 'luga', 'https']",[],unknown
718,868162412872179712,2017-05-26 17:50:23,"['https://t.co/l6vJp4Ybvv', 'https://t.co/0cYQSnQLf6']",RT @GCC_CCG: Soyez vigilant. Soyez prêt. Ayez du plaisir ! #Sécuriténautique https://t.co/l6vJp4Ybvv https://t.co/0cYQSnQLf6,RT Soyez vigilant Soyez Ayez du plaisir nautique https co l6vJp4Ybvv https co 0cYQSnQLf6,['#S'],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['vigilant', 'plaisir', 'nautique', 'https', 'l6vjp4ybvv', 'https', '0cyqsnqlf6']",[],unknown
719,768446205907050496,2016-08-24 13:53:47,[],RT @Transports_gc: Qui approuve les #GiletsDeSauvetage et les #VFI au #Canada?,RT approuve les GiletsDeSauvetage les VFI Canada,"['#GiletsDeSauvetage', '#VFI', '#Canada']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['giletsdesauvetage', 'vfi', 'canada', 'approuve', 'les', 'giletsdesauvetage', 'les', 'vfi', 'canada']",[],unknown
720,768511162178756608,2016-08-24 18:11:53,[],RT @GCC_CCG: #LSV Le #Collège #GCC a fait partie du tournage de #AmazingRaceCanada. Ne manquez pas l’épisode de mardi prochain #GCCFière @a…,RT LSV Le ge GCC fait partie du tournage de AmazingRaceCanada Ne manquez pas pisode de mardi prochain,"['#LSV', '#Coll', '#GCC', '#AmazingRaceCanada', '#GCCFi']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['lsv', 'coll', 'gcc', 'amazingracecanada', 'gccfi', 'lsv', 'gcc', 'fait', 'partie', 'tournage', 'amazingracecanada', 'manquez', 'pisode', 'mardi', 'prochain']",[],unknown
721,866103993608679426,2017-05-21 01:30:58,[],RT @GCC_CCG: #BZ à notre équipe du Centre &amp; Arctique et nos #partenaires d’avoir renfloué un navire échoué sur le lac Saint-François près d…,RT BZ notre quipe du Centre amp Arctique et nos partenaires avoir un navire sur le lac Saint ois,"['#BZ', '#partenaires']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['partenaire', 'quipe', 'centre', 'amp', 'arctique', 'partenaire', 'avoir', 'navire', 'lac', 'saint', 'ois']",[],unknown
722,865988520070041601,2017-05-20 17:52:07,[],RT @GCC_CCG: 4/4 Les participants de l’exercice NWP 2017 visitent le #JRCC &amp; #BFCTrenton pour connaitre l’équipement et les opérations de #…,RT Les participants de exercice NWP 2017 visitent le JRCC amp BFCTrenton pour connaitre quipement et les rations de,"['#JRCC', '#BFCTrenton', '#']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['jrcc', 'bfctrenton', 'les', 'participant', 'exercice', 'nwp', '2017', 'visitent', 'jrcc', 'amp', 'bfctrenton', 'connaitre', 'quipement', 'les', 'ration']",[],unknown
723,769001120412930048,2016-08-26 02:38:49,"['https://t.co/tLWZKu3eMO', 'https://t.co/cOWFw\xe2\x80\xa6']",RT @CanMNews: RT @emiliehchoue: Une petite pause pour célébrer #Canada150 au pôle Nord! #C ... - https://t.co/tLWZKu3eMO https://t.co/cOWFw…,RT CanMNews RT emiliehchoue Une petite pause pour brer Canada150 au le Nord https co tLWZKu3eMO https co,"['#Canada150', '#C']",2,0,2,Social,fr,0.0,Neutral,MPO_Centre_tweeter,"['canada150', 'canmnews', 'emiliehchoue', 'petit', 'pause', 'brer', 'canada150', 'nord', 'https', 'tlwzku3emo', 'https']",['nord'],Social
724,865988397810241538,2017-05-20 17:51:37,[],"RT @GCC_CCG: 3/4 La #GCC remercie les partenaires lors de l’exercice #SAR #Arctique à #BFCTrenton : @ArcticCruiseOP, gouv. du Nunavut et @U…",RT La GCC remercie les partenaires lors de exercice SAR Arctique BFCTrenton ArcticCruiseOP gouv du Nunavut et,"['#GCC', '#SAR', '#Arctique', '#BFCTrenton']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['gcc', 'sar', 'arctique', 'bfctrenton', 'gcc', 'remercie', 'les', 'partenaire', 'lors', 'exercice', 'sar', 'arctique', 'bfctrenton', 'arcticcruiseop', 'gouv', 'nunavut']",[],unknown
725,865988307007803392,2017-05-20 17:51:16,[],RT @GCC_CCG: 2/4 Rencontres récentes à #BFCTrenton en vue d’améliorer la coordination de #SAR #Arctique entre gouvernement et l’industrie d…,RT Rencontres centes BFCTrenton en vue liorer la coordination de SAR Arctique entre gouvernement et industrie,"['#BFCTrenton', '#SAR', '#Arctique']",2,0,2,Economical,fr,0.0,Neutral,MPO_Centre_tweeter,"['bfctrenton', 'sar', 'arctique', 'rencontre', 'centes', 'bfctrenton', 'vue', 'liorer', 'coordination', 'sar', 'arctique', 'entre', 'gouvernement', 'industrie']",['industrie'],Economical
726,764097883041697794,2016-08-12 13:55:06,['https://t.co/PgEZIi5dZJ'],Deux navires qui se croisent dans…le jour! Les NGCC #HenryLarsen et #TerryFox au changement d’équipage à Iqaluit. https://t.co/PgEZIi5dZJ,Deux navires qui se croisent le jour Les NGCC HenryLarsen et TerryFox au changement quipage Iqaluit https co PgEZIi5dZJ,"['#HenryLarsen', '#TerryFox']",2,0,2,Social,fr,0.0,Neutral,MPO_Centre_tweeter,"['henrylarsen', 'terryfox', 'deux', 'navire', 'croisent', 'jour', 'les', 'ngcc', 'henrylarsen', 'terryfox', 'changement', 'quipage', 'iqaluit', 'https', 'pgezii5dzj']",['changement'],Social
727,872614481582534656,2017-06-08 00:41:19,[],RT @GCC_CCG: #GCCFière de nos nouveaux diplômés du Collège en direction vers le centre du Canada et de l’#Arctique pour une carrière extrao…,RT de nos nouveaux du ge en direction vers le centre du Canada et de Arctique pour une,"['#GCCFi', '#Arctique']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['gccfi', 'arctique', 'nouveau', 'direction', 'ver', 'centre', 'canada', 'arctique']",[],unknown
728,755866557474082818,2016-07-20 20:46:45,['https://t.co/KIJlA8O6P'],Équipage du NGCC #SirWilfridLaurier aide à la collecte d’échantillons avec le personnel scientifique. #Arctique https://t.co/KIJlA8O6Pc,quipage du NGCC SirWilfridLaurier aide la collecte chantillons avec le personnel scientifique Arctique https co KIJlA8O6Pc,"['#SirWilfridLaurier', '#Arctique']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['sirwilfridlaurier', 'arctique', 'quipage', 'ngcc', 'sirwilfridlaurier', 'aide', 'collecte', 'chantillons', 'personnel', 'scientifique', 'arctique', 'https', 'kijla8o6pc']",[],unknown
729,875109086257446913,2017-06-14 21:53:59,[],"RT @GCC_CCG: #GGCLC2017 – invité spécial délégué, Kuthula Matshazi d'#Iqaluit #Nunavut avec fonctionnaire en chef Brent Gauthier du NGCC Sa…",RT GGCLC2017 cial Kuthula Matshazi Iqaluit Nunavut avec fonctionnaire en chef Brent Gauthier du NGCC,"['#GGCLC2017', '#Iqaluit', '#Nunavut']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['ggclc2017', 'iqaluit', 'nunavut', 'ggclc2017', 'cial', 'kuthula', 'matshazi', 'iqaluit', 'nunavut', 'fonctionnaire', 'chef', 'brent', 'gauthier', 'ngcc']",[],unknown
730,755867353754247168,2016-07-20 20:49:55,['https://t.co/M8fxZY7wVI'],Le NGCC #SirWilfridLaurier a observé plus de morses dans la mer Chukchi cette année que dans le passé. #Arctique https://t.co/M8fxZY7wVI,Le NGCC SirWilfridLaurier plus de morses dans la mer Chukchi cette que dans le Arctique https co M8fxZY7wVI,"['#SirWilfridLaurier', '#Arctique']",2,0,2,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['sirwilfridlaurier', 'arctique', 'ngcc', 'sirwilfridlaurier', 'plus', 'morse', 'mer', 'chukchi', 'cette', 'arctique', 'https', 'm8fxzy7wvi']",['mer'],Environmental
731,876898392999424002,2017-06-19 20:24:03,[],"RT @salledepresseGC: Début de saison #Arctique 2017! #GCCFière protège le milieu marin, soutient industrie, science et les collectivités ht…",RT salledepresseGC de saison Arctique 2017 ge le milieu marin soutient industrie science et les,"['#Arctique', '#GCCFi']",2,0,2,Economical,fr,0.0,Neutral,MPO_Centre_tweeter,"['arctique', 'gccfi', 'salledepressegc', 'saison', 'arctique', '2017', 'milieu', 'marin', 'soutient', 'industrie', 'science', 'les']",['industrie'],Economical
732,756565833242013696,2016-07-22 19:05:25,['https://t.co/EkdWRwWLVA'],Vie à bord le NGCC #TerryFox dans l’#Arctique: démonstration  de la combinaison d’immersion et coupe de cheveux. https://t.co/EkdWRwWLVA,Vie bord le NGCC TerryFox dans Arctique monstration de la combinaison immersion et coupe de cheveux https co EkdWRwWLVA,"['#TerryFox', '#Arctique']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['terryfox', 'arctique', 'vie', 'bord', 'ngcc', 'terryfox', 'arctique', 'monstration', 'combinaison', 'immersion', 'coupe', 'cheveux', 'https', 'ekdwrwwlva']",[],unknown
733,757722275126837248,2016-07-25 23:40:42,['https://t.co/tfL\xe2\x80\xa6'],RT @MPO_DFO: Les scientifiques &amp; étudiants rédigent des blogues quotidiens sur la #DéclarationGalway. Suivez-les (anglais) https://t.co/tfL…,RT Les scientifiques amp tudiants digent des blogues quotidiens sur la clarationGalway Suivez les anglais https co,['#D'],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['les', 'scientifique', 'amp', 'tudiants', 'digent', 'blogues', 'quotidien', 'clarationgalway', 'suivez', 'les', 'anglais', 'https']",[],unknown
734,758018572388016128,2016-07-26 19:18:05,[],RT @GCC_CCG: #GCCFière d’appuyer les recherches de @MPO_Science depuis nos navires à travers le pays.,RT appuyer les recherches de depuis nos navires travers le pays,['#GCCFi'],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['gccfi', 'appuyer', 'les', 'recherche', 'depuis', 'navire', 'travers', 'pays']",[],unknown
735,758053304563892224,2016-07-26 21:36:06,['https://t.co/HI2KtXIlhF'],"NGCC #SirWilfridLaurier, essai de propulsion contre un immense floe de glace, NO de Prudhoe Bay, AK, #Arctique https://t.co/HI2KtXIlhF",NGCC SirWilfridLaurier essai propulsion contre immense floe glace NO Prudhoe Bay AK Arctique https co HI2KtXIlhF,"['#SirWilfridLaurier', '#Arctique']",1,1,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['sirwilfridlaurier', 'arctique', 'ngcc', 'sirwilfridlaurier', 'essai', 'propulsion', 'contre', 'immense', 'floe', 'glace', 'prudhoe', 'bay', 'arctique', 'https', 'hi2ktxilhf']",[],unknown
736,875423219653783552,2017-06-15 18:42:14,['https://t.co/O66OMVOoXT'],RT @salledepresseGC: .@environnementca et @MPO_DFOfont visiter le Centre canadien des eaux intérieures aux médias. https://t.co/O66OMVOoXT,RT salledepresseGC environnementca et visiter le Centre canadien des eaux rieures aux dias https co O66OMVOoXT,[],2,0,2,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['salledepressegc', 'environnementca', 'visiter', 'centre', 'canadien', 'eau', 'rieures', 'dias', 'https', 'o66omvooxt']",['eau'],Environmental
737,816646804989218816,2017-01-04 14:05:45,['https://t\xe2\x80\xa6'],RT @GCC_CCG: Le prog d’embarcations de sauvetage côtier embauche. Vous avez jusqu’au 10 janvier 2017. Ne manquez pas votre chance https://t…,RT Le prog embarcations de sauvetage tier embauche Vous avez au 10 janvier 2017 Ne manquez pas votre chance https,[],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['prog', 'embarcation', 'sauvetage', 'tier', 'embauche', 'janvier', '2017', 'manquez', 'chance', 'https']",[],unknown
738,875380289475837952,2017-06-15 15:51:39,['https://t.co/r6SuOBJuW'],RT @environnementca: 2/2 lors des portes ouvertes du Centre canadien des eaux intérieures. #ServCDNs #SNFP2017 https://t.co/r6SuOBJuW2,RT environnementca lors des portes ouvertes du Centre canadien des eaux rieures ServCDNs SNFP2017 https co r6SuOBJuW2,"['#ServCDNs', '#SNFP2017']",2,0,2,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['servcdns', 'snfp2017', 'environnementca', 'lors', 'porte', 'ouvertes', 'centre', 'canadien', 'eau', 'rieures', 'servcdns', 'snfp2017', 'https', 'r6suobjuw2']",['eau'],Environmental
739,759052935951097856,2016-07-29 15:48:17,['https://t.co/rsOLEw8PmN'],#VendrediAmusant Ce balbuzard et sa famille passent une partie de l’année au sommet de la nouvelle tour https://t.co/rsOLEw8PmN,VendrediAmusant Ce balbuzard et sa famille passent une partie de au sommet de la nouvelle tour https co rsOLEw8PmN,['#VendrediAmusant'],1,1,2,Social,fr,0.0,Neutral,MPO_Centre_tweeter,"['vendrediamusant', 'vendrediamusant', 'balbuzard', 'famille', 'passent', 'partie', 'sommet', 'nouvelle', 'tour', 'https', 'rsolew8pmn']",['famille'],Social
740,875380274217013248,2017-06-15 15:51:35,[],RT @environnementca: 1/2 Venez rencontrer nos experts en recherche et @MPO_DFO...,RT environnementca Venez rencontrer experts recherche,[],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['environnementca', 'venez', 'rencontrer', 'expert', 'recherche']",[],unknown
741,759387642505166848,2016-07-30 13:58:17,['https://t.co/5u9bBxYy8V'],RT @MPO_Science: Sharon Clouthier au #MPO  étudie l’herpèsvirus des cyprinidés chez les carpes commune et koï https://t.co/5u9bBxYy8V https…,RT Sharon Clouthier au MPO tudie svirus des chez les carpes commune et https co 5u9bBxYy8V,['#MPO'],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['mpo', 'sharon', 'clouthier', 'mpo', 'tudie', 'svirus', 'chez', 'les', 'carpe', 'commune', 'https', '5u9bbxyy8v']",[],unknown
742,875109100610256901,2017-06-14 21:54:02,[],"RT @GCC_CCG: Arrêt @CityWindsorON, débarquement #GGCLC2017 – départ du NGCC Samuel Risley, #Aidesàlanavigation dans les #GrandsLacs https:/…",RT CityWindsorON barquement GGCLC2017 part du NGCC Samuel Risley lanavigation dans les GrandsLacs https,"['#GGCLC2017', '#Aides', '#GrandsLacs']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['ggclc2017', 'aide', 'grandslacs', 'citywindsoron', 'barquement', 'ggclc2017', 'part', 'ngcc', 'samuel', 'risley', 'lanavigation', 'les', 'grandslacs', 'https']",[],unknown
743,875109071975833601,2017-06-14 21:53:56,[],"RT @GCC_CCG: #LSV Conférence sur le leadership 2017 de @GGDavidJohnston a lieu partout au pays, y compris à bord du NGCC Samuel Risley. #GC…",RT LSV rence sur le leadership 2017 de GGDavidJohnston lieu partout au pays compris bord du NGCC Samuel Risley,"['#LSV', '#GC']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['lsv', 'lsv', 'rence', 'leadership', '2017', 'ggdavidjohnston', 'lieu', 'partout', 'pays', 'compris', 'bord', 'ngcc', 'samuel', 'risley']",[],unknown
744,873000674719662084,2017-06-09 02:15:55,['https://t.co/4TccxLPZQw'],RT @environnementca: C’est la #SemaineStLaurent du 3 au 11 juin! Découvrez comment nous le protégeons : https://t.co/4TccxLPZQw #SemaineEnv…,RT environnementca est la SemaineStLaurent du au 11 juin couvrez comment nous le geons https co 4TccxLPZQw,"['#SemaineStLaurent', '#SemaineEnv']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['semainestlaurent', 'semaineenv', 'environnementca', 'semainestlaurent', 'juin', 'couvrez', 'comment', 'geons', 'https', '4tccxlpzqw']",[],unknown
745,760505488513589248,2016-08-02 16:00:12,['https://t.co/5MVItGd1z'],Belle photo Frank ! #GCCFière Opérations #Arctique. En anglais: https://t.co/5MVItGd1z9,Belle photo Frank rations Arctique En anglais https co 5MVItGd1z9,"['#GCCFi', '#Arctique']",1,1,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['gccfi', 'arctique', 'beau', 'photo', 'frank', 'ration', 'arctique', 'anglais', 'https', '5mvitgd1z9']",[],unknown
746,760943779142664192,2016-08-03 21:01:49,[],RT @MPO_DFO: Les données recueillies sur le fond marin contribueront à la carte bathymétrique générale des océans (GEBCO) #DéclarationGalway,RT Les es recueillies sur le fond marin contribueront la carte trique rale des ans GEBCO clarationGalway,['#D'],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['les', 'recueillies', 'fond', 'marin', 'contribueront', 'carte', 'trique', 'rale', 'gebco', 'clarationgalway']",[],unknown
747,760943821614116864,2016-08-03 21:01:59,['https://t.co/bEFYGZndPJ'],RT @MPO_DFO: Une autre mission sous la #DéclarationGalway tire à sa fin. Retracez son voyage ici (anglais seulement) https://t.co/bEFYGZndPJ,RT Une autre mission sous la clarationGalway tire sa fin Retracez son voyage ici anglais seulement https co bEFYGZndPJ,['#D'],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['autre', 'mission', 'sou', 'clarationgalway', 'tire', 'fin', 'retracez', 'voyage', 'ici', 'anglais', 'seulement', 'https', 'befygzndpj']",[],unknown
748,760944301555712000,2016-08-03 21:03:53,['https://t.co/U\xe2\x80\xa6'],RT @GCC_CCG: Vous aimez les défis? Une carrière à la #GCC vous en donnera beaucoup. Comment? Commencer au Collège de la #GCC https://t.co/U…,RT Vous aimez les fis Une la GCC vous en donnera beaucoup Comment Commencer au ge de la GCC https co,"['#GCC', '#GCC']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['gcc', 'gcc', 'aimez', 'les', 'fis', 'gcc', 'donnera', 'beaucoup', 'comment', 'commencer', 'gcc', 'https']",[],unknown
749,761238969032011777,2016-08-04 16:34:48,['https://t.co/moGTPmA'],Ours polaires et morses observés par le personnel de la GCC lors de travaux à terre la semaine dernière. #Arctique https://t.co/moGTPmADu1,polaires et morses par le personnel de la GCC lors de travaux terre la semaine Arctique https co moGTPmADu1,['#Arctique'],2,0,2,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['arctique', 'polaire', 'morse', 'personnel', 'gcc', 'lors', 'travail', 'terre', 'semaine', 'arctique', 'https', 'mogtpmadu1']",['terre'],Environmental
750,874318453896884225,2017-06-12 17:32:18,[],"RT @GRCONT: Sgt. Langley de l'EESM avec le Sgt d'état major retraité Fridgen(100-ans) abord 
du Teather pendant les jours de port à Johnsto…",RT GRCONT Sgt Langley de EESM avec le Sgt tat major Fridgen 100 ans abord du Teather pendant les jours de port,[],2,0,2,unknown,fr,0.0625,Neutral,MPO_Centre_tweeter,"['grcont', 'sgt', 'langley', 'eesm', 'sgt', 'tat', 'major', 'fridgen', '100', 'abord', 'teather', 'pendant', 'les', 'jours', 'port']",[],unknown
751,761242031972909056,2016-08-04 16:46:58,['https://t.co/lDazQETK5i'],RT @MPO_TNL: ICYMI https://t.co/lDazQETK5i #NGCCHenryLarsen &amp; #NGCCTerryFox de St. John's font partie de opérations de la #GCC dans l'Arcti…,RT ICYMI https co lDazQETK5i NGCCHenryLarsen amp NGCCTerryFox de St John font partie de rations de la GCC dans,"['#NGCCHenryLarsen', '#NGCCTerryFox', '#GCC']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['ngcchenrylarsen', 'ngccterryfox', 'gcc', 'icymi', 'https', 'ldazqetk5i', 'ngcchenrylarsen', 'amp', 'ngccterryfox', 'john', 'font', 'partie', 'ration', 'gcc']",[],unknown
752,874317706320891905,2017-06-12 17:29:19,['https://t.co/\xe2\x80\xa6'],"RT @MPO_DFO: Répandez la nouvelle, pas le poisson. Aidez à réduire la répartition de la carpe asiatique dans les Grands Lacs. https://t.co/…",RT pandez la nouvelle pas le poisson Aidez duire la partition de la carpe asiatique dans les Grands Lacs https co,[],2,0,2,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['pandez', 'nouvelle', 'poisson', 'aidez', 'duire', 'partition', 'carpe', 'asiatique', 'les', 'grand', 'lacs', 'https']",['lacs'],Environmental
753,873302082505322497,2017-06-09 22:13:36,['https://t.co/3gLFM4vvCr'],"L'enquête sur le déversement du MPO, d'ECCC et de l'org. de réglem. de l'énergie de l'Alberta mène à des accusations. #TravailÉquipe https://t.co/3gLFM4vvCr",sur le versement du MPO ECCC et de org de glem de nergie de Alberta ne des accusations quipe https co 3gLFM4vvCr,['#Travail'],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['travail', 'versement', 'mpo', 'eccc', 'org', 'glem', 'nergie', 'alberta', 'accusation', 'quipe', 'https', '3glfm4vvcr']",[],unknown
754,873175549673394177,2017-06-09 13:50:48,[],"RT @GCC_CCG: #GCCFière d’avoir le drapeau #Canada150 à bord de notre flotte, dont le NGCC Limnos, menant des recherches scientifiques sur l…",RT avoir le drapeau Canada150 bord de notre flotte dont le NGCC Limnos menant des recherches scientifiques sur,"['#GCCFi', '#Canada150']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['gccfi', 'canada150', 'avoir', 'drapeau', 'canada150', 'bord', 'flotte', 'dont', 'ngcc', 'limnos', 'met', 'recherche', 'scientifique']",[],unknown
755,762285966757330948,2016-08-07 13:55:11,['https://t.co/5hF\xe2\x80\xa6'],"RT @GCC_CCG: Vélos donnés, sécurisés dans la cale du NGCC #SirWilfridLaurier pendant le voyage dans l’#Arctique. #GCCFière https://t.co/5hF…",RT los dans la cale du NGCC SirWilfridLaurier pendant le voyage dans Arctique https co,"['#SirWilfridLaurier', '#Arctique', '#GCCFi']",2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['sirwilfridlaurier', 'arctique', 'gccfi', 'los', 'cale', 'ngcc', 'sirwilfridlaurier', 'pendant', 'voyage', 'arctique', 'https']",[],unknown
756,873175539430850560,2017-06-09 13:50:46,[],"RT @GCC_CCG: En célébration du 150e de la Confédération, nous hissons fièrement le drapeau #Canada150 sur les navires de la GCC d'un océan…",RT En bration du 150e de la ration nous hissons rement le drapeau Canada150 sur les navires de la GCC un,['#Canada150'],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['canada150', 'bration', '150e', 'ration', 'hissons', 'rement', 'drapeau', 'canada150', 'les', 'navire', 'gcc']",[],unknown
757,762704450079354881,2016-08-08 17:38:05,['https://t.co/eacUOVVQQp'],Ryan et Gascon ont renouvelé l'accord binational d'intervention de pollution connu sous CANUSLAK à #GrandHaven https://t.co/eacUOVVQQp,Ryan et Gascon ont accord binational intervention de pollution connu sous CANUSLAK GrandHaven https co eacUOVVQQp,['#GrandHaven'],2,0,2,Environmental,fr,0.0,Neutral,MPO_Centre_tweeter,"['grandhaven', 'ryan', 'gascon', 'accord', 'binational', 'intervention', 'pollution', 'connu', 'sou', 'canuslak', 'grandhaven', 'https', 'eacuovvqqp']",['pollution'],Environmental
758,887362887991386112,2017-07-18 17:26:13,['https://t.co\xe2\x80\xa6'],RT @GCC_CCG: Les services de recherche &amp; sauvetage de la GCC en vedette aujourd’hui dans le @StCatStandard (anglais seulement) https://t.co…,RT Les services de recherche amp sauvetage de la GCC en vedette hui dans le StCatStandard anglais seulement https,[],2,0,2,unknown,fr,0.0,Neutral,MPO_Centre_tweeter,"['les', 'service', 'recherche', 'amp', 'sauvetage', 'gcc', 'vedette', 'hui', 'stcatstandard', 'anglais', 'seulement', 'https']",[],unknown
