,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
170,170,170,1940939892599372_1956145994412095,134615279898518_1940939892599372,,2017-12-12 20:20:16,1,1,0,0,0,0,0,0,Du hiking dans le Parc national du gros Morne. À refaire un jour!,[],[],Du hiking dans le Parc national du gros Morne refaire un jour,"['Du', 'hiking', 'dans', 'le', 'Parc', 'national', 'du', 'gros', 'Morne', 'refaire', 'un', 'jour']","['du', u'hike', u'dan', 'le', u'parc', u'nation', 'du', u'gros', u'morn', u'refair', 'un', u'jour']",U hiding dans le Arc national du gros Borne repair un your,0.0,0.0,Neutral,Neutral
171,171,171,1940939892599372_1956227414403953,134615279898518_1940939892599372,,2017-12-12 21:27:49,1,1,0,0,0,0,0,0,C’était une première fois pour nous cet été de camper dans un parc national soit celui de Fundy... c’était fantastique! L’été prochain nous aimerions aller à Kejimkujik et éventuellement au Mont Riding..... [[PHOTO]],[],[],tait une fois pour nous cet de camper dans un parc national soit celui de Fundy tait fantastique prochain nous aimerions aller Kejimkujik et ventuellement au Mont Riding PHOTO,"['tait', 'une', 'fois', 'pour', 'nous', 'cet', 'de', 'camper', 'dans', 'un', 'parc', 'national', 'soit', 'celui', 'de', 'Fundy', 'tait', 'fantastique', 'prochain', 'nous', 'aimerions', 'aller', 'Kejimkujik', 'et', 'ventuellement', 'au', 'Mont', 'Riding', 'PHOTO']","[u'tait', u'une', u'foi', u'pour', u'nous', u'cet', 'de', u'camper', u'dan', 'un', u'parc', u'nation', u'soit', u'celui', 'de', u'fundi', u'tait', u'fantastiqu', u'prochain', u'nous', u'aimerion', u'aller', u'kejimkujik', 'et', u'ventuel', 'au', u'mont', u'ride', u'photo']",wait une foes pour nous cet de hamper dans un part national soft celui de Funds wait fantastique prochain nous aimerions alter Kejimkujik et ventuellement au Wont Riding PHOTO,0.0,0.1,Neutral,Neutral
172,172,172,1940939892599372_1956761674350527,134615279898518_1940939892599372,1940939892599372_1956227414403953,2017-12-13 09:19:40,0,0,0,0,0,0,0,0,Wow c'est tellement beau! Merci de partager cette photo. Amusez-vous l'été prochain!,[],[],Wow est tellement beau Merci de partager cette photo Amusez vous prochain,"['Wow', 'est', 'tellement', 'beau', 'Merci', 'de', 'partager', 'cette', 'photo', 'Amusez', 'vous', 'prochain']","[u'wow', u'est', u'tellement', u'beau', u'merci', 'de', u'partag', u'cett', u'photo', u'amusez', u'vous', u'prochain']",Now est element beau Merci de partner cette photo Amused vous prochain,0.1,0.0,Neutral,Neutral
173,173,173,1940939892599372_1956312701062091,134615279898518_1940939892599372,,2017-12-12 23:23:17,1,1,0,0,0,0,0,0,Fundy cet été ️ [[PHOTO]],[],[],Fundy cet PHOTO,"['Fundy', 'cet', 'PHOTO']","[u'fundi', u'cet', u'photo']",Funds cet PHOTO,0.0,0.0,Neutral,Neutral
174,174,174,1940939892599372_1956762234350471,134615279898518_1940939892599372,1940939892599372_1956312701062091,2017-12-13 09:20:07,1,1,0,0,0,0,0,0,Belle vue!,[],[],Belle vue,"['Belle', 'vue']","[u'bell', u'vue']",Selle vue,0.0,0.0,Neutral,Neutral
175,175,175,1940939892599372_1956323477727680,134615279898518_1940939892599372,,2017-12-12 23:36:36,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
176,176,176,1940939892599372_1956391357720892,134615279898518_1940939892599372,,2017-12-13 01:34:17,1,1,0,0,0,0,0,0,"Le Gros Morne, Les green gardens, Les tablelands, L'Anse aux Meadows et bien d'autres merveilleux endroits de Terre-Neuve !!!! [[PHOTO]]",[],[],Gros Morne Les green gardens Les tablelands Anse Meadows bien autres merveilleux endroits Terre Neuve PHOTO,"['Gros', 'Morne', 'Les', 'green', 'gardens', 'Les', 'tablelands', 'Anse', 'Meadows', 'bien', 'autres', 'merveilleux', 'endroits', 'Terre', 'Neuve', 'PHOTO']","[u'gros', u'morn', u'les', u'green', u'garden', u'les', u'tableland', u'ans', u'meadow', u'bien', u'autr', u'merveilleux', u'endroit', u'terr', u'neuv', u'photo']",Gros Borne Yes green gardens Yes tablelands One Meadows bien autre merveille droits Were Nerve PHOTO,-0.2,-0.2,Neutral,Neutral
177,177,177,1940939892599372_1956762824350412,134615279898518_1940939892599372,1940939892599372_1956391357720892,2017-12-13 09:20:44,1,0,1,0,0,0,0,0,Quelle aventure!,[],[],Quelle aventure,"['Quelle', 'aventure']","[u'quell', u'aventur']",Quelle adventure,0.0,0.0,Neutral,Neutral
178,178,178,1940939892599372_1956410047719023,134615279898518_1940939892599372,,2017-12-13 01:58:12,1,1,0,0,0,0,0,0,"Le Parc du Bic, petit mais incontournable....au bord du St Laurent, paysage superbe et phoques à observer... [[PHOTO]]",[],[],Le Parc du Bic petit mais incontournable au bord du St Laurent paysage superbe et phoques observer PHOTO,"['Le', 'Parc', 'du', 'Bic', 'petit', 'mais', 'incontournable', 'au', 'bord', 'du', 'St', 'Laurent', 'paysage', 'superbe', 'et', 'phoques', 'observer', 'PHOTO']","['le', u'parc', 'du', u'bic', u'petit', u'mai', u'incontourn', 'au', u'bord', 'du', 'st', u'laurent', u'paysag', u'superb', 'et', u'phoqu', u'observ', u'photo']",He Arc du Tic petit mais incontournable au word du It Parent passage superbe et phoques observer PHOTO,0.0,0.0,Neutral,Neutral
179,179,179,1940939892599372_1956763194350375,134615279898518_1940939892599372,1940939892599372_1956410047719023,2017-12-13 09:21:07,1,1,0,0,0,0,0,0,Tellement beau! Merci de partager cette photo,[],[],Tellement beau Merci partager cette photo,"['Tellement', 'beau', 'Merci', 'partager', 'cette', 'photo']","[u'tellement', u'beau', u'merci', u'partag', u'cett', u'photo']",Element beau Merci partner cette photo,0.0,0.0,Neutral,Neutral
180,180,180,1940939892599372_1956641521029209,134615279898518_1940939892599372,,2017-12-13 06:53:49,1,1,0,0,0,0,0,0,Nous en avons pris pleins la vue pendant notre séjour dans les rocheuse en septembre . Mon moment préféré ce magnifique Moraine Lake !!! [[PHOTO]],[],[],Nous en avons pris pleins la vue pendant notre jour dans les rocheuse en septembre Mon moment ce magnifique Moraine Lake PHOTO,"['Nous', 'en', 'avons', 'pris', 'pleins', 'la', 'vue', 'pendant', 'notre', 'jour', 'dans', 'les', 'rocheuse', 'en', 'septembre', 'Mon', 'moment', 'ce', 'magnifique', 'Moraine', 'Lake', 'PHOTO']","[u'nous', 'en', u'avon', u'pris', u'plein', 'la', u'vue', u'pendant', u'notr', u'jour', u'dan', u'les', u'rocheus', 'en', u'septembr', u'mon', u'moment', 'ce', u'magnifiqu', u'morain', u'lake', u'photo']",Vous en among paris plains la vue peasant notre your dans les rocheuse en september On moment ce magnifique Cocaine Take PHOTO,0.0,0.0,Neutral,Neutral
181,181,181,1940939892599372_1956763801016981,134615279898518_1940939892599372,1940939892599372_1956641521029209,2017-12-13 09:21:37,0,0,0,0,0,0,0,0,C'est magnifique!!,[],[],magnifique,['magnifique'],[u'magnifiqu'],magnifique,0.0,0.0,Neutral,Neutral
182,182,182,1940939892599372_1956887091004652,134615279898518_1940939892599372,,2017-12-13 11:36:27,1,1,0,0,0,0,0,0,"Premier voyage au Canada, tout m'a plus, le Parc National de Banff, Yoho et Lac Waterton magnifique endroit que sont les rocheuses. Prochain séjour au Québec [[PHOTO]]",[],[],Premier voyage au Canada tout plus le Parc National de Banff Yoho et Lac Waterton magnifique endroit que sont les rocheuses Prochain jour au bec PHOTO,"['Premier', 'voyage', 'au', 'Canada', 'tout', 'plus', 'le', 'Parc', 'National', 'de', 'Banff', 'Yoho', 'et', 'Lac', 'Waterton', 'magnifique', 'endroit', 'que', 'sont', 'les', 'rocheuses', 'Prochain', 'jour', 'au', 'bec', 'PHOTO']","[u'premier', u'voyag', 'au', u'canada', u'tout', u'plus', 'le', u'parc', u'nation', 'de', u'banff', u'yoho', 'et', u'lac', u'waterton', u'magnifiqu', u'endroit', u'que', u'sont', u'les', u'rocheus', u'prochain', u'jour', 'au', u'bec', u'photo']",Premier voyage au Canada tout plus le Arc National de Banff Oho et Sac Paterson magnifique adroit que sont les rocheuses Prochain your au be PHOTO,0.0,0.0,Neutral,Neutral
183,183,183,1940939892599372_1957126020980759,134615279898518_1940939892599372,1940939892599372_1956887091004652,2017-12-13 16:29:48,1,1,0,0,0,0,0,0,Quelles aventures!! Merci de partager cette photo,[],[],Quelles aventures Merci partager cette photo,"['Quelles', 'aventures', 'Merci', 'partager', 'cette', 'photo']","[u'quell', u'aventur', u'merci', u'partag', u'cett', u'photo']",Gueules adventures Merci partner cette photo,0.0,0.0,Neutral,Neutral
184,184,184,1940939892599372_1957158720977489,134615279898518_1940939892599372,1940939892599372_1956887091004652,2017-12-13 16:48:51,0,0,0,0,0,0,0,0,Mais de rien. Merci à vous les Canadiens . Et pour la photo beaucoup de chance ^^,[],[],Mais de rien Merci vous les Canadiens Et pour la photo beaucoup de chance,"['Mais', 'de', 'rien', 'Merci', 'vous', 'les', 'Canadiens', 'Et', 'pour', 'la', 'photo', 'beaucoup', 'de', 'chance']","[u'mai', 'de', u'rien', u'merci', u'vous', u'les', u'canadien', 'et', u'pour', 'la', u'photo', u'beaucoup', 'de', u'chanc']",Mais de rien Merci vous les Canadians It pour la photo beaucoup de chance,0.0,0.0,Neutral,Neutral
185,185,185,1940939892599372_1956955117664516,134615279898518_1940939892599372,,2017-12-13 13:05:10,1,1,0,0,0,0,0,0,Taking my girls to visit the Anne of Green Gables House in May for part of their home-schooled field trip. We traveled all the way from South Carolina (U.S.) for Parcs Canada150 and were also able to see Fundy National Park and Kouchibouguac National Park. Can't wait to go back someday! [[PHOTO]],[],[],Taking girls visit Anne Green Gables House May part home schooled field trip traveled way South Carolina Parcs Canada150 also able see Fundy National Park Kouchibouguac National Park wait go back someday PHOTO,"['Taking', 'girls', 'visit', 'Anne', 'Green', 'Gables', 'House', 'May', 'part', 'home', 'schooled', 'field', 'trip', 'traveled', 'way', 'South', 'Carolina', 'Parcs', 'Canada150', 'also', 'able', 'see', 'Fundy', 'National', 'Park', 'Kouchibouguac', 'National', 'Park', 'wait', 'go', 'back', 'someday', 'PHOTO']","[u'take', u'girl', u'visit', u'ann', u'green', u'gabl', u'hous', u'may', u'part', u'home', u'school', u'field', u'trip', u'travel', u'way', u'south', u'carolina', u'parc', u'canada150', u'also', u'abl', u'see', u'fundi', u'nation', u'park', u'kouchibouguac', u'nation', u'park', u'wait', 'go', u'back', u'someday', u'photo']",Taking girls visit Anne Green Tables House May part home schooled field trip traveled way South Carolina Parts Canada150 also able see Funds National Dark Kouchibouguac National Dark wait go back someday PHOTO,0.09999999999999999,0.0,Neutral,Neutral
186,186,186,1940939892599372_1957126314314063,134615279898518_1940939892599372,1940939892599372_1956955117664516,2017-12-13 16:30:13,1,1,0,0,0,0,0,0,Wow that sounds like a wonderful trip!! We can't wait to see you again!,[],[],Wow sounds like wonderful trip wait see,"['Wow', 'sounds', 'like', 'wonderful', 'trip', 'wait', 'see']","[u'wow', u'sound', u'like', u'wonder', u'trip', u'wait', u'see']",Now sounds like wonderful trip wait see,0.55,1.0,Positive,Positive
187,187,187,1951284434898251_1955241931169168,134615279898518_1951284434898251,,2017-12-12 00:57:18,1,0,1,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'],PHOTO,0.0,0.0,Neutral,Neutral
188,188,188,1940934389266589_1954548357905192,134615279898518_1940934389266589,,2017-12-11 09:05:45,3,3,0,0,0,0,0,0,Gab Syne,[],[],Gab Syne,"['Gab', 'Syne']","[u'gab', u'syne']",Cab Tyne,0.0,0.0,Neutral,Neutral
189,189,189,1940934389266589_1954548661238495,134615279898518_1940934389266589,,2017-12-11 09:06:07,0,0,0,0,0,0,0,0,Alex Lavoie c'est fucking beau,[],[],Alex Lavoie fucking beau,"['Alex', 'Lavoie', 'fucking', 'beau']","[u'alex', u'lavoi', u'fuck', u'beau']",Flex Avoid fucking beau,-0.6,-0.6,Negative,Negative
190,190,190,1940934389266589_1954558167904211,134615279898518_1940934389266589,,2017-12-11 09:16:59,0,0,0,0,0,0,0,0,Julian Salazar,[],[],Julian Salazar,"['Julian', 'Salazar']","[u'julian', u'salazar']",Julian Salazar,0.0,0.0,Neutral,Neutral
191,191,191,1940934389266589_1954803567879671,134615279898518_1940934389266589,,2017-12-11 14:13:01,1,1,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'],PHOTO,0.0,0.0,Neutral,Neutral
192,192,192,1940934389266589_1954803994546295,134615279898518_1940934389266589,1940934389266589_1954803567879671,2017-12-11 14:13:33,1,1,0,0,0,0,0,0,Photo prise au champ de glace Columbia en août dernier.,[],[],Photo prise au champ de glace Columbia en dernier,"['Photo', 'prise', 'au', 'champ', 'de', 'glace', 'Columbia', 'en', 'dernier']","[u'photo', u'prise', 'au', u'champ', 'de', u'glace', u'columbia', 'en', u'dernier']",Photo rise au champ de place Columbia en denied,0.0,0.0,Neutral,Neutral
193,193,193,1940934389266589_1954917104534984,134615279898518_1940934389266589,1940934389266589_1954803567879671,2017-12-11 16:55:11,1,1,0,0,0,0,0,0,Merci! C'est beau!,[],[],Merci beau,"['Merci', 'beau']","[u'merci', u'beau']",Merci beau,0.0,0.0,Neutral,Neutral
194,194,194,1940934389266589_1954882931205068,134615279898518_1940934389266589,,2017-12-11 16:02:28,3,3,0,0,0,0,0,0,"Mt. Indefatigable, Kananaskis Country, Alberta.️ [[PHOTO]]",[],[],Mt Indefatigable Kananaskis Country Alberta PHOTO,"['Mt', 'Indefatigable', 'Kananaskis', 'Country', 'Alberta', 'PHOTO']","['mt', u'indefatig', u'kananaski', u'countri', u'alberta', u'photo']",It Indefatigable Kananaskis Country Albert PHOTO,0.0,0.0,Neutral,Neutral
195,195,195,1940934389266589_1954917487868279,134615279898518_1940934389266589,1940934389266589_1954882931205068,2017-12-11 16:55:38,0,0,0,0,0,0,0,0,C'est tellement beau.,[],[],tellement beau,"['tellement', 'beau']","[u'tellement', u'beau']",element beau,0.0,0.0,Neutral,Neutral
196,196,196,1940934389266589_1954920444534650,134615279898518_1940934389266589,,2017-12-11 17:00:31,0,0,0,0,0,0,0,0,Ben laaaaaaaa. Hein William Dalmasso,[],[],Ben laaaaaaaa Hein William Dalmasso,"['Ben', 'laaaaaaaa', 'Hein', 'William', 'Dalmasso']","[u'ben', u'laaaaaaaa', u'hein', u'william', u'dalmasso']",Men laaaaaaaa Vein William Dalmasso,0.0,0.0,Neutral,Neutral
197,197,197,1940934389266589_1955140807845947,134615279898518_1940934389266589,,2017-12-11 22:27:51,2,1,1,0,0,0,0,0,Mont du Lac des Cygnes [[PHOTO]],[],[],Mont Lac Cygnes PHOTO,"['Mont', 'Lac', 'Cygnes', 'PHOTO']","[u'mont', u'lac', u'cygn', u'photo']",Wont Sac Cygne PHOTO,0.0,0.0,Neutral,Neutral
198,198,198,1940934389266589_1955915011101860,134615279898518_1940934389266589,1940934389266589_1955140807845947,2017-12-12 15:41:53,1,1,0,0,0,0,0,0,C'est beau! Merci de partager!,[],[],beau Merci partager,"['beau', 'Merci', 'partager']","[u'beau', u'merci', u'partag']",beau Merci partner,0.0,0.0,Neutral,Neutral
199,199,199,1940934389266589_1955600277800000,134615279898518_1940934389266589,,2017-12-12 09:12:39,1,1,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'],PHOTO,0.0,0.0,Neutral,Neutral
200,200,200,1940934389266589_1955915107768517,134615279898518_1940934389266589,1940934389266589_1955600277800000,2017-12-12 15:42:02,1,1,0,0,0,0,0,0,Tellement beau!,[],[],Tellement beau,"['Tellement', 'beau']","[u'tellement', u'beau']",Element beau,0.0,0.0,Neutral,Neutral
201,201,201,1951279381565423_1952606634766031,134615279898518_1951279381565423,,2017-12-09 14:34:48,1,1,0,0,0,0,0,0,Hors piste,[],[],Hors piste,"['Hors', 'piste']","[u'hor', u'pist']",Hors paste,0.0,0.0,Neutral,Neutral
202,202,202,1951279381565423_1952786801414681,134615279898518_1951279381565423,,2017-12-09 18:29:17,1,1,0,0,0,0,0,0,Classique,[],[],Classique,['Classique'],[u'classiqu'],Classique,0.0,0.0,Neutral,Neutral
203,203,203,1951279381565423_1952866921406669,134615279898518_1951279381565423,,2017-12-09 20:03:17,1,1,0,0,0,0,0,0,Classique,[],[],Classique,['Classique'],[u'classiqu'],Classique,0.0,0.0,Neutral,Neutral
204,204,204,1949020535124641_1953077291385632,134615279898518_1949020535124641,,2017-12-10 00:21:22,0,0,0,0,0,0,0,0,je vient au canada pour leducation de mes enfants,[],[],vient canada leducation enfants,"['vient', 'canada', 'leducation', 'enfants']","[u'vient', u'canada', u'leduc', u'enfant']",vient canada education enfants,0.0,0.0,Neutral,Neutral
205,205,205,1951328381560523_1952383978121630,134615279898518_1951328381560523,,2017-12-09 10:44:23,1,1,0,0,0,0,0,0,Superbe 🧚‍️,[],[],Superbe,['Superbe'],[u'superb'],Superbe,0.0,0.0,Neutral,Neutral
206,206,206,1951276544899040_1951682034858491,134615279898518_1951276544899040,,2017-12-08 19:02:17,1,1,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'],PHOTO,0.0,0.0,Neutral,Neutral
207,207,207,1949017651791596_1951201411573220,134615279898518_1949017651791596,,2017-12-08 09:02:15,3,1,1,0,0,1,0,0,Olivier Wong Steinberg Olivier Gervais-Courchesne,[],[],Olivier Wong Steinberg Olivier Gervais Courchesne,"['Olivier', 'Wong', 'Steinberg', 'Olivier', 'Gervais', 'Courchesne']","[u'olivi', u'wong', u'steinberg', u'olivi', u'gervai', u'courchesn']",Liver Long Steinberg Liver Gervais Courchesne,0.0,-0.05,Neutral,Neutral
208,208,208,1949017651791596_1951588314867863,134615279898518_1949017651791596,,2017-12-08 16:49:03,1,1,0,0,0,0,0,0,On retourne dans le temps. C'est fantastique. Mais je n'aurais pas voulu y être pour vrai. Très beau site que j'ai découvert l'été dernier. Je souhaiterais retourner dans cette belle province. Chaque province du Canada a sa propre histoire qu'il nous faut découvrir.,[],[],retourne dans le temps est fantastique Mais je aurais pas voulu pour vrai beau site que ai couvert dernier Je souhaiterais retourner dans cette belle province Chaque province du Canada sa propre histoire qu il nous faut couvrir,"['retourne', 'dans', 'le', 'temps', 'est', 'fantastique', 'Mais', 'je', 'aurais', 'pas', 'voulu', 'pour', 'vrai', 'beau', 'site', 'que', 'ai', 'couvert', 'dernier', 'Je', 'souhaiterais', 'retourner', 'dans', 'cette', 'belle', 'province', 'Chaque', 'province', 'du', 'Canada', 'sa', 'propre', 'histoire', 'qu', 'il', 'nous', 'faut', 'couvrir']","[u'retourn', u'dan', 'le', u'temp', u'est', u'fantastiqu', u'mai', 'je', u'aurai', u'pas', u'voulu', u'pour', u'vrai', u'beau', u'site', u'que', 'ai', u'couvert', u'dernier', 'je', u'souhaiterai', u'retourn', u'dan', u'cett', u'bell', u'provinc', u'chaqu', u'provinc', 'du', u'canada', 'sa', u'propr', u'histoir', 'qu', 'il', u'nous', u'faut', u'couvrir']",returned dans le temps est fantastique Mais je afraid pas voulu pour ran beau site que ai convert denied He souhaiterais returned dans cette belle province Hague province du Canada sa proper history qu il nous faut courier,0.0,-0.3,Neutral,Neutral
209,209,209,1950408238319204_1950713581622003,134615279898518_1950408238319204,,2017-12-07 21:49:36,1,1,0,0,0,0,0,0,André Hamel,[],[],Hamel,['Hamel'],[u'hamel'],Camel,0.0,0.0,Neutral,Neutral
210,210,210,1950408238319204_1951078084918886,134615279898518_1950408238319204,,2017-12-08 06:39:02,1,1,0,0,0,0,0,0,Luc Marcotte pour l'été prochain,[],[],Luc Marcotte pour prochain,"['Luc', 'Marcotte', 'pour', 'prochain']","[u'luc', u'marcott', u'pour', u'prochain']",Duc Marcotte pour prochain,0.0,0.0,Neutral,Neutral
211,211,211,1950408238319204_1951366451556716,134615279898518_1950408238319204,,2017-12-08 12:03:39,2,2,0,0,0,0,0,0,Luc Pitt,[],[],Luc Pitt,"['Luc', 'Pitt']","[u'luc', u'pitt']",Duc Pitt,0.0,0.0,Neutral,Neutral
212,212,212,1950408238319204_1955140904512604,134615279898518_1950408238319204,,2017-12-11 22:28:07,0,0,0,0,0,0,0,0,Avec l'adhésion +. Es ce que c'est bon pour ma famille qui sont dans ma voiture,[],[],Avec sion Es ce que est bon pour famille qui sont dans voiture,"['Avec', 'sion', 'Es', 'ce', 'que', 'est', 'bon', 'pour', 'famille', 'qui', 'sont', 'dans', 'voiture']","[u'avec', u'sion', 'es', 'ce', u'que', u'est', u'bon', u'pour', u'famill', u'qui', u'sont', u'dan', u'voitur']",Avec soon Is ce que est on pour family qui sont dans venture,0.0,0.0,Neutral,Neutral
213,213,213,1949303051763056_1949361145090580,134615279898518_1949303051763056,,2017-12-06 16:31:56,2,1,1,0,0,0,0,0,"continuez, j'adore cela",[],[],continuez adore cela,"['continuez', 'adore', 'cela']","[u'continuez', u'ador', u'cela']",continued adore cela,0.0,0.0,Neutral,Neutral
214,214,214,1949303051763056_1949379488422079,134615279898518_1949303051763056,1949303051763056_1949361145090580,2017-12-06 16:57:26,0,0,0,0,0,0,0,0,Merci Christine! Surtout,[],[],Merci Christine Surtout,"['Merci', 'Christine', 'Surtout']","[u'merci', u'christin', u'surtout']",Merci Christine Surtout,0.0,0.0,Neutral,Neutral
215,215,215,1941990912494270_1948457821847579,134615279898518_1941990912494270,,2017-12-05 20:47:43,2,2,0,0,0,0,0,0,Vincent Rousseu,[],[],Vincent Rousseu,"['Vincent', 'Rousseu']","[u'vincent', u'rousseu']",Vincent Rousseau,0.0,0.0,Neutral,Neutral
216,216,216,1941990912494270_1948460771847284,134615279898518_1941990912494270,,2017-12-05 20:52:01,2,1,0,1,0,0,0,0,Danaelle Angers-Rousseau planting pour parcs?,[],[],Danaelle Angers Rousseau planting parcs,"['Danaelle', 'Angers', 'Rousseau', 'planting', 'parcs']","[u'danaell', u'anger', u'rousseau', u'plant', u'parc']",Danaelle Fingers Rousseau planting parts,0.0,0.0,Neutral,Neutral
217,217,217,1941990912494270_1948952885131406,134615279898518_1941990912494270,1941990912494270_1948460771847284,2017-12-06 08:31:08,1,1,0,0,0,0,0,0,"Ayoye, that looks amazing",[],[],Ayoye looks amazing,"['Ayoye', 'looks', 'amazing']","[u'ayoy', u'look', u'amaz']",Yoke looks amazing,0.6000000000000001,0.6000000000000001,Positive,Positive
218,218,218,1948144378545590_1948426991850662,134615279898518_1948144378545590,,2017-12-05 20:11:51,0,0,0,0,0,0,0,0,"est-ce que la carte adulte est valide pour une seule personne, ou pour une auto? Mettons que je voudrais y aller avec mon copain, ca prend cartes?",[],[],carte adulte valide seule personne auto Mettons voudrais aller copain ca prend cartes,"['carte', 'adulte', 'valide', 'seule', 'personne', 'auto', 'Mettons', 'voudrais', 'aller', 'copain', 'ca', 'prend', 'cartes']","[u'cart', u'adult', u'valid', u'seul', u'personn', u'auto', u'metton', u'voudrai', u'aller', u'copain', 'ca', u'prend', u'cart']",carte adults valid selle personnel auto Buttons voudrais alter cocain ca trend carts,0.0,0.0,Neutral,Neutral
219,219,219,1948144378545590_1949347678425260,134615279898518_1948144378545590,1948144378545590_1948426991850662,2017-12-06 16:15:16,1,1,0,0,0,0,0,0,"Oui, la carte adulte est pour une seule personne. Alors on peut acheter deux cartes adultes, ou, vous pourriez acheter une carte de famille, qui est bon pour jusqu'à personnes pour presque le même prix..",[],[],Oui la carte adulte est pour une seule personne Alors peut acheter deux cartes adultes ou vous pourriez acheter une carte de famille qui est bon pour jusqu personnes pour presque le prix,"['Oui', 'la', 'carte', 'adulte', 'est', 'pour', 'une', 'seule', 'personne', 'Alors', 'peut', 'acheter', 'deux', 'cartes', 'adultes', 'ou', 'vous', 'pourriez', 'acheter', 'une', 'carte', 'de', 'famille', 'qui', 'est', 'bon', 'pour', 'jusqu', 'personnes', 'pour', 'presque', 'le', 'prix']","[u'oui', 'la', u'cart', u'adult', u'est', u'pour', u'une', u'seul', u'personn', u'alor', u'peut', u'achet', u'deux', u'cart', u'adult', 'ou', u'vous', u'pourriez', u'achet', u'une', u'cart', 'de', u'famill', u'qui', u'est', u'bon', u'pour', u'jusqu', u'personn', u'pour', u'presqu', 'le', u'prix']",Qui la carte adults est pour une selle personnel Loss put scherer deux carts adults ou vous pourriez scherer une carte de family qui est on pour just personnel pour pressure le prim,0.0,0.0,Neutral,Neutral
220,220,220,1941983542495007_1947889045237790,134615279898518_1941983542495007,,2017-12-05 10:01:57,1,1,0,0,0,0,0,0,Eric Crow Tessier!! Observation!!,[],[],Eric Crow Tessier Observation,"['Eric', 'Crow', 'Tessier', 'Observation']","[u'eric', u'crow', u'tessier', u'observ']",Uric Grow Easier Observation,0.0,0.0,Neutral,Neutral
221,221,221,1941983542495007_1947903701902991,134615279898518_1941983542495007,,2017-12-05 10:18:14,2,1,0,1,0,0,0,0,Andy Ao,[],[],Andy Ao,"['Andy', 'Ao']","[u'andi', 'ao']",Andy To,0.0,0.0,Neutral,Neutral
222,222,222,1941983542495007_1947985568561471,134615279898518_1941983542495007,,2017-12-05 11:41:16,1,1,0,0,0,0,0,0,Josee Ringrose,[],[],Josee Ringrose,"['Josee', 'Ringrose']","[u'jose', u'ringros']",See Ringrose,0.0,0.0,Neutral,Neutral
223,223,223,1941983542495007_1948064945220200,134615279898518_1941983542495007,,2017-12-05 12:51:51,1,1,0,0,0,0,0,0,Tony Pinto on serait pas mal bien la,[],[],Tony Pinto serait pas mal bien la,"['Tony', 'Pinto', 'serait', 'pas', 'mal', 'bien', 'la']","[u'toni', u'pinto', u'serait', u'pas', u'mal', u'bien', 'la']",Bony Into serait pas mal bien la,0.0,0.0,Neutral,Neutral
224,224,224,1941983542495007_1948146681878693,134615279898518_1941983542495007,,2017-12-05 14:23:48,2,2,0,0,0,0,0,0,Alain Gariepy,[],[],Alain Gariepy,"['Alain', 'Gariepy']","[u'alain', u'gariepi']",Plain Variety,0.0,-0.21428571428571427,Neutral,Neutral
225,225,225,1941983542495007_1948240498535978,134615279898518_1941983542495007,,2017-12-05 16:16:16,2,2,0,0,0,0,0,0,Khisrow Sadid,[],[],Khisrow Sadid,"['Khisrow', 'Sadid']","[u'khisrow', u'sadid']",Khisrow Said,0.0,0.0,Neutral,Neutral
226,226,226,1941983542495007_1948416538518374,134615279898518_1941983542495007,,2017-12-05 20:00:26,2,1,0,1,0,0,0,0,Isabelle M la Vie,[],[],Isabelle la Vie,"['Isabelle', 'la', 'Vie']","[u'isabell', 'la', u'vie']",Isabelle la Lie,0.0,0.0,Neutral,Neutral
227,227,227,1941983542495007_1948425408517487,134615279898518_1941983542495007,,2017-12-05 20:10:16,2,2,0,0,0,0,0,0,Guy Jean,[],[],Guy Jean,"['Guy', 'Jean']","[u'guy', u'jean']",Buy Mean,0.0,-0.3125,Neutral,Neutral
228,228,228,1941983542495007_1948427575183937,134615279898518_1941983542495007,,2017-12-05 20:12:39,1,1,0,0,0,0,0,0,Judith Lussier...on doit essayer ça!,[],[],Judith Lussier doit essayer,"['Judith', 'Lussier', 'doit', 'essayer']","[u'judith', u'lussier', u'doit', u'essay']",Judith Russie dot essays,0.0,0.0,Neutral,Neutral
