"shortcode","mediaid","caption","url","is_video","comments","typename","owner_username","tagged_users","date","owner_id","caption_mentions","id","caption_hashtags","likes","video_url"
"BWvOzelgw9E",1562532705906921200,"Je vous présente Eric Potter, chercheur comme moi à la Commission géologique du Canada. \nPour ce projet, Eric recherche les empreintes chimiques des fluides qui ont formé les gisements. Nous voulons définir un moyen d’identifier les failles qui ont canalisé les fluides uranifères vers le site des gisements et de résoudre la question du mode de formation de ces gisements. \n#TravailDeTerrain #Uranium #Exploration","https://instagram.fyvr3-1.fna.fbcdn.net/vp/2d8d3987fc39e1998bb61432fbcfb9fd/5AEC9A7C/t51.2885-15/e35/20067212_151129618772673_4924967573017067520_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-07-19T11:20:35",4210755410,"[]","2017-07-19_11-20-35","[""travaildeterrain"",""uranium"",""exploration""]",3,
"BWvZFmRgJ4Q",1562577931576843800,"Et voici Charlene, notre stagiaire d’été bien aimée! \nElle entreprend une M. Sc. en géologie cet automne. Notre expédition lui donnera une précieuse expérience du travail dans des endroits reculés et lui permettra d’accroître ses connaissances en géologie économique. \nCharlene prendra des mesures détaillées des échantillons de sonde récoltés, elle aidera à l’organisation de nos données numériques, contribuera à la création de nos modèles de formation des gisements et mettra la main comme nous tous à la vie du camp. \n#FemmesEnSTIM #GéoSciences #wcw #FemmesEnScience","https://instagram.fyvr3-1.fna.fbcdn.net/vp/43894cfa97886d9488ec0ac273f3e7b5/5AF3D8D2/t51.2885-15/e35/20214622_290034531466299_2050581493515812864_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-07-19T12:50:26",4210755410,"[]","2017-07-19_12-50-26","[""femmesenstim"",""géosciences"",""wcw"",""femmesenscience""]",3,
"BWvka5EAXGD",1562627773372134000,"Bienvenue à la cantine d’Athabasca, où les plus brillants scientifiques canadiens rivalisent d’adresse culinaire! \nÉtant donné la taille modeste de notre camp, nous faisons notre propre cuisine, et chaque membre de l’équipe doit préparer au moins l’un de nos repas du soir. Cela donne lieu souvent à une compétition amicale qui déterminera lequel de nous est le meilleur cuisinier! \n#ItsDefinitelyVicki #ComeDineWithMe #CampMeals #TravailDeTerrain","https://instagram.fyvr3-1.fna.fbcdn.net/vp/1d159d9f89ce44bf798225894db2ea99/5AF2A194/t51.2885-15/e35/20225447_219359121922154_7194381683238371328_n.jpg",false,0,"GraphSidecar","ressourcesnaturellescanada","[]","2017-07-19T14:29:28",4210755410,"[]","2017-07-19_14-29-28","[""itsdefinitelyvicki"",""comedinewithme"",""campmeals"",""travaildeterrain""]",2,
"BWvoYdUAd0k",1562645198322916600,"Nous avons terminé nos recherches pour aujourd’hui, mais il nous reste encore à examiner les données que nous avons collectées et leur signification, ensuite préparer nos objectifs pour demain. Le travail de terrain exige souvent de faire de longues journées – mais les connaissances scientifiques que nous en tirons en valent bien la peine! \n#ItsWorthItForTheExercise #AndNature #TravailDeTerrain","https://instagram.fyvr3-1.fna.fbcdn.net/vp/a6fcdf4c09b9079c10abd5715e44c1bf/5AD94057/t51.2885-15/e35/20066900_1116086038490924_7999094014311661568_n.jpg",false,0,"GraphSidecar","ressourcesnaturellescanada","[]","2017-07-19T15:04:05",4210755410,"[]","2017-07-19_15-04-05","[""itsworthitfortheexercise"",""andnature"",""travaildeterrain""]",1,
"BWvr-6OgwU2",1562661034848879900,"Voilà! Merci d’avoir été avec nous aujourd’hui! Nous espérons qu’il vous a plu de vous familiariser avec notre travail de terrain en saison estivale. \nÀ la prochaine! \n#AuRevoir #TravailDeTerrain","https://instagram.fyvr3-1.fna.fbcdn.net/vp/9be2a8af61c0575cd646b4037fc07c95/5AF03A77/t51.2885-15/e35/20184113_497190643958640_6041152225181433856_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-07-19T15:35:33",4210755410,"[]","2017-07-19_15-35-33","[""aurevoir"",""travaildeterrain""]",1,
"BW0SshIgUUW",1563957194674750700,"Des journalistes entendent un rapport des chercheurs de #SciRNCan sur la migration de la #Tordeuse, près de Rimouski #TravailDeTerrain","https://instagram.fyvr3-1.fna.fbcdn.net/vp/318fb06e662c52bbd994cbaefd22a083/5AE0B2E9/t51.2885-15/e35/20214689_112861716032379_2952858752656605184_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-07-21T10:30:47",4210755410,"[]","2017-07-21_10-30-47","[""scirncan"",""tordeuse"",""travaildeterrain""]",3,
"BW0bvdTgCDb",1563996979141288200,"Jean-Michel Béland, technicien à RNCan, décroche un piège à #Tordeuse à Rimouski, servant à étudier l’infestation","https://instagram.fyvr3-1.fna.fbcdn.net/vp/3defd521799a2a650e06133983910b80/5AE8D96F/t51.2885-15/e35/20181083_1756368327994868_6048757740384288768_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-07-21T11:49:50",4210755410,"[]","2017-07-21_11-49-50","[""tordeuse""]",2,
"BXS5b06Afz8",1572571820790513000,"Quel sera le tableau énergétique au Canada en 2040? \nTel fut le thème d’une table ronde Génération Énergie à l’Université Dalhousie. Sortant du cadre actuel de leurs occupations et de leurs connaissances professionnelles, les participants étaient invités à formuler leur vision du bouquet énergétique canadien de l’avenir. \nDe composition diversifiée – étudiants, professeurs, représentants autochtones, experts-conseils en énergie et autres membres de la société civile – le groupe n’a pas été à court d’idées pour le ministre des Ressources naturelles, Jim Carr. \nSamantha Peverell, diplômée de Dalhousie, a eu cette pensée : « Génération Énergie, c’est plus qu’une simple question de production, mais aussi d’économie d’énergie. »","https://instagram.fyvr3-1.fna.fbcdn.net/vp/54536db96a5c46b314f35d75efa79524/5AEC16E7/t51.2885-15/e35/20478761_1069395589857914_8826251629725483008_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-02T07:46:31",4210755410,"[]","2017-08-02_07-46-31","[]",0,
"BXS56twAWkO",1572573943410289000,"La tordeuse des bourgeons de l’épinette ferait frémir tout bon insectiphobe! \nMais pas la scientifique de RNCan @emilyowenz qui étudie sa propagation dans l’est du Canada. \n#SciRNCan #Insectes #ScienceCitoyenne #BudwormTrackers","https://instagram.fyvr3-1.fna.fbcdn.net/vp/47208a35c6aa7c43b96507ab2a165075/5A6375C5/t51.2885-15/e15/20478618_107210836648091_6133401113312886784_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-08-02T07:50:44",4210755410,"[""emilyowenz""]","2017-08-02_07-50-44","[""scirncan"",""insectes"",""sciencecitoyenne"",""budwormtrackers""]",2,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/6dd2591a39b5d02e68e6a60e417a76af/5A636659/t50.2886-16/20639771_903616023128650_5743370030741979136_n.mp4"
"BXTYluUgDZX",1572708840355411500,"Que nous faut-il face au #ChangementClimatique? \nRéponse : une équipe de nos plus brillants « bollés » de l’énergie propre au Canada! Par exemple, Anamika, qui se dit elle-même une « bollés des GES » et dont nous avons présenté un portrait à #GénÉnergie. \nÀ l’emploi de Cenovus Energy, elle travaille à mettre au point des moyens de production pétrolière qui soient à la fois efficaces et capables d’en atténuer les effets climatiques. « Nous vivons, nous a-t-elle dit, à une époque où les populations sont soucieuses d’un avenir énergétique propre et réclament des réponses de la part des producteurs d’énergie. Aussi, si nous souhaitons que notre industrie demeure viable, nous devons participer à la création de cet avenir énergétique. » \nÊtes-vous curieux de savoir à quoi s’occupent nos « bollés » de l’énergie propre ? Rendez-vous à www.generationenergie.ca #GénÉnergie","https://instagram.fyvr3-1.fna.fbcdn.net/vp/3e57b61299e2b9510ec054c11fe6aa74/5AF329D5/t51.2885-15/e35/20482322_158371304732953_327309119641878528_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-02T12:18:45",4210755410,"[]","2017-08-02_12-18-45","[""changementclimatique"",""génénergie"",""génénergie""]",3,
"BXYYczygoqL",1574115602635852500,"Nicolas Piette-Lauziere et Zoik Brault, tous deux assistants à la recherche, ont cartographié sur place une zone de faille aux abords du parc national des Hautes-Terres-du-Cap-Breton. On les voit arborant avec fierté le t-shirt commémoratif #CGC175. \nIls ont consacré le mois dernier à ce travail sur l’île du Cap-Breton. La roche d’un côté et de l’autre de la faille n’a pas connu la même évolution géologique. En étudiant en laboratoire les échantillons collectés, Nicolas espère découvrir à quel moment et pourquoi la faille s’est formée, et déterminer comment elle a pu livrer passage à un magma issu des profondeurs de la croute terrestre et qui, une fois à la surface, s’est transformé en granite.","https://instagram.fyvr3-1.fna.fbcdn.net/vp/bcedff5d77a2864bacd71aa934a0e4a8/5AFEEBC6/t51.2885-15/e35/20582685_1870313193296847_933431001990823936_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-04T10:53:44",4210755410,"[]","2017-08-04_10-53-44","[""cgc175""]",4,
"BXlAsLHAfbe",1577670280048932600,"« Le potentiel d’exploitation des ressources dans le Nord nous donne l’occasion d’innover et de développer de nouvelles technologies. » \nÉcoutez ce que David avait à dire à #GénÉnergie au sujet de notre avenir énergétique \n#GénÉnergie #VotreAvenirÉnergétique #ÉnergiePropre","https://instagram.fyvr3-1.fna.fbcdn.net/vp/2a13af48c6e21f3bbd214bb9b4be7ec8/5A6479F4/t51.2885-15/e15/20635522_347135442382251_5599941500562571264_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-08-09T08:36:14",4210755410,"[]","2017-08-09_08-36-14","[""génénergie"",""génénergie"",""votreavenirénergétique"",""énergiepropre""]",1,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/d3e47448380d011d0122a053cf3dba2d/5A63DDA4/t50.2886-16/20772255_1856252274686987_8114657724387557376_n.mp4"
"BXyKpxpgwxA",1581373270433926100,"Le ministre Carr accueille ses homologues Canadiens à la #CMEM2017 avec ministre Doucet à St. Andrews, Nouveau-Brunswick","https://instagram.fyvr3-1.fna.fbcdn.net/vp/d175db5728673fcad5a500e48ed05a0e/5AFC2390/t51.2885-15/e35/20759462_1599523520059412_815451836667396096_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-14T11:13:25",4210755410,"[]","2017-08-14_11-13-25","[""cmem2017""]",2,
"BXyLMf8gYs9",1581375656606927600,"« Il faut tout prendre en considération. »  Kayla nous livre sa pensée sur notre avenir énergétique \n#GénÉnergie #VotreAvenirÉnergétique #ÉnergiePropre","https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc95be3dc739e0c65deb033149d4a658/5A63659A/t51.2885-15/e15/20766404_112160636116217_8712204811904221184_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-08-14T11:18:10",4210755410,"[]","2017-08-14_11-18-10","[""génénergie"",""votreavenirénergétique"",""énergiepropre""]",2,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/de63244f8a0a20b0493c24169112b4ce/5A63852B/t50.2886-16/20903745_1633655570041385_4479679923706920960_n.mp4"
"BXyL2GDAvlj",1581378515016808700,"La SP Rudd participe à un débat d’experts sur les moyens de hausser le taux d’emploi des femmes dans les #RessourcesNaturelles #CMEM2017","https://instagram.fyvr3-1.fna.fbcdn.net/vp/a14a78c63843032793de7e719a572fd8/5AF1E8B0/t51.2885-15/e35/20836997_130576324226809_6388834672515743744_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-14T11:23:51",4210755410,"[]","2017-08-14_11-23-51","[""ressourcesnaturelles"",""cmem2017""]",1,
"BX0JqbXAR5Y",1581931867127488000,"Le min Carr entend les organisations #Autochtones au sujet des priorités concernant les #RessourcesNaturelles #CMEM2017","https://instagram.fyvr3-1.fna.fbcdn.net/vp/5ff3db1a96f9cd224bcd13e99a89042b/5AFB5085/t51.2885-15/e35/20837227_1920358348252350_4269340823872602112_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-15T05:43:15",4210755410,"[]","2017-08-15_05-43-15","[""autochtones"",""ressourcesnaturelles"",""cmem2017""]",1,
"BX0J-DaAgIP",1581933215797609000,"Le min Carr consulte les #Jeunes sur la #CroissancePropre et la façon dont ils contribueront à façonner l’avenir du Canada #CMEM2017","https://instagram.fyvr3-1.fna.fbcdn.net/vp/e4d3bddab71fddd255929f350c3595f5/5AE2EC4A/t51.2885-15/e35/20838287_474543956271892_4269363741818093568_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-15T05:45:56",4210755410,"[]","2017-08-15_05-45-56","[""jeunes"",""croissancepropre"",""cmem2017""]",1,
"BX0XSZfgwLZ",1581991788506448600,"Le min Carr énonce dans un discours la vision fédérale de la transition vers une économie propre dans les #RessourcesNaturelles #CMEM2017","https://instagram.fyvr3-1.fna.fbcdn.net/vp/8efb115f9caee3b4a3589b748d4b599b/5AEFB700/t51.2885-15/e35/20766820_1779621845399928_1351127747031728128_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-15T07:42:18",4210755410,"[]","2017-08-15_07-42-18","[""ressourcesnaturelles"",""cmem2017""]",3,
"BX0Z9-WAlQM",1582003579105989600,"Les ministres Carr et Doucet remettent un prix à JoAnne Nelson, récipiendaire de la médaille de CPGeologists #CMEM2017","https://instagram.fyvr3-1.fna.fbcdn.net/vp/b35324630f1702b2bc3cd9ecfb0d9f32/5AED4CE2/t51.2885-15/e35/20766197_165298854019220_5221093237225160704_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-15T08:05:44",4210755410,"[]","2017-08-15_08-05-44","[""cmem2017""]",2,
"BX0dDGbgYF9",1582017125525062000,"Les ministres canadiens de l’énergie et des mines collaborent sur le plan des priorités à la #CMEM2017 au #NouveauBrunswick","https://instagram.fyvr3-1.fna.fbcdn.net/vp/f78a5bcc0f72d28d11ce0f2154cf776c/5AEC9992/t51.2885-15/e35/20766953_333754340402171_3348996694606872576_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-15T08:32:39",4210755410,"[]","2017-08-15_08-32-39","[""cmem2017"",""nouveaubrunswick""]",2,
"BX2uTAPg93c",1582655935137177000,"Les min Carr et Doucet à bord d’un #VéhiculeÉlectrique d’Energie NB : vers un réseau national d’électricité et de carburants de remplacement #CMEM2017","https://instagram.fyvr3-1.fna.fbcdn.net/vp/f78a52743b45c5284e3748c9d9bae24d/5AED158B/t51.2885-15/e35/20766920_476287999397062_1351756062092427264_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-16T05:41:51",4210755410,"[]","2017-08-16_05-41-51","[""véhiculeélectrique"",""cmem2017""]",3,
"BX2uglmAIY9",1582656868596090400,"Le min Carr et le min Doucet clôturent la #CMEM2017","https://instagram.fyvr3-1.fna.fbcdn.net/vp/586898f6d0ecddc127da2921556c255e/5AF6DCBF/t51.2885-15/e35/20837783_537475006583593_4678743514618527744_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-16T05:43:42",4210755410,"[]","2017-08-16_05-43-42","[""cmem2017""]",1,
"BYGsOs2nBSa",1587150442974680300,"Un aspect important de notre avenir énergétique est de disposer de systèmes énergétiques qui résistent aux effets du changement climatique. \nÉcoutez ce que Monica avait à dire à ce sujet. \n#GénÉnergie","https://instagram.fyvr3-1.fna.fbcdn.net/vp/a9705b6013477c1e89ea6e729750f0c6/5A63A4B6/t51.2885-15/e15/20905609_126771551295165_5113022728957329408_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-08-22T10:31:38",4210755410,"[]","2017-08-22_10-31-38","[""génénergie""]",2,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/a4fc4dd9e882469bd422e4e8c4be8efa/5A63961C/t50.2886-16/21080152_141637339767449_1340832740487987200_n.mp4"
"BYMHltvgRwq",1588678146616532000,"#JeudiRétro Une géologue contemple les sommets de la chaîne des Cassiars en C.-B. en 1994.","https://instagram.fyvr3-1.fna.fbcdn.net/vp/a817c2b481925b26a9b825eb09f684fd/5ADF0DCF/t51.2885-15/e35/21041382_1950909765181987_3947532822897491968_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-24T13:06:54",4210755410,"[]","2017-08-24_13-06-54","[""jeudirétro""]",3,
"BYZBpwrntYN",1592311211068675600,"Occasions et défis liés à l’avenir énergétique du Canada: idées géniales échangées auj à l’atelier #GénÉnergie à Halifax avec Maritimes Energy","https://instagram.fyvr3-1.fna.fbcdn.net/vp/90017ec29f9f864355ab9f3e4efaef45/5AEB0AD1/t51.2885-15/e35/21224590_299655663842579_6634307893321531392_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-29T13:25:09",4210755410,"[]","2017-08-29_13-25-09","[""génénergie""]",2,
"BYeNXl9HbfD",1593770114042148900,"#JeudiRétro Hélicoptère survolant le Bouclier canadien dans la circonscription de Keewatin (T.N.-O.), à l’ouest de la baie d’Hudson, 1952","https://instagram.fyvr3-1.fna.fbcdn.net/vp/f9645e1a89690a1962cfe168a7cf43e6/5AE66ECD/t51.2885-15/e35/21224127_708454872682092_2554049912278876160_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-08-31T13:43:44",4210755410,"[]","2017-08-31_13-43-44","[""jeudirétro""]",4,
"BYyjIt_HU2C",1599495348430917000,"Des membres de l’industrie, Canada West Fdn et CAPP OilGasCanada discutent de l’avenir des hydrocarbures à une table ronde #GénÉnergie à #Calgary","https://instagram.fyvr3-1.fna.fbcdn.net/vp/34e7771c1ec94f4b667bec0caf04da5b/5AFC183B/t51.2885-15/e35/21435683_129718810986195_2252753339374632960_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-09-08T11:18:45",4210755410,"[]","2017-09-08_11-18-45","[""génénergie"",""calgary""]",3,
"BY6cxFfHZfH",1601719135931046000,"Un autre atelier #GénÉnergie réussi! Merci à csiTO pour son aide dans la #ProductionParticipative de solutions énergétiques!","https://instagram.fyvr3-1.fna.fbcdn.net/vp/8f5f8e4d59f8a7827caf4e7965bcaf0b/5AEE4F07/t51.2885-15/e35/21568790_300996613715010_7964193608280571904_n.jpg",false,0,"GraphSidecar","ressourcesnaturellescanada","[]","2017-09-11T12:57:01",4210755410,"[]","2017-09-11_12-57-01","[""génénergie"",""productionparticipative""]",0,
"BY_sFK5HFnr",1603193861706635800,"Le SMA Glenn Mason du service canadien des forêts salue les membres d’un atelier #GénÉnergie sur le rôle de la bioénergie forestière dans notre avenir énergétique #Ottawa","https://instagram.fyvr3-1.fna.fbcdn.net/vp/19d2aca2f60d7abd573a7dc26c32c4c1/5AF8B7D4/t51.2885-15/e35/21576887_466159810422300_6666440987499298816_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-09-13T13:47:02",4210755410,"[]","2017-09-13_13-47-02","[""génénergie"",""ottawa""]",3,
"BZCPbMmHqLV",1603912256945300200,"Les participants à un atelier #GénÉnergie tenu aujourd’hui parlent de l’avenir de l’#électricité et des #renouvelables au Canada #Ottawa","https://instagram.fyvr3-1.fna.fbcdn.net/vp/58013ed8c108c4657d7c9e18fd0fe53a/5AD89238/t51.2885-15/e35/21689961_1947275848880249_8512042091616927744_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-09-14T13:34:22",4210755410,"[]","2017-09-14_13-34-22","[""génénergie"",""électricité"",""renouvelables"",""ottawa""]",5,
"BZCQuvInG1r",1603917997747760400,"On demande aux participants : « Quels changements ont marqué le secteur de l’électricité et des renouvelables depuis 30 ans? » #GénÉnergie","https://instagram.fyvr3-1.fna.fbcdn.net/vp/730d5b3b3e21ad105f5f06af917463bd/5AF77DD7/t51.2885-15/e35/21576488_192403404634187_4383661080786763776_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-09-14T13:45:46",4210755410,"[]","2017-09-14_13-45-46","[""génénergie""]",3,
"BZRuhncndem",1608271162186258400,"Voyez comment @cna_news inspire un secteur des transports plus #écoénergétique, un étudiant à la fois: generationenergie.ca\n #GénÉnergie","https://instagram.fyvr3-1.fna.fbcdn.net/vp/29dd21365a762002a8e68d7035e18a69/5AFBD98A/t51.2885-15/e35/21910158_1968889023335833_8102428509386833920_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-09-20T13:54:44",4210755410,"[""cna_news""]","2017-09-20_13-54-44","[""écoénergétique"",""génénergie""]",1,
"BZeVy9bnDiJ",1611821577557260500,"Venez profiter de nos beaux arbres canadien à l’Arboretum d’#Ottawa près de la Ferme expérimentale pendant la #SemaineNatForêts","https://instagram.fyvr3-1.fna.fbcdn.net/vp/853333a7bdbd2270ea9149d7280a3551/5AD9F382/t51.2885-15/e35/22069631_954954957992001_4738380896460079104_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-09-25T11:28:46",4210755410,"[]","2017-09-25_11-28-46","[""ottawa"",""semainenatforêts""]",6,
"BZhRNJwH-JR",1612645812190306800,"Le ministre Hehr invite tous les Canadiens à nous aider à concrétiser l’avenir énergétique du Canada! #GénÉnergie www.generationenergie.ca","https://instagram.fyvr3-1.fna.fbcdn.net/vp/c88b36cbbb1c8ea3d58ebc39370aec57/5A63FCA6/t51.2885-15/e15/22070809_125646658040607_4628518313087991808_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-09-26T14:46:23",4210755410,"[]","2017-09-26_14-46-23","[""génénergie""]",2,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/8171802714f11f5d472b9fad10511a3d/5A63A3DD/t50.2886-16/22079986_496150750763293_7049729233408491520_n.mp4"
"BZjWboVH_i0",1613231747281975600,"Contribuez à l’avancement du Canada en joignant @mindessciences ! Exprimez vos idées durant notre dialogue national #GénÉnergie www.generationenergie.ca","https://instagram.fyvr3-1.fna.fbcdn.net/vp/8c8d8f2ff78029207efba5ab17f67f59/5A63728F/t51.2885-15/e15/21980532_154369068490388_2686874340003151872_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-09-27T10:10:32",4210755410,"[""mindessciences""]","2017-09-27_10-10-32","[""génénergie""]",2,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/3db3344c77ee11684fdbd473164c89c7/5A647DC3/t50.2886-16/22071748_298685913946732_1213438500045586432_n.mp4"
"BZjrK8Mnwzm",1613322959359774000,"Pour la Journée nationale de l'abre : le ministre Jim Carr plante un arbre à une cérémonie avec @treecanada @bytownmuseum dans le cadre de la Semaine nationale des forêts","https://instagram.fyvr3-1.fna.fbcdn.net/vp/46ff2314c11baefc41ae7ca7e8dc5cd4/5AF699A0/t51.2885-15/e35/21985464_1114394015360390_7045176980391591936_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[""bytownmuseum"",""treecanada""]","2017-09-27T13:11:45",4210755410,"[""treecanada"",""bytownmuseum""]","2017-09-27_13-11-45","[]",3,
"BZjtpognrAG",1613333864617259000,"@mindessciences a dit que les jeunes du CA changeront notre façon d’utiliser l’énergie! Voici ce qu’elle a dit d’autre #GénÉnergie","https://instagram.fyvr3-1.fna.fbcdn.net/vp/1591bf7f80e5c50fa4142a90bf0c0ecd/5A63EA34/t51.2885-15/e15/21981010_133745697366763_5703290899174260736_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-09-27T13:33:25",4210755410,"[""mindessciences""]","2017-09-27_13-33-25","[""génénergie""]",0,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/865ff9fd1cd1baa1ee73cb495a884f63/5A637C86/t50.2886-16/22080663_123945078267485_6262544870028607488_n.mp4"
"BZl1aVkn1oI",1613930947816675800,"La ministre McKenna encourage les Canadiens à participer à la conversation #GénÉnergie!","https://instagram.fyvr3-1.fna.fbcdn.net/vp/42f150e44d387f9c5e6864fe4ffa2bcc/5A640173/t51.2885-15/e15/22069866_2022120624688626_4364286539149082624_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-09-28T09:19:43",4210755410,"[]","2017-09-28_09-19-43","[""génénergie""]",1,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/0b1be8fcba317888c9f17dfde55cbed8/5A63DA65/t50.2886-16/22071677_1550777434986262_343142705557143552_n.mp4"
"BZmW0AhnufU",1614077847458998300,"La ministre McKenna avait beaucoup à dire au sujet de notre avenir énergétique! Voyez sa vidéo! #GénÉnergie","https://instagram.fyvr3-1.fna.fbcdn.net/vp/f026bb78307900d9d1bb23206213296e/5A6370EF/t51.2885-15/e15/22069537_1384722438314678_5937004426509156352_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-09-28T14:11:35",4210755410,"[]","2017-09-28_14-11-35","[""génénergie""]",0,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/4cd591966f872d28e453a7f22c60b480/5A63F2C6/t50.2886-16/22114062_1533765199995196_8193554259275415552_n.mp4"
"BZmXoDzHoFY",1614081424386589000,"Le ministre Jim Carr prend la parole au congrès annuel de la SFI (Sustainable Forestry Initiative) durant la Semaine nationale de l’arbre et des #forets","https://instagram.fyvr3-1.fna.fbcdn.net/vp/b92f4fec311328521235a7bbe09eb967/5AFF0673/t51.2885-15/e35/22071379_122629768437416_5264806546780454912_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-09-28T14:18:41",4210755410,"[]","2017-09-28_14-18-41","[""forets""]",0,
"BZonjKvHat7",1614714406935833300,"Min Sohi imagine un avenir où les sources d’énergie seront diversifiées au Canada. Participez à la conversation! #GénÉnergie","https://instagram.fyvr3-1.fna.fbcdn.net/vp/a552199524054331b9601821773f0a5b/5A64563E/t51.2885-15/e15/22070786_367983233631279_3943742346755047424_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-09-29T11:16:19",4210755410,"[]","2017-09-29_11-16-19","[""génénergie""]",1,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/c9a893b7d8217bcb80d54acfb6b522a0/5A6391A2/t50.2886-16/22182471_1863545150626481_923312209365303296_n.mp4"
"BZo-HU9HqhX",1614813648832604200,"Faites partie de la génération qui dessine l’avenir énergétique du Canada avec Min Sohi! www.generationenergy.ca #GénÉnergie","https://instagram.fyvr3-1.fna.fbcdn.net/vp/a145c44a04a9c56a726b50f82b9bcc53/5A647C81/t51.2885-15/e15/22069711_2010623255837977_3812642696292466688_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-09-29T14:33:29",4210755410,"[]","2017-09-29_14-33-29","[""génénergie""]",1,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/8149f9c860f94e2d2db33ee898f75a47/5A6454BC/t50.2886-16/22180626_285546441932074_2200665543671808000_n.mp4"
"BZwQcFSnMph",1616864564796508700,"Comment soutenir la croissance des #TechPropres au Canada? Exposez vos idées à generationenergie.ca/fr/idees avec la min Hajdu #GénÉnergie","https://instagram.fyvr3-1.fna.fbcdn.net/vp/468ecf73d2a4ea270a87c69f995d5020/5A637D0A/t51.2885-15/e15/22157508_1939284042993787_6328923018357637120_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-10-02T10:28:17",4210755410,"[]","2017-10-02_10-28-17","[""techpropres"",""génénergie""]",1,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/250c25407863217d4da3a8da4feaf78c/5A63E9FB/t50.2886-16/22182818_1452982354738511_3583882477430636544_n.mp4"
