,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment,FSDS_Goal_Category,FSDS_Goal_Category_word_list
72,2017-07-21_11-49-09,2017-07-21T11:49:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/605b1e7777dd95b5532924f55d2247d9/5AE3E1DE/t51.2885-15/e35/20184093_119485222008467_3569225188568465408_n.jpg,Gotcha! technician Jean-Michel Béland takes down a trap in to study their outbreaks,Gotcha NRCanSci technician Jean Michel land takes SpruceBudworm trap Rimouski study outbreaks,"[""nrcansci"",""sprucebudworm"",""rimouski""]",Environmental,19,0.0,en,naturalresourcescanada_instagram,['or'],neutral,Life on Land,['land']
73,2017-03-21_07-46-45,2017-03-21T07:46:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/553b7c53fd43eb469e5353e3813c7863/5AF667D3/t51.2885-15/e35/17332913_654040091466418_2632375396904992768_n.jpg,"Forests are a dominant feature of Canada’s landscape and are central to its economy. Forests enrich the lives of all Canadians, offer a place of sanctuary and recreation and are fundamental to the cultural and spiritual values of Indigenous peoples. Forests provide habitat for wildlife, moderate climate and filter air and water. On International Day of Forests, March , take a moment to Celebrate Canada’s forests. ",Forests dominant feature landscape central economy Forests enrich lives Canadians offer place sanctuary recreation fundamental cultural spiritual values Indigenous peoples Forests provide habitat wildlife moderate climate filter air water nOn International Day Forests March 21 take moment Celebrate forests IntForestDay CDNForests Wildlife Forest,"[""intforestday"",""cdnforests"",""wildlife"",""forest""]",Environmental,19,0.0,en,naturalresourcescanada_instagram,"['climate', 'lands', 'climat', 'wildlife', 'air', 'water', 'or', 'landscape']",neutral,Life on Land,"['land', 'forests', 'habitat', 'air']"
74,2017-06-12_11-36-27,2017-06-12T11:36:27,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c5ca4ec3450e250f7b51be82cd82e21f/5AD8C0A4/t51.2885-15/e35/19227255_1390133031066066_7940393755679391744_n.jpg,"Min Carr, forest & delegations showcased CDN innovation in wood products & clean tech during visit to Eco-Village",Min Carr forest CleanTech delegations showcased CDN innovation wood products clean tech visit Eco Village CanadaChina,"[""cleantech"",""canadachina""]",Economical,19,0.0,en,naturalresourcescanada_instagram,['innovation'],neutral,"Industry, Innovation and Infrastructure",['innovation']
75,2017-10-11_06-03-46,2017-10-11T06:03:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/23b3dbba96d50b07e8823540db46d373/5ADA975E/t51.2885-15/e35/22344315_1843828432594708_345217535538364416_n.jpg,Minister Jim Carr and Fatih Birol before the Forum in Winnipeg,Minister Jim Carr Fatih Birol GenEnergy Forum Winnipeg,"[""genenergy""]",Economical,19,0.0,de,naturalresourcescanada_instagram,"['energy', 'minister']",neutral,Affordable and clean energy,['energy']
76,2017-02-13_10-24-31,2017-02-13T10:24:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f3efec6b45763307dcf5f57bf60a03d5/5AEFCD5C/t51.2885-15/e35/16583735_943181629149150_4052634963302940672_n.jpg,"Meet Emily Hope, NRCan Forest Resource Economist. Emily is bridging the gap between economics and traditional science in Canada’s forestry sector.",Meet Emily Hope NRCan Forest Resource Economist Emily bridging gap economics traditional science forestry sector WomenInScience NRCanSci STEMGirls GirlsLoveScience,"[""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience""]",Social,19,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
77,2017-01-03_12-17-17,2017-01-03T12:17:17,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3a9e779871097b53c829869d4296c74f/5ADACD42/t51.2885-15/e35/15803233_718057048343384_3417197420897894400_n.jpg,"Tekle Technical Services in Drayton Valley, Alberta, has implemented a new manufacturing process to produce the world’s first engineered wood fibre mat! Wood and agricultural fibre residues can now be made into environmentally friendly building-insulation materials and ultra–light-weight interior-trim car parts",Tekle Technical Services Drayton Valley Alberta implemented new manufacturing process produce first engineered wood fibre mat Wood agricultural fibre residues made environmentally friendly building insulation materials light weight interior trim car parts innovation FirstOfItsKind canada ecofriendly wood fibres greenbuildings cars,"[""innovation"",""firstofitskind"",""canada"",""ecofriendly"",""wood"",""fibres"",""greenbuildings"",""cars""]",Economical,19,0.0,en,naturalresourcescanada_instagram,"['materials', 'green', 'innovation']",neutral,"Industry, Innovation and Infrastructure",['innovation']
78,2017-02-10_08-35-07,2017-02-10T08:35:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e5916c87a33fb78ed4c5dfcae0f9b17f/5AEADA82/t51.2885-15/e35/16228892_1906081716291319_5060552311797972992_n.jpg,Move over Indiana Jones! Scientist Suzanne Paradis is off on her own treasure hunt to unlock the mysteries of Canada’s mineral deposits – DK,Move Indiana Jones Scientist Suzanne Paradis treasure hunt unlock mysteries mineral deposits DK WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",Social,19,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
79,2017-12-01_07-44-26,2017-12-01T07:44:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a78a36a707b6bc0579348db92060e559/5AF235AB/t51.2885-15/e35/24175368_126925608087102_5656766546408636416_n.jpg,It’s Month! Stay tuned as we elore how contributes to science-based decision-making in the North. Follow all month to see what we’re doing in Canada’s North!,ArcticScience Month Stay tuned explore NRCanSci contributes science based decision making North nFollow ArcticScience month see North,"[""arcticscience"",""nrcansci"",""arcticscience""]",Economical,19,0.0,en,naturalresourcescanada_instagram,['arctic'],neutral,No Poverty,[]
80,2017-02-03_13-44-12,2017-02-03T13:44:12,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f43714ffc776c57080d23d75792df09/5AE95437/t51.2885-15/e15/16230538_1331492730248053_9036062229539061760_n.jpg,"Tune in Friday morning, February , when NRCan Chief Scientist Donna Kirkwood takes over our Instagram account in honour of . ",Tune Friday morning February 10 NRCan Chief Scientist Donna Kirkwood takes Instagram account honour WomenInScience TakeOver Science STEMGirls WomenInTech GirlsLoveScience,"[""womeninscience"",""takeover"",""science"",""stemgirls"",""womenintech"",""girlslovescience""]",Social,18,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
81,2017-11-28_10-28-46,2017-11-28T10:28:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1d3e45ba8b1deef9ffdf459ee7293097/5AE0C441/t51.2885-15/e35/24125158_1075396449267381_5584810412383141888_n.jpg,Min Carr discusses the bioeconomy and its role in Canada’s emergence as a global leader in at the,Min Carr discusses bioeconomy role emergence global leader CleanGrowth ScalingUp2017,"[""cleangrowth"",""scalingup2017""]",Economical,18,0.0,en,naturalresourcescanada_instagram,"['global', 'growth']",neutral,Clean Water and Sanitation,['clean']
82,2016-12-23_08-11-44,2016-12-23T08:11:44,https://instagram.fyvr3-1.fna.fbcdn.net/vp/aea8ddf1989f91e590027da90113fba7/5ADAB236/t51.2885-15/e35/15538235_1686809311609161_6523654365952081920_n.jpg,Who let this jolly old fellow aboard? Our science team paid a special visit to Santa at the North Pole in August!,let jolly old fellow aboard science team paid special visit Santa North Pole August santa arcticscience arctic adventure nicelist canada santaclaus,"[""santa"",""arcticscience"",""arctic"",""adventure"",""nicelist"",""canada"",""santaclaus""]",Environmental,18,0.0,en,naturalresourcescanada_instagram,"['or', 'ice']",neutral,Decent Work and Economic Growth,['aid ']
83,2017-02-10_06-07-36,2017-02-10T06:07:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d45d3e7986ab2fdbe0f486957f9aa1a/5AFB5E9C/t51.2885-15/e35/16584914_766667363500778_1579525367574560768_n.jpg,"Stay tuned! Throughout the day, I’m going to highlight some of the great fieldwork photos of NRCan Scientists – DK",Stay tuned Throughout day going highlight great fieldwork photos NRCan Scientists DK WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",Social,18,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['work', 'men', 'girls', 'women']"
84,2017-01-12_07-48-44,2017-01-12T07:48:44,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e3c08a73e40c7f2ecbd926e75d709d23/5AD8D328/t51.2885-15/e35/15877082_961463697288049_3389771142725107712_n.jpg,Did you know that our CanmetMATERIALS Laboratory in Hamilton is LEED Platinum Certified? This green laboratory provides key technology and innovation support to industries that manufacture mineral and metal products in southwestern Ontario and across the country.,know CanmetMATERIALS Laboratory Hamilton LEED Platinum Certified green laboratory provides key technology innovation support industries manufacture mineral metal products southwestern Ontario across country LEED platinum greenbuilding innovation lab science ontario,"[""leed"",""platinum"",""greenbuilding"",""innovation"",""lab"",""science"",""ontario""]",Economical,18,0.0,en,naturalresourcescanada_instagram,"['industrie', 'materials', 'green', 'innovation']",neutral,Decent Work and Economic Growth,"['support', 'innovation', 'industrie', 'labor']"
85,2016-12-15_13-11-08,2016-12-15T13:11:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ccaedb3189f6cf6656649266fccc09e8/5AF695CC/t51.2885-15/e35/14553328_358184184541614_3105923428511645696_n.jpg,NRCan scientists deploy seismometers on drifting ice floes in the - a first for ship-based science program! Seismometers measure sound waves as they move through the layers of Earth’s crust layers below the ocean,NRCan scientists deploy seismometers drifting ice floes ArcticOcean first ship based science program Seismometers measure sound waves move layers crust layers ocean ArcticScience north ice helicopter arctic science canada seismology views ocean,"[""arcticocean"",""arcticscience"",""north"",""ice"",""helicopter"",""arctic"",""science"",""canada"",""seismology"",""views"",""ocean""]",Environmental,18,0.0,en,naturalresourcescanada_instagram,"['or', 'ice']",neutral,No Poverty,[]
86,2017-10-26_06-44-51,2017-10-26T06:44:51,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5c90ba18f22904a643234de73d60161e/5AEC6C9C/t51.2885-15/e35/22794039_1346940538748919_5091124460241551360_n.jpg,"Some reference specimens at the Ontario Forest Insect and Disease Survey Unit’s insect museum, 🦋",TBT reference specimens Ontario Forest Insect Disease Survey insect museum 1994,"[""tbt""]",Environmental,18,0.0,en,naturalresourcescanada_instagram,['or'],neutral,Gender Equality,['men']
87,2017-05-13_07-38-56,2017-05-13T07:38:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/842740c06b47a0fb2b58aaf0c5347c35/5AE6616B/t51.2885-15/e35/18381797_404720333260978_5433764306732711936_n.jpg,Elore with NRCat today at Booth St. from am–4 pm for some innovation & discovery fun!,Explore Funfest NRCat today 588 Booth St 10 pm innovation discovery fun OdySci ottawatourism,"[""funfest"",""odysci""]",Economical,17,0.375,en,naturalresourcescanada_instagram,"['tourism', 'innovation']",positive,Decent Work and Economic Growth,"['tourism', 'innovation']"
88,2017-08-15_08-05-09,2017-08-15T08:05:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/82d07b6610361f86bad1a3800b29665c/5ADE30DD/t51.2885-15/e35/20766393_177210866156098_2107434821721522176_n.jpg,"Min Carr & Min Doucet present award to JoAnne Nelson, recipient of the CPGeologists’ Medal",Min Carr Min Doucet present award JoAnne Nelson recipient Medal EMMC2017,"[""emmc2017""]",Social,17,0.0,en,naturalresourcescanada_instagram,[],neutral,No Poverty,[]
89,2017-01-20_12-19-42,2017-01-20T12:19:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d8b572397bfa3ba21bc5b64bd8fa740f/5AFF1FBB/t51.2885-15/e35/15875928_401382603530408_245831403898404864_n.jpg,"Check out our geologist doing field work in the Prince Albert Hills, Melville Peninsula, Nunavut mapping Canada’s North 🇨🇦. These maps will help guide northerners and industry in locating areas with high mineral resource eloration potential.",Check geologist field work Prince Albert Hills Melville Peninsula Nunavut mapping North maps help guide northerners industry locating areas high mineral resource exploration potential geology mapping ScienceatWork maps canada nunavut science rocks fieldwork,"[""geology"",""mapping"",""scienceatwork"",""maps"",""canada"",""nunavut"",""science"",""rocks"",""fieldwork""]",Economical,17,0.0,en,naturalresourcescanada_instagram,['northern'],neutral,Gender Equality,['work']
90,2017-09-11_12-57-46,2017-09-11T12:57:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d3b625710b9163deef165ecea2fbff9c/5AEFC880/t51.2885-15/e35/21577185_147036579229169_4956200987510439936_n.jpg,Another successful workshop! Thanks to csiTO for helping energy solutions!,Another successful GenEnergy workshop Thanks csiTO helping CrowdSource energy solutions,"[""genenergy"",""crowdsource""]",Economical,17,0.0,en,naturalresourcescanada_instagram,['energy'],neutral,Gender Equality,['work']
91,2017-12-12_10-01-08,2017-12-12T10:01:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9f18733bfc9b84df9d5e97c15dd92c0b/5AD82251/t51.2885-15/e35/25010028_546430185703229_470904084098973696_n.jpg,"Minister McKenna was at the One Planet Summit, where Bill Gates announced a new partnership with the Breakthrough Energy Coalition. The new partnership means early-stage capital investments in energy technology for Canada in the fight against climate change.",Minister McKenna One Planet Summit Bill Gates announced new partnership Breakthrough Energy Coalition new partnership means early stage capital investments energy technology Canada fight climate change,[],Economical,17,0.0,en,naturalresourcescanada_instagram,"['invest', 'energy', 'partnership', 'minister', 'summit']",neutral,Quality Education,"['invest', 'technology']"
92,2017-11-23_12-18-15,2017-11-23T12:18:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4a294eef7aa7c1fcc7c99ea057e8d040/5A63E71B/t51.2885-15/e15/23735445_1924680304519200_6230231503188525056_n.jpg,"We’re investing $155M to support in mining, energy and forestry. Find out more:",investing 155M support CleanGrowth mining energy forestry Find,"[""cleangrowth""]",Economical,17,0.0,en,naturalresourcescanada_instagram,"['invest', 'energy', 'growth']",neutral,Decent Work and Economic Growth,"['invest', 'support', 'growth']"
93,2017-05-23_08-23-30,2017-05-23T08:23:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/03078568c8e263e9966cec3ccbcbc692/5AEAE2A6/t51.2885-15/e35/18581257_128218077747117_8990140696908267520_n.jpg,Researcher Jan Klimasweski poses with the beetle.,Researcher Jan Klimasweski poses Canada150 beetle insects NRCanSci,"[""canada150"",""insects"",""nrcansci""]",Social,17,0.0,en,naturalresourcescanada_instagram,[],neutral,"Industry, Innovation and Infrastructure",['research']
94,2017-07-11_08-28-08,2017-07-11T08:28:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9c8a4a715a6e0f28507ad51328a8e615/5AFBE900/t51.2885-15/e35/19984424_314477778997296_7085138172157362176_n.jpg,Is Canada ready for a renewable energy future? Tell us how we can make the switch generationenergy.ca,Canada ready renewable energy future Tell us make switch generationenergy ca TransformationTuesday GenEnergy,"[""transformationtuesday"",""genenergy""]",Social,17,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,"['renewable energy', 'energy']"
95,2017-07-12_10-19-53,2017-07-12T10:19:53,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dbb22941ffc8f24c4795b858046d9b02/5AEB7585/t51.2885-15/e35/19954833_828378393981879_7284556553137422336_n.jpg,Is part of 🇨🇦 energy future? Tell us if you’re a fan,WindEnergy part energy future Tell us fan http www generationenergy ca GenEnergy,"[""windenergy"",""genenergy""]",Social,16,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
96,2017-06-07_09-56-01,2017-06-07T09:56:01,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1f35fddd2a41085fc8606207cc32e7cc/5ADDDDB0/t51.2885-15/e35/18888843_1931936963742650_8793882183497416704_n.jpg,"Min Carr discussed , use & storage with colleagues from US, Norway & China at IEA panel",Min Carr discussed CarbonCapture use storage colleagues US Norway China IEA panel CanadaChina,"[""carboncapture"",""canadachina""]",Environmental,16,0.0,en,naturalresourcescanada_instagram,"['carbon', 'or']",neutral,No Poverty,[]
97,2017-12-06_11-19-15,2017-12-06T11:19:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/23ba9d311bfc35baaffa5a7f0a34d794/5AF0044C/t51.2885-15/e35/25005343_195078131065308_2951944740666343424_n.jpg,"International collaboration at its best! Canada’s Extended Continental Shelf Program is advancing scientific research. In the Atlantic Ocean, Canada collaborated with its neighbours in their scientific work, including with Denmark in the Labrador Sea and with the United States off the Scotian Shelf southwest of Nova Scotia. In the Arctic Ocean, Canada collaborated on joint surveys with Denmark and the United States, and had a cooperation with Russia. ",International collaboration best Extended Continental Shelf Program advancing scientific research nIn Atlantic Ocean Canada collaborated neighbours scientific work including Denmark Labrador Sea United States Scotian Shelf southwest Nova Scotia nIn Arctic Ocean Canada collaborated joint surveys Denmark United States cooperation Russia ArcticScience,"[""arcticscience""]",Social,16,0.0,en,naturalresourcescanada_instagram,['collaboration'],neutral,Decent Work and Economic Growth,"['work', 'labor']"
98,2017-02-16_08-23-24,2017-02-16T08:23:24,https://instagram.fyvr3-1.fna.fbcdn.net/vp/316d3b3fda8ebaceb64fb873a3e523b7/5AD9D17D/t51.2885-15/e35/16464813_722838837879829_827259513512919040_n.jpg,to when Chief Scientist Donna Kirkwood was the st female Director General of the Geological Survey of Canada,TBT Chief Scientist Donna Kirkwood 1st female Director General Geological Survey Canada WomenInScience GSC175 STEMGirls,"[""tbt"",""womeninscience"",""gsc175"",""stemgirls""]",Social,16,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['male', 'men', 'girls', 'female', 'women']"
99,2017-07-21_10-28-56,2017-07-21T10:28:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0855f1cce0b956ba82147fa35f394a32/5AE05C3D/t51.2885-15/e35/20214646_153419368563233_8560378263451467776_n.jpg,"Scrum VS Swarm: researchers deliver moth migration media briefing near , Quebec.",Scrum VS Swarm NRCanSci researchers deliver SpruceBudworm moth migration media briefing near Rimouski Quebec Fieldwork,"[""nrcansci"",""sprucebudworm"",""rimouski"",""fieldwork""]",Environmental,16,0.0,en,naturalresourcescanada_instagram,['or'],neutral,Gender Equality,['work']
100,2017-09-20_13-55-22,2017-09-20T13:55:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/77f09b8386fbad6fdd35e136baa9aada/5AE0F336/t51.2885-15/e35/21820515_118456188840194_1366445378525724672_n.jpg,"Learn how is inspiring a more transportation industry, one student at a time at generationenergy.ca",Learn inspiring EnergyEfficient transportation industry one student time generationenergy ca GenEnergy,"[""energyefficient"",""genenergy""]",Economical,16,0.0,en,naturalresourcescanada_instagram,"['energy', 'transport']",neutral,"Industry, Innovation and Infrastructure","['industry', 'transport']"
101,2017-05-10_07-57-15,2017-05-10T07:57:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/89eea01643e75077109434f4fc006391/5AD92960/t51.2885-15/e35/18382495_1293824127381620_8151351107466035200_n.jpg,"“We want to hear your best ideas about how we make, move and use energy.” – PS Rudd addresses orgs at workshop. Generationenergy.ca",want hear best ideas make move use energy PS Rudd addresses orgs GenEnergy workshop Generationenergy ca,"[""genenergy""]",Economical,16,0.0,en,naturalresourcescanada_instagram,['energy'],neutral,Gender Equality,['work']
102,2017-02-28_06-48-42,2017-02-28T06:48:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6bcf4e9e603c5ddce4ad95c4e1dee3e8/5AE72A79/t51.2885-15/e35/16788495_727058897471523_2953086824009957376_n.jpg,Catherine McNalty and Cindy Shaw collect soil samples to inform forest reclamation for the Forest Floor Recovery Index Manual.,Catherine McNalty Cindy Shaw collect soil samples inform forest reclamation Forest Floor Recovery Index Manual WomenInScience STEMGirls GirlsLoveScience NRCanSci,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",Social,16,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
103,2017-11-16_13-14-18,2017-11-16T13:14:18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/aadccee907f60f5fc9e689d0c975645f/5AF85A7A/t51.2885-15/e35/23594227_488972801476124_7844844301145079808_n.jpg,"The sun sets behind a helicopter, shrouded with tarps and rotors tied down for the night, at Carnesluck Lake, Nunavut, .",TBT sun sets behind helicopter shrouded tarps rotors tied night Carnesluck Lake Nunavut 1952,"[""tbt""]",Environmental,16,0.0,en,naturalresourcescanada_instagram,"['or', 'lake ']",neutral,No Poverty,[]
104,2017-02-22_06-05-37,2017-02-22T06:05:37,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4ce1f100a4d78db8f8bddbc6a6016727/5AFAC56C/t51.2885-15/e35/16908540_1208082462593125_5019509114691125248_n.jpg,"“I’m a scientist because life is fascinating and tangible, practical contributions to the world are within our grasp” – Carolyn Smyth, NRCan Research Scientist Carolyn Smyth’s research examines how the forest sector can contribute to mitigation through changes in forest management and wood use ",scientist life fascinating tangible practical contributions world within Carolyn Smyth NRCan Research Scientist nCarolyn research examines forest sector contribute ClimateChange mitigation changes forest management wood use WomenInScience NRCanSci STEMGirls GirlsLoveScience,"[""climatechange"",""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience""]",Environmental,15,0.0,en,naturalresourcescanada_instagram,"['climate', 'mitigation', 'or', 'climat']",neutral,Gender Equality,"['men', 'girls', 'women']"
105,2017-06-09_06-20-49,2017-06-09T06:20:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1eadd8d8fa9509348476caee6d1ac852/5AE96E93/t51.2885-15/e35/18888447_1392525337504692_1580108009953034240_n.jpg,Min Carr announced Canada’s intent to host the & Ministerial in,Min Carr announced intent host CleanEnergy MissionInnovation Ministerial 2019 CanadaChina,"[""cleanenergy"",""missioninnovation"",""canadachina""]",Economical,15,0.0,en,naturalresourcescanada_instagram,"['energy', 'minister', 'innovation']",neutral,"Industry, Innovation and Infrastructure",['innovation']
106,2017-02-17_07-53-09,2017-02-17T07:53:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fd6cbafb916012ed055ef1de6a21e2ce/5AF85DD3/t51.2885-15/e35/16583833_1336133283111585_7574183669833662464_n.jpg,Check out M.-C. Williamson and colleague in front of their field camp on Axel Heiberg Isl.,Check Williamson colleague front field camp Axel Heiberg Isl FieldPostcards WomenInScience NRCanSci STEMGirls GirlsLoveScience,"[""fieldpostcards"",""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience""]",Social,15,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
107,2017-11-20_07-34-04,2017-11-20T07:34:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/632f35dd213c0524f988105f6109f758/5AEA6273/t51.2885-15/e35/23734471_364765597305179_5654066038476636160_n.jpg,GSC held events throughout the year and across the nation to celebrate its years in,GSC held events throughout year across nation celebrate 150 years 1992 GSC175,"[""gsc175""]",Social,15,0.0,en,naturalresourcescanada_instagram,[],neutral,No Poverty,[]
108,2017-12-07_10-34-40,2017-12-07T10:34:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/672f9eb1348d7c2c10933f63cb4e4702/5AE762DF/t51.2885-15/e35/24331841_133105134025859_3105232050446139392_n.jpg,GSC Scientist J.J. O’Neill mapped the Arctic coast from Alaska to Bathurst Inlet.,TBT GSC Scientist Neill mapped Arctic coast Alaska Bathurst Inlet Canada150 ArcticScience,"[""tbt"",""canada150"",""arcticscience""]",Economical,14,0.0,en,naturalresourcescanada_instagram,['arctic'],neutral,No Poverty,[]
109,2017-03-07_14-01-00,2017-03-07T14:01:00,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1b60585547b15567ce390fa93899ee55/5AE3FF64/t51.2885-15/e35/17076644_1091224401007183_8717882926173257728_n.jpg,"Meet Nikole Bingham-Koslowski, sedimentary basin geologist. Her research is helping unravel the geology and evolution of Canada’s Atlantic margin.",Meet Nikole Bingham Koslowski sedimentary basin geologist research helping unravel geology evolution Atlantic margin WomenInScience STEMGirls GirlsLoveScience NRCanSci,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",Social,14,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
110,2017-08-15_05-42-42,2017-08-15T05:42:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2dc9bda4b71b0c04a927abf691f8e86c/5AEFA918/t51.2885-15/e35/20837809_110658786282652_8145512511743983616_n.jpg,Minister Carr hears from organizations on priorities at,Minister Carr hears Indigenous organizations NaturalResource priorities EMMC2017,"[""indigenous"",""naturalresource"",""emmc2017""]",Environmental,14,0.0,en,naturalresourcescanada_instagram,"['natural', 'or']",neutral,No Poverty,[]
111,2017-08-15_08-32-16,2017-08-15T08:32:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ad5eb8f1a84d84b22d87610193be64c5/5AEF367D/t51.2885-15/e35/20838323_842539119243957_4681240892072263680_n.jpg,Canada’s Energy and Mines Ministers collaborate on priorities at in,Energy Mines Ministers collaborate priorities EMMC2017 NewBrunswick,"[""emmc2017"",""newbrunswick""]",Economical,14,0.0,en,naturalresourcescanada_instagram,"['energy', 'minister', 'mines']",neutral,Affordable and clean energy,['energy']
112,2017-08-16_05-41-13,2017-08-16T05:41:13,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d54625cbab31cb12be8d855b4e930569/5AD8E570/t51.2885-15/e35/20902206_1438639849562666_6115185980916891648_n.jpg,"Minister Carr and Minister Doucet test out from New Brunswick Power, showcasing commitment to a coast-to-coast alternative fuel network",Minister Carr Minister Doucet test EV New Brunswick Power showcasing commitment coast coast alternative fuel network EMMC2017,"[""ev"",""emmc2017""]",Economical,14,0.0,en,naturalresourcescanada_instagram,"['alternative', 'minister']",neutral,Gender Equality,"['work', 'men']"
113,2017-11-09_06-45-44,2017-11-09T06:45:44,https://instagram.fyvr3-1.fna.fbcdn.net/vp/220ccfad6802dd04dc72b3a527e3cb58/5AE04A2E/t51.2885-15/e35/23348037_285983831913889_3883122512619372544_n.jpg,"Sharon Smith of the GSC stands at the entrance to an ice cave under a perennial snow patch. Alert, Nunavut; August ️",TBT Sharon Smith GSC stands entrance ice cave perennial snow patch Alert Nunavut August,"[""tbt""]",Environmental,14,0.0,en,naturalresourcescanada_instagram,['ice'],neutral,No Poverty,[]
114,2017-08-24_13-06-05,2017-08-24T13:06:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b3bf407419a7502344badda184c95739/5B26DA80/t51.2885-15/e35/21041502_1636842569659291_1052908007093960704_n.jpg,"A geologist looks out over the peaks of the Cassiar Mountains in B.C., .",TBT geologist looks peaks Cassiar Mountains 1994,"[""tbt""]",Social,14,0.0,et,naturalresourcescanada_instagram,[],neutral,Clean Water and Sanitation,['mountains']
115,2017-08-29_13-24-30,2017-08-29T13:24:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/24b8e52169dbe00cb7f5336cc1027e3d/5AE63CB9/t51.2885-15/e35/21107883_142323436365971_11920080434626560_n.jpg,Great ideas on Canada's opportunities & challenges from today's Halifax workshop w/ Maritimes Energy,Great ideas Canada EnergyFuture opportunities challenges today GenEnergy Halifax workshop Maritimes Energy,"[""energyfuture"",""genenergy""]",Social,14,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Gender Equality,"['work', 'opportunities']"
116,2017-09-14_13-33-52,2017-09-14T13:33:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/de6db385a6f59dd8207e35f7ff41ab97/5AFE5D77/t51.2885-15/e35/21569130_1521820644575759_1935313672326873088_n.jpg,Participants at today’s workshop discuss the future of and in Canada,Participants GenEnergy workshop discuss future electricity renewables Canada Ottawa,"[""genenergy"",""electricity"",""renewables"",""ottawa""]",Social,14,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,"['electricity', 'energy']"
