Unnamed: 0,owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
327,"{""username"":""calimerina91"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11249117_890805727659824_2018053262_a.jpg"",""id"":""519690360""}",1507531460,1.78754e+16,2017-10-08_17-19-43,I miss that,[],[],miss,['miss'],[u'miss']
328,"{""username"":""riis.photography"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10584697_237637493113092_1174296900_a.jpg"",""id"":""184530012""}",1509505266,1.79059e+16,2017-10-10_16-48-16,Wonderful,[],[],Wonderful,['Wonderful'],[u'wonder']
329,"{""username"":""kellyt1313"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25015018_229849090888093_6819192800756629504_n.jpg"",""id"":""210996262""}",1507682200,1.79017e+16,2017-10-10_16-48-16,Thank you for the feature .canada ️,[],[],Thank feature canada,"['Thank', 'feature', 'canada']","[u'thank', u'featur', u'canada']"
330,"{""username"":""alix.millet"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16906938_1218158378267752_6159324754227494912_a.jpg"",""id"":""4688520942""}",1507784244,1.78632e+16,2017-10-11_17-16-16,Magnifique 🤙,[],[],Magnifique,['Magnifique'],[u'magnifiqu']
331,"{""username"":""bearded_mystery"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22352260_122662228446666_5940731319955750912_n.jpg"",""id"":""6016509841""}",1507946135,1.7903e+16,2017-10-13_18-13-22,🤘,[],[],,[],[]
332,"{""username"":""andreaudet"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20590270_225174231344501_1552743162697482240_a.jpg"",""id"":""214607869""}",1508237589,1.79051e+16,2017-10-16_17-10-41,,[],[],nan,['nan'],[u'nan']
333,"{""username"":""mariegab96"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17125843_205061376643003_418708265673687040_a.jpg"",""id"":""7913196""}",1508205980,1.79031e+16,2017-10-16_17-10-41,woooowww,[],[],woooowww,['woooowww'],[u'woooowww']
334,"{""username"":""dray_05"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22582097_1228714240590800_290946479109963776_n.jpg"",""id"":""12470193""}",1508205923,1.78781e+16,2017-10-16_17-10-41,thats it !,[],[],thats,['thats'],[u'that']
335,"{""username"":""alix.millet"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16906938_1218158378267752_6159324754227494912_a.jpg"",""id"":""4688520942""}",1508313127,1.79031e+16,2017-10-17_18-36-54,Awesome 🤘,[],[],Awesome,['Awesome'],[u'awesom']
336,"{""username"":""debbieristimaki"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16584043_1732459770417572_2058270283839569920_a.jpg"",""id"":""527434077""}",1508552629,1.78815e+16,2017-10-18_16-55-18,Merci de l’avoir partagé .canada !,[],[],Merci de avoir canada,"['Merci', 'de', 'avoir', 'canada']","[u'merci', 'de', u'avoir', u'canada']"
337,"{""username"":""ibogalito"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17077246_389833304712637_5006890638214430720_a.jpg"",""id"":""14770911""}",1508715980,1.78879e+16,2017-10-21_17-47-12,Joli,[],[],Joli,['Joli'],[u'joli']
338,"{""username"":""distorted.lens"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25009211_154593805265042_2007190465421508608_n.jpg"",""id"":""26837009""}",1508805801,1.78881e+16,2017-10-23_17-17-17,Nice!,[],[],Nice,['Nice'],[u'nice']
339,"{""username"":""a_day_in_the_landscape"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10853098_1600090880202792_988429883_a.jpg"",""id"":""1618091599""}",1508804505,1.79032e+16,2017-10-23_17-17-17,Beautiful colors!,[],[],Beautiful colors,"['Beautiful', 'colors']","[u'beauti', u'color']"
340,"{""username"":""focused_on_canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16465879_712659412241317_4468869357878902784_a.jpg"",""id"":""2714045""}",1508906857,1.78917e+16,2017-10-24_17-43-04,Merci!,[],[],Merci,['Merci'],[u'merci']
341,"{""username"":""valise.de.derwan"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26151565_140164550006443_5872587686664994816_n.jpg"",""id"":""1474619359""}",1509319765,1.79116e+16,2017-10-29_16-03-15,Bonsoir tes photos sont vraiment très belles j’aime beaucoup ! viens voir mon Instagram qui devrait te plaire,[],[],Bonsoir tes photos sont vraiment belles aime beaucoup viens voir mon Instagram qui devrait te plaire,"['Bonsoir', 'tes', 'photos', 'sont', 'vraiment', 'belles', 'aime', 'beaucoup', 'viens', 'voir', 'mon', 'Instagram', 'qui', 'devrait', 'te', 'plaire']","[u'bonsoir', u'tes', u'photo', u'sont', u'vraiment', u'bell', u'aim', u'beaucoup', u'vien', u'voir', u'mon', u'instagram', u'qui', u'devrait', 'te', u'plair']"
342,"{""username"":""adrieszab"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24178126_1767947586835112_4316134694425985024_n.jpg"",""id"":""25134935""}",1509531543,1.79058e+16,2017-10-31_17-45-18,Looks amazing! In love with pineforests!,[],[],Looks amazing love pineforests,"['Looks', 'amazing', 'love', 'pineforests']","[u'look', u'amaz', u'love', u'pineforest']"
343,"{""username"":""captainkirkjames"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15624637_1192788154140062_6882127738228965376_a.jpg"",""id"":""570166919""}",1509584451,1.78896e+16,2017-11-01_17-16-03,Fantastic indeed!,[],[],Fantastic indeed,"['Fantastic', 'indeed']","[u'fantast', u'inde']"
344,"{""username"":""patrickmole"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15538372_340469806335536_3718435358908612608_a.jpg"",""id"":""1120971130""}",1509582628,1.78467e+16,2017-11-01_17-16-03,Cheers for the share guys!,[],[],Cheers share guys,"['Cheers', 'share', 'guys']","[u'cheer', u'share', u'guy']"
345,"{""username"":""maxim164rus"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10787908_841894895861545_1879740905_a.jpg"",""id"":""42777613""}",1509581874,1.79046e+16,2017-11-01_17-16-03,,[],[],nan,['nan'],[u'nan']
346,"{""username"":""mcflyaroundtheworld"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24177349_1679835635371802_1899421034361126912_n.jpg"",""id"":""3056469748""}",1510279526,1.78818e+16,2017-11-04_17-05-53,,[],[],nan,['nan'],[u'nan']
347,"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1509857864,1.79058e+16,2017-11-04_17-05-53,Wow,[],[],Wow,['Wow'],[u'wow']
348,"{""username"":""4goss"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15876585_1220503128028366_12022992146006016_n.jpg"",""id"":""556047514""}",1510008070,1.78823e+16,2017-11-05_20-10-03,._.popcorn,[],[],popcorn,['popcorn'],[u'popcorn']
349,"{""username"":""aurorapuertas"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21227145_1929797460620538_6292285392544595968_n.jpg"",""id"":""1486428300""}",1510105456,1.78801e+16,2017-11-07_17-33-56,Beautiful,[],[],Beautiful,['Beautiful'],[u'beauti']
350,"{""username"":""toussaufleuve"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21149142_1242616559218263_4222077805451542528_a.jpg"",""id"":""4665219350""}",1510497906,1.79077e+16,2017-11-09_17-39-48,,[],[],nan,['nan'],[u'nan']
351,"{""username"":""vpimmigration"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20181108_155717128320893_601494871131291648_a.jpg"",""id"":""4402374761""}",1510278283,1.78817e+16,2017-11-09_17-39-48,Nice!,[],[],Nice,['Nice'],[u'nice']
352,"{""username"":""nichitabobic"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26305005_123233708377243_1816923779280928768_n.jpg"",""id"":""185425927""}",1510410793,1.79021e+16,2017-11-10_17-30-21,,[],[],nan,['nan'],[u'nan']
353,"{""username"":""wegetyoudriving"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20065683_105141013480148_6879002165973614592_a.jpg"",""id"":""3269191677""}",1510452182,1.78945e+16,2017-11-11_17-41-34,,[],[],nan,['nan'],[u'nan']
354,"{""username"":""floplat_travel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13116817_580044222175643_385325265_a.jpg"",""id"":""272557215""}",1510684550,1.78815e+16,2017-11-12_17-35-02,Wow....pas de mots tellement c'est beau !!,[],[],Wow mots tellement beau,"['Wow', 'mots', 'tellement', 'beau']","[u'wow', u'mot', u'tellement', u'beau']"
355,"{""username"":""colethorsen"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12599023_684229518385743_1351976842_a.jpg"",""id"":""190903810""}",1510583488,1.78953e+16,2017-11-12_17-35-02,"Je ressens la même chose , c'est un de mes endroits préférés",[],[],Je ressens la chose est un de mes endroits,"['Je', 'ressens', 'la', 'chose', 'est', 'un', 'de', 'mes', 'endroits']","['je', u'ressen', 'la', u'chose', u'est', 'un', 'de', u'mes', u'endroit']"
356,"{""username"":""colethorsen"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12599023_684229518385743_1351976842_a.jpg"",""id"":""190903810""}",1510582873,1.78814e+16,2017-11-12_17-35-02,"Merci d'avoir partagé ma photo .canada, et un gros merci pour tous les aimes et les gentils commentaires!",[],[],Merci avoir photo canada et un gros merci pour tous les aimes et les gentils commentaires,"['Merci', 'avoir', 'photo', 'canada', 'et', 'un', 'gros', 'merci', 'pour', 'tous', 'les', 'aimes', 'et', 'les', 'gentils', 'commentaires']","[u'merci', u'avoir', u'photo', u'canada', 'et', 'un', u'gros', u'merci', u'pour', u'tous', u'les', u'aim', 'et', u'les', u'gentil', u'commentair']"
357,"{""username"":""anniecayadesign"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12917867_532879686872919_1625320355_a.jpg"",""id"":""196046321""}",1510538652,1.79072e+16,2017-11-12_17-35-02,"Une photo magnifique! Un endroit magnifique, j’y suis déjà allée!",[],[],Une photo magnifique Un endroit magnifique suis,"['Une', 'photo', 'magnifique', 'Un', 'endroit', 'magnifique', 'suis']","[u'une', u'photo', u'magnifiqu', 'un', u'endroit', u'magnifiqu', u'sui']"
358,"{""username"":""thelostgirlsguide"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25025183_1933978856930313_6491549120342261760_n.jpg"",""id"":""485536005""}",1510702527,1.78674e+16,2017-11-14_15-33-47,Thanks for the regram,[],[],Thanks regram,"['Thanks', 'regram']","[u'thank', u'regram']"
359,"{""username"":""deuxevades"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20905175_155481628363098_5172971590417121280_a.jpg"",""id"":""4240552929""}",1510881913,1.78805e+16,2017-11-15_16-07-53,La plus belle des saisons,[],[],plus belle saisons,"['plus', 'belle', 'saisons']","[u'plus', u'bell', u'saison']"
360,"{""username"":""onedayonetravel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23969830_1875702446076995_8622405579844878336_n.jpg"",""id"":""272946291""}",1510823363,1.79091e+16,2017-11-15_16-07-53,Hâte de venir redécouvrir le Canada au cœur de l'hiver ️,[],[],te de venir couvrir le Canada au ur de hiver,"['te', 'de', 'venir', 'couvrir', 'le', 'Canada', 'au', 'ur', 'de', 'hiver']","['te', 'de', u'venir', u'couvrir', 'le', u'canada', 'au', 'ur', 'de', u'hiver']"
361,"{""username"":""floridakilos"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21910623_1566640503394991_2540061495853580288_n.jpg"",""id"":""23005796""}",1510933542,1.78955e+16,2017-11-16_16-32-09,trop cuuuuuuuute on y va,[],[],trop cuuuuuuuute va,"['trop', 'cuuuuuuuute', 'va']","[u'trop', u'cuuuuuuuut', 'va']"
362,"{""username"":""onedayonetravel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23969830_1875702446076995_8622405579844878336_n.jpg"",""id"":""272946291""}",1510912814,1.78817e+16,2017-11-16_16-32-09,Magnifique ! On espère assister à une telle scène un jour dans vos parcs,[],[],Magnifique assister une telle ne un jour dans vos parcs,"['Magnifique', 'assister', 'une', 'telle', 'ne', 'un', 'jour', 'dans', 'vos', 'parcs']","[u'magnifiqu', u'assist', u'une', u'tell', 'ne', 'un', u'jour', u'dan', u'vos', u'parc']"
363,"{""username"":""maurice_the_landcruiser"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22638603_1253522664753118_3872366449926340608_n.jpg"",""id"":""5324626640""}",1511100956,1.79094e+16,2017-11-17_16-03-53,Why so alone?!,[],[],alone,['alone'],[u'alon']
364,"{""username"":""zaks.faks"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26072761_1747156098925130_2587318638759378944_n.jpg"",""id"":""2050086843""}",1511085851,1.78827e+16,2017-11-17_16-03-53,Great pic.,[],[],Great pic,"['Great', 'pic']","[u'great', u'pic']"
365,"{""username"":""joehamel_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25038716_176920929709559_3605155179864784896_n.jpg"",""id"":""50878648""}",1511051896,1.7851e+16,2017-11-17_16-03-53,Tres cool,[],[],Tres cool,"['Tres', 'cool']","[u'tres', u'cool']"
366,"{""username"":""countryliberty"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12751162_1684803175125035_1442495093_a.jpg"",""id"":""1248573337""}",1511209755,1.78705e+16,2017-11-19_16-48-06,,[],[],nan,['nan'],[u'nan']
367,"{""username"":""giorgos_soumelidis"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25018135_1771451763156929_3650190841131040768_n.jpg"",""id"":""1655207972""}",1511140339,1.79005e+16,2017-11-19_16-48-06,Very nice photo!!!!,[],[],nice photo,"['nice', 'photo']","[u'nice', u'photo']"
368,"{""username"":""aymeric_picot"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21227091_1514427581977661_972928878454505472_a.jpg"",""id"":""332183077""}",1511273555,1.78799e+16,2017-11-20_16-15-47,,[],[],nan,['nan'],[u'nan']
369,"{""username"":""scalingcanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22708820_254107558449935_8824245106904137728_n.jpg"",""id"":""6263912145""}",1511688671,1.79118e+16,2017-11-22_19-07-08,AWESOME!,[],[],AWESOME,['AWESOME'],[u'awesom']
370,"{""username"":""giorgos_soumelidis"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25018135_1771451763156929_3650190841131040768_n.jpg"",""id"":""1655207972""}",1511591284,1.78499e+16,2017-11-22_19-07-08,,[],[],nan,['nan'],[u'nan']
371,"{""username"":""dannyfriesen"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157137_1071572772945255_2350293034509271040_n.jpg"",""id"":""207840984""}",1511452569,1.79086e+16,2017-11-22_19-07-08,Nice pic!,[],[],Nice pic,"['Nice', 'pic']","[u'nice', u'pic']"
372,"{""username"":""juliatomlinsonmusic"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23594880_1736534913066144_8599769534531895296_n.jpg"",""id"":""12113037""}",1511660847,1.79127e+16,2017-11-23_16-00-00,Love your gallery,[],[],Love gallery,"['Love', 'gallery']","[u'love', u'galleri']"
373,"{""username"":""giorgos_soumelidis"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25018135_1771451763156929_3650190841131040768_n.jpg"",""id"":""1655207972""}",1511573756,1.78832e+16,2017-11-23_16-00-00,Perfect click!!,[],[],Perfect click,"['Perfect', 'click']","[u'perfect', u'click']"
374,"{""username"":""juliatomlinsonmusic"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23594880_1736534913066144_8599769534531895296_n.jpg"",""id"":""12113037""}",1511660839,1.79096e+16,2017-11-24_15-05-44,Your page is looking great,[],[],page looking great,"['page', 'looking', 'great']","[u'page', u'look', u'great']"
375,"{""username"":""giorgos_soumelidis"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25018135_1771451763156929_3650190841131040768_n.jpg"",""id"":""1655207972""}",1511579763,1.78853e+16,2017-11-24_15-05-44,Super photo!!,[],[],Super photo,"['Super', 'photo']","[u'super', u'photo']"
376,"{""username"":""envybodypiercinglb"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20987545_119809962011418_8826783527065354240_a.jpg"",""id"":""1473984401""}",1511670167,1.79098e+16,2017-11-25_18-31-19,,[],[],nan,['nan'],[u'nan']
377,"{""username"":""giorgos_soumelidis"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25018135_1771451763156929_3650190841131040768_n.jpg"",""id"":""1655207972""}",1511663905,1.79013e+16,2017-11-25_18-31-19,Wow,[],[],Wow,['Wow'],[u'wow']
378,"{""username"":""homevibeshq"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13408950_259734707736682_1617969779_a.jpg"",""id"":""3429996734""}",1511851906,1.78972e+16,2017-11-26_16-15-03,Love It!,[],[],Love,['Love'],[u'love']
379,"{""username"":""tocollected"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19436351_765180820330085_259435721398419456_a.jpg"",""id"":""3295666028""}",1512583757,1.79143e+16,2017-11-30_13-20-42,,[],[],nan,['nan'],[u'nan']
380,"{""username"":""sophielarouche"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26073441_327835604382435_2073682073901596672_n.jpg"",""id"":""8238694""}",1512166102,1.79146e+16,2017-11-30_13-20-42,pas pire petit spot de chalet,[],[],pire petit spot chalet,"['pire', 'petit', 'spot', 'chalet']","[u'pire', u'petit', u'spot', u'chalet']"
381,"{""username"":""mollyery"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17493730_2248620428697329_5166808887872978944_a.jpg"",""id"":""1952217457""}",1512519889,1.78818e+16,2017-12-04_13-45-38,Encroyable!,[],[],Encroyable,['Encroyable'],[u'encroy']
382,"{""username"":""macharichardson"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21147769_147236835863187_7189437084958982144_a.jpg"",""id"":""2077319967""}",1512579139,1.79292e+16,2017-12-05_16-04-42,Trop cute,[],[],Trop cute,"['Trop', 'cute']","[u'trop', u'cute']"
383,"{""username"":""juliedezo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23823354_283242055519600_2820111741717839872_n.jpg"",""id"":""683683729""}",1512529992,1.7886e+16,2017-12-05_16-04-42,Salomé,[],[],,[],[]
384,"{""username"":""equilibrium2366"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12547248_1569043280084761_1351649902_a.jpg"",""id"":""2899311820""}",1512528656,1.78947e+16,2017-12-05_16-04-42,,[],[],nan,['nan'],[u'nan']
385,"{""username"":""_caren_salas_morales"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26869853_210061422876050_7225607323840937984_n.jpg"",""id"":""4374605625""}",1512525174,1.79116e+16,2017-12-05_16-04-42,Awww,[],[],Awww,['Awww'],[u'awww']
386,"{""username"":""srdaoust"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26864081_895315020650705_3971242652984147968_n.jpg"",""id"":""1246360168""}",1512520884,1.79113e+16,2017-12-05_16-04-42,très mignon,[],[],mignon,['mignon'],[u'mignon']
387,"{""username"":""lastcitylegends"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24845929_155505401754524_7399425642447503360_n.jpg"",""id"":""3935113013""}",1512712457,1.78527e+16,2017-12-06_18-22-09,We love your work and would love for you to check us out!,[],[],love work would love check us,"['love', 'work', 'would', 'love', 'check', 'us']","[u'love', u'work', u'would', u'love', u'check', 'us']"
388,"{""username"":""trevor_d_nat"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071761_137995110325710_4443488068254564352_n.jpg"",""id"":""6400396743""}",1512670542,1.79115e+16,2017-12-06_18-22-09,,[],[],nan,['nan'],[u'nan']
389,"{""username"":""pauline_gesbert"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20582458_331221823990467_1697435375334588416_a.jpg"",""id"":""601841046""}",1512758360,1.78823e+16,2017-12-07_16-03-51,tu es des concurrents ou c’est plutôt .adventures qui en a 🤪,[],[],tu es des concurrents ou est adventures qui en,"['tu', 'es', 'des', 'concurrents', 'ou', 'est', 'adventures', 'qui', 'en']","['tu', 'es', u'des', u'concurr', 'ou', u'est', u'adventur', u'qui', 'en']"
390,"{""username"":""patricecarmichael"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21981129_1609250129119713_7144635482230489088_n.jpg"",""id"":""395636891""}",1512785750,1.78879e+16,2017-12-08_16-14-12,Merci infiniment! C'est un grand honneur d'être sur votre page. Ivvavik est un endroit vraiment très spécial et j'ai aimé le temps que j'y ai passé.,[],[],Merci infiniment est un grand honneur sur votre page Ivvavik est un endroit vraiment cial et ai le temps que ai,"['Merci', 'infiniment', 'est', 'un', 'grand', 'honneur', 'sur', 'votre', 'page', 'Ivvavik', 'est', 'un', 'endroit', 'vraiment', 'cial', 'et', 'ai', 'le', 'temps', 'que', 'ai']","[u'merci', u'infini', u'est', 'un', u'grand', u'honneur', u'sur', u'votr', u'page', u'ivvavik', u'est', 'un', u'endroit', u'vraiment', u'cial', 'et', 'ai', 'le', u'temp', u'que', 'ai']"
391,"{""username"":""maurice_the_landcruiser"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22638603_1253522664753118_3872366449926340608_n.jpg"",""id"":""5324626640""}",1512779066,1.78862e+16,2017-12-08_16-14-12,Un de mes rêves,[],[],Un de mes,"['Un', 'de', 'mes']","['un', 'de', u'mes']"
392,"{""username"":""danslabulledekamille"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13183347_1734575463434042_1108634053_a.jpg"",""id"":""3247316511""}",1512868838,1.7888e+16,2017-12-09_17-11-17,C’est où,[],[],est,['est'],[u'est']
393,"{""username"":""stephhend2416"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10570048_251425964981661_388908842_a.jpg"",""id"":""224810007""}",1512967943,1.78849e+16,2017-12-10_16-32-34,Mon coup de cœur au Canada ️🇨🇦,[],[],Mon coup de ur au Canada,"['Mon', 'coup', 'de', 'ur', 'au', 'Canada']","[u'mon', u'coup', 'de', 'ur', 'au', u'canada']"
394,"{""username"":""alexreitellep"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12912585_1667192446876114_751045250_a.jpg"",""id"":""267297563""}",1512963643,1.78849e+16,2017-12-10_16-32-34,,[],[],nan,['nan'],[u'nan']
395,"{""username"":""theworldofkentynus"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25011222_2269110009982105_9015654701022052352_n.jpg"",""id"":""6438858470""}",1512954669,1.79136e+16,2017-12-10_16-32-34,I love it,[],[],love,['love'],[u'love']
396,"{""username"":""baconboozeboobs"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21569088_1622341571174026_9116011856048160768_n.jpg"",""id"":""199414982""}",1513038082,1.79006e+16,2017-12-11_15-43-31,"Saw this from your hashtags, just saying hi!",[],[],Saw hashtags saying hi,"['Saw', 'hashtags', 'saying', 'hi']","[u'saw', u'hashtag', u'say', 'hi']"
397,"{""username"":""juliatomlinsonmusic"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23594880_1736534913066144_8599769534531895296_n.jpg"",""id"":""12113037""}",1513200043,1.79125e+16,2017-12-12_16-38-15,Awesome,[],[],Awesome,['Awesome'],[u'awesom']
398,"{""username"":""eatandescapes"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23279513_151213775610980_2206155353689686016_n.jpg"",""id"":""6357102751""}",1513415655,1.78867e+16,2017-12-13_17-02-41,Just wow,[],[],wow,['wow'],[u'wow']
399,"{""username"":""bwr_photography86"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26403539_144790442903189_2751036663164567552_n.jpg"",""id"":""203211000""}",1513227804,1.7853e+16,2017-12-13_17-02-41,amazing shot.,[],[],amazing shot,"['amazing', 'shot']","[u'amaz', u'shot']"
400,"{""username"":""stephwalsh5"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23596103_199406837271590_2213849289384263680_n.jpg"",""id"":""323645707""}",1513448694,1.78886e+16,2017-12-15_14-15-08,,[],[],nan,['nan'],[u'nan']
401,"{""username"":""markjasonlacson"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23416534_756424751215803_7460348963267280896_n.jpg"",""id"":""3220492676""}",1513377065,1.78724e+16,2017-12-15_14-15-08,Merci beaucoup .canada !🤗🤗,[],[],Merci beaucoup canada,"['Merci', 'beaucoup', 'canada']","[u'merci', u'beaucoup', u'canada']"
402,"{""username"":""edfcabral"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/1515298_1672950369652627_166410107_a.jpg"",""id"":""2212990223""}",1513470046,1.78566e+16,2017-12-16_16-17-31,Wonderful,[],[],Wonderful,['Wonderful'],[u'wonder']
