Unnamed: 0,owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
126,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1483717766,1.78578e+16,2017-01-06_06-44-19,We spy a red-winged !Did you know that on Thursdays we do winter waterbird surveys right outside our office in Delta BC.,['#blackbird'],[],spy red winged know Thursdays winter waterbird surveys right outside office Delta BC,"['spy', 'red', 'winged', 'know', 'Thursdays', 'winter', 'waterbird', 'surveys', 'right', 'outside', 'office', 'Delta', 'BC']","[u'spi', u'red', u'wing', u'know', u'thursday', u'winter', u'waterbird', u'survey', u'right', u'outsid', u'offic', u'delta', 'bc']"
127,"{""username"":""katestolwyk"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20759553_328887020870809_3050975979158634496_a.jpg"",""id"":""2089467132""}",1483716820,1.78467e+16,2017-01-06_06-44-19,Red-wing blackbird?,[],[],Red wing blackbird,"['Red', 'wing', 'blackbird']","[u'red', u'wing', u'blackbird']"
128,"{""username"":""hunterrrae"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24838680_1046257498849411_4438709938612600832_n.jpg"",""id"":""267118396""}",1483716168,1.78602e+16,2017-01-06_06-44-19,what bird is this?!,[],[],bird,['bird'],[u'bird']
129,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1484320575,1.78588e+16,2017-01-11_08-16-44,oui!!,[],[],oui,['oui'],[u'oui']
130,"{""username"":""perlerare47"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25014905_167515630665118_8310868142754627584_n.jpg"",""id"":""4291895519""}",1484317581,1.78697e+16,2017-01-11_08-16-44,Trés jolie paysage,[],[],jolie paysage,"['jolie', 'paysage']","[u'joli', u'paysag']"
131,"{""username"":""oysterboyz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19985737_1712121002431208_1414970550396125184_a.jpg"",""id"":""1515465666""}",1484152437,1.78469e+16,2017-01-11_08-16-44,,['#karlkingofducks'],[],nan,['nan'],[u'nan']
132,"{""username"":""annestuhr"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25035739_158563688251845_8538243067159773184_n.jpg"",""id"":""3014530049""}",1484512890,1.78592e+16,2017-01-13_08-29-12,Die gute alte Handarbeit,[],[],Die gute alte Handarbeit,"['Die', 'gute', 'alte', 'Handarbeit']","[u'die', u'gute', u'alt', u'handarbeit']"
133,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1484337922,1.78472e+16,2017-01-13_08-29-12,yeah it's really neat! 🤗,[],[],yeah really neat,"['yeah', 'really', 'neat']","[u'yeah', u'realli', u'neat']"
134,"{""username"":""alysas"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21373458_114738239203595_8003636333069205504_a.jpg"",""id"":""1710129""}",1484335682,1.78633e+16,2017-01-13_08-29-12,Love it!!!,[],[],Love,['Love'],[u'love']
135,"{""username"":""forestrycoop"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11363698_773110176142336_529016608_a.jpg"",""id"":""1297392438""}",1484330238,1.78683e+16,2017-01-13_08-29-12,It's very impressive to have the maps hand drawn and demonstrates knowlege in the field of work Thank you for sharing this fun fact!,[],[],impressive maps hand drawn demonstrates knowlege field work Thank sharing fun fact,"['impressive', 'maps', 'hand', 'drawn', 'demonstrates', 'knowlege', 'field', 'work', 'Thank', 'sharing', 'fun', 'fact']","[u'impress', u'map', u'hand', u'drawn', u'demonstr', u'knowleg', u'field', u'work', u'thank', u'share', u'fun', u'fact']"
136,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1484326840,1.7847e+16,2017-01-13_08-29-12,right!? Who knew meteorologists are also artists!,[],[],right knew meteorologists also artists,"['right', 'knew', 'meteorologists', 'also', 'artists']","[u'right', u'knew', u'meteorologist', u'also', u'artist']"
137,"{""username"":""forestrycoop"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11363698_773110176142336_529016608_a.jpg"",""id"":""1297392438""}",1484326543,1.78574e+16,2017-01-13_08-29-12,Neat!,[],[],Neat,['Neat'],[u'neat']
138,"{""username"":""kemper_temper"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22858446_1933871516863623_6728844199430455296_n.jpg"",""id"":""21750183""}",1484577313,1.78658e+16,2017-01-16_06-15-25,Meanook National Wildlife Area,[],[],Meanook National Wildlife Area,"['Meanook', 'National', 'Wildlife', 'Area']","[u'meanook', u'nation', u'wildlif', u'area']"
139,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1485442098,1.78704e+16,2017-01-17_06-52-48,Yes! They are painted at regular intervals to estimate size. Counting the colour stripes tell you how tall the subject is.️,[],[],Yes painted regular intervals estimate size Counting colour stripes tell tall subject,"['Yes', 'painted', 'regular', 'intervals', 'estimate', 'size', 'Counting', 'colour', 'stripes', 'tell', 'tall', 'subject']","[u'yes', u'paint', u'regular', u'interv', u'estim', u'size', u'count', u'colour', u'stripe', u'tell', u'tall', u'subject']"
140,"{""username"":""tangerinelipstik"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24274124_374197979671449_1961414210059501568_n.jpg"",""id"":""310194585""}",1485264720,1.78716e+16,2017-01-17_06-52-48,"Also, is there a reason for the alternating colour pattern on the stick? Height measurement?",[],[],Also reason alternating colour pattern stick Height measurement,"['Also', 'reason', 'alternating', 'colour', 'pattern', 'stick', 'Height', 'measurement']","[u'also', u'reason', u'altern', u'colour', u'pattern', u'stick', u'height', u'measur']"
141,"{""username"":""tangerinelipstik"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24274124_374197979671449_1961414210059501568_n.jpg"",""id"":""310194585""}",1485264592,1.78639e+16,2017-01-17_06-52-48,Love it.,[],[],Love,['Love'],[u'love']
142,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1485264508,1.78707e+16,2017-01-17_06-52-48,"Also, the disk was either attached to a tree or the ‘bait stick’ if no tree was available. Researchers were studying the diversity of species in the area.",[],[],Also disk either attached tree bait tree available Researchers studying diversity species area,"['Also', 'disk', 'either', 'attached', 'tree', 'bait', 'tree', 'available', 'Researchers', 'studying', 'diversity', 'species', 'area']","[u'also', u'disk', u'either', u'attach', u'tree', u'bait', u'tree', u'avail', u'research', u'studi', u'divers', u'speci', u'area']"
143,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1485264478,1.78699e+16,2017-01-17_06-52-48,"For this project researchers used an unscented predator survey disc soaked in a custom bait mixture: a delicious blend of mackerel and liver oil, and a bacon and fish paste!",[],[],project researchers used unscented predator survey disc soaked custom bait mixture delicious blend mackerel liver oil bacon fish paste,"['project', 'researchers', 'used', 'unscented', 'predator', 'survey', 'disc', 'soaked', 'custom', 'bait', 'mixture', 'delicious', 'blend', 'mackerel', 'liver', 'oil', 'bacon', 'fish', 'paste']","[u'project', u'research', u'use', u'unscent', u'predat', u'survey', u'disc', u'soak', u'custom', u'bait', u'mixtur', u'delici', u'blend', u'mackerel', u'liver', u'oil', u'bacon', u'fish', u'past']"
144,"{""username"":""sunny.road"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13724740_1096943087034873_1641181348_a.jpg"",""id"":""2049892371""}",1485127713,1.78594e+16,2017-01-17_06-52-48,So good!,[],[],good,['good'],[u'good']
145,"{""username"":""tangerinelipstik"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24274124_374197979671449_1961414210059501568_n.jpg"",""id"":""310194585""}",1484920234,1.78578e+16,2017-01-17_06-52-48,What's a bait stick? What's it baited with?,[],[],bait stick baited,"['bait', 'stick', 'baited']","[u'bait', u'stick', u'bait']"
146,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1484754578,1.78473e+16,2017-01-17_06-52-48,We think so too!,[],[],think,['think'],[u'think']
147,"{""username"":""rpimi"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16228759_1250058058416792_1847460885086339072_n.jpg"",""id"":""211895279""}",1484737110,1.78472e+16,2017-01-17_06-52-48,This is awesome!,[],[],awesome,['awesome'],[u'awesom']
148,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1484668979,1.78693e+16,2017-01-17_06-52-48,We them too 🤗,[],[],,[],[]
149,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1484665987,1.78612e+16,2017-01-17_06-52-48,Love these,['#wildlifeselfies'],[],Love,['Love'],[u'love']
150,"{""username"":""annestuhr"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25035739_158563688251845_8538243067159773184_n.jpg"",""id"":""3014530049""}",1485640408,1.78479e+16,2017-01-24_05-49-52,Canada ist einfach ein traumhaftes Land i Love this,[],[],Canada ist einfach ein traumhaftes Land Love,"['Canada', 'ist', 'einfach', 'ein', 'traumhaftes', 'Land', 'Love']","[u'canada', u'ist', u'einfach', u'ein', u'traumhaft', u'land', u'love']"
151,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1485374476,1.78477e+16,2017-01-25_08-05-12,OMG! Loving the hashtag,[],[],OMG Loving hashtag,"['OMG', 'Loving', 'hashtag']","[u'omg', u'love', u'hashtag']"
152,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1485374411,1.78593e+16,2017-01-25_08-05-12,we're trying to get more from our biologists! Stay tuned!,[],[],trying get biologists Stay tuned,"['trying', 'get', 'biologists', 'Stay', 'tuned']","[u'tri', u'get', u'biologist', u'stay', u'tune']"
153,"{""username"":""christinefeve"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/12081144_1660752294143395_920187454_a.jpg"",""id"":""11789732""}",1485365531,1.78597e+16,2017-01-25_08-05-12,the bait stick.,['#ECBaitStick'],[],bait stick,"['bait', 'stick']","[u'bait', u'stick']"
154,"{""username"":""obtusata"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14278875_1819347481618318_1225274987_a.jpg"",""id"":""31338360""}",1485363998,1.78595e+16,2017-01-25_08-05-12,I love these bait stick photos you're sharing!,[],[],love bait stick photos sharing,"['love', 'bait', 'stick', 'photos', 'sharing']","[u'love', u'bait', u'stick', u'photo', u'share']"
155,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1485527785,1.78483e+16,2017-01-26_10-28-53,,[],[],nan,['nan'],[u'nan']
156,"{""username"":""emilebeaudin"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10986102_866001553452854_291297799_a.jpg"",""id"":""451233153""}",1485464628,1.78707e+16,2017-01-26_10-28-53,Wow!,[],[],Wow,['Wow'],[u'wow']
157,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1485459386,1.78592e+16,2017-01-26_10-28-53,Shut.the.front.door.,['#nerd'],[],Shut front door,"['Shut', 'front', 'door']","[u'shut', u'front', u'door']"
158,"{""username"":""kemper_temper"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22858446_1933871516863623_6728844199430455296_n.jpg"",""id"":""21750183""}",1485457499,1.78598e+16,2017-01-26_10-28-53,Last extant remnant of a once larger family of North American critters... they are as fast as they are because they evolved alongside a North American cheetah!,[],[],Last extant remnant larger family North American critters fast evolved alongside North American cheetah,"['Last', 'extant', 'remnant', 'larger', 'family', 'North', 'American', 'critters', 'fast', 'evolved', 'alongside', 'North', 'American', 'cheetah']","[u'last', u'extant', u'remnant', u'larger', u'famili', u'north', u'american', u'critter', u'fast', u'evolv', u'alongsid', u'north', u'american', u'cheetah']"
159,"{""username"":""crazybirdnerd"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11259422_477744659053814_1782908487_a.jpg"",""id"":""341634973""}",1485456004,1.78712e+16,2017-01-26_10-28-53,Love pronghorns!!! So beautiful!,[],[],Love pronghorns beautiful,"['Love', 'pronghorns', 'beautiful']","[u'love', u'pronghorn', u'beauti']"
160,"{""username"":""maataliii"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13732186_110189639418405_111066962_a.jpg"",""id"":""847647992""}",1485532105,1.78707e+16,2017-01-27_07-40-15,"Check out 's last post to learn ""snowy owl"" in Inuktitut!",[],[],Check last post learn snowy owl Inuktitut,"['Check', 'last', 'post', 'learn', 'snowy', 'owl', 'Inuktitut']","[u'check', u'last', u'post', u'learn', u'snowi', u'owl', u'inuktitut']"
161,"{""username"":""vjlalande"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11821786_104911059860511_962779387_a.jpg"",""id"":""294532983""}",1485966179,1.78715e+16,2017-02-01_08-01-48,Looking forward to it!,[],[],Looking forward,"['Looking', 'forward']","[u'look', u'forward']"
162,"{""username"":""eventure_projects"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15877563_1510689875610212_2501923513409994752_a.jpg"",""id"":""3283750924""}",1486315026,1.78718e+16,2017-02-02_07-38-02,,[],[],nan,['nan'],[u'nan']
163,"{""username"":""fasesdaluara"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26065344_138495733486829_6529286824718761984_n.jpg"",""id"":""503936073""}",1486208757,1.78483e+16,2017-02-03_06-22-48,Great Profile,[],[],Great Profile,"['Great', 'Profile']","[u'great', u'profil']"
164,"{""username"":""kemper_temper"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22858446_1933871516863623_6728844199430455296_n.jpg"",""id"":""21750183""}",1486132977,1.78504e+16,2017-02-03_06-22-48,Stunner.,[],[],Stunner,['Stunner'],[u'stunner']
165,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1486475986,1.78709e+16,2017-02-06_08-00-16,this was taken last summer during the Breeding Bird Survey!!,[],[],taken last summer Breeding Bird Survey,"['taken', 'last', 'summer', 'Breeding', 'Bird', 'Survey']","[u'taken', u'last', u'summer', u'breed', u'bird', u'survey']"
166,"{""username"":""melissa_theresa"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20065552_744503205674905_5814208979349274624_a.jpg"",""id"":""300657438""}",1486442555,1.78717e+16,2017-02-06_08-00-16,Warmer there than in Vancouver for once!,[],[],Warmer Vancouver,"['Warmer', 'Vancouver']","[u'warmer', u'vancouv']"
167,"{""username"":""freedom_photography_lifestyle"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25036587_425784217839063_6064194269457940480_n.jpg"",""id"":""3225920578""}",1510736069,1.78814e+16,2017-02-07_10-20-58,"Hi! I reckon it's awesome that U R allowing people across the world to view your amazing posts and I can't wait for more! Have a gr8 day! Kind regards, P-J",[],[],Hi reckon awesome allowing people across world view amazing posts wait gr8 day Kind regards,"['Hi', 'reckon', 'awesome', 'allowing', 'people', 'across', 'world', 'view', 'amazing', 'posts', 'wait', 'gr8', 'day', 'Kind', 'regards']","['hi', u'reckon', u'awesom', u'allow', u'peopl', u'across', u'world', u'view', u'amaz', u'post', u'wait', u'gr8', u'day', u'kind', u'regard']"
168,"{""username"":""chancegonnam"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23101523_1760922297253971_3927572774138150912_n.jpg"",""id"":""496600342""}",1486909350,1.78611e+16,2017-02-07_10-20-58,Dope Picture Your mindset is Shoot me a Snap Let's Connect there!!! ChanceG70,[],[],Dope Picture mindset Shoot Snap Let Connect ChanceG70,"['Dope', 'Picture', 'mindset', 'Shoot', 'Snap', 'Let', 'Connect', 'ChanceG70']","[u'dope', u'pictur', u'mindset', u'shoot', u'snap', u'let', u'connect', u'chanceg70']"
169,"{""username"":""wanderingbc"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16908139_604043546471584_6652103291448590336_a.jpg"",""id"":""4362893813""}",1486710812,1.78611e+16,2017-02-07_10-20-58,Gorgeous shot! Happy wandering!,[],[],Gorgeous shot Happy wandering,"['Gorgeous', 'shot', 'Happy', 'wandering']","[u'gorgeous', u'shot', u'happi', u'wander']"
170,"{""username"":""heathergilbert_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12530996_732706203497392_350717087_a.jpg"",""id"":""7613471""}",1486865493,1.78596e+16,2017-02-11_05-13-23,Awesome!! We had an all-female crew on shift at the JMC today too,[],[],Awesome female crew shift JMC today,"['Awesome', 'female', 'crew', 'shift', 'JMC', 'today']","[u'awesom', u'femal', u'crew', u'shift', u'jmc', u'today']"
171,"{""username"":""patwong3"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13329039_875986935858046_547962414_a.jpg"",""id"":""1635430980""}",1486852445,1.78625e+16,2017-02-11_05-13-23,Weather women ftw!!!,[],[],Weather women ftw,"['Weather', 'women', 'ftw']","[u'weather', u'women', u'ftw']"
172,"{""username"":""alysas"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21373458_114738239203595_8003636333069205504_a.jpg"",""id"":""1710129""}",1486835408,1.78721e+16,2017-02-11_05-13-23,Amazing!,[],[],Amazing,['Amazing'],[u'amaz']
173,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1486830891,1.78612e+16,2017-02-11_05-13-23,Love that PASPC isn't all old boy anymore! This women kick butt!,[],[],Love PASPC old boy anymore women kick butt,"['Love', 'PASPC', 'old', 'boy', 'anymore', 'women', 'kick', 'butt']","[u'love', u'paspc', u'old', u'boy', u'anymor', u'women', u'kick', u'butt']"
174,"{""username"":""adolwyn"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11386482_654385224695999_1534772317_a.jpg"",""id"":""681621""}",1486829680,1.78605e+16,2017-02-11_05-13-23,I love this!!,[],[],love,['love'],[u'love']
175,"{""username"":""deep_snow84"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11910152_536234096530985_53880489_a.jpg"",""id"":""198696550""}",1486827854,1.7872e+16,2017-02-11_05-13-23,you're famous,[],[],you re famous,"['you', 're', 'famous']","[u'you', 're', u'famous']"
176,"{""username"":""nevin_demilli"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13549570_1733182673604810_1726632688_a.jpg"",""id"":""181086955""}",1486827198,1.78594e+16,2017-02-11_05-13-23,Awesome!!!!,[],[],Awesome,['Awesome'],[u'awesom']
177,"{""username"":""autoappearancing"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16465871_364510973934863_5513596843843387392_a.jpg"",""id"":""3774796682""}",1487136902,1.78662e+16,2017-02-13_08-16-55,Stunning,[],[],Stunning,['Stunning'],[u'stun']
178,"{""username"":""marginottawa"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17494668_1644731038889900_4930857661102030848_a.jpg"",""id"":""4110628228""}",1487091727,1.78493e+16,2017-02-13_08-16-55,"Fabulous, thank you!",[],[],Fabulous thank,"['Fabulous', 'thank']","[u'fabul', u'thank']"
179,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1487084829,1.78724e+16,2017-02-13_08-16-55,Let's adjust the caption!,[],[],Let adjust caption,"['Let', 'adjust', 'caption']","[u'let', u'adjust', u'caption']"
180,"{""username"":""marginottawa"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17494668_1644731038889900_4930857661102030848_a.jpg"",""id"":""4110628228""}",1487069963,1.78613e+16,2017-02-13_08-16-55,Enforcement branch also works there!,[],[],Enforcement branch also works,"['Enforcement', 'branch', 'also', 'works']","[u'enforc', u'branch', u'also', u'work']"
181,"{""username"":""michecurry13"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24331972_891454774350629_8297372560941645824_n.jpg"",""id"":""238146449""}",1487026597,1.78733e+16,2017-02-13_08-16-55,Sigh; I miss working in that office sometimes!,[],[],Sigh miss working office sometimes,"['Sigh', 'miss', 'working', 'office', 'sometimes']","[u'sigh', u'miss', u'work', u'offic', u'sometim']"
182,"{""username"":""environmentalcollective"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14591097_125303734657285_30422928394813440_a.jpg"",""id"":""4634098654""}",1487681656,1.78736e+16,2017-02-15_08-06-56,Amazing creatures,[],[],Amazing creatures,"['Amazing', 'creatures']","[u'amaz', u'creatur']"
183,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1487602538,1.78728e+16,2017-02-17_07-52-58,you just upload your photo to your Instagram account and hashtag !!,['#ECcan150'],[],upload photo Instagram account hashtag,"['upload', 'photo', 'Instagram', 'account', 'hashtag']","[u'upload', u'photo', u'instagram', u'account', u'hashtag']"
184,"{""username"":""irynamaiboroda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14693882_205730426528675_6858684178934792192_a.jpg"",""id"":""2372983736""}",1487378327,1.78604e+16,2017-02-17_07-52-58,How can I share my photos with ?,['#ECcan150'],[],share photos,"['share', 'photos']","[u'share', u'photo']"
185,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1487801854,1.78733e+16,2017-02-20_06-58-28,BC has % of protected lands!!! YAY!,[],[],BC protected lands YAY,"['BC', 'protected', 'lands', 'YAY']","['bc', u'protect', u'land', u'yay']"
186,"{""username"":""canadianbiologist"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12907295_1700172820272241_395312304_a.jpg"",""id"":""1438363874""}",1487694656,1.78674e+16,2017-02-20_06-58-28,Not enough?,[],[],enough,['enough'],[u'enough']
187,"{""username"":""lunch__money_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/21107278_277387015998753_8948190900924710912_a.jpg"",""id"":""3950844207""}",1487621053,1.78518e+16,2017-02-20_06-58-28,?,[],[],,[],[]
188,"{""username"":""deluxedrycleaners"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17596629_775490322611168_3109153278277976064_a.jpg"",""id"":""1793315141""}",1487615507,1.7862e+16,2017-02-20_06-58-28,,[],[],nan,['nan'],[u'nan']
189,"{""username"":""sunny.zhai"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22638789_295382287643841_7987765423888138240_n.jpg"",""id"":""3310076966""}",1488079753,1.78617e+16,2017-02-21_10-23-34,nice pic~,[],[],nice pic,"['nice', 'pic']","[u'nice', u'pic']"
190,"{""username"":""sherrylavgine1997"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13385651_1027990353937141_1287862251_a.jpg"",""id"":""1129099641""}",1487703487,1.78603e+16,2017-02-21_10-23-34,Cuuute,[],[],Cuuute,['Cuuute'],[u'cuuut']
191,"{""username"":""viewsnfld"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13398718_493261600882783_1857122591_a.jpg"",""id"":""3413415826""}",1487948206,1.78621e+16,2017-02-24_05-31-04,Pretty awesome!,[],[],Pretty awesome,"['Pretty', 'awesome']","[u'pretti', u'awesom']"
192,"{""username"":""kemper_temper"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22858446_1933871516863623_6728844199430455296_n.jpg"",""id"":""21750183""}",1488559505,1.78628e+16,2017-02-28_06-20-07,oh jeez... I was just having some fun. Sorry I made you go through that..,[],[],oh jeez fun Sorry made go,"['oh', 'jeez', 'fun', 'Sorry', 'made', 'go']","['oh', u'jeez', u'fun', u'sorri', u'made', 'go']"
