Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category
48,370233926766473_390705441385988,2017-12-07 11:18:27,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390705441385988/,"La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a assisté au lancement de la nouvelle chaîne de montage de  Broad-Ocean. Grâce à un accord de transfert de technologie, d’octroi de licence et d’approvisionnement, les moteurs à pile combustible de Ballard seront assemblés par Broad-Ocean dans 3 villes chinoises. Ballard est un autre exemple d’entreprise canadienne qui commercialise et exporte des technologies d’énergie propre novatrices utilisées en  Chine. La technologie zéro-émissions de la pile à combustible est un moyen de lutter contre les changements climatiques et d’améliorer la qualité de l’air. Ballard Power Systems http://ow.ly/XDnL30h4TkH","La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a assisté au lancement de la nouvelle chaîne de montage de Broad-Ocean. Grâce à un accord de transfert de technologie, d’octroi de licence et d’approvisionnement, les moteurs à pile combustible de Ballard seront assemblés par Broad-Ocean dans villes chinoises. Ballard est un autre exemple d’entreprise canadienne qui commercialise et erte des technologies d’énergie propre novatrices utilisées en Chine. La technologie zéro-émissions de la pile à combustible est un moyen de lutter contre les changements climatiques et d’améliorer la qualité de l’air. Ballard Power Systems",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'climat', 'changement climatique', 'climatique', 'air', 'ice', 'mer', 'propre', 'or']",neutral,"['ministre', 'changement', 'climatique', 'mckenna', 'technologie', 'exporte', 'technologie', 'propre', 'novateur', 'technologie', 'changement']",Economical
49,370233926766473_386275945162271,2017-11-27 16:39:36,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/386275871828945/?type=3,"La semaine dernière, Dr Vitali Fioletov, un scientifique d’Environnement et Changement climatique Canada, a reçu un Prix Ozone au cours de la 29e réunion des Parties du Protocole de Montréal. Il a été reconnu pour son étude des fluctuations de la couche d’ozone et leurs répercussions sur l’exposition au rayonnement ultraviolet. Les Prix Ozone visent à reconnaître les personnes, groupes et organisations qui ont démontré un engagement et une contribution remarquables aux réalisations et aux progrès accomplis dans le cadre du Protocole de Montréal au cours des dix dernières années. Pour en apprendre davantage au sujet de Dr  Fioletov : http://ow.ly/T6kQ30gQPJw","La semaine dernière, Dr Vitali Fioletov, un scientifique d’Environnement et Changement climatique Canada, a reçu un Prix Ozone au cours de la e réunion des Parties du Protocole de Montréal. Il a été reconnu pour son étude des fluctuations de la couche d’ozone et leurs répercussions sur l’eition au rayonnement ultraviolet. Les Prix Ozone visent à reconnaître les personnes, groupes et organisations qui ont démontré un engagement et une contribution remarquables aux réalisations et aux progrès accomplis dans le cadre du Protocole de Montréal au cours des dix dernières années. Pour en apprendre davantage au sujet de Dr Fioletov :",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['climat', 'environnement', 'changement climatique', 'climatique', 'or']",neutral,"['scientifique', 'scientifique', 'scientifique', 'changement', 'climatique', 'engagement']",Social
50,370233926766473_390248664764999,2017-12-06 10:45:57,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/390248664764999/?type=3,"La ministre de l’Environnement et du Changement climatique, Catherine McKenna, utilise un moyen de transport écologique lors de sa mission commerciale sur les #TechnologiesPropres en Chine! Le commerce international du Canada - Affaires mondiales Canada","La ministre de l’Environnement et du Changement climatique, Catherine McKenna, utilise un moyen de transport écologique lors de sa mission commerciale sur les en Chine! Le commerce international du Canada - Affaires mondiales Canada",['#TechnologiesPropres'],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'climat', 'changement climatique', 'climatique', 'air', 'mer', 'or']",neutral,"['ministre', 'changement', 'climatique', 'mckenna', 'transport', '#technologiespropres', '#technologiespropres', 'commerce']",Economical
51,370233926766473_389475144842351,2017-12-04 18:27:40,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/389475144842351/?type=3,"Le Canada est un leader en matière de climat et nous sommes prêts à faire des affaires, à faire du monde un endroit plus durable! Nous sommes ici avec des entreprises #TechPropre canadiennes et prêts à brasser des affaires en Chine. Le commerce international du Canada - Affaires mondiales Canada","Le Canada est un leader en matière de climat et nous sommes prêts à faire des affaires, à faire du monde un endroit plus durable! Nous sommes ici avec des entreprises canadiennes et prêts à brasser des affaires en Chine. Le commerce international du Canada - Affaires mondiales Canada",['#TechPropre'],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['durable', 'mer', 'climat', 'air']",neutral,"['climat', 'durable', 'entreprise', 'commerce']",Environmental
52,370233926766473_387546288368570,2017-11-30 15:16:33,https://www.facebook.com/EnvironnementetChangementclimatique/videos/387546288368570/,"Les changements climatiques touchent nos trésors naturels comme les Monts-Torngat. Paul Smith, scientifique à Environnement et Changement climatique Canada, explique! http://ow.ly/XaVo30gVCQU","Les changements climatiques touchent nos trésors naturels comme les Monts-Torngat. Paul Smith, scientifique à Environnement et Changement climatique Canada, elique! U",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'climat', 'nature', 'changement climatique', 'climatique', 'or']",neutral,"['changement', 'scientifique', 'scientifique', 'scientifique', 'environnement', 'changement', 'climatique']",Environmental
53,370233926766473_387521548371044,2017-11-30 13:43:38,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/387521548371044/?type=3,Aidez vos enfants à s’intéresser à l’action climatique! Participez au jeu sur le site Climat jeunes : [www.climatjeunes.ca],Aidez vos enfants à s’intéresser à l’action climatique! Participez au jeu sur le site Climat jeunes : [],[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['jeunes', 'enfants']",neutral,"['enfant', 'climatique', 'participez', 'climat', 'jeune']",Social
54,370233926766473_391575091299023,2017-12-09 07:31:31,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391575091299023/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Saltworks Technologies purifie l’eau utilisée dans les grandes usines pour qu’elle puisse être réutilisée! http://ow.ly/bOUb30h7gDD #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Saltworks Technologies purifie l’eau utilisée dans les grandes usines pour qu’elle puisse être réutilisée! DD,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['technologies', 'ministre', 'technologie']",neutral,"['ministre', 'mckenna', '#technologiespropres', '#technologiespropres', 'technologie']",Economical
55,370233926766473_384472302009302,2017-11-23 14:41:44,https://www.facebook.com/EnvironmentandClimateChange/videos/651779198544042/,Joignez-vous à nous EN DIRECT pour regarder une discussion d’experts sur la science qui a contribué à rétablir la couche d’ozone et à lutter contre les changements climatiques en vertu du Protocole de Montréal.,Joignez-vous à nous EN DIRECT pour regarder une discussion d’eerts sur la science qui a contribué à rétablir la couche d’ozone et à lutter contre les changements climatiques en vertu du Protocole de Montréal.,[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['climat', 'climatique', 'vert']",neutral,['changement'],Social
56,370233926766473_384380238685175,2017-11-23 10:12:31,https://www.facebook.com/EnvironmentandClimateChange/videos/651674615221167/,"En ce moment : la ministre de l’Environnement et du Changement climatique, Catherine McKenna, prononce une allocution à la réunion du Protocole de Montréal.","En ce moment : la ministre de l’Environnement et du Changement climatique, Catherine McKenna, prononce une allocution à la réunion du Protocole de Montréal.",[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'changement climatique', 'climatique', 'climat']",neutral,"['ministre', 'changement', 'climatique', 'mckenna']",Environmental
57,370233926766473_384350595354806,2017-11-23 08:43:03,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/384139552042577/?type=3,,,[],1,0,0,1,0,0,0,0,0,0,1,tl,0.0,EnvironnementetChangementclimatique_facebook,,neutral,[],unknown
58,370233926766473_383662145423651,2017-11-21 16:01:21,https://www.facebook.com/EnvironnementetChangementclimatique/videos/383662145423651/,"Regardez l’ambassadeur du Canada en Allemagne et envoyé spécial auprès de l’Union européenne et de l’Europe, Stéphane Dion, prononcer la déclaration nationale du Canada à la COP23 le 16 novembre, réitérant les engagements du gouvernement du Canada à lutter contre le changement climatique et à diriger l'action climatique mondiale.","Regardez l’ambassadeur du Canada en Allemagne et envoyé spécial auprès de l’Union européenne et de l’Europe, Stéphane Dion, prononcer la déclaration nationale du Canada à la COP23 le novembre, réitérant les engagements du gouvernement du Canada à lutter contre le changement climatique et à diriger l'action climatique mondiale.",[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['cop23', 'changement climatique', 'climatique', 'climat']",neutral,"['cop23', 'engagement', 'changement_climatique', 'climatique', 'mondiale']",Environmental
59,370233926766473_383157142140818,2017-11-20 09:17:11,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/383157142140818/?type=3,Mettez-vous à l’écoute dès maintenant pour voir le très honorable Brian Mulroney et la ministre de l’Environnement et du Changement climatique Catherine McKenna prendre la parole à l’occasion de l’ouverture de la conférence internationale visant à protéger la couche d’ozone et à lutter contre les changements climatiques. EN DIRECT de Montréal!,Mettez-vous à l’écoute dès maintenant pour voir le très honorable Brian Mulroney et la ministre de l’Environnement et du Changement climatique Catherine McKenna prendre la parole à l’occasion de l’ouverture de la conférence internationale visant à protéger la couche d’ozone et à lutter contre les changements climatiques. EN DIRECT de Montréal!,[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'vert', 'climat', 'changement climatique', 'climatique', 'or']",neutral,"['ministre', 'changement', 'climatique', 'mckenna', 'changement']",Environmental
60,370233926766473_382421822214350,2017-11-18 17:36:29,https://www.facebook.com/EnvironnementetChangementclimatique/videos/382421822214350/,"Lors de la première rencontre de l’Alliance : #ÉnergiserAuDelàDuCharbon, la ministre de l’Environnement et du Changement climatique du Canada, Catherine McKenna, et la ministre d’État du Changement climatique et de l’Industrie du Royaume-Uni, Claire Perry, ont été rejointes par des partenaires unis pour une croissance économique propre grâce à l’élimination progressive de l’électricité à partir du charbon traditionnel.

Les partenaires #ÉnergiserAuDelàDuCharbon sont d’accord sur le fait que l’élimination progressive d’électricité à partir de charbon traditionnel est l’étape la plus importante que la communauté internationale peut prendre afin d’atteindre les objectifs de l’Accord de Paris.","Lors de la première rencontre de l’Alliance : ÉnergiserAuDelàDuCharbon, la ministre de l’Environnement et du Changement climatique du Canada, Catherine McKenna, et la ministre d’État du Changement climatique et de l’Industrie du Royaume-Uni, Claire Perry, ont été rejointes par des partenaires unis pour une croissance économique propre grâce à l’élimination progressive de l’électricité à partir du charbon traditionnel. Les partenaires ÉnergiserAuDelàDuCharbon sont d’accord sur le fait que l’élimination progressive d’électricité à partir de charbon traditionnel est l’étape la plus importante que la communauté internationale peut prendre afin d’atteindre les objectifs de l’Accord de Paris.","['#', '#']",1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'climat', 'changement climatique', 'climatique', 'air', 'propre', 'or']",neutral,"['ministre', 'changement', 'climatique', 'mckenna', 'ministre', 'changement', 'climatique', 'croissance', 'propre']",Environmental
61,370233926766473_381405128982686,2017-11-16 05:32:56,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381405128982686/?type=3,"Suivez la page Environnement et Changement climatique sur Facebook à 5 h 45 HNE pour regarder en direct le Canada et le R.-U. accueillir des partenaires dans la nouvelle Alliance : Énergiser au-delà du charbon, dans la transition au-delà de l’électricité à partir du charbon traditionnel. http://ow.ly/zQjQ30gCdU4","Suivez la page Environnement et Changement climatique sur Facebook à h HNE pour regarder en direct le Canada et le R.-U. accueillir des partenaires dans la nouvelle Alliance : Énergiser au-delà du charbon, dans la transition au-delà de l’électricité à partir du charbon traditionnel.",[],0,1,0,0,0,0,0,0,0,0,1,fr,-0.2833333333333333,EnvironnementetChangementclimatique_facebook,"['climat', 'environnement', 'changement climatique', 'climatique', 'air']",negative,"['environnement', 'changement', 'climatique']",Environmental
62,370233926766473_380833999039799,2017-11-14 20:03:32,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/380833999039799/?type=3,"Félicitations à M. Bell et à son équipe de la Memorial University de Terre-Neuve, qui ont créé SmartICE. 

À la COP23 de la Conférence des Nations Unies sur les changements climatiques, ils ont reçu le trophée Solutions climat 2017 de l’ONU pour leurs travaux exceptionnels dans le domaine de l’adaptation aux changements climatiques. Ils ont mis au point un outil qui aide les peuples autochtones à s’adapter à l’amincissement de la glace de mer. L’outil fournit de l’information qui facilite la planification de trajets sûrs, réduisant ainsi les risques liés aux déplacements sur la glace. 

SmartICE montre comment, deux ans après l’adoption universelle de l’Accord de Paris, les mesures de lutte à l’échelle internationale se multiplient. http://ow.ly/Cpck30gAhON","Félicitations à M. Bell et à son équipe de la Memorial University de Terre-Neuve, qui ont créé SmartICE. À la COP23 de la Conférence des Nations Unies sur les changements climatiques, ils ont reçu le trophée Solutions climat de l’ONU pour leurs travaux exceptionnels dans le domaine de l’adaptation aux changements climatiques. Ils ont mis au point un outil qui aide les peuples autochtones à s’adapter à l’amincissement de la glace de mer. L’outil fournit de l’information qui facilite la planification de trajets sûrs, réduisant ainsi les risques liés aux déplacements sur la glace. SmartICE montre comment, deux ans après l’adoption universelle de l’Accord de Paris, les mesures de lutte à l’échelle internationale se multiplient.",[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['climat', 'cop23', 'climatique', 'adaptation', 'mer', 'or', 'ice']",neutral,"['cop23', 'changement', 'climat', 'changement', 'autochtone', 'mer']",Environmental
63,370233926766473_380440822412450,2017-11-13 20:57:46,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/380440595745806/?type=3,"Le Canada joue un rôle actif et important au pays et à l’étranger afin de promouvoir la tarification du carbone. La ministre McKenna a coprésidé en compagnie du président de la Royal DSM, Feike Sijbesma, la dernière rencontre de la Coalition pour le leadership en matière de tarification du carbone composée de représentants des gouvernements, d’entreprises et d’autres intervenants du milieu de l’environnement, dans le but de montrer au monde les possibilités économiques et environnementales.

http://ow.ly/Lc7c30gyIxW","Le Canada joue un rôle actif et important au pays et à l’étranger afin de promouvoir la tarification du carbone. La ministre McKenna a coprésidé en compagnie du président de la Royal DSM, Feike Sijbesma, la dernière rencontre de la Coalition pour le leadership en matière de tarification du carbone composée de représentants des gouvernements, d’entreprises et d’autres intervenants du milieu de l’environnement, dans le but de montrer au monde les possibilités économiques et environnementales.",[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['carbon', 'tarification du carbone', 'or', 'environnement']",neutral,"['pays', 'ministre', 'mckenna', 'compagnie', 'tarification_du_carbone']",Environmental
64,370233926766473_391338824655983,2017-12-08 21:55:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/391338824655983/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Saltworks Technologies purifie l’eau utilisée dans les grandes usines pour qu’elle puisse être réutilisée! http://ow.ly/4mKX30h71qc #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Saltworks Technologies purifie l’eau utilisée dans les grandes usines pour qu’elle puisse être réutilisée! c,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['technologies', 'ministre', 'technologie']",neutral,"['ministre', 'mckenna', '#technologiespropres', '#technologiespropres', 'technologie']",Economical
65,370233926766473_377494376040428,2017-11-06 16:26:47,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/377494132707119/?type=3,"Aujourd’hui marque le premier jour de COP23 BONN, la  Conférence mondiale sur le changement climatique (UNFCCC) en Allemagne. 

À CdP23, notre délégation canadienne fera progresser l’action climatique et l’Accord de Paris. Restez à l’affût des mises à jour que nous partageons quant au rôle du Canada à cet événement mondial! http://ow.ly/1U9930goHB4","Aujourd’hui marque le premier jour de COP23 BONN, la Conférence mondiale sur le changement climatique (UNFCCC) en Allemagne. À CdP23, notre délégation canadienne fera progresser l’action climatique et l’Accord de Paris. Restez à l’affût des mises à jour que nous partageons quant au rôle du Canada à cet événement mondial!",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['climat', 'cop23', 'changement climatique', 'climatique', 'or']",neutral,"['cop23', 'mondiale', 'changement_climatique', 'climatique', 'mondial']",Environmental
66,370233926766473_391589684630897,2017-12-09 08:10:04,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391589684630897/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Solstice Canada Corp. se spécialise en nettoyage du sol. http://ow.ly/eEyx30h7gRT #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Solstice Canada Corp. se spécialise en nettoyage du sol.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['or', 'ice', 'mer']",neutral,"['ministre', 'mckenna', '#technologiespropres', '#technologiespropres', 'sol']",Economical
67,370233926766473_392062451250287,2017-12-10 08:29:01,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/392062451250287/?type=3,"Saviez-vous que la ministre de l’Environnement et du Changement climatique du Canada, Catherine McKenna, est la vice-présidente directrice internationale du #ConseilChinois? Ce groupe compte plus de 60 experts chinois et mondiaux reconnus qui fournissent des conseils stratégiques sur l’environnement et le développement en Chine. http://ow.ly/aRKo30h7YS1","Saviez-vous que la ministre de l’Environnement et du Changement climatique du Canada, Catherine McKenna, est la vice-présidente directrice internationale du ? Ce groupe compte plus de eerts chinois et mondiaux reconnus qui fournissent des conseils stratégiques sur l’environnement et le développement en Chine. 1",['#ConseilChinois'],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'climatique', 'changement climatique', 'ice', 'climat']",neutral,"['ministre', 'changement', 'climatique', 'mckenna']",Environmental
68,370233926766473_397144730742059,2017-12-21 16:01:47,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/397144730742059/?type=3,"Aujourd’hui, les gouvernements du Canada et de l’Alberta ont convenu de renouveler leur engagement visant à fournir des renseignements clairs et scientifiquement rigoureux sur les effets environnementaux de l’exploitation des sables bitumineux dans le nord-est de l’Alberta.

L’entente reconnaît que les peuples autochtones sont des partenaires importants dans le travail de conservation et de protection de notre environnement et que les connaissances traditionnelles et scientifiques sont essentielles au processus décisionnel en matière d’environnement. http://ow.ly/SoFT30hnH3p Alberta Environment","Aujourd’hui, les gouvernements du Canada et de l’Alberta ont convenu de renouveler leur engagement visant à fournir des renseignements clairs et scientifiquement rigoureux sur les effets environnementaux de l’eloitation des sables bitumineux dans le nord-est de l’Alberta. L’entente reconnaît que les peuples autochtones sont des partenaires importants dans le travail de conservation et de protection de notre environnement et que les connaissances traditionnelles et scientifiques sont essentielles au processus décisionnel en matière d’environnement. Alberta Environment",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'conservation', 'or', 'air']",neutral,"['engagement', 'environnementaux', 'sables_bitumineux', 'sables_bitumineux', 'autochtone', 'conservation', 'environnement', 'scientifique', 'scientifique', 'scientifique']",Environmental
69,370233926766473_397132520743280,2017-12-21 15:11:45,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397132520743280/,Le Canada prend des mesures rigoureuses pour lutter contre les changements climatiques. La tarification de la pollution au carbone est le moyen le plus efficace de réduire la pollution et de favoriser l’innovation. Elle n’est qu’un des exemples de notre leadership en matière d’action climatique mondiale.,Le Canada prend des mesures rigoureuses pour lutter contre les changements climatiques. La tarification de la pollution au carbone est le moyen le plus efficace de réduire la pollution et de favoriser l’innovation. Elle n’est qu’un des exemples de notre leadership en matière d’action climatique mondiale.,[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['carbon', 'pollution', 'or', 'climatique', 'climat']",neutral,"['changement', 'pollution', 'pollution', 'climatique', 'mondiale']",Environmental
70,370233926766473_397049027418296,2017-12-21 11:15:05,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/397049027418296/?type=3,"Que ce soit les feux de forêt de la Colombie-Britannique ou les tempêtes de verglas du Canada atlantique, les météorologues d’Environnement et Changement climatique Canada ont sélectionné les dix événements météorologiques de l’ensemble du pays qui ont marqué l’année 2017. 

Les événements météorologiques extrêmes comme ceux-ci démontrent les effets des changements climatiques et nous rappellent l’importance d’agir maintenant dans notre pays ainsi qu’à l’étranger. http://ow.ly/m0zs30hn821 #Top10Météo","Que ce soit les feux de forêt de la Colombie-Britannique ou les tempêtes de verglas du Canada atlantique, les météorologues d’Environnement et Changement climatique Canada ont sélectionné les dix événements météorologiques de l’ensemble du pays qui ont marqué l’année . Les événements météorologiques extrêmes comme ceux-ci démontrent les effets des changements climatiques et nous rappellent l’importance d’agir maintenant dans notre pays ainsi qu’à l’étranger. 821 étéo",['#Top10M'],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['climat', 'environnement', 'changement climatique', 'climatique', 'or']",neutral,"['changement', 'climatique', 'pays', 'changement', 'pays']",Social
71,370233926766473_391639264625939,2017-12-09 10:17:48,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391639264625939/?type=3,#CanadaenChine – #WoodlandBiofuels 🇨🇦 se spécialise en carburant propre et #renouvelable au moyen de la biomasse des déchets pour produire de l’éthanol à faible coût. ow.ly/eHlX30h2jmF #ActionClimatique,– 🇨🇦 se spécialise en carburant propre et au moyen de la biomasse des déchets pour produire de l’éthanol à faible coût.,"['#CanadaenChine', '#WoodlandBiofuels', '#renouvelable', '#ActionClimatique']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['propre', 'biomasse', 'biomass']",neutral,"['propre', 'biomasse']",Environmental
72,370233926766473_393959964393869,2017-12-14 16:08:17,https://www.facebook.com/CanadaG7/videos/1963703833902381/,,,[],1,0,0,0,1,0,0,0,0,0,1,tl,0.0,EnvironnementetChangementclimatique_facebook,,neutral,[],unknown
73,370233926766473_393461734443692,2017-12-13 12:00:55,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/393461734443692/?type=3,"Vous êtes un enseignant ou un parent? Invitez vos enfants à jouer au Remue-méninges science climat!
Jetez un coup d’œil au certificat que vos enfants obtiendront après avoir répondu au questionnaire.
http://ow.ly/aur030hbpWW",Vous êtes un enseignant ou un parent? Invitez vos enfants à jouer au Remue-méninges science climat! Jetez un coup d’œil au certificat que vos enfants obtiendront après avoir répondu au questionnaire.,[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['climat', 'air']",neutral,"['enfant', 'climat', 'enfant']",Social
74,370233926766473_393059494483916,2017-12-12 14:05:03,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/393059494483916/?type=3,"#EnCeJour en 2015, le Canada, avec 194 autres pays, a franchi un jalon historique en adoptant l’Accord de Paris. Nous prenons des mesures pour limiter le réchauffement moyen des températures mondiales bien en deçà de 2 degrés Celsius. 
http://ow.ly/Bp0e30hbhAE","en , le Canada, avec autres pays, a franchi un jalon historique en adoptant l’Accord de Paris. Nous prenons des mesures pour limiter le réchauffement moyen des températures mondiales bien en deçà de degrés Celsius.",['#EnCeJour'],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['mondiale', 'mondial']",neutral,"['pays', 'historique']",Social
75,370233926766473_393041477819051,2017-12-12 13:05:05,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/393041477819051/?type=3,"Ballard Power System, une entreprise canadienne, produira des moteurs à pile à combustible pour les tramways en France.
Il s’agira du premier circuit de tram-bus à hydrogène en France et les seules émissions produites sont de la vapeur d’eau!
Renseignez-vous : http://ow.ly/lEum30hbh99","Ballard Power System, une entreprise canadienne, produira des moteurs à pile à combustible pour les tramways en France. Il s’agira du premier circuit de tram-bus à hydrogène en France et les seules émissions produites sont de la vapeur d’eau! Renseignez-vous : 99",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,['eau'],neutral,['entreprise'],Economical
76,370233926766473_392981277825071,2017-12-12 10:10:10,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/392981277825071/?type=3,L’entreprise canadienne Innergex produit de l’énergie propre en France. Elle compte 13 parcs éoliens plus deux autres en construction qui ensemble produiront assez d’énergie pour alimenter 160 000 maisons en Europe. Apprenez-en plus : http://ow.ly/pnfh30haXm7,L’entreprise canadienne Innergex produit de l’énergie propre en France. Elle compte parcs éoliens plus deux autres en construction qui ensemble produiront assez d’énergie pour alimenter maisons en Europe. Apprenez-en plus :,[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['propre', 'parc']",neutral,"['produit', 'propre', 'parc', 'maison']",Environmental
77,370233926766473_392693231187209,2017-12-11 17:07:12,https://www.facebook.com/EnvironnementetChangementclimatique/videos/392693231187209/,La ministre McKenna a conclu la mission commerciale du #CanadaEnChine sur les technologies propres et a participé aux réunions du #ConseilChinois.,La ministre McKenna a conclu la mission commerciale du sur les technologies propres et a participé aux réunions du .,"['#CanadaEnChine', '#ConseilChinois']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,"['technologies', 'ministre', 'technologie']",neutral,"['ministre', 'mckenna', 'technologie', 'propre']",Environmental
