,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
1637,1637,872573961258901512,2,2,2017-06-07 22:00:18,"Min Carr and Vice Minister of Science and Technology, Wang Zhigang, advanced mutual interests in 1","['#Cleantech', '#CanadaChina']",['https://t.co/e4vAz2Vyf'],Min Carr Vice Minister Science Technology Wang Zhigang advanced mutual interests,"['Min', 'Carr', 'Vice', 'Minister', 'Science', 'Technology', 'Wang', 'Zhigang', 'advanced', 'mutual', 'interests']","[u'min', u'carr', u'vice', u'minist', u'scienc', u'technolog', u'wang', u'zhigang', u'advanc', u'mutual', u'interest']","Min Carr and Vice Minister of Science and Technology, Wang Zhigang, advanced mutual interests in #Cleantech #CanadaChina https://t.co/e4vAz2Vyf1"
1638,1638,872566411830464512,2,1,2017-06-07 21:30:18,": Dot the eye, cross the T","['#PostcardsFromChina', '#CanadaChina']","['https://t.co/mkdb19NyTb', 'https://t.co/mzWaKE5wWN']",Dot eye cross,"['Dot', 'eye', 'cross']","[u'dot', u'eye', u'cross']","#PostcardsFromChina: Dot the eye, cross the T #CanadaChina https://t.co/mkdb19NyTb https://t.co/mzWaKE5wWN"
1639,1639,872563848477331456,3,6,2017-06-07 21:20:07,"Min Carr met with Masaki Ogushi, Japan’s Parliamentary Vice-Minister of Economy, Trade and Industry",['#CanadaChina'],['https://t.co/TxNXUmsI5A'],Min Carr met Masaki Ogushi Parliamentary Vice Minister Economy Trade Industry,"['Min', 'Carr', 'met', 'Masaki', 'Ogushi', 'Parliamentary', 'Vice', 'Minister', 'Economy', 'Trade', 'Industry']","[u'min', u'carr', u'met', u'masaki', u'ogushi', u'parliamentari', u'vice', u'minist', u'economi', u'trade', u'industri']","Min Carr met with Masaki Ogushi, Japan’s Parliamentary Vice-Minister of Economy, Trade and Industry #CanadaChina https://t.co/TxNXUmsI5A"
1640,1640,872560206663864321,23,59,2017-06-07 21:05:39,Min Carr &amp; U.S. Secretary Rick Perry advanced bilateral collaboration on North American energy integration,['#CanadaChina'],['https://t.co/AHYYQWKT4p'],Min Carr amp Secretary Rick Perry advanced bilateral collaboration North American energy integration,"['Min', 'Carr', 'amp', 'Secretary', 'Rick', 'Perry', 'advanced', 'bilateral', 'collaboration', 'North', 'American', 'energy', 'integration']","[u'min', u'carr', u'amp', u'secretari', u'rick', u'perri', u'advanc', u'bilater', u'collabor', u'north', u'american', u'energi', u'integr']",Min Carr &amp; U.S. Secretary @ENERGY Rick Perry advanced bilateral collaboration on North American energy integration #CanadaChina https://t.co/AHYYQWKT4p
1641,1641,872555901676400640,5,0,2017-06-07 20:48:32,: Happy . Clean the air indoors by purchasing an ENERGY STAR cert air purifier that uses % less energy. htt…,['#CleanAirDay'],[],Happy Clean air indoors purchasing ENERGY STAR cert air purifier uses less energy,"['Happy', 'Clean', 'air', 'indoors', 'purchasing', 'ENERGY', 'STAR', 'cert', 'air', 'purifier', 'uses', 'less', 'energy']","[u'happi', u'clean', u'air', u'indoor', u'purchas', u'energi', u'star', u'cert', u'air', u'purifi', u'use', u'less', u'energi']",RT @ENERGYSTAR_CAN: Happy #CleanAirDay. Clean the air indoors by purchasing an ENERGY STAR cert air purifier that uses 40% less energy. htt…
1642,1642,872551314600976385,3,2,2017-06-07 20:30:19,": Howdy, neighbour!","['#PostcardsFromChina', '#CanadaChina']","['https://t.co/6Ayp9EGN1J', 'https://t.co/QatW2f6CpA']",Howdy neighbour,"['Howdy', 'neighbour']","[u'howdi', u'neighbour']","#PostcardsFromChina: Howdy, neighbour! #CanadaChina https://t.co/6Ayp9EGN1J https://t.co/QatW2f6CpA"
1643,1643,872551185798004736,1,1,2017-06-07 20:29:48,held a workshop on bldg labelling best practices to help reduce emissions. Learn more:,"['#ICYMI', '#GHG']","['https://t.co/HTc0KxuHr5', 'https://t.co/yF1qiypigV']",held workshop bldg labelling best practices help reduce emissions Learn,"['held', 'workshop', 'bldg', 'labelling', 'best', 'practices', 'help', 'reduce', 'emissions', 'Learn']","[u'held', u'workshop', u'bldg', u'label', u'best', u'practic', u'help', u'reduc', u'emiss', u'learn']",#ICYMI @EUinCanada held a workshop on bldg labelling best practices to help reduce #GHG emissions. Learn more: https://t.co/HTc0KxuHr5 https://t.co/yF1qiypigV
1644,1644,872550461685071872,10,7,2017-06-07 20:26:55,fleet managers &amp; employees test-drive c,"['#GoC', '#HydrogenFuelCell', '#ElectricVehicles', '#greeninggovernment', '#EnvironmentWeek']",['https://t.co/DulJ6yQW6'],fleet managers amp employees test drive,"['fleet', 'managers', 'amp', 'employees', 'test', 'drive']","[u'fleet', u'manag', u'amp', u'employe', u'test', u'drive']",#GoC fleet managers &amp; employees test-drive #HydrogenFuelCell #ElectricVehicles #greeninggovernment #EnvironmentWeek https://t.co/DulJ6yQW6c
1645,1645,872544612648439808,5,3,2017-06-07 20:03:41,One week left to comment on the report by email c9D,['#NEBModernization'],"['https://t.co/Wo2nM1q', 'https://t.co/6bFwTDws6A']",One week left comment report email c9D,"['One', 'week', 'left', 'comment', 'report', 'email', 'c9D']","[u'one', u'week', u'left', u'comment', u'report', u'email', u'c9d']",One week left to comment on the #NEBModernization report by email https://t.co/Wo2nM1qc9D https://t.co/6bFwTDws6A
1646,1646,872539934686687232,0,1,2017-06-07 19:45:06,/2 The FCEV promotes the adoption of fuel cell in Canada’s transportation sector,"['#EVs', '#EnvironmentWeek']",['https://t.co/oxqAsL2fdo'],FCEV promotes adoption fuel cell transportation sector,"['FCEV', 'promotes', 'adoption', 'fuel', 'cell', 'transportation', 'sector']","[u'fcev', u'promot', u'adopt', u'fuel', u'cell', u'transport', u'sector']",2/2 The FCEV promotes the adoption of fuel cell #EVs in Canada’s transportation sector #EnvironmentWeek https://t.co/oxqAsL2fdo
1647,1647,872538672087937024,3,1,2017-06-07 19:40:05,/2 Proud partner of Canada’s Fuel Cell Electric Vehicle Coalition –,"['#HydrogenFuelCell', '#EVs', '#EnvironmentWeek']",[],Proud partner Fuel Cell Electric Vehicle Coalition,"['Proud', 'partner', 'Fuel', 'Cell', 'Electric', 'Vehicle', 'Coalition']","[u'proud', u'partner', u'fuel', u'cell', u'electr', u'vehicl', u'coalit']",1/2 Proud partner of Canada’s Fuel Cell Electric Vehicle Coalition – #HydrogenFuelCell #EVs #EnvironmentWeek
1648,1648,872536221339332610,4,4,2017-06-07 19:30:20,: Meeting of the minds at the Clean Energy Ministerial c,"['#PostcardsFromChina', '#CanadaChina']","['https://t.co/jTDHYGuo5N', 'https://t.co/imkiXhzlY']",Meeting minds Clean Energy Ministerial,"['Meeting', 'minds', 'Clean', 'Energy', 'Ministerial']","[u'meet', u'mind', u'clean', u'energi', u'ministeri']",#PostcardsFromChina: Meeting of the minds at the Clean Energy Ministerial #CanadaChina https://t.co/jTDHYGuo5N https://t.co/imkiXhzlYc
1649,1649,872532801958150151,1,2,2017-06-07 19:16:45,A new insect is in the books to celebrate ! Learn more about the Apimela canadensis beetle,"['#Canada150', '#NRCanSci']",['https://t.co/wu0q44FH57'],new insect books celebrate Learn Apimela canadensis beetle,"['new', 'insect', 'books', 'celebrate', 'Learn', 'Apimela', 'canadensis', 'beetle']","[u'new', u'insect', u'book', u'celebr', u'learn', u'apimela', u'canadensi', u'beetl']",A new insect is in the books to celebrate #Canada150! Learn more about the Apimela canadensis beetle #NRCanSci https://t.co/wu0q44FH57
1650,1650,872530375628685313,4,2,2017-06-07 19:07:07,DYK hydrogen-powered vehicles help reduce as we transition to a economy? u,"['#GHGemissions', '#LowCarbon', '#EnvironmentWeek']",['https://t.co/WkFkVGzoP'],DYK hydrogen powered vehicles help reduce transition economy,"['DYK', 'hydrogen', 'powered', 'vehicles', 'help', 'reduce', 'transition', 'economy']","[u'dyk', u'hydrogen', u'power', u'vehicl', u'help', u'reduc', u'transit', u'economi']",DYK hydrogen-powered vehicles help reduce #GHGemissions as we transition to a #LowCarbon economy? #EnvironmentWeek https://t.co/WkFkVGzoPu
1651,1651,872526628634677251,4,4,2017-06-07 18:52:13,Extractive reporting in the and sectors enhances transparency,"['#mining', '#minerals', '#energy', '#ESTMA', '#PWYP']","['https://t.co/VisJfOrvCS', 'https://t.co/xDI5qK5AE4']",Extractive reporting sectors enhances transparency,"['Extractive', 'reporting', 'sectors', 'enhances', 'transparency']","[u'extract', u'report', u'sector', u'enhanc', u'transpar']",Extractive reporting in the #mining #minerals and #energy sectors enhances transparency https://t.co/VisJfOrvCS #ESTMA #PWYP https://t.co/xDI5qK5AE4
1652,1652,872502867193626626,2,4,2017-06-07 17:17:48,We visited East Three School in with a giant map of Canada. The students learned about remote sensing!,"['#Inuvik', '#LTWG26']",['https://t.co/U2hKweGB87'],visited East Three School giant map Canada students learned remote sensing,"['visited', 'East', 'Three', 'School', 'giant', 'map', 'Canada', 'students', 'learned', 'remote', 'sensing']","[u'visit', u'east', u'three', u'school', u'giant', u'map', u'canada', u'student', u'learn', u'remot', u'sens']",We visited East Three School in #Inuvik with a giant @RCGS_SGRC map of Canada. The students learned about remote sensing! #LTWG26 https://t.co/U2hKweGB87
1653,1653,872494931738320896,2,0,2017-06-07 16:46:16,: Market Snapshot: ’s output ranked th in the world,"['#Canada', '#nuclearenergy']","['https://t.co/6uyql7O1cx', 'https://t.co/uPawnUrxyo']",Market Snapshot output ranked th world,"['Market', 'Snapshot', 'output', 'ranked', 'th', 'world']","[u'market', u'snapshot', u'output', u'rank', 'th', u'world']",RT @NEBCanada: Market Snapshot: #Canada’s #nuclearenergy output ranked 6th in the world https://t.co/6uyql7O1cx https://t.co/uPawnUrxyo
1654,1654,872483703737516034,4,4,2017-06-07 16:01:39,Hey ! there is a new indication of the extent of Arctic sea ice? Check it out:,"['#Cartophiles', '#DYK', '#OpenMaps']","['https://t.co/V7sjRPRLOK', 'https://t.co/W5UbW7ggky']",Hey new indication extent Arctic sea ice Check,"['Hey', 'new', 'indication', 'extent', 'Arctic', 'sea', 'ice', 'Check']","[u'hey', u'new', u'indic', u'extent', u'arctic', u'sea', u'ice', u'check']",Hey #Cartophiles! #DYK there is a new indication of the extent of Arctic sea ice? Check it out: https://t.co/V7sjRPRLOK #OpenMaps https://t.co/W5UbW7ggky
1655,1655,872479192071491584,1,1,2017-06-07 15:43:43,What does Canada’s energy future look like &amp; how do we get there? Here’s what Emorose had to say: c,['#GenEnergy'],['https://t.co/IV4MJu1XG'],energy future look like amp get Emorose say,"['energy', 'future', 'look', 'like', 'amp', 'get', 'Emorose', 'say']","[u'energi', u'futur', u'look', u'like', u'amp', u'get', u'emoros', u'say']",What does Canada’s energy future look like &amp; how do we get there? Here’s what Emorose had to say: https://t.co/IV4MJu1XGc #GenEnergy
1656,1656,872476585504505856,1,0,2017-06-07 15:33:22,: What does Canada's energy future look like? join the conversation and tell us what factors contribute to p…,['#genenergy'],[],Canada energy future look like join conversation tell us factors contribute,"['Canada', 'energy', 'future', 'look', 'like', 'join', 'conversation', 'tell', 'us', 'factors', 'contribute']","[u'canada', u'energi', u'futur', u'look', u'like', u'join', u'convers', u'tell', 'us', u'factor', u'contribut']",RT @lnourallf: What does Canada's energy future look like? #genenergy @NRCan join the conversation and tell us what factors contribute to p…
1657,1657,872468918509678593,1,2,2017-06-07 15:02:54,Min Carr to hold call-back with Canadian media to discuss outcomes of his mission to China,['#CanadaChina'],['https://t.co/J3l6Hd0Q2s'],Min Carr hold call back Canadian media discuss outcomes mission China,"['Min', 'Carr', 'hold', 'call', 'back', 'Canadian', 'media', 'discuss', 'outcomes', 'mission', 'China']","[u'min', u'carr', u'hold', u'call', u'back', u'canadian', u'media', u'discuss', u'outcom', u'mission', u'china']",Min Carr to hold call-back with Canadian media to discuss outcomes of his mission to China #CanadaChina https://t.co/J3l6Hd0Q2s
1658,1658,872462432651935744,3,4,2017-06-07 14:37:08,"At , NRCan gave the group a tour of the Inuvik Satellite Station Facility, a ground station that receives satellite data ️",['#LTWG26'],['https://t.co/LiXbZ0gaNB'],NRCan gave group tour Inuvik Satellite Station Facility ground station receives satellite data,"['NRCan', 'gave', 'group', 'tour', 'Inuvik', 'Satellite', 'Station', 'Facility', 'ground', 'station', 'receives', 'satellite', 'data']","[u'nrcan', u'gave', u'group', u'tour', u'inuvik', u'satellit', u'station', u'facil', u'ground', u'station', u'receiv', u'satellit', u'data']","At #LTWG26, NRCan gave the group a tour of the Inuvik Satellite Station Facility, a ground station that receives satellite data 🛰️ https://t.co/LiXbZ0gaNB"
1659,1659,872453487061344256,0,1,2017-06-07 14:01:35,From the Mackenzie Gas Project to the Eansion project. See how the industry has changed: 0,"['#TransMountain', '#pipeline']","['https://t.co/tIf96rz17', 'https://t.co/e8QiGPExRv']",Mackenzie Gas Project Eansion project See industry changed,"['Mackenzie', 'Gas', 'Project', 'Eansion', 'project', 'See', 'industry', 'changed']","[u'mackenzi', u'gas', u'project', u'eansion', u'project', u'see', u'industri', u'chang']",From the Mackenzie Gas Project to the #TransMountain Expansion project. See how the #pipeline industry has changed: https://t.co/tIf96rz170 https://t.co/e8QiGPExRv
1660,1660,872430537452998657,2,1,2017-06-07 12:30:23,"In , the GSC moved into their new home at Sussex in Ottawa",['#GSC175'],"['https://t.co/gSgqwVb0Im', 'https://t.co/3un72ySUkL']",GSC moved new home Sussex Ottawa,"['GSC', 'moved', 'new', 'home', 'Sussex', 'Ottawa']","[u'gsc', u'move', u'new', u'home', u'sussex', u'ottawa']","In 1881, the GSC moved into their new home at 541 Sussex in Ottawa #GSC175 https://t.co/gSgqwVb0Im https://t.co/3un72ySUkL"
1661,1661,872204033791885312,1,2,2017-06-06 21:30:21,: (Carbon) capturing a Canadian success story 8,"['#PostcardsFromChina', '#CanadaChina']","['https://t.co/p3CZRpA5X', 'https://t.co/sXB2FDNYE']",Carbon capturing Canadian success story,"['Carbon', 'capturing', 'Canadian', 'success', 'story']","[u'carbon', u'captur', u'canadian', u'success', u'stori']","#PostcardsFromChina: (Carbon) capturing a Canadian success story #CanadaChina
https://t.co/p3CZRpA5XD https://t.co/sXB2FDNYE8"
1662,1662,872188909438078978,1,3,2017-06-06 20:30:15,: Personal connections matter 2,"['#PostcardsFromChina', '#CanadaChina']","['https://t.co/OBcnCsAJ55', 'https://t.co/JXPB5ZsVP']",Personal connections matter,"['Personal', 'connections', 'matter']","[u'person', u'connect', u'matter']","#PostcardsFromChina: Personal connections matter #CanadaChina
https://t.co/OBcnCsAJ55 https://t.co/JXPB5ZsVP2"
1663,1663,872188887359250432,2,6,2017-06-06 20:30:09,"Min Carr and Norwegian Minister of Petroleum &amp; Energy, Terje Søviknes, advanced mutual interests &amp; discussed","['#MissionInnovation', '#CanadaChina']",['https://t.co/9xSf7bP8Pi'],Min Carr Norwegian Minister Petroleum amp Energy Terje viknes advanced mutual interests amp discussed,"['Min', 'Carr', 'Norwegian', 'Minister', 'Petroleum', 'amp', 'Energy', 'Terje', 'viknes', 'advanced', 'mutual', 'interests', 'amp', 'discussed']","[u'min', u'carr', u'norwegian', u'minist', u'petroleum', u'amp', u'energi', u'terj', u'vikn', u'advanc', u'mutual', u'interest', u'amp', u'discuss']","Min Carr and Norwegian Minister of Petroleum &amp; Energy, Terje Søviknes, advanced mutual interests &amp; discussed #MissionInnovation #CanadaChina https://t.co/9xSf7bP8Pi"
1664,1664,872187609526796288,1,2,2017-06-06 20:25:05,"Min Carr discussed , use &amp; storage with colleagues from US, Norway &amp; China at panel","['#CarbonCapture', '#CanadaChina']","['https://t.co/iNj8c966Rp', 'https://t.co/f3DadrQqQx']",Min Carr discussed use amp storage colleagues US Norway amp China panel,"['Min', 'Carr', 'discussed', 'use', 'amp', 'storage', 'colleagues', 'US', 'Norway', 'amp', 'China', 'panel']","[u'min', u'carr', u'discuss', u'use', u'amp', u'storag', u'colleagu', 'us', u'norway', u'amp', u'china', u'panel']","Min Carr discussed #CarbonCapture, use &amp; storage with colleagues from US, Norway &amp; China at @IEA panel #CanadaChina https://t.co/iNj8c966Rp https://t.co/f3DadrQqQx"
1665,1665,872184673115545600,10,10,2017-06-06 20:13:25,They then renewed the MOU on Cooperation in the Sustainable Development of /2,"['#NaturalResources', '#CanadaChina']",['https://t.co/tZQnl3gAc5'],renewed MOU Cooperation Sustainable Development,"['renewed', 'MOU', 'Cooperation', 'Sustainable', 'Development']","[u'renew', u'mou', u'cooper', u'sustain', u'develop']",They then renewed the MOU on Cooperation in the Sustainable Development of #NaturalResources #CanadaChina 2/2 https://t.co/tZQnl3gAc5
1666,1666,872184429644578817,10,8,2017-06-06 20:12:27,"Yesterday, Min Carr &amp; Bai Chunli, President of the Chinese Academy of Sciences, discussed mutual interests related to science and tech /2",[],['https://t.co/ljMzhvlK5e'],Yesterday Min Carr amp Bai Chunli President Chinese Academy Sciences discussed mutual interests related science tech,"['Yesterday', 'Min', 'Carr', 'amp', 'Bai', 'Chunli', 'President', 'Chinese', 'Academy', 'Sciences', 'discussed', 'mutual', 'interests', 'related', 'science', 'tech']","[u'yesterday', u'min', u'carr', u'amp', u'bai', u'chun', u'presid', u'chines', u'academi', u'scienc', u'discuss', u'mutual', u'interest', u'relat', u'scienc', u'tech']","Yesterday, Min Carr &amp; Bai Chunli, President of the Chinese Academy of Sciences, discussed mutual interests related to science and tech 1/2 https://t.co/ljMzhvlK5e"
1667,1667,872182581265084420,4,4,2017-06-06 20:05:06,Min Carr underlined the support for CNNC Joint Ventures during meeting with Chairman Wang Shoujun,"['#GoC', '#CanadaChina']",['https://t.co/gYDWV4AFAl'],Min Carr underlined support CNNC Joint Ventures meeting Chairman Wang Shoujun,"['Min', 'Carr', 'underlined', 'support', 'CNNC', 'Joint', 'Ventures', 'meeting', 'Chairman', 'Wang', 'Shoujun']","[u'min', u'carr', u'underlin', u'support', u'cnnc', u'joint', u'ventur', u'meet', u'chairman', u'wang', u'shoujun']",Min Carr underlined the #GoC support for CNNC Joint Ventures during meeting with Chairman Wang Shoujun #CanadaChina https://t.co/gYDWV4AFAl
1668,1668,872181406599970816,0,0,2017-06-06 20:00:26,Do you know where Canada ranks in the ert and production of ? Find out more:,"['#NaturalGas', '#GenEnergy']","['https://t.co/lexTsWmf7H', 'https://t.co/Q1NaJ74uPB']",know Canada ranks ert production Find,"['know', 'Canada', 'ranks', 'ert', 'production', 'Find']","[u'know', u'canada', u'rank', u'ert', u'product', u'find']",Do you know where Canada ranks in the export and production of #NaturalGas? Find out more: https://t.co/lexTsWmf7H #GenEnergy https://t.co/Q1NaJ74uPB
1669,1669,872180287589019648,4,6,2017-06-06 19:55:59,Min Carr met with Minister Jiang Daming to promote bilateral trade and investment opportunities in Canada,['#CanadaChina'],['https://t.co/LPACx3uafe'],Min Carr met Minister Jiang Daming promote bilateral trade investment opportunities Canada,"['Min', 'Carr', 'met', 'Minister', 'Jiang', 'Daming', 'promote', 'bilateral', 'trade', 'investment', 'opportunities', 'Canada']","[u'min', u'carr', u'met', u'minist', u'jiang', u'dame', u'promot', u'bilater', u'trade', u'invest', u'opportun', u'canada']",Min Carr met with Minister Jiang Daming to promote bilateral trade and investment opportunities in Canada #CanadaChina https://t.co/LPACx3uafe
1670,1670,872173806974111748,3,3,2017-06-06 19:30:14,: Two Countries — One Vision,"['#PostcardsFromChina', '#CanadaChina']","['https://t.co/6WOlFB7CPN', 'https://t.co/iTJqtR7St5']",Two Countries One Vision,"['Two', 'Countries', 'One', 'Vision']","[u'two', u'countri', u'one', u'vision']","#PostcardsFromChina: Two Countries — One Vision #CanadaChina
https://t.co/6WOlFB7CPN https://t.co/iTJqtR7St5"
1671,1671,872164974608691200,2,0,2017-06-06 18:55:08,": CEM’s Management Campaign, is a drive to ,001 global energy-saving partners. Join:",['#Energy'],['https://t.co\xe2\x80\xa6'],Management Campaign drive 001 global energy saving partners Join,"['Management', 'Campaign', 'drive', '001', 'global', 'energy', 'saving', 'partners', 'Join']","[u'manag', u'campaign', u'drive', u'001', u'global', u'energi', u'save', u'partner', u'join']","RT @CIPEC_PEEIC: CEM’s #Energy Management Campaign, @50001ForClimate is a drive to 50,001 global energy-saving partners. Join: https://t.co…"
1672,1672,872150777699151878,5,1,2017-06-06 17:58:43,Canada’s projects are all over the map!,"['#CleanEnergy', '#GenEnergy']",['https://t.co/2jOrEyAqPl'],projects map,"['projects', 'map']","[u'project', u'map']",Canada’s #CleanEnergy projects are all over the map! #GenEnergy https://t.co/2jOrEyAqPl
1673,1673,872147423279419393,4,6,2017-06-06 17:45:24,NRCan scientist working to conserve endangered butternut trees. in the news today!,['#NRCanSci'],['https://t.co/TANnnizdoZ'],NRCan scientist working conserve endangered butternut trees news today,"['NRCan', 'scientist', 'working', 'conserve', 'endangered', 'butternut', 'trees', 'news', 'today']","[u'nrcan', u'scientist', u'work', u'conserv', u'endang', u'butternut', u'tree', u'news', u'today']",NRCan scientist working to conserve endangered butternut trees. #NRCanSci in the news today! https://t.co/TANnnizdoZ
1674,1674,872143097744019457,2,0,2017-06-06 17:28:12,: 's GEM Program is undertaking research to geologically better understand Canada’s north. Can you help?,[],['https://t.co/O0\xe2\x80\xa6'],GEM Program undertaking research geologically better understand north help,"['GEM', 'Program', 'undertaking', 'research', 'geologically', 'better', 'understand', 'north', 'help']","[u'gem', u'program', u'undertak', u'research', u'geolog', u'better', u'understand', u'north', u'help']","RT @the_PDAC: @NRCan's GEM Program is undertaking research to geologically better understand Canada’s north. Can you help?
 https://t.co/O0…"
1675,1675,872136088869122048,2,3,2017-06-06 17:00:21,"encourages foreign investors to choose CDN for clean , the ideal transitional fuel to a economy c0","['#GoC', '#LNG', '#LowCarbon']","['https://t.co/WgNVoMTwrk', 'https://t.co/oclc58C6']",encourages foreign investors choose CDN clean ideal transitional fuel economy c0,"['encourages', 'foreign', 'investors', 'choose', 'CDN', 'clean', 'ideal', 'transitional', 'fuel', 'economy', 'c0']","[u'encourag', u'foreign', u'investor', u'choos', u'cdn', u'clean', u'ideal', u'transit', u'fuel', u'economi', 'c0']","#GoC encourages foreign investors to choose CDN for clean #LNG, the ideal transitional fuel to a #LowCarbon economy 
https://t.co/WgNVoMTwrk https://t.co/oclc58C6c0"
1676,1676,872115281417711617,22,20,2017-06-06 15:37:40,Canadian technology contributing to China’s growth,"['#nuclear', '#CleanEnergy', '#CanadaChina']","['https://t.co/ZT3okArVkY', 'https://t.co/EfkjFn0WMf']",Canadian technology contributing growth,"['Canadian', 'technology', 'contributing', 'growth']","[u'canadian', u'technolog', u'contribut', u'growth']",Canadian #nuclear technology contributing to China’s #CleanEnergy growth #CanadaChina @SNCLavalin https://t.co/ZT3okArVkY https://t.co/EfkjFn0WMf
1677,1677,872106080045862912,14,13,2017-06-06 15:01:07,"Meet Apimela canadensis, the tiny new beetle named for Canada’s birthday!","['#Canada150', '#NRCanSci']",['https://t.co/goiXlndkCT'],Meet Apimela canadensis tiny new beetle named birthday,"['Meet', 'Apimela', 'canadensis', 'tiny', 'new', 'beetle', 'named', 'birthday']","[u'meet', u'apimela', u'canadensi', u'tini', u'new', u'beetl', u'name', u'birthday']","Meet Apimela canadensis, the tiny new beetle named for Canada’s 150 birthday! #Canada150 #NRCanSci https://t.co/goiXlndkCT"
1678,1678,872098393488752641,1,3,2017-06-06 14:30:34,"Thanks for your leadership in building labelling, benchmarking &amp; certification",[],['https://t.co/NLBaHn5PaO'],Thanks leadership building labelling benchmarking amp certification,"['Thanks', 'leadership', 'building', 'labelling', 'benchmarking', 'amp', 'certification']","[u'thank', u'leadership', u'build', u'label', u'benchmark', u'amp', u'certif']","Thanks @EUinCanada for your leadership in building labelling, benchmarking &amp; certification https://t.co/NLBaHn5PaO"
1679,1679,872097683099582465,14,0,2017-06-06 14:27:45,: All Canadians are invited to complete a survey on the hearing design,['#EnergyEast'],['https://t.co/vj3s3Hq9aw'],Canadians invited complete survey hearing design,"['Canadians', 'invited', 'complete', 'survey', 'hearing', 'design']","[u'canadian', u'invit', u'complet', u'survey', u'hear', u'design']",RT @NEBCanada: All Canadians are invited to complete a survey on the #EnergyEast hearing design https://t.co/vj3s3Hq9aw
1680,1680,872093289838780417,1,0,2017-06-06 14:10:17,: The new road connects Wrigley to Colville Lake. Check out our updated map:,"['#Answer', '#OpenMaps']",['https://t.co/QoxAC7kJfh'],new road connects Wrigley Colville Lake Check updated map,"['new', 'road', 'connects', 'Wrigley', 'Colville', 'Lake', 'Check', 'updated', 'map']","[u'new', u'road', u'connect', u'wrigley', u'colvill', u'lake', u'check', u'updat', u'map']",#Answer: The new road connects Wrigley to Colville Lake. Check out our updated map: https://t.co/QoxAC7kJfh #OpenMaps
1681,1681,872091063703539713,2,0,2017-06-06 14:01:26,: Can you find the roads that have been added in the Northwest Territories? dU,"['#SpotTheDifference', '#OpenMaps']",['https://t.co/O5OSji35'],find roads added Northwest Territories dU,"['find', 'roads', 'added', 'Northwest', 'Territories', 'dU']","[u'find', u'road', u'ad', u'northwest', u'territori', 'du']",#SpotTheDifference: Can you find the roads that have been added in the Northwest Territories? #OpenMaps https://t.co/O5OSji35dU
1682,1682,872083213451235328,1,3,2017-06-06 13:30:15,Half of China’s imports from Canada are resource-related.,['#CanadaChina'],['https://t.co/ZSz7FNteWj'],Half imports Canada resource related,"['Half', 'imports', 'Canada', 'resource', 'related']","[u'half', u'import', u'canada', u'resourc', u'relat']",Half of China’s imports from Canada are resource-related.  #CanadaChina https://t.co/ZSz7FNteWj
1683,1683,872068150971559936,2,1,2017-06-06 12:30:24,This fossil is an impression of a feather preserved as a carbonate concretion from the Green Creek in Ottawa,['#GSC175'],"['https://t.co/MLHg3zE3Z4', 'https://t.co/eowAvLcqIi']",fossil impression feather preserved carbonate concretion Green Creek Ottawa,"['fossil', 'impression', 'feather', 'preserved', 'carbonate', 'concretion', 'Green', 'Creek', 'Ottawa']","[u'fossil', u'impress', u'feather', u'preserv', u'carbon', u'concret', u'green', u'creek', u'ottawa']",This fossil is an impression of a feather preserved as a carbonate concretion from the Green Creek in Ottawa #GSC175 https://t.co/MLHg3zE3Z4 https://t.co/eowAvLcqIi
1684,1684,871894512523780097,5,4,2017-06-06 01:00:25,: Canada in conversation,"['#PostcardsFromChina', '#CanadaChina']","['https://t.co/oWV1kvtL1K', 'https://t.co/TcEeVPUHde']",Canada conversation,"['Canada', 'conversation']","[u'canada', u'convers']",#PostcardsFromChina: Canada in conversation #CanadaChina https://t.co/oWV1kvtL1K https://t.co/TcEeVPUHde
1685,1685,871886904379224064,1,4,2017-06-06 00:30:11,: The world looks small when we work together,"['#PostcardsFromChina', '#CanadaChina']","['https://t.co/ZCM1Id8HuS', 'https://t.co/EyIiv52d95']",world looks small work together,"['world', 'looks', 'small', 'work', 'together']","[u'world', u'look', u'small', u'work', u'togeth']",#PostcardsFromChina: The world looks small when we work together #CanadaChina https://t.co/ZCM1Id8HuS https://t.co/EyIiv52d95
1686,1686,871883111210135552,1,4,2017-06-06 00:15:07,: First official stop at CNOOC,"['#PostcardsFromChina', '#CanadaChina']","['https://t.co/LejdxBGnG4', 'https://t.co/x3HSwGadjW']",First official stop CNOOC,"['First', 'official', 'stop', 'CNOOC']","[u'first', u'offici', u'stop', u'cnooc']",#PostcardsFromChina: First official stop at CNOOC #CanadaChina https://t.co/LejdxBGnG4 https://t.co/x3HSwGadjW
1687,1687,871804137670836224,4,2,2017-06-05 19:01:18,The North Magnetic Pole has been moved on our updated map!,"['#circumpolar', '#OpenMaps']","['https://t.co/ufmgBtCOzn', 'https://t.co/R8QkRDY4qh']",North Magnetic Pole moved updated map,"['North', 'Magnetic', 'Pole', 'moved', 'updated', 'map']","[u'north', u'magnet', u'pole', u'move', u'updat', u'map']",The North Magnetic Pole has been moved on our updated #circumpolar map! https://t.co/ufmgBtCOzn #OpenMaps https://t.co/R8QkRDY4qh
