,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
812,812,812,812,812,783010279386968064,1,0,2016-10-03 18:26:12,: Fascinante recherche sur le contrôle de la carpe asiatique conduite par Mark Gaikowski 2,[],['https://t.co/I8RKKYwew'],RT Fascinante recherche sur le le de la carpe asiatique conduite par USGS Mark Gaikowski https co I8RKKYwew2,"['RT', 'Fascinante', 'recherche', 'sur', 'le', 'le', 'de', 'la', 'carpe', 'asiatique', 'conduite', 'par', 'USGS', 'Mark', 'Gaikowski', 'https', 'co', 'I8RKKYwew2']","['rt', u'fascinant', u'recherch', u'sur', 'le', 'le', 'de', 'la', u'carp', u'asiatiqu', u'conduit', u'par', u'usg', u'mark', u'gaikowski', u'https', 'co', u'i8rkkywew2']",RT @MPO_Centre: Fascinante recherche sur le contrôle de la carpe asiatique conduite par @USGS Mark Gaikowski https://t.co/I8RKKYwew2,0.0,Neutral,Social
813,813,813,813,813,783010215625105408,1,0,2016-10-03 18:25:57,": Les agences US ont un plan d’urgence pour des degrés différents de risque, par John Dettmers",[],['https://t.co/G\xe2\x80\xa6'],RT Les agences US ont un plan urgence pour des rents de risque par John Dettmers LampreyControl https co,"['RT', 'Les', 'agences', 'US', 'ont', 'un', 'plan', 'urgence', 'pour', 'des', 'rents', 'de', 'risque', 'par', 'John', 'Dettmers', 'LampreyControl', 'https', 'co']","['rt', u'les', u'agenc', 'us', u'ont', 'un', u'plan', u'urgenc', u'pour', u'des', u'rent', 'de', u'risqu', u'par', u'john', u'dettmer', u'lampreycontrol', u'https', 'co']","RT @MPO_Centre: Les agences US ont un plan d’urgence pour des degrés différents de risque, par John Dettmers @LampreyControl https://t.co/G…",0.0,Neutral,Social
814,814,814,814,814,783010161799602180,1,0,2016-10-03 18:25:44,: Becky Cudmore confirms que la presence de carpe asiatiques dans les Raul canadiennes n'est pas prouvee.,[],[],RT Becky Cudmore confirms presence carpe asiatiques les Raul canadiennes prouvee,"['RT', 'Becky', 'Cudmore', 'confirms', 'presence', 'carpe', 'asiatiques', 'les', 'Raul', 'canadiennes', 'prouvee']","['rt', u'becki', u'cudmor', u'confirm', u'presenc', u'carp', u'asiatiqu', u'les', u'raul', u'canadienn', u'prouve']",RT @MPO_Centre: Becky Cudmore confirms que la presence de carpe asiatiques dans les Raul canadiennes n'est pas prouvee.,0.0,Neutral,Environmental
815,815,815,815,815,783009844659978240,1,0,2016-10-03 18:24:29,": Mise a jour sir les carped asiatiques dans le reseau d'eau de Chicago, pat Kevin Iron C",[],['https://t.co/CXlUJJtPL'],RT Mise jour sir les carped asiatiques reseau eau Chicago pat Kevin Iron IllinoisDNR https co CXlUJJtPLC,"['RT', 'Mise', 'jour', 'sir', 'les', 'carped', 'asiatiques', 'reseau', 'eau', 'Chicago', 'pat', 'Kevin', 'Iron', 'IllinoisDNR', 'https', 'co', 'CXlUJJtPLC']","['rt', u'mise', u'jour', u'sir', u'les', u'carp', u'asiatiqu', u'reseau', u'eau', u'chicago', u'pat', u'kevin', u'iron', u'illinoisdnr', u'https', 'co', u'cxlujjtplc']","RT @MPO_Centre: Mise a jour sir les carped asiatiques dans le reseau d'eau de Chicago, pat Kevin Iron @IllinoisDNR https://t.co/CXlUJJtPLC",0.0,Neutral,Environmental
816,816,816,816,816,783009780562558979,1,0,2016-10-03 18:24:13,: Dave Burden du MPO accueille tout le monde et note une forte cooperation enter les agences CAN et EU.,[],['https://t.co/a0YrfKup\xe2\x80\xa6'],RT Dave Burden du MPO accueille tout le monde et note une forte cooperation enter les agences et EU https co,"['RT', 'Dave', 'Burden', 'du', 'MPO', 'accueille', 'tout', 'le', 'monde', 'et', 'note', 'une', 'forte', 'cooperation', 'enter', 'les', 'agences', 'et', 'EU', 'https', 'co']","['rt', u'dave', u'burden', 'du', u'mpo', u'accueill', u'tout', 'le', u'mond', 'et', u'note', u'une', u'fort', u'cooper', u'enter', u'les', u'agenc', 'et', 'eu', u'https', 'co']",RT @MPO_Centre: Dave Burden du MPO accueille tout le monde et note une forte cooperation enter les agences CAN et EU. https://t.co/a0YrfKup…,0.0,Neutral,Environmental
817,817,817,817,817,783009704859541505,1,0,2016-10-03 18:23:55,: Bob Lambe de oeuvre le forum public sur la!,['#carpeasiatic'],['https://t.co/5r7bCEWvjR'],RT Bob Lambe de LampreyControl oeuvre le forum public sur la carpeasiatic https co 5r7bCEWvjR,"['RT', 'Bob', 'Lambe', 'de', 'LampreyControl', 'oeuvre', 'le', 'forum', 'public', 'sur', 'la', 'carpeasiatic', 'https', 'co', '5r7bCEWvjR']","['rt', u'bob', u'lamb', 'de', u'lampreycontrol', u'oeuvr', 'le', u'forum', u'public', u'sur', 'la', u'carpeasiat', u'https', 'co', u'5r7bcewvjr']",RT @MPO_Centre: Bob Lambe de @LampreyControl oeuvre le forum public sur la#carpeasiatic! https://t.co/5r7bCEWvjR,0.0,Neutral,Environmental
818,818,818,818,818,782951025418395648,1,0,2016-10-03 14:30:45,": Extraterrestre? Non, cette espèce intéressante appelée Cystisoma a été trouvée près du transect de Louisbourg, à bord du …",['#NGCC'],[],RT Extraterrestre Non cette ce ressante Cystisoma du transect de Louisbourg bord du,"['RT', 'Extraterrestre', 'Non', 'cette', 'ce', 'ressante', 'Cystisoma', 'du', 'transect', 'de', 'Louisbourg', 'bord', 'du']","['rt', u'extraterrestr', u'non', u'cett', 'ce', u'ressant', u'cystisoma', 'du', u'transect', 'de', u'louisbourg', u'bord', 'du']","RT @MPO_MAR: Extraterrestre? Non, cette espèce intéressante appelée Cystisoma a été trouvée près du transect de Louisbourg, à bord du #NGCC…",0.0,Neutral,Environmental
819,819,819,819,819,782923369683582977,3,0,2016-10-03 12:40:52,": Félicitations à Aimee Houde, récipiendaire du prix /RSC Alice Wilson 0 …",[],['https://t.co/ewLkBrYLB'],RT licitations Aimee Houde cipiendaire du prix 2016 RSC Alice Wilson https co ewLkBrYLB0,"['RT', 'licitations', 'Aimee', 'Houde', 'cipiendaire', 'du', 'prix', '2016', 'RSC', 'Alice', 'Wilson', 'https', 'co', 'ewLkBrYLB0']","['rt', u'licit', u'aime', u'houd', u'cipiendair', 'du', u'prix', u'2016', u'rsc', u'alic', u'wilson', u'https', 'co', u'ewlkbrylb0']","RT @MPO_Pacifique: Félicitations à @MPO_DFO Aimee Houde, récipiendaire du prix 2016 /RSC Alice Wilson https://t.co/ewLkBrYLB0 @RSCTheAcadem…",0.0,Neutral,Environmental
820,820,820,820,820,782596366535127040,0,1,2016-10-02 15:01:28,"Mardi, représentants et scientifiques du seront au congrès annuel à Iqaluit","['#MPO', '#OceanInnovation', '#Nunavut']",['https://t.co/705bJhWOGI'],Mardi sentants et scientifiques du MPO seront au annuel OceanInnovation Iqaluit Nunavut marineinstitute https co 705bJhWOGI,"['Mardi', 'sentants', 'et', 'scientifiques', 'du', 'MPO', 'seront', 'au', 'annuel', 'OceanInnovation', 'Iqaluit', 'Nunavut', 'marineinstitute', 'https', 'co', '705bJhWOGI']","[u'mardi', u'sentant', 'et', u'scientifiqu', 'du', u'mpo', u'seront', 'au', u'annuel', u'oceaninnov', u'iqaluit', u'nunavut', u'marineinstitut', u'https', 'co', u'705bjhwogi']","Mardi, représentants et scientifiques du #MPO seront au congrès annuel #OceanInnovation à Iqaluit #Nunavut @marineinstitute https://t.co/705bJhWOGI",0.0,Neutral,Economical
821,821,821,821,821,781947081749659648,1,0,2016-09-30 20:01:26,: Le nouv plan conjoint appuiera la recherche &amp; permettra de répondre aux questions sur les stocks de saumon de l’Atl.,[],['https://t\xe2\x80\xa6'],RT Le nouv plan conjoint appuiera la recherche amp permettra de pondre aux questions sur les stocks de saumon de Atl https,"['RT', 'Le', 'nouv', 'plan', 'conjoint', 'appuiera', 'la', 'recherche', 'amp', 'permettra', 'de', 'pondre', 'aux', 'questions', 'sur', 'les', 'stocks', 'de', 'saumon', 'de', 'Atl', 'https']","['rt', 'le', u'nouv', u'plan', u'conjoint', u'appuiera', 'la', u'recherch', u'amp', u'permettra', 'de', u'pondr', u'aux', u'question', u'sur', u'les', u'stock', 'de', u'saumon', 'de', u'atl', u'https']",RT @MPO_DFO: Le nouv plan conjoint appuiera la recherche &amp; permettra de répondre aux questions sur les stocks de saumon de l’Atl. https://t…,0.0,Neutral,Social
822,822,822,822,822,781946615292633088,3,0,2016-09-30 19:59:35,: Cette sem. le a tenu la re réunion du plan conjoint de recherche sur le saumon de l’Atl. avec des chercheurs et eerts…,['#MPO'],[],RT Cette sem le MPO tenu la 1re union du plan conjoint de recherche sur le saumon de Atl avec des chercheurs et,"['RT', 'Cette', 'sem', 'le', 'MPO', 'tenu', 'la', '1re', 'union', 'du', 'plan', 'conjoint', 'de', 'recherche', 'sur', 'le', 'saumon', 'de', 'Atl', 'avec', 'des', 'chercheurs', 'et']","['rt', u'cett', u'sem', 'le', u'mpo', u'tenu', 'la', u'1re', u'union', 'du', u'plan', u'conjoint', 'de', u'recherch', u'sur', 'le', u'saumon', 'de', u'atl', u'avec', u'des', u'chercheur', 'et']",RT @MPO_DFO: Cette sem. le #MPO a tenu la 1re réunion du plan conjoint de recherche sur le saumon de l’Atl. avec des chercheurs et experts…,0.0,Neutral,Social
823,823,823,823,823,781924414673879040,0,0,2016-09-30 18:31:22,Le labo de recherche sur l’écosystème d’eau douce travaille fort pour traiter les échantillons prélevés au port de Toronto,[],['https://t.co/8wlvHMsR1w'],Le labo de recherche sur eau douce travaille fort pour traiter les chantillons au port de Toronto https co 8wlvHMsR1w,"['Le', 'labo', 'de', 'recherche', 'sur', 'eau', 'douce', 'travaille', 'fort', 'pour', 'traiter', 'les', 'chantillons', 'au', 'port', 'de', 'Toronto', 'https', 'co', '8wlvHMsR1w']","['le', u'labo', 'de', u'recherch', u'sur', u'eau', u'douc', u'travaill', u'fort', u'pour', u'traiter', u'les', u'chantillon', 'au', u'port', 'de', u'toronto', u'https', 'co', u'8wlvhmsr1w']",Le labo de recherche sur l’écosystème d’eau douce travaille fort pour traiter les échantillons prélevés au port de Toronto https://t.co/8wlvHMsR1w,0.0,Neutral,Environmental
824,824,824,824,824,781901679151161345,0,0,2016-09-30 17:01:01,Le prendra part à la e conférence annuelle Ocean Innovation sur nos éansCAN. Les détails ici :,"['#MPO', '#oc']",['https://t.co/lsVNrkDEZZ'],Le MPO prendra part la 15e rence annuelle Ocean Innovation sur nos ansCAN Les tails ici https co lsVNrkDEZZ,"['Le', 'MPO', 'prendra', 'part', 'la', '15e', 'rence', 'annuelle', 'Ocean', 'Innovation', 'sur', 'nos', 'ansCAN', 'Les', 'tails', 'ici', 'https', 'co', 'lsVNrkDEZZ']","['le', u'mpo', u'prendra', u'part', 'la', u'15e', u'renc', u'annuell', u'ocean', u'innov', u'sur', u'nos', u'anscan', u'les', u'tail', u'ici', u'https', 'co', u'lsvnrkdezz']",Le #MPO prendra part à la 15e conférence annuelle Ocean Innovation sur nos #océansCAN. Les détails ici : https://t.co/lsVNrkDEZZ,0.0,Neutral,Economical
825,825,825,825,825,781871404551725056,0,0,2016-09-30 15:00:43,Suivez ce lundi oct. pour la couverture du Forum sur la carpe asiatique &amp; le Forum public sur les Grands Lacs,['#SuivezVendredi'],[],Suivez lundi oct couverture Forum carpe asiatique amp Forum public les Grands Lacs SuivezVendredi,"['Suivez', 'lundi', 'oct', 'couverture', 'Forum', 'carpe', 'asiatique', 'amp', 'Forum', 'public', 'les', 'Grands', 'Lacs', 'SuivezVendredi']","[u'suivez', u'lundi', u'oct', u'couvertur', u'forum', u'carp', u'asiatiqu', u'amp', u'forum', u'public', u'les', u'grand', u'lac', u'suivezvendredi']",Suivez @MPO_Centre ce lundi 3 oct. pour la couverture du Forum sur la carpe asiatique &amp; le Forum public sur les Grands Lacs #SuivezVendredi,0.0,Neutral,Environmental
826,826,826,826,826,781585207489069060,3,0,2016-09-29 20:03:29,: L’équipage de et les scientifiques ont complété le éSept et accosté à Sydney É hier. Plus de p…,"['#Relev', '#N']",[],RT quipage de et les scientifiques ont le Sept et Sydney hier Plus de,"['RT', 'quipage', 'de', 'et', 'les', 'scientifiques', 'ont', 'le', 'Sept', 'et', 'Sydney', 'hier', 'Plus', 'de']","['rt', u'quipag', 'de', 'et', u'les', u'scientifiqu', u'ont', 'le', u'sept', 'et', u'sydney', u'hier', u'plus', 'de']",RT @MPO_Golfe: L’équipage de @GCC_CCG et les scientifiques @MPO_Science ont complété le #RelevéSept et accosté à Sydney #NÉ hier. Plus de p…,0.0,Neutral,Social
827,827,827,827,827,781518772771360768,1,0,2016-09-29 15:39:30,Apprenez comment les chercheurs du MPO étudient les éponges des grands fonds ce Éponge,['#Jeudi'],['https://t.co/8YAnoaTvmL'],Apprenez comment les chercheurs du MPO tudient les ponges des grands fonds ce ponge https co 8YAnoaTvmL,"['Apprenez', 'comment', 'les', 'chercheurs', 'du', 'MPO', 'tudient', 'les', 'ponges', 'des', 'grands', 'fonds', 'ce', 'ponge', 'https', 'co', '8YAnoaTvmL']","[u'apprenez', u'comment', u'les', u'chercheur', 'du', u'mpo', u'tudient', u'les', u'pong', u'des', u'grand', u'fond', 'ce', u'pong', u'https', 'co', u'8yanoatvml']",Apprenez comment les chercheurs du MPO étudient les éponges des grands fonds ce #JeudiÉponge https://t.co/8YAnoaTvmL,0.0,Neutral,Social
828,828,828,828,828,781501546970353664,2,0,2016-09-29 14:31:03,"Un bateau du SCH est déployé de Larsen pour des activités de levés hydrographiques dans l’inlet Milne, NU","['#Arctique', '#ScienceCAN']",['https://t.co/mcbBv0KpCt'],Un bateau du SCH est de Larsen pour des de hydrographiques dans inlet Milne NU Arctique ScienceCAN https co mcbBv0KpCt,"['Un', 'bateau', 'du', 'SCH', 'est', 'de', 'Larsen', 'pour', 'des', 'de', 'hydrographiques', 'dans', 'inlet', 'Milne', 'NU', 'Arctique', 'ScienceCAN', 'https', 'co', 'mcbBv0KpCt']","['un', u'bateau', 'du', u'sch', u'est', 'de', u'larsen', u'pour', u'des', 'de', u'hydrographiqu', u'dan', u'inlet', u'miln', 'nu', u'arctiqu', u'sciencecan', u'https', 'co', u'mcbbv0kpct']","Un bateau du SCH est déployé de @GCC_CCG Larsen pour des activités de levés hydrographiques dans l’inlet Milne, NU #Arctique #ScienceCAN https://t.co/mcbBv0KpCt",0.0,Neutral,Environmental
829,829,829,829,829,781477773001035776,0,0,2016-09-29 12:56:34,Félicitations pour cette fascinante découverte! (article en anglais seulement),[],['https://t.co/sHxJxRSBDa'],licitations DalScience pour cette fascinante couverte article en anglais seulement https co sHxJxRSBDa,"['licitations', 'DalScience', 'pour', 'cette', 'fascinante', 'couverte', 'article', 'en', 'anglais', 'seulement', 'https', 'co', 'sHxJxRSBDa']","[u'licit', u'dalscienc', u'pour', u'cett', u'fascinant', u'couvert', u'articl', 'en', u'anglai', u'seulement', u'https', 'co', u'shxjxrsbda']",Félicitations @DalScience pour cette fascinante découverte! (article en anglais seulement) https://t.co/sHxJxRSBDa,0.0,Neutral,Environmental
830,830,830,830,830,781176737245822977,0,0,2016-09-28 17:00:22,/2,[],['https://t.co/z3AsvGfR1I'],https co z3AsvGfR1I,"['https', 'co', 'z3AsvGfR1I']","[u'https', 'co', u'z3asvgfr1i']",2/2 https://t.co/z3AsvGfR1I,0.0,Neutral,Social
831,831,831,831,831,781176632530898944,0,0,2016-09-28 16:59:57,/2 8,[],['https://t.co/O7rBWjsss'],https co O7rBWjsss8,"['https', 'co', 'O7rBWjsss8']","[u'https', 'co', u'o7rbwjsss8']",1/2 https://t.co/O7rBWjsss8,0.0,Neutral,Social
832,832,832,832,832,781176365102034945,2,0,2016-09-28 16:58:53,: Cet événement est animé par le MPO et .,[],[],RT Cet nement est par le MPO et LampreyControl,"['RT', 'Cet', 'nement', 'est', 'par', 'le', 'MPO', 'et', 'LampreyControl']","['rt', u'cet', u'nement', u'est', u'par', 'le', u'mpo', 'et', u'lampreycontrol']",RT @MPO_Centre: Cet événement est animé par le MPO et @LampreyControl.,0.0,Neutral,Social
833,833,833,833,833,781176206330826752,3,0,2016-09-28 16:58:15,": Vous êtes tous invités à assister au Forum public sur la qui se tiendra au Toronto, le oct. . https:/…",['#carpeasiatique'],[],RT Vous tous assister au Forum public sur la carpeasiatique qui se tiendra au Toronto le oct 2016 https,"['RT', 'Vous', 'tous', 'assister', 'au', 'Forum', 'public', 'sur', 'la', 'carpeasiatique', 'qui', 'se', 'tiendra', 'au', 'Toronto', 'le', 'oct', '2016', 'https']","['rt', u'vous', u'tous', u'assist', 'au', u'forum', u'public', u'sur', 'la', u'carpeasiatiqu', u'qui', 'se', u'tiendra', 'au', u'toronto', 'le', u'oct', u'2016', u'https']","RT @MPO_Centre: Vous êtes tous invités à assister au Forum public sur la #carpeasiatique qui se tiendra au Toronto, le 3 oct. 2016. https:/…",0.0,Neutral,Environmental
834,834,834,834,834,781163182442307585,7,0,2016-09-28 16:06:30,: Nouv. : Naviguer sur éanArctique: paysages époustouflants &amp; la vie sur navire ! http…,"['#billet', '#oc', '#LSSL', '#CanArctique']",[],RT emiliehchoue Nouv billet Naviguer sur anArctique paysages poustouflants amp la vie sur navire LSSL CanArctique,"['RT', 'emiliehchoue', 'Nouv', 'billet', 'Naviguer', 'sur', 'anArctique', 'paysages', 'poustouflants', 'amp', 'la', 'vie', 'sur', 'navire', 'LSSL', 'CanArctique']","['rt', u'emiliehchou', u'nouv', u'billet', u'navigu', u'sur', u'anarctiqu', u'paysag', u'poustoufl', u'amp', 'la', u'vie', u'sur', u'navir', u'lssl', u'canarctiqu']",RT @emiliehchoue: Nouv. #billet: Naviguer sur #océanArctique: paysages époustouflants &amp; la vie sur navire @GCC_CCG! #LSSL #CanArctique http…,0.0,Neutral,Social
835,835,835,835,835,781152808368308224,2,0,2016-09-28 15:25:17,: Le capitaine Al Keene du NGCC Otter Bay prêt pour la retraite en compagnie de Liz Oliphant (hydrographe) et Bruce Olipha…,[],[],RT Le capitaine Al Keene du NGCC Otter Bay pour la retraite en compagnie de Liz Oliphant hydrographe et Bruce,"['RT', 'Le', 'capitaine', 'Al', 'Keene', 'du', 'NGCC', 'Otter', 'Bay', 'pour', 'la', 'retraite', 'en', 'compagnie', 'de', 'Liz', 'Oliphant', 'hydrographe', 'et', 'Bruce']","['rt', 'le', u'capitain', 'al', u'keen', 'du', u'ngcc', u'otter', u'bay', u'pour', 'la', u'retrait', 'en', u'compagni', 'de', u'liz', u'oliph', u'hydrograph', 'et', u'bruce']",RT @MPO_Pacifique: Le capitaine Al Keene du NGCC Otter Bay prêt pour la retraite en compagnie de Liz Oliphant (hydrographe) et Bruce Olipha…,0.0,Neutral,Social
836,836,836,836,836,780844651188281344,0,0,2016-09-27 19:00:46,Le biologiste de la vie marine Warren Currie recueille des échantillons d’eau &amp; de plancton dans la baie Humber d,"['#ScienceCdn', '#Fiers']",['https://t.co/PrhoPq3Gh'],Le biologiste de la vie marine Warren Currie recueille des chantillons eau amp de plancton dans la baie Humber ScienceCdn Fiers https co PrhoPq3Ghd,"['Le', 'biologiste', 'de', 'la', 'vie', 'marine', 'Warren', 'Currie', 'recueille', 'des', 'chantillons', 'eau', 'amp', 'de', 'plancton', 'dans', 'la', 'baie', 'Humber', 'ScienceCdn', 'Fiers', 'https', 'co', 'PrhoPq3Ghd']","['le', u'biologist', 'de', 'la', u'vie', u'marin', u'warren', u'curri', u'recueill', u'des', u'chantillon', u'eau', u'amp', 'de', u'plancton', u'dan', 'la', u'baie', u'humber', u'sciencecdn', u'fier', u'https', 'co', u'prhopq3ghd']",Le biologiste de la vie marine Warren Currie recueille des échantillons d’eau &amp; de plancton dans la baie Humber #ScienceCdn #Fiers https://t.co/PrhoPq3Ghd,0.0,Neutral,Environmental
837,837,837,837,837,780503568822525952,1,0,2016-09-26 20:25:26,": Prise exceptionnelle : morue femelle, pêchée à m de profondeur au large de Miscou. Poid: kg. Taille: cm éSept…",['#Relev'],[],RT Prise exceptionnelle morue femelle 86 de profondeur au large de Miscou Poid kg Taille 99 cm,"['RT', 'Prise', 'exceptionnelle', 'morue', 'femelle', '86', 'de', 'profondeur', 'au', 'large', 'de', 'Miscou', 'Poid', 'kg', 'Taille', '99', 'cm']","['rt', u'prise', u'exceptionnell', u'moru', u'femell', '86', 'de', u'profondeur', 'au', u'larg', 'de', u'miscou', u'poid', 'kg', u'taill', '99', 'cm']","RT @MPO_Golfe: Prise exceptionnelle : morue femelle, pêchée à 86 m de profondeur au large de Miscou. Poid: 9 kg. Taille: 99 cm #RelevéSept…",0.21428571428571427,Neutral,Environmental
838,838,838,838,838,780480694799724544,1,0,2016-09-26 18:54:32,"À Newman Sound, TNL, des scientifiques fixent des marqueurs acoustiques pour suivre les morues juvéniles",[],['https://t.co/s167tGeM2Y'],Newman Sound TNL des scientifiques fixent des marqueurs acoustiques pour suivre les morues niles https co s167tGeM2Y,"['Newman', 'Sound', 'TNL', 'des', 'scientifiques', 'fixent', 'des', 'marqueurs', 'acoustiques', 'pour', 'suivre', 'les', 'morues', 'niles', 'https', 'co', 's167tGeM2Y']","[u'newman', u'sound', u'tnl', u'des', u'scientifiqu', u'fixent', u'des', u'marqueur', u'acoustiqu', u'pour', u'suivr', u'les', u'moru', u'nile', u'https', 'co', u's167tgem2i']","À Newman Sound, TNL, des scientifiques fixent des marqueurs acoustiques pour suivre les morues juvéniles @MPO_TNL https://t.co/s167tGeM2Y",0.4,Positive,Environmental
839,839,839,839,839,780479035285577728,2,0,2016-09-26 18:47:57,": LSV? En vieillissant, le crabe des neiges a de la mousse qui pousse sur sa carapace. En voici un plutôt verdoyant! éSe…",['#Relev'],[],RT LSV En vieillissant le crabe des neiges de la mousse qui pousse sur sa carapace En voici un verdoyant,"['RT', 'LSV', 'En', 'vieillissant', 'le', 'crabe', 'des', 'neiges', 'de', 'la', 'mousse', 'qui', 'pousse', 'sur', 'sa', 'carapace', 'En', 'voici', 'un', 'verdoyant']","['rt', u'lsv', 'en', u'vieilliss', 'le', u'crabe', u'des', u'neig', 'de', 'la', u'mouss', u'qui', u'pouss', u'sur', 'sa', u'carapac', 'en', u'voici', 'un', u'verdoy']","RT @MPO_Golfe: LSV? En vieillissant, le crabe des neiges a de la mousse qui pousse sur sa carapace. En voici un plutôt verdoyant! #RelevéSe…",0.0,Neutral,Social
840,840,840,840,840,780059766399827968,0,0,2016-09-25 15:01:55,On est résolu à en apprendre plus sur nos ressources d’eau douce grâce à la science et la recherche éeMondialeRivières,"['#Journ', '#cultsci16']",['https://t.co/a8bQSDgMmS'],est solu en apprendre plus sur nos ressources eau douce ce la science et la recherche res cultsci16 https co a8bQSDgMmS,"['est', 'solu', 'en', 'apprendre', 'plus', 'sur', 'nos', 'ressources', 'eau', 'douce', 'ce', 'la', 'science', 'et', 'la', 'recherche', 'res', 'cultsci16', 'https', 'co', 'a8bQSDgMmS']","[u'est', u'solu', 'en', u'apprendr', u'plus', u'sur', u'nos', u'ressourc', u'eau', u'douc', 'ce', 'la', u'scienc', 'et', 'la', u'recherch', u'res', u'cultsci16', u'https', 'co', u'a8bqsdgmm']",On est résolu à en apprendre plus sur nos ressources d’eau douce grâce à la science et la recherche #JournéeMondialeRivières #cultsci16 https://t.co/a8bQSDgMmS,0.0,Neutral,Economical
841,841,841,841,841,779688132765741056,0,0,2016-09-24 14:25:11,"Au terme de la Semaine de la culture scientifique, qu’est-ce qui vous a intéressé le plus?",['#scilit16'],[],Au terme de la Semaine de la culture scientifique est ce qui vous le plus scilit16,"['Au', 'terme', 'de', 'la', 'Semaine', 'de', 'la', 'culture', 'scientifique', 'est', 'ce', 'qui', 'vous', 'le', 'plus', 'scilit16']","['au', u'term', 'de', 'la', u'semain', 'de', 'la', u'cultur', u'scientifiqu', u'est', 'ce', u'qui', u'vous', 'le', u'plus', u'scilit16']","Au terme de la Semaine de la culture scientifique, qu’est-ce qui vous a intéressé le plus? #scilit16",0.0,Neutral,Social
842,842,842,842,842,779682120541372416,0,0,2016-09-24 14:01:17,. Plongeurs contrôlent le poisson et son habitat aux quais/ brise-lames à avec les Ports pour petits bateaux,"['#TNL', '#cultsci16']",['https://t.co/AEaRyoXTnv'],Plongeurs lent le poisson et son habitat aux quais brise lames TNL avec les Ports pour petits bateaux cultsci16 https co AEaRyoXTnv,"['Plongeurs', 'lent', 'le', 'poisson', 'et', 'son', 'habitat', 'aux', 'quais', 'brise', 'lames', 'TNL', 'avec', 'les', 'Ports', 'pour', 'petits', 'bateaux', 'cultsci16', 'https', 'co', 'AEaRyoXTnv']","[u'plongeur', u'lent', 'le', u'poisson', 'et', u'son', u'habitat', u'aux', u'quai', u'brise', u'lame', u'tnl', u'avec', u'les', u'port', u'pour', u'petit', u'bateaux', u'cultsci16', u'https', 'co', u'aearyoxtnv']",.@MPO_TNL Plongeurs contrôlent le poisson et son habitat aux quais/ brise-lames à #TNL avec les Ports pour petits bateaux #cultsci16 https://t.co/AEaRyoXTnv,0.0,Neutral,Environmental
843,843,843,843,843,779392980474028033,1,0,2016-09-23 18:52:21,: collabore avec des partenaires internationaux pour en apprendre davantage sur les éponges de l'espèce Vazella …,['#sc'],[],RT collabore avec des partenaires internationaux pour en apprendre davantage sur les ponges de ce Vazella,"['RT', 'collabore', 'avec', 'des', 'partenaires', 'internationaux', 'pour', 'en', 'apprendre', 'davantage', 'sur', 'les', 'ponges', 'de', 'ce', 'Vazella']","['rt', u'collabor', u'avec', u'des', u'partenair', u'internationaux', u'pour', 'en', u'apprendr', u'davantag', u'sur', u'les', u'pong', 'de', 'ce', u'vazella']",RT @MPO_MAR: @MPO_Science collabore avec des partenaires internationaux pour en apprendre davantage sur les éponges de l'espèce Vazella #sc…,0.0,Neutral,Environmental
844,844,844,844,844,779384230992289793,1,0,2016-09-23 18:17:35,Photo d’une morue polaire se cachant sous un corail Primnoa durant l’eédition scientif. Amundsen de la 9,['#cultsci16'],['https://t.co/c9slHUemy'],Photo une morue polaire se cachant sous un corail Primnoa durant dition scientif Amundsen 2016 de la ArcticNet cultsci16 https co c9slHUemy9,"['Photo', 'une', 'morue', 'polaire', 'se', 'cachant', 'sous', 'un', 'corail', 'Primnoa', 'durant', 'dition', 'scientif', 'Amundsen', '2016', 'de', 'la', 'ArcticNet', 'cultsci16', 'https', 'co', 'c9slHUemy9']","[u'photo', u'une', u'moru', u'polair', 'se', u'cachant', u'sous', 'un', u'corail', u'primnoa', u'durant', u'dition', u'scientif', u'amundsen', u'2016', 'de', 'la', u'arcticnet', u'cultsci16', u'https', 'co', u'c9slhuemy9']",Photo d’une morue polaire se cachant sous un corail Primnoa durant l’expédition scientif. Amundsen 2016 de la @GCC_CCG @ArcticNet #cultsci16 https://t.co/c9slHUemy9,0.0,Neutral,Environmental
845,845,845,845,845,779344355689660417,1,0,2016-09-23 15:39:08,: ébaste : Prises appréciables lors du relevé d’août dans le nord du Golfe et maintenant dans le sud pour le éSept …,"['#S', '#Relev']",[],RT baste Prises ciables lors du dans le nord du Golfe et maintenant dans le sud pour le Sept,"['RT', 'baste', 'Prises', 'ciables', 'lors', 'du', 'dans', 'le', 'nord', 'du', 'Golfe', 'et', 'maintenant', 'dans', 'le', 'sud', 'pour', 'le', 'Sept']","['rt', u'bast', u'prise', u'ciabl', u'lor', 'du', u'dan', 'le', u'nord', 'du', u'golf', 'et', u'mainten', u'dan', 'le', u'sud', u'pour', 'le', u'sept']",RT @MPO_Golfe: #Sébaste : Prises appréciables lors du relevé d’août dans le nord du Golfe et maintenant dans le sud pour le #RelevéSept @MP…,0.0,Neutral,Economical
