,Unnamed: 0,Unnamed: 0.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
1055,1055,1055,887650826445049856,0,1,2017-07-19 12:30:23,Les cairns de pierres témoignent du travail des topographes et géologues de la CGC au Yukon l,['#CGC175'],"['https://t.co/XS9xFTYsAa', 'https://t.co/oxK9eKvQ4O']",Les cairns de pierres moignent du travail des topographes et ologues de la CGC au Yukon,"['Les', 'cairns', 'de', 'pierres', 'moignent', 'du', 'travail', 'des', 'topographes', 'et', 'ologues', 'de', 'la', 'CGC', 'au', 'Yukon']","[u'les', u'cairn', 'de', u'pierr', u'moignent', 'du', u'travail', u'des', u'topograph', 'et', u'ologu', 'de', 'la', u'cgc', 'au', u'yukon']","Les cairns de pierres témoignent du travail des topographes et géologues de la CGC au Yukon #CGC175
https://t.co/XS9xFTYsAa l https://t.co/oxK9eKvQ4O",0.0,Neutral
1056,1056,1056,887416931149598723,0,0,2017-07-18 21:00:58,"Demain, la scientifique Victoria Tschirhart disposera de notre compte Insta pour parler ! Soyez-là!",['#TravailDeTerrain'],"['https://t.co/IFsOS8hFQb', 'https://t.co/u9u871rroy']",Demain la scientifique Victoria Tschirhart disposera de notre compte Insta pour parler Soyez,"['Demain', 'la', 'scientifique', 'Victoria', 'Tschirhart', 'disposera', 'de', 'notre', 'compte', 'Insta', 'pour', 'parler', 'Soyez']","[u'demain', 'la', u'scientifiqu', u'victoria', u'tschirhart', u'disposera', 'de', u'notr', u'compt', u'insta', u'pour', u'parler', u'soyez']","Demain, la scientifique Victoria Tschirhart disposera de notre compte Insta pour parler #TravailDeTerrain! Soyez-là! https://t.co/IFsOS8hFQb https://t.co/u9u871rroy",0.0,Neutral
1057,1057,1057,887356813183782912,8,0,2017-07-18 17:02:05,: Les de vue d’un avion CC-130J Hercules le juillet.,"['#FeuxDeForet', '#ARC', '#ARC', '#OpLENTUS', '#FOIP']",['https://t.co/MNd9u23\xe2\x80\xa6'],Les de vue un avion CC 130J Hercules le juillet,"['Les', 'de', 'vue', 'un', 'avion', 'CC', '130J', 'Hercules', 'le', 'juillet']","[u'les', 'de', u'vue', 'un', u'avion', 'cc', u'130j', u'hercul', 'le', u'juillet']",RT @MARPAC_FMARP: Les #FeuxDeForet de @CityWL vue d’un avion #ARC CC-130J Hercules #ARC le 15 juillet. #OpLENTUS #FOIP https://t.co/MNd9u23…,0.0,Neutral
1058,1058,1058,887343520373252096,7,0,2017-07-18 16:09:15,: Les Canadiens peuvent aider les personnes touchées par les feux de forêt en C.-B. avec un don à :,[],['https://t.\xe2\x80\xa6'],Les Canadiens peuvent aider les personnes es par les feux de en avec un,"['Les', 'Canadiens', 'peuvent', 'aider', 'les', 'personnes', 'es', 'par', 'les', 'feux', 'de', 'en', 'avec', 'un']","[u'les', u'canadien', u'peuvent', u'aider', u'les', u'personn', 'es', u'par', u'les', u'feux', 'de', 'en', u'avec', 'un']",RT @PMcanadien: Les Canadiens peuvent aider les personnes touchées par les feux de forêt en C.-B. avec un don à @redcrosscanada: https://t.…,0.0,Neutral
1059,1059,1059,887342910412386305,4,0,2017-07-18 16:06:50,: UN AUTRE événement de dispersion massive hier soir. Il s'est passé à Kedgwick et d'autres communautés de N-B …,"['#tordeuses', '#pi']",[],UN AUTRE nement de dispersion massive hier soir Il est Kedgwick et autres de,"['UN', 'AUTRE', 'nement', 'de', 'dispersion', 'massive', 'hier', 'soir', 'Il', 'est', 'Kedgwick', 'et', 'autres', 'de']","['un', u'autr', u'nement', 'de', u'dispers', u'massiv', u'hier', u'soir', 'il', u'est', u'kedgwick', 'et', u'autr', 'de']",RT @emilyowenz: UN AUTRE événement de dispersion #tordeuses massive hier soir. Il s'est passé à Kedgwick et d'autres communautés de N-B #pi…,0.0,Neutral
1060,1060,1060,887337463596953603,21,0,2017-07-18 15:45:11,: : Le PM Trudeau annonce que Julie Payette sera la prochaine gouverneure générale du Canada.,['#Rappel'],['https://t.co/bzQoz9sz9i'],Le PM Trudeau annonce que Julie Payette sera la prochaine gouverneure rale du Canada,"['Le', 'PM', 'Trudeau', 'annonce', 'que', 'Julie', 'Payette', 'sera', 'la', 'prochaine', 'gouverneure', 'rale', 'du', 'Canada']","['le', 'pm', u'trudeau', u'annonc', u'que', u'juli', u'payett', u'sera', 'la', u'prochain', u'gouverneur', u'rale', 'du', u'canada']",RT @PMcanadien: #Rappel: Le PM Trudeau annonce que Julie Payette sera la prochaine gouverneure générale du Canada. https://t.co/bzQoz9sz9i,0.0,Neutral
1061,1061,1061,887311343447134209,2,1,2017-07-18 14:01:24,Les véhicules électriques une façon parmi d’autres pour le 🇨🇦 de devenir plus écoresponsable d énÉnergie,"['#EcoRun2017', '#G']",['https://t.co/tnnvwzF6P'],Les hicules lectriques une parmi autres pour le de devenir plus coresponsable nergie,"['Les', 'hicules', 'lectriques', 'une', 'parmi', 'autres', 'pour', 'le', 'de', 'devenir', 'plus', 'coresponsable', 'nergie']","[u'les', u'hicul', u'lectriqu', u'une', u'parmi', u'autr', u'pour', 'le', 'de', u'devenir', u'plus', u'corespons', u'nergi']",Les véhicules électriques une façon parmi d’autres pour le 🇨🇦 de devenir plus écoresponsable #EcoRun2017 https://t.co/tnnvwzF6Pd #GénÉnergie,0.0,Neutral
1062,1062,1062,887288411148693504,0,0,2017-07-18 12:30:16,": la CGC publie « Pack Horse Tracks », chronique des travaux et aventures du géologue Hugh Bostock C",['#CGC175'],"['https://t.co/TJ49HI2H7', 'https://t.co/UF42DZg5Cs']",la CGC publie Pack Horse Tracks chronique des travaux et aventures du ologue Hugh Bostock,"['la', 'CGC', 'publie', 'Pack', 'Horse', 'Tracks', 'chronique', 'des', 'travaux', 'et', 'aventures', 'du', 'ologue', 'Hugh', 'Bostock']","['la', u'cgc', u'publi', u'pack', u'hors', u'track', u'chroniqu', u'des', u'travaux', 'et', u'aventur', 'du', u'ologu', u'hugh', u'bostock']","1979: la CGC publie « Pack Horse Tracks », chronique des travaux et aventures du géologue Hugh Bostock #CGC175 https://t.co/TJ49HI2H7C https://t.co/UF42DZg5Cs",0.0,Neutral
1063,1063,1063,887022972401311744,6,0,2017-07-17 18:55:31,: Il se passe!!! SVP vérifier vos pièges fréquemment au cours des proch' semaines alors q' les papillo…,['#pisteursdetordeuses'],[],Il se passe SVP rifier vos ges quemment au cours des proch semaines alors les,"['Il', 'se', 'passe', 'SVP', 'rifier', 'vos', 'ges', 'quemment', 'au', 'cours', 'des', 'proch', 'semaines', 'alors', 'les']","['il', 'se', u'pass', u'svp', u'rifier', u'vos', u'ges', u'quemment', 'au', u'cour', u'des', u'proch', u'semain', u'alor', u'les']",RT @emilyowenz: Il se passe!!! SVP #pisteursdetordeuses vérifier vos pièges fréquemment au cours des 2 proch' semaines alors q' les papillo…,0.0,Neutral
1064,1064,1064,886994698992316416,0,0,2017-07-17 17:03:10,"Pour donner une idée du travail de terrain, Vicki, géophysicienne, aura notre Insta à sa disposition le juillet! 0",[],"['https://t.co/IFsOS8hFQb', 'https://t.co/TXYhjNGJt']",Pour donner une du travail de terrain Vicki ophysicienne aura notre Insta sa disposition le juillet,"['Pour', 'donner', 'une', 'du', 'travail', 'de', 'terrain', 'Vicki', 'ophysicienne', 'aura', 'notre', 'Insta', 'sa', 'disposition', 'le', 'juillet']","[u'pour', u'donner', u'une', 'du', u'travail', 'de', u'terrain', u'vicki', u'ophysicienn', u'aura', u'notr', u'insta', 'sa', u'disposit', 'le', u'juillet']","Pour donner une idée du travail de terrain, Vicki, géophysicienne, aura notre Insta à sa disposition le 19 juillet! https://t.co/IFsOS8hFQb https://t.co/TXYhjNGJt0",0.0,Neutral
1065,1065,1065,886926072385863680,1,0,2017-07-17 12:30:28,"Gilbert LaBine a découvert la re mine d’uranium au Canada, appelée Eldorado, entrée en production en",['#CGC175'],"['https://t.co/AzE7t78mHt', 'https://t.co/BudbadnRPs']",Gilbert LaBine couvert la mine uranium au Canada Eldorado en production en,"['Gilbert', 'LaBine', 'couvert', 'la', 'mine', 'uranium', 'au', 'Canada', 'Eldorado', 'en', 'production', 'en']","[u'gilbert', u'labin', u'couvert', 'la', u'mine', u'uranium', 'au', u'canada', u'eldorado', 'en', u'product', 'en']","Gilbert LaBine a découvert la 1re mine d’uranium au Canada, appelée Eldorado, entrée en production en 1932 #CGC175 https://t.co/AzE7t78mHt https://t.co/BudbadnRPs",0.0,Neutral
1066,1066,1066,885937156929269761,1,0,2017-07-14 19:00:52,Pensez-vous que l’ÉnergieMarine a de l’avenir dans le système énergétique 🇨🇦? Confiez-vous énÉnergie U,"['#', '#G']","['https://t.co/jXn3mHi374', 'https://t.co/IhxoXHTrY']",Pensez vous que nergieMarine de avenir dans le tique Confiez vous nergie,"['Pensez', 'vous', 'que', 'nergieMarine', 'de', 'avenir', 'dans', 'le', 'tique', 'Confiez', 'vous', 'nergie']","[u'pensez', u'vous', u'que', u'nergiemarin', 'de', u'avenir', u'dan', 'le', u'tiqu', u'confiez', u'vous', u'nergi']",Pensez-vous que l’#ÉnergieMarine a de l’avenir dans le système énergétique 🇨🇦? Confiez-vous @ https://t.co/jXn3mHi374 #GénÉnergie https://t.co/IhxoXHTrYU,0.0,Neutral
1067,1067,1067,885934605949448194,1,0,2017-07-14 18:50:44,": Octroi de ,9 M$ au programme de stage d’ECO Canada pour la croissance des emplois verts …",['#GreenJobs'],['https://t.co/junG5ZNLAY'],Octroi de au programme de stage ECO Canada pour la croissance des emplois verts,"['Octroi', 'de', 'au', 'programme', 'de', 'stage', 'ECO', 'Canada', 'pour', 'la', 'croissance', 'des', 'emplois', 'verts']","[u'octroi', 'de', 'au', u'programm', 'de', u'stage', u'eco', u'canada', u'pour', 'la', u'croissanc', u'des', u'emploi', u'vert']","RT @ecocanada: Octroi de 8,9 M$ au programme de stage d’ECO Canada pour la croissance des emplois verts https://t.co/junG5ZNLAY #GreenJobs…",0.0,Neutral
1068,1068,1068,885926922752061441,2,1,2017-07-14 18:20:12,Les produits glacés font le bonheur des enfants l’été. Faites-vous plaisir avec des économies. été,['#ConseilsD'],"['https://t.co/dijiBYEidK', 'https://t.co/ph6uWXhVKr']",Les produits font le bonheur des enfants Faites vous plaisir avec des conomies,"['Les', 'produits', 'font', 'le', 'bonheur', 'des', 'enfants', 'Faites', 'vous', 'plaisir', 'avec', 'des', 'conomies']","[u'les', u'produit', u'font', 'le', u'bonheur', u'des', u'enfant', u'fait', u'vous', u'plaisir', u'avec', u'des', u'conomi']",Les produits glacés font le bonheur des enfants l’été. Faites-vous plaisir avec des économies. #ConseilsDété https://t.co/dijiBYEidK https://t.co/ph6uWXhVKr,0.0,Neutral
1069,1069,1069,885876807953772546,0,0,2017-07-14 15:01:04,Rehaussez votre en vous prononçant sur l’avenir énergétique du Canada à énÉnergie,"['#BonheurDuVendredi', '#G']","['https://t.co/ymXJGMc3vg', 'https://t.co/RGzzC3zNln']",Rehaussez votre en vous ant sur avenir tique du Canada nergie,"['Rehaussez', 'votre', 'en', 'vous', 'ant', 'sur', 'avenir', 'tique', 'du', 'Canada', 'nergie']","[u'rehaussez', u'votr', 'en', u'vous', u'ant', u'sur', u'avenir', u'tiqu', 'du', u'canada', u'nergi']",Rehaussez votre #BonheurDuVendredi en vous prononçant sur l’avenir énergétique du Canada à https://t.co/ymXJGMc3vg #GénÉnergie https://t.co/RGzzC3zNln,0.0,Neutral
1070,1070,1070,885838893538521091,0,0,2017-07-14 12:30:24,"Publié en , « Prospecting in Canada » est la publication de la CGC qui a connu la plus forte demande c",['#CGC175'],"['https://t.co/K1zhBiLCp', 'https://t.co/EfEBJVUwGR']",en Prospecting Canada est la publication de la CGC qui connu la plus forte demande,"['en', 'Prospecting', 'Canada', 'est', 'la', 'publication', 'de', 'la', 'CGC', 'qui', 'connu', 'la', 'plus', 'forte', 'demande']","['en', u'prospect', u'canada', u'est', 'la', u'public', 'de', 'la', u'cgc', u'qui', u'connu', 'la', u'plus', u'fort', u'demand']","Publié en 1930, « Prospecting in Canada » est la publication de la CGC qui a connu la plus forte demande #CGC175 https://t.co/K1zhBiLCpc https://t.co/EfEBJVUwGR",0.0,Neutral
1071,1071,1071,885585788414693376,45,0,2017-07-13 19:44:40,: Le PM Trudeau annonce officiellement que Mme Julie Payette succédera à Son Excellence le très honorable à…,[],[],Le PM Trudeau annonce officiellement que Mme Julie Payette dera Son Excellence le honorable,"['Le', 'PM', 'Trudeau', 'annonce', 'officiellement', 'que', 'Mme', 'Julie', 'Payette', 'dera', 'Son', 'Excellence', 'le', 'honorable']","['le', 'pm', u'trudeau', u'annonc', u'officiel', u'que', u'mme', u'juli', u'payett', u'dera', u'son', u'excel', 'le', u'honor']",RT @PMcanadien: Le PM Trudeau annonce officiellement que Mme Julie Payette succédera à Son Excellence le très honorable @GGDavidJohnston à…,0.0,Neutral
1072,1072,1072,885565756024520705,46,0,2017-07-13 18:25:03,": Apprenez-en davantage sur la prochaine gouverneure générale du Canada, Julie Payette:",[],['https://t.co/XeSLWshiEq'],Apprenez en davantage sur la prochaine gouverneure rale du Canada Julie Payette,"['Apprenez', 'en', 'davantage', 'sur', 'la', 'prochaine', 'gouverneure', 'rale', 'du', 'Canada', 'Julie', 'Payette']","[u'apprenez', 'en', u'davantag', u'sur', 'la', u'prochain', u'gouverneur', u'rale', 'du', u'canada', u'juli', u'payett']","RT @PMcanadien: Apprenez-en davantage sur la prochaine gouverneure générale du Canada, Julie Payette: https://t.co/XeSLWshiEq",0.0,Neutral
1073,1073,1073,885521521028075520,1,0,2017-07-13 15:29:17,": Le min. d'acier de l'Inde🇮🇳 rencontre le min. du 🇨🇦, Jim Carr, et visite une mine de charbon cokéf…",[],[],Le min acier de rencontre le min du Jim Carr et visite une mine de charbon,"['Le', 'min', 'acier', 'de', 'rencontre', 'le', 'min', 'du', 'Jim', 'Carr', 'et', 'visite', 'une', 'mine', 'de', 'charbon']","['le', u'min', u'acier', 'de', u'rencontr', 'le', u'min', 'du', u'jim', u'carr', 'et', u'visit', u'une', u'mine', 'de', u'charbon']","RT @CanadaenInde: Le min. d'acier de l'Inde🇮🇳 @ChBirenderSingh rencontre le min. du @RNCan🇨🇦, Jim Carr, et visite une mine de charbon cokéf…",0.0,Neutral
1074,1074,1074,885499300016508928,1,0,2017-07-13 14:00:59,"La forte intensité énergétique, une chose quelque peu étro! Grands progrès depuis les années énÉnergie","['#JeudiR', '#G']","['https://t.co/bufwv4ll6Y', 'https://t.co/nmTgvL7AaP']",La forte tique une chose quelque peu tro Grands depuis les es nergie,"['La', 'forte', 'tique', 'une', 'chose', 'quelque', 'peu', 'tro', 'Grands', 'depuis', 'les', 'es', 'nergie']","['la', u'fort', u'tiqu', u'une', u'chose', u'quelqu', u'peu', u'tro', u'grand', u'depui', u'les', 'es', u'nergi']","La forte intensité énergétique, une chose quelque peu #JeudiRétro! Grands progrès depuis les années 1990 https://t.co/bufwv4ll6Y
#GénÉnergie https://t.co/nmTgvL7AaP",0.0,Neutral
1075,1075,1075,885476526791196672,1,0,2017-07-13 12:30:30,Canadoceras est le nom donné à une ammonite provenant de roches de l’île de Vancouver près de Comox,['#CGC175'],"['https://t.co/QyJ9REZPSI', 'https://t.co/bxQs1vax4Y']",Canadoceras est le nom une ammonite provenant de roches de le de Vancouver de Comox,"['Canadoceras', 'est', 'le', 'nom', 'une', 'ammonite', 'provenant', 'de', 'roches', 'de', 'le', 'de', 'Vancouver', 'de', 'Comox']","[u'canadocera', u'est', 'le', u'nom', u'une', u'ammonit', u'proven', 'de', u'roch', 'de', 'le', 'de', u'vancouv', 'de', u'comox']",Canadoceras est le nom donné à une ammonite provenant de roches de l’île de Vancouver près de Comox #CGC175 https://t.co/QyJ9REZPSI https://t.co/bxQs1vax4Y,0.0,Neutral
1076,1076,1076,885227354934607873,0,0,2017-07-12 20:00:22,Souhaitez-vous que l’éolien fasse partie du système énergétique 🇨🇦 ? Dites-le nous d,['#'],"['https://t.co/jXn3mHi374', 'https://t.co/BRojCFHdH']",Souhaitez vous que olien fasse partie du tique Dites le nous,"['Souhaitez', 'vous', 'que', 'olien', 'fasse', 'partie', 'du', 'tique', 'Dites', 'le', 'nous']","[u'souhaitez', u'vous', u'que', u'olien', u'fass', u'parti', 'du', u'tiqu', u'dite', 'le', u'nous']",Souhaitez-vous que l’#éolien fasse partie du système énergétique 🇨🇦 ? Dites-le nous @ https://t.co/jXn3mHi374 https://t.co/BRojCFHdHd,0.0,Neutral
1077,1077,1077,885146608840695809,1,0,2017-07-12 14:39:31,"Le député Kyle Peterson visite les installations de Natures Affinity, producteur d’emballage égradable.",['#biod'],['https://t.co/z4JvFdNmSw'],Le Kyle Peterson visite les installations de Natures Affinity producteur emballage gradable,"['Le', 'Kyle', 'Peterson', 'visite', 'les', 'installations', 'de', 'Natures', 'Affinity', 'producteur', 'emballage', 'gradable']","['le', u'kyle', u'peterson', u'visit', u'les', u'instal', 'de', u'natur', u'affin', u'producteur', u'emballag', u'gradabl']","Le député Kyle Peterson visite les installations de Natures Affinity, producteur d’emballage #biodégradable. https://t.co/z4JvFdNmSw",0.0,Neutral
1078,1078,1078,885137028979064832,3,0,2017-07-12 14:01:27,: trouver de nouveaux moyens de réduire la consommation d’énergie et ses GES énÉnergie,"['#MotivationDuMercredi', '#G']","['https://t.co/ymXJGMc3vg', 'https://t.co/IKEJjBX6I3']",trouver de nouveaux moyens de duire la consommation nergie et ses GES nergie,"['trouver', 'de', 'nouveaux', 'moyens', 'de', 'duire', 'la', 'consommation', 'nergie', 'et', 'ses', 'GES', 'nergie']","[u'trouver', 'de', u'nouveaux', u'moyen', 'de', u'duir', 'la', u'consomm', u'nergi', 'et', u'ses', u'ges', u'nergi']",#MotivationDuMercredi: trouver de nouveaux moyens de réduire la consommation d’énergie et ses GES #GénÉnergie https://t.co/ymXJGMc3vg https://t.co/IKEJjBX6I3,0.0,Neutral
1079,1079,1079,885114108152074241,0,0,2017-07-12 12:30:22,Début des années : la CGC commence à utiliser l’avion pour desservir les endroits éloignés,['#CGC175'],"['https://t.co/78CJCbAqZe', 'https://t.co/VkWpQ6Bm5F']",des es la CGC commence utiliser avion pour desservir les endroits,"['des', 'es', 'la', 'CGC', 'commence', 'utiliser', 'avion', 'pour', 'desservir', 'les', 'endroits']","[u'des', 'es', 'la', u'cgc', u'commenc', u'utilis', u'avion', u'pour', u'desservir', u'les', u'endroit']",Début des années 1920: la CGC commence à utiliser l’avion pour desservir les endroits éloignés #CGC175 https://t.co/78CJCbAqZe https://t.co/VkWpQ6Bm5F,0.0,Neutral
1080,1080,1080,884872518087081985,1,1,2017-07-11 20:30:23,"Le au 🇨🇦, un must pour atteindre nos cibles de réduction des GES? Répondez-nous énÉnergie","['#captageCO2', '#G']","['https://t.co/ymXJGMc3vg', 'https://t.co/PJdtZO3qqL']",Le au un must pour atteindre nos cibles de duction des GES pondez nous nergie,"['Le', 'au', 'un', 'must', 'pour', 'atteindre', 'nos', 'cibles', 'de', 'duction', 'des', 'GES', 'pondez', 'nous', 'nergie']","['le', 'au', 'un', u'must', u'pour', u'atteindr', u'nos', u'cibl', 'de', u'duction', u'des', u'ges', u'pondez', u'nous', u'nergi']","Le #captageCO2 au 🇨🇦, un must pour atteindre nos cibles de réduction des GES? Répondez-nous @ https://t.co/ymXJGMc3vg
 #GénÉnergie https://t.co/PJdtZO3qqL",0.0,Neutral
1081,1081,1081,884867512101482496,7,0,2017-07-11 20:10:29,: Il y a un avertissement de feu de friches dans votre communauté? Découvrez ce que vous pouvez faire,[],['https://t.co/vfnvV\xe2\x80\xa6'],Il un avertissement de feu de friches dans votre couvrez ce que vous pouvez faire,"['Il', 'un', 'avertissement', 'de', 'feu', 'de', 'friches', 'dans', 'votre', 'couvrez', 'ce', 'que', 'vous', 'pouvez', 'faire']","['il', 'un', u'avertiss', 'de', u'feu', 'de', u'frich', u'dan', u'votr', u'couvrez', 'ce', u'que', u'vous', u'pouvez', u'fair']",RT @Securite_Canada: Il y a un avertissement de feu de friches dans votre communauté? Découvrez ce que vous pouvez faire https://t.co/vfnvV…,0.0,Neutral
1082,1082,1082,884867471534170113,3,0,2017-07-11 20:10:19,: Les feux de friches sont un danger dans toute région boisée + de prairie au . Apprenez les faits:,['#Canada'],['https://t.co/\xe2\x80\xa6'],Les feux de friches sont un danger dans toute gion de prairie au Apprenez les faits,"['Les', 'feux', 'de', 'friches', 'sont', 'un', 'danger', 'dans', 'toute', 'gion', 'de', 'prairie', 'au', 'Apprenez', 'les', 'faits']","[u'les', u'feux', 'de', u'frich', u'sont', 'un', u'danger', u'dan', u'tout', u'gion', 'de', u'prairi', 'au', u'apprenez', u'les', u'fait']",RT @Securite_Canada: Les feux de friches sont un danger dans toute région boisée + de prairie au #Canada. Apprenez les faits: https://t.co/…,0.0,Neutral
1083,1083,1083,884867338943836160,27,0,2017-07-11 20:09:48,: Les Canadiens peuvent aider les personnes touchées par les feux de forêt en C.-B. avec un don à :,[],['https://t.\xe2\x80\xa6'],Les Canadiens peuvent aider les personnes es par les feux de en avec un,"['Les', 'Canadiens', 'peuvent', 'aider', 'les', 'personnes', 'es', 'par', 'les', 'feux', 'de', 'en', 'avec', 'un']","[u'les', u'canadien', u'peuvent', u'aider', u'les', u'personn', 'es', u'par', u'les', u'feux', 'de', 'en', u'avec', 'un']",RT @PMcanadien: Les Canadiens peuvent aider les personnes touchées par les feux de forêt en C.-B. avec un don à @redcrosscanada: https://t.…,0.0,Neutral
1084,1084,1084,884867238595047424,13,0,2017-07-11 20:09:24,: Laissons les intervenants d’urgence faire leur travail. près des êt.,"['#DronesInterdits', '#FeuxDeFor']",['https://t\xe2\x80\xa6'],Laissons les intervenants urgence faire leur travail des,"['Laissons', 'les', 'intervenants', 'urgence', 'faire', 'leur', 'travail', 'des']","[u'laisson', u'les', u'interven', u'urgenc', u'fair', u'leur', u'travail', u'des']",RT @Transports_gc: Laissons les intervenants d’urgence faire leur travail. #DronesInterdits près des #FeuxDeForêt. @BCGovFireInfo https://t…,0.0,Neutral
1085,1085,1085,884800637225054209,4,0,2017-07-11 15:44:45,: du frêne détecté à Québec; ne déplacez pas de bois de chauffage Entrevue avec,['#Agrile'],['https://t.c\xe2\x80\xa6'],du bec ne placez pas de bois de chauffage Entrevue avec,"['du', 'bec', 'ne', 'placez', 'pas', 'de', 'bois', 'de', 'chauffage', 'Entrevue', 'avec']","['du', u'bec', 'ne', u'placez', u'pas', 'de', u'boi', 'de', u'chauffag', u'entrevu', u'avec']",RT @cflscf: #Agrile du frêne détecté à Québec; ne déplacez pas de bois de chauffage @ACIA_Canada Entrevue avec @RobertLavallee5 https://t.c…,0.0,Neutral
1086,1086,1086,884800579859607553,2,0,2017-07-11 15:44:31,": , chercheur au s'entretient avec du Soleil sur l’ du frêne, récemment découvert à Québe…",['#agrile'],[],chercheur au entretient avec du Soleil sur du cemment couvert,"['chercheur', 'au', 'entretient', 'avec', 'du', 'Soleil', 'sur', 'du', 'cemment', 'couvert']","[u'chercheur', 'au', u'entreti', u'avec', 'du', u'soleil', u'sur', 'du', u'cemment', u'couvert']","RT @cflscf: @RobertLavallee5, chercheur au @cflscf  s'entretient avec @clicjf du Soleil sur l’#agrile du frêne, récemment découvert à Québe…",0.0,Neutral
1087,1087,1087,884800063591067648,5,0,2017-07-11 15:42:28,: Excellent article de SRC sur la situation des feux de forêts au BC …,"['#wildfires', '#BCwildfire']",['https://t.co/6GRUH8mwmg'],Excellent article de SRC sur la situation des feux de au BC,"['Excellent', 'article', 'de', 'SRC', 'sur', 'la', 'situation', 'des', 'feux', 'de', 'au', 'BC']","[u'excel', u'articl', 'de', u'src', u'sur', 'la', u'situat', u'des', u'feux', 'de', 'au', 'bc']",RT @yboulanger2: Excellent article de SRC sur la situation des feux de forêts au BC https://t.co/6GRUH8mwmg #wildfires #BCwildfire @NRCan @…,1.0,Positive
1088,1088,1088,884796967020367872,0,1,2017-07-11 15:30:10,Vous avez une idée pour resserrer nos liens énergétiques avec les ? Dites-la à,"['#', '#US', '#DCEnergyExpo']",['https://t.co/t1Atox1oZr'],Vous avez une pour resserrer nos liens tiques avec les Dites la,"['Vous', 'avez', 'une', 'pour', 'resserrer', 'nos', 'liens', 'tiques', 'avec', 'les', 'Dites', 'la']","[u'vous', u'avez', u'une', u'pour', u'resserr', u'nos', u'lien', u'tiqu', u'avec', u'les', u'dite', 'la']",Vous avez une idée pour resserrer nos liens #énergétiques avec les #US? Dites-la à https://t.co/t1Atox1oZr #DCEnergyExpo,0.0,Neutral
1089,1089,1089,884789892349386756,0,0,2017-07-11 15:02:03,🇨🇦prêt pr énergies renouvelables de l’avenir? Dites-ns comment faire transition à énÉnergie,"['#MardiTransformation', '#G']","['https://t.co/ymXJGMc3vg', 'https://t.co/fLO0Rx19Vh']",pr nergies renouvelables de avenir Dites ns comment faire transition nergie,"['pr', 'nergies', 'renouvelables', 'de', 'avenir', 'Dites', 'ns', 'comment', 'faire', 'transition', 'nergie']","['pr', u'nergi', u'renouvel', 'de', u'avenir', u'dite', 'ns', u'comment', u'fair', u'transit', u'nergi']",🇨🇦prêt pr énergies renouvelables de l’avenir? Dites-ns comment faire transition à https://t.co/ymXJGMc3vg #MardiTransformation #GénÉnergie https://t.co/fLO0Rx19Vh,0.0,Neutral
1090,1090,1090,884789732991021057,2,1,2017-07-11 15:01:25,"L’éÉnergétique : pour l’, mais aussi pour l’emploi et la écuritéÉnergétique","['#Efficacit', '#Environnement', '#S', '#DCEnergyExpo']",['https://t.co/WZloLsHN9g'],tique pour mais aussi pour emploi et la tique,"['tique', 'pour', 'mais', 'aussi', 'pour', 'emploi', 'et', 'la', 'tique']","[u'tiqu', u'pour', u'mai', u'aussi', u'pour', u'emploi', 'et', 'la', u'tiqu']","L’#EfficacitéÉnergétique : pour l’#Environnement, mais aussi pour l’emploi et la #SécuritéÉnergétique #DCEnergyExpo https://t.co/WZloLsHN9g",0.0,Neutral
1091,1091,1091,884783402259447811,0,0,2017-07-11 14:36:16,Le appuie l’innovation en matière de produits d’emballage biodégradables,"['#GC', '#Foresterie']",['https://t.co/qJgimvMozE'],Le appuie innovation en de produits emballage gradables,"['Le', 'appuie', 'innovation', 'en', 'de', 'produits', 'emballage', 'gradables']","['le', u'appui', u'innov', 'en', 'de', u'produit', u'emballag', u'gradabl']",Le #GC appuie l’innovation en matière de produits d’emballage biodégradables #Foresterie https://t.co/qJgimvMozE,0.0,Neutral
1092,1092,1092,884778077389246465,1,2,2017-07-11 14:15:06,RNCan est à la aujourd’hui pour présenter notre Énergétique – bâti au fil de décennies!,"['#DCEnergyExpo', '#Partenariat']",['https://t.co/d2EnBZtHN5'],RNCan est la hui pour senter notre tique ti au fil de cennies,"['RNCan', 'est', 'la', 'hui', 'pour', 'senter', 'notre', 'tique', 'ti', 'au', 'fil', 'de', 'cennies']","[u'rncan', u'est', 'la', u'hui', u'pour', u'senter', u'notr', u'tiqu', 'ti', 'au', u'fil', 'de', u'cenni']",RNCan est à la #DCEnergyExpo aujourd’hui pour présenter notre #PartenariatÉnergétique – bâti au fil de décennies! https://t.co/d2EnBZtHN5,0.0,Neutral
