,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
601,601,903664595876896768,35,46,2017-09-01 17:03:23,What park or site did you eloring this summer? Let us know in a and by telling us how you’re fighting ! C,"['#ShowUsYouCare', '#ClimateChange']",['https://t.co/4WFO5ot3P'],park site eloring summer Let us know telling us fighting,"['park', 'site', 'eloring', 'summer', 'Let', 'us', 'know', 'telling', 'us', 'fighting']","[u'park', u'site', u'elor', u'summer', u'let', 'us', u'know', u'tell', 'us', u'fight']","What park or site did you ❤ exploring this summer? Let us know in a 
🎥 and #ShowUsYouCare by telling us how you’re fighting #ClimateChange! https://t.co/4WFO5ot3PC"
602,602,903656408490627072,4,15,2017-09-01 16:30:51,Looking for plans? and are hosting events! Check them out!,"['#longweekend', '#DarkSkyPreserve']","['https://t.co/N2xQenR7PS', 'https://t.co/4DjMSynm8s']",Looking plans hosting events Check,"['Looking', 'plans', 'hosting', 'events', 'Check']","[u'look', u'plan', u'host', u'event', u'check']",Looking for #longweekend plans? @RidingNP and @ElkIslandNP are hosting #DarkSkyPreserve events! Check them out! https://t.co/N2xQenR7PS https://t.co/4DjMSynm8s
603,603,903622344450744325,5,22,2017-09-01 14:15:30,Pack your bags… it’s almost ! Plan a getaway and discover hidden gems near you: D,"['#LabourDay', '#longweekend']","['https://t.co/m7KWXl1T06', 'https://t.co/Y3o3z7BtP']",Pack almost Plan getaway discover hidden gems near,"['Pack', 'almost', 'Plan', 'getaway', 'discover', 'hidden', 'gems', 'near']","[u'pack', u'almost', u'plan', u'getaway', u'discov', u'hidden', u'gem', u'near']",Pack your bags… it’s almost #LabourDay! 💼 Plan a #longweekend getaway and discover hidden gems near you: https://t.co/m7KWXl1T06 https://t.co/Y3o3z7BtPD
604,604,903589566300528641,6,25,2017-09-01 12:05:15,Making the most of doesn’t mean you have to go far ️: check out these day trips in + around éal!,"['#Canada150', '#Montr']","['https://t.co/V8x1RdTP8s', 'https://t.co/sYcwV6SxHq']",Making mean go far check day trips around al,"['Making', 'mean', 'go', 'far', 'check', 'day', 'trips', 'around', 'al']","[u'make', u'mean', 'go', u'far', u'check', u'day', u'trip', u'around', 'al']",Making the most of #Canada150 doesn’t mean you have to go far ✈️: check out these day trips in + around #Montréal! https://t.co/V8x1RdTP8s https://t.co/sYcwV6SxHq
605,605,903403322161364993,6,19,2017-08-31 23:45:11,Can’t make it to Fortress of Louisbourg NHS this weekend? There’s still plenty to see during the shoulder season!,[],"['https://t.co/ncH0nVhXDG', 'https://t.co/8nNwtx0LQp']",make Fortress Louisbourg NHS weekend still plenty see shoulder season,"['make', 'Fortress', 'Louisbourg', 'NHS', 'weekend', 'still', 'plenty', 'see', 'shoulder', 'season']","[u'make', u'fortress', u'louisbourg', u'nhs', u'weekend', u'still', u'plenti', u'see', u'shoulder', u'season']",Can’t make it to Fortress of Louisbourg NHS this weekend? There’s still plenty to see during the shoulder season! https://t.co/ncH0nVhXDG https://t.co/8nNwtx0LQp
606,606,903376719310077952,223,0,2017-08-31 21:59:28,: Watch as the cross a river for the first time in their lives... at its best! …,"['#BanffBison', '#conservation']",[],Watch cross river first time lives best,"['Watch', 'cross', 'river', 'first', 'time', 'lives', 'best']","[u'watch', u'cross', u'river', u'first', u'time', u'live', u'best']",RT @ec_minister: Watch as the #BanffBison cross a river for the first time in their lives... #conservation at its best! @ParksCanada @Banff…
607,607,903363072294838275,12,45,2017-08-31 21:05:14,"So cool! Thousands of seabirds, like Thick-billed Murres, migrate to Tallurutiup Imanga / in the summer to soak up the !",['#LancasterSound'],['https://t.co/4fcmuBZOYK'],cool Thousands seabirds like Thick billed Murres migrate Tallurutiup Imanga summer soak,"['cool', 'Thousands', 'seabirds', 'like', 'Thick', 'billed', 'Murres', 'migrate', 'Tallurutiup', 'Imanga', 'summer', 'soak']","[u'cool', u'thousand', u'seabird', u'like', u'thick', u'bill', u'murr', u'migrat', u'tallurutiup', u'imanga', u'summer', u'soak']","So cool! 😎 Thousands of seabirds, like Thick-billed Murres, migrate to Tallurutiup Imanga / #LancasterSound in the summer to soak up the 🌞! https://t.co/4fcmuBZOYK"
608,608,903316739936710656,9,33,2017-08-31 18:01:08,This week we want to see YOUR family enjoying the outdoors! Share your pictures to complete this week’s !,"['#FamilyFunday', '#ParksChallenge']",['https://t.co/4N5C3c4Y5n'],week want see family enjoying outdoors Share pictures complete,"['week', 'want', 'see', 'family', 'enjoying', 'outdoors', 'Share', 'pictures', 'complete']","[u'week', u'want', u'see', u'famili', u'enjoy', u'outdoor', u'share', u'pictur', u'complet']",This week we want to see YOUR family enjoying the outdoors! Share your #FamilyFunday pictures to complete this week’s #ParksChallenge! https://t.co/4N5C3c4Y5n
609,609,903264163623043073,14,57,2017-08-31 14:32:13,Exciting! Today the is featuring and their new wildlife overpass structure as part of our TCH Twinning project!,[],['https://t.co/ZnASDMhF7r'],Exciting Today featuring new wildlife overpass structure part TCH Twinning project,"['Exciting', 'Today', 'featuring', 'new', 'wildlife', 'overpass', 'structure', 'part', 'TCH', 'Twinning', 'project']","[u'excit', u'today', u'featur', u'new', u'wildlif', u'overpass', u'structur', u'part', u'tch', u'twin', u'project']",Exciting! 🎉 Today the @dailyplanetshow is featuring @YohoNP and their new wildlife overpass structure as part of our TCH Twinning project! https://t.co/ZnASDMhF7r
610,610,903247296653033473,21,70,2017-08-31 13:25:11,"Grab your fuel and get outside, it’s ! What’s your favourite trail?",['#TrailMixDay'],['https://t.co/LNY8rhlKIR'],Grab fuel get outside favourite trail,"['Grab', 'fuel', 'get', 'outside', 'favourite', 'trail']","[u'grab', u'fuel', u'get', u'outsid', u'favourit', u'trail']","Grab your fuel and get outside, it’s #TrailMixDay! What’s your favourite trail? https://t.co/LNY8rhlKIR"
611,611,903018670108094465,48,0,2017-08-30 22:16:42,: have taken an important step toward their full release in the spring of . Learn more:,['#BanffBison'],['https://t.co/GUd9vhw5X2\xe2\x80\xa6'],taken important step toward full release spring Learn,"['taken', 'important', 'step', 'toward', 'full', 'release', 'spring', 'Learn']","[u'taken', u'import', u'step', u'toward', u'full', u'releas', u'spring', u'learn']",RT @BanffNP: #BanffBison have taken an important step toward their full release in the spring of 2018. Learn more: https://t.co/GUd9vhw5X2…
612,612,902985129198587904,70,0,2017-08-30 20:03:26,: have taken an important step to become a wild herd in in the spring of . Learn more:,['#BanffBison'],['https://t.co\xe2\x80\xa6'],taken important step become wild herd spring Learn,"['taken', 'important', 'step', 'become', 'wild', 'herd', 'spring', 'Learn']","[u'taken', u'import', u'step', u'becom', u'wild', u'herd', u'spring', u'learn']",RT @ec_minister: #BanffBison have taken an important step to become a wild herd in @BanffNP in the spring of 2018. Learn more: https://t.co…
613,613,902954312665620480,16,40,2017-08-30 18:00:58,Thank you to everyone who shared their pictures! Here are some fantastic shots! Get the family together for the next ! D,['#ParksChallenge'],['https://t.co/goPoSd8G6'],Thank everyone shared pictures fantastic shots Get family together next,"['Thank', 'everyone', 'shared', 'pictures', 'fantastic', 'shots', 'Get', 'family', 'together', 'next']","[u'thank', u'everyon', u'share', u'pictur', u'fantast', u'shot', u'get', u'famili', u'togeth', u'next']",Thank you to everyone who shared their pictures! Here are some fantastic shots! Get the family together for the next #ParksChallenge! 🐦🐤 https://t.co/goPoSd8G6D
614,614,902929094970626048,27,84,2017-08-30 16:20:46,"Shhhhh! that , found in 🇨🇦 in Tallurutiup Imanga/ are sensitive to noise?","['#DYK', '#narwhals', '#LancasterSound']",['https://t.co/wFQuoZwRlF'],Shhhhh found Tallurutiup Imanga sensitive noise,"['Shhhhh', 'found', 'Tallurutiup', 'Imanga', 'sensitive', 'noise']","[u'shhhhh', u'found', u'tallurutiup', u'imanga', u'sensit', u'nois']","Shhhhh! #DYK that #narwhals, found in 🇨🇦 in Tallurutiup Imanga/#LancasterSound are sensitive to noise? https://t.co/wFQuoZwRlF"
615,615,902925246038245376,5,24,2017-08-30 16:05:28,Marshmallows + campfire = a tradition! Celebrate and share a of your fave camping tradition!,"['#camping', '#MarshmallowDay']",['https://t.co/Ue4xSD54EO'],Marshmallows campfire tradition Celebrate share fave camping tradition,"['Marshmallows', 'campfire', 'tradition', 'Celebrate', 'share', 'fave', 'camping', 'tradition']","[u'marshmallow', u'campfir', u'tradit', u'celebr', u'share', u'fave', u'camp', u'tradit']",Marshmallows + campfire = a #camping tradition! Celebrate #MarshmallowDay and share a 📸 of your fave camping tradition! 🏕 https://t.co/Ue4xSD54EO
616,616,902879700703379456,6,0,2017-08-30 13:04:29,: Hemlock woolly adelgid: think you've seen it? Let us know.,[],"['https://t.co/7zeO9gpI65', 'https://t.co/MRbtdNhZR3']",Hemlock woolly adelgid think seen Let us know,"['Hemlock', 'woolly', 'adelgid', 'think', 'seen', 'Let', 'us', 'know']","[u'hemlock', u'woolli', u'adelgid', u'think', u'seen', u'let', 'us', u'know']",RT @CFIA_Canada: Hemlock woolly adelgid: think you've seen it? Let us know. https://t.co/7zeO9gpI65 https://t.co/MRbtdNhZR3
617,617,902879025860890624,17,57,2017-08-30 13:01:49,answer! Kejimkujik is our only national park &amp; national historic site! Is it on your bucket list?,"['#Trivia', '#Canada150']","['https://t.co/pBuomNDTts', 'https://t.co/L6LDMQLD6Q']",answer Kejimkujik national park amp national historic site bucket list,"['answer', 'Kejimkujik', 'national', 'park', 'amp', 'national', 'historic', 'site', 'bucket', 'list']","[u'answer', u'kejimkujik', u'nation', u'park', u'amp', u'nation', u'histor', u'site', u'bucket', u'list']",#Trivia answer! Kejimkujik is our only national park &amp; national historic site! Is it on your #Canada150 bucket list? https://t.co/pBuomNDTts https://t.co/L6LDMQLD6Q
618,618,902863878790533120,20,91,2017-08-30 12:01:37,Time for ! There is only one site in Canada that is both a national park AND a national historic site. Can you name it?,"['#Canada150', '#trivia']",['https://t.co/rZR3ZuM7FN'],Time one site Canada national park national historic site name,"['Time', 'one', 'site', 'Canada', 'national', 'park', 'national', 'historic', 'site', 'name']","[u'time', u'one', u'site', u'canada', u'nation', u'park', u'nation', u'histor', u'site', u'name']",Time for #Canada150 #trivia! There is only one site in Canada that is both a national park AND a national historic site. Can you name it? https://t.co/rZR3ZuM7FN
619,619,902701194665189376,13,22,2017-08-30 01:15:10,You + our new = the BEST adventure! Download now for all the essentials you’ll need for your !,"['#PCApp', '#Canada150', '#vacation']",['https://t.co/q1Dc1Bcfuw'],new BEST adventure Download essentials need,"['new', 'BEST', 'adventure', 'Download', 'essentials', 'need']","[u'new', u'best', u'adventur', u'download', u'essenti', u'need']",You + our new #PCApp = the BEST adventure!  Download now for all the essentials you’ll need for your #Canada150 #vacation! https://t.co/q1Dc1Bcfuw
620,620,902665955272269825,16,55,2017-08-29 22:55:09,"🤫! that , found in 🇨🇦 in Tallurutiup Imanga/ are sensitive to noise? 🤫!","['#DYK', '#narwhals', '#LancasterSound']",['https://t.co/xyALiXh2Ha'],found Tallurutiup Imanga sensitive noise,"['found', 'Tallurutiup', 'Imanga', 'sensitive', 'noise']","[u'found', u'tallurutiup', u'imanga', u'sensit', u'nois']","🤫! #DYK that #narwhals, found in 🇨🇦 in Tallurutiup Imanga/#LancasterSound are sensitive to noise?   🤫! https://t.co/xyALiXh2Ha"
621,621,902637272545275904,8,24,2017-08-29 21:01:10,"Summer may be ending soon, but there is still plenty of fun ! Check out all the activities here:",[],"['https://t.co/oGGyFT6rtr', 'https://t.co/j6zCcwx2il']",Summer may ending soon still plenty fun Check activities,"['Summer', 'may', 'ending', 'soon', 'still', 'plenty', 'fun', 'Check', 'activities']","[u'summer', u'may', u'end', u'soon', u'still', u'plenti', u'fun', u'check', u'activ']","Summer may be ending soon, but there is still plenty of fun @KouchibouguacNP! Check out all the activities here: https://t.co/oGGyFT6rtr https://t.co/j6zCcwx2il"
622,622,902535146234159104,6,26,2017-08-29 14:15:21,Think historic sites are just for buffs? Try out one these… you may just change your mind:,['#TravelTuesday'],"['https://t.co/tnCM2lTzOA', 'https://t.co/9FDmcBG5Ly']",Think historic sites buffs Try one may change mind,"['Think', 'historic', 'sites', 'buffs', 'Try', 'one', 'may', 'change', 'mind']","[u'think', u'histor', u'site', u'buff', u'tri', u'one', u'may', u'chang', u'mind']",Think historic sites are just for buffs? Try out one these… you may just change your mind: https://t.co/tnCM2lTzOA #TravelTuesday https://t.co/9FDmcBG5Ly
623,623,902522461148913665,10,0,2017-08-29 13:24:57,: This belt plate belonged to a member of the Butler’s Rangers: an effective militia during the American Revolutionary War…,[],[],belt plate belonged member Rangers effective militia American Revolutionary,"['belt', 'plate', 'belonged', 'member', 'Rangers', 'effective', 'militia', 'American', 'Revolutionary']","[u'belt', u'plate', u'belong', u'member', u'ranger', u'effect', u'militia', u'american', u'revolutionari']",RT @PCArchaeology: This belt plate belonged to a member of the Butler’s Rangers: an effective militia during the American Revolutionary War…
624,624,902331255773159424,5,15,2017-08-29 00:45:10,is not over yet! Check out this list of must-do's for your best end of summer adventures: c,['#Summer2017'],"['https://t.co/tP1p4K2Jh', 'https://t.co/zXOkO1SV76']",yet Check list must best end summer adventures,"['yet', 'Check', 'list', 'must', 'best', 'end', 'summer', 'adventures']","[u'yet', u'check', u'list', u'must', u'best', u'end', u'summer', u'adventur']",#Summer2017 is not over yet! 🌞 Check out this list of 8 must-do's for your best end of summer adventures: https://t.co/tP1p4K2Jhc https://t.co/zXOkO1SV76
625,625,902298535646855168,27,80,2017-08-28 22:35:09,"Summer is coming to an end, and what an amazing summer it was! Now you can start planning your fall adventure… 1",['#MotivationMonday'],['https://t.co/bfigIZoqX'],Summer coming end amazing summer start planning fall,"['Summer', 'coming', 'end', 'amazing', 'summer', 'start', 'planning', 'fall']","[u'summer', u'come', u'end', u'amaz', u'summer', u'start', u'plan', u'fall']","Summer is coming to an end, and what an amazing summer it was! Now you can start planning your fall adventure… #MotivationMonday https://t.co/bfigIZoqX1"
626,626,902206825361231873,11,39,2017-08-28 16:30:44,: Prince of Wales Fort NHS was built by the Hudson’s Bay Company. It played a significant role in ’s fur trade.,"['#DYK', '#Manitoba', '#Canada150']",['https://t.co/sb1NxfDIox'],Prince Wales Fort NHS built Bay Company played significant role fur trade,"['Prince', 'Wales', 'Fort', 'NHS', 'built', 'Bay', 'Company', 'played', 'significant', 'role', 'fur', 'trade']","[u'princ', u'wale', u'fort', u'nhs', u'built', u'bay', u'compani', u'play', u'signific', u'role', u'fur', u'trade']",#DYK: Prince of Wales Fort NHS was built by the Hudson’s Bay Company. It played a significant role in #Manitoba’s fur trade. #Canada150 https://t.co/sb1NxfDIox
627,627,902192124959092736,8,0,2017-08-28 15:32:19,: One of 's most underrated national parks. A true gem.,"['#rmh', '#explorealberta']",['https://t.co/AyPJcTYIga'],One underrated national parks true gem,"['One', 'underrated', 'national', 'parks', 'true', 'gem']","[u'one', u'underr', u'nation', u'park', u'true', u'gem']",RT @katherineoneill: One of @ParksCanada's most underrated national parks. A true gem. #rmh #explorealberta https://t.co/AyPJcTYIga
628,628,902169150012915712,0,8,2017-08-28 14:01:01,This Week in : the last Canadian “Road of Remembrance” in Saskatoon is not forgotten,['#History'],"['https://t.co/EF61yGn6hQ', 'https://t.co/TlsjQRlEKO']",Week last Canadian Road Saskatoon forgotten,"['Week', 'last', 'Canadian', 'Road', 'Saskatoon', 'forgotten']","[u'week', u'last', u'canadian', u'road', u'saskatoon', u'forgotten']",This Week in #History: the last Canadian “Road of Remembrance” in Saskatoon is not forgotten https://t.co/EF61yGn6hQ https://t.co/TlsjQRlEKO
629,629,902138853192069121,42,102,2017-08-28 12:00:38,more than k belugas summer along the west coast of the Hudson’s Bay? The largest population in the world!,"['#DYK', '#MarineMonday', '#DidYouKnow']",['https://t.co/DphgU4Tphg'],belugas summer along west coast Bay largest population world,"['belugas', 'summer', 'along', 'west', 'coast', 'Bay', 'largest', 'population', 'world']","[u'beluga', u'summer', u'along', u'west', u'coast', u'bay', u'largest', u'popul', u'world']",#DYK more than 30k belugas summer along the west coast of the Hudson’s Bay? The largest population in the world! #MarineMonday #DidYouKnow https://t.co/DphgU4Tphg
630,630,901986467806838786,6,35,2017-08-28 01:55:06,"Check out the playlist on our channel, and look back at all the fun we’ve been having!","['#ParksChallenge', '#YouTube']","['https://t.co/a3k6vNXl6H', 'https://t.co/cNsVDFu5wx']",Check playlist channel look back fun,"['Check', 'playlist', 'channel', 'look', 'back', 'fun']","[u'check', u'playlist', u'channel', u'look', u'back', u'fun']","Check out the #ParksChallenge playlist on our #YouTube channel, and look back at all the fun we’ve been having! https://t.co/a3k6vNXl6H https://t.co/cNsVDFu5wx"
631,631,901943688481427458,13,33,2017-08-27 23:05:07,It’s ! 🦇 See how YOU can help protect a key part of ’s ecosystem!,"['#InternationalBatNight', '#Canada', '#SpeciesAtRisk']",['https://t.co/GDUk3aCMi7'],See help protect key part ecosystem,"['See', 'help', 'protect', 'key', 'part', 'ecosystem']","[u'see', u'help', u'protect', u'key', u'part', u'ecosystem']",It’s #InternationalBatNight! 🦇 See how YOU can help protect a key part of #Canada’s ecosystem! #SpeciesAtRisk https://t.co/GDUk3aCMi7
632,632,901821820751552512,5,15,2017-08-27 15:00:51,Do you have a favourite place to go ? How about a favourite picture you've taken? Share it with us! It's this week’s,"['#Birding', '#ParksChallenge']",['https://t.co/qXjNnohcKX'],favourite place go favourite picture taken Share us,"['favourite', 'place', 'go', 'favourite', 'picture', 'taken', 'Share', 'us']","[u'favourit', u'place', 'go', u'favourit', u'pictur', u'taken', u'share', 'us']",Do you have a favourite place to go #Birding? How about a favourite picture you've taken? Share it with us! It's this week’s #ParksChallenge https://t.co/qXjNnohcKX
633,633,901799067608641536,19,68,2017-08-27 13:30:26,"! Walruses generally have brown skin, but it can appear almost white after diving in cold arctic waters! 8d",['#FunFact'],['https://t.co/CjHQ7ktK'],Walruses generally brown skin appear almost white diving cold arctic waters 8d,"['Walruses', 'generally', 'brown', 'skin', 'appear', 'almost', 'white', 'diving', 'cold', 'arctic', 'waters', '8d']","[u'walrus', u'general', u'brown', u'skin', u'appear', u'almost', u'white', u'dive', u'cold', u'arctic', u'water', '8d']","#FunFact! Walruses generally have brown skin, but it can appear almost white after diving in cold arctic waters! https://t.co/CjHQ7ktK8d"
634,634,901610381197676544,10,26,2017-08-27 01:00:40,Check out this great fall activity created with help from the eerts at : 9,"['#TerraNovaNP', '#ClubParka']","['https://t.co/DGwSeE9JPp', 'https://t.co/E3Pkff0ks']",Check great fall activity created help eerts,"['Check', 'great', 'fall', 'activity', 'created', 'help', 'eerts']","[u'check', u'great', u'fall', u'activ', u'creat', u'help', u'eert']",Check out this great fall activity created with help from the experts at #TerraNovaNP: https://t.co/DGwSeE9JPp @ParksCanadaNL #ClubParka https://t.co/E3Pkff0ks9
635,635,901546087718236161,22,102,2017-08-26 20:45:11,"Known for its breathtaking scenery, some of the best sunsets in all of 🇨🇦 can be found in Tallurutiup Imanga / !",['#LancasterSound'],['https://t.co/W8hPBrWgXH'],Known breathtaking scenery best sunsets found Tallurutiup Imanga,"['Known', 'breathtaking', 'scenery', 'best', 'sunsets', 'found', 'Tallurutiup', 'Imanga']","[u'known', u'breathtak', u'sceneri', u'best', u'sunset', u'found', u'tallurutiup', u'imanga']","Known for its breathtaking scenery, some of the best sunsets in all of 🇨🇦 can be found in Tallurutiup Imanga / #LancasterSound! 🌅 https://t.co/W8hPBrWgXH"
636,636,901491993787994113,1,10,2017-08-26 17:10:14,Last call for the team in ! Join us at Andrew Haydon Park and Hartwells Lockstation this weekend.,"['#Ottawa', '#LearnToCamp']",['https://t.co/VZDbKRSZ3M'],Last call team Join us Andrew Haydon Park Hartwells Lockstation weekend,"['Last', 'call', 'team', 'Join', 'us', 'Andrew', 'Haydon', 'Park', 'Hartwells', 'Lockstation', 'weekend']","[u'last', u'call', u'team', u'join', 'us', u'andrew', u'haydon', u'park', u'hartwel', u'lockstat', u'weekend']",Last call for the #Ottawa #LearnToCamp team in 2017! Join us at Andrew Haydon Park and Hartwells Lockstation this weekend. @mec  @ottawacity https://t.co/VZDbKRSZ3M
637,637,901459686033154048,18,50,2017-08-26 15:01:52,Want to see the ? The all-weather road being built between and Tuktoyaktuk will make it easier to get a good view!,"['#PingoLandmark', '#Inuvik']",['https://t.co/SR2kZn4I6t'],Want see weather road built Tuktoyaktuk make easier get good view,"['Want', 'see', 'weather', 'road', 'built', 'Tuktoyaktuk', 'make', 'easier', 'get', 'good', 'view']","[u'want', u'see', u'weather', u'road', u'built', u'tuktoyaktuk', u'make', u'easier', u'get', u'good', u'view']",Want to see the #PingoLandmark? The all-weather road being built between #Inuvik and Tuktoyaktuk will make it easier to get a good view! https://t.co/SR2kZn4I6t
638,638,901429273801764869,9,27,2017-08-26 13:01:01,"There are so many awesome places to enjoy , where is your favourite? Go and show us what you see!","['#BirdWatching', '#Birding', '#ParksChallenge']",['https://t.co/0titZZvwNR'],many awesome places enjoy favourite Go show us see,"['many', 'awesome', 'places', 'enjoy', 'favourite', 'Go', 'show', 'us', 'see']","[u'mani', u'awesom', u'place', u'enjoy', u'favourit', 'go', u'show', 'us', u'see']","There are so many awesome places to enjoy #BirdWatching, where is your favourite? Go #Birding and show us what you see! #ParksChallenge 🐤 https://t.co/0titZZvwNR"
639,639,901244096441982976,1,26,2017-08-26 00:45:11,There’s still time to make the best yet! Find out how with our list of must-do’s:,['#Summer2017'],"['https://t.co/2LgjNPhT63', 'https://t.co/dYXcjQ9EjI']",still time make best yet Find list must,"['still', 'time', 'make', 'best', 'yet', 'Find', 'list', 'must']","[u'still', u'time', u'make', u'best', u'yet', u'find', u'list', u'must']",There’s still time to make #Summer2017 the best yet! 🌞 Find out how with our list of 8 must-do’s: https://t.co/2LgjNPhT63 https://t.co/dYXcjQ9EjI
640,640,901203839981940740,0,5,2017-08-25 22:05:13,Love ? Download our new – from to it’s filled with stickers for all occasions + ones you can unlock at our sites!,"['#filters', '#PCApp', '#fun', '#cute']",['https://t.co/mIN7T0X6RV'],Love Download new filled stickers occasions ones unlock sites,"['Love', 'Download', 'new', 'filled', 'stickers', 'occasions', 'ones', 'unlock', 'sites']","[u'love', u'download', u'new', u'fill', u'sticker', u'occas', u'one', u'unlock', u'site']",Love #filters? Download our new #PCApp – from #fun to #cute it’s filled with stickers for all occasions + ones you can unlock at our sites! https://t.co/mIN7T0X6RV
641,641,901172648641798144,51,195,2017-08-25 20:01:17,"What's the coolest picture of a bird you've taken? Share it, maybe it'll be featured in this week’s collage!","['#ParksChallenge', '#Birding']",['https://t.co/KuQ3L8Yoa7'],coolest picture bird taken Share maybe featured collage,"['coolest', 'picture', 'bird', 'taken', 'Share', 'maybe', 'featured', 'collage']","[u'coolest', u'pictur', u'bird', u'taken', u'share', u'mayb', u'featur', u'collag']","What's the coolest picture of a bird you've taken? Share it, maybe it'll be featured in this week’s #ParksChallenge collage! #Birding https://t.co/KuQ3L8Yoa7"
642,642,901119695365038081,5,23,2017-08-25 16:30:52,: was 's last steamer to travel the upper Yukon River on her own power in .,"['#TodayinHistory', '#SSKeno', '#Yukon', '#NHS100']","['https://t.co/yDZ9syJl6n', 'https://t.co/6bUPVXrzyo']",last steamer travel upper Yukon River power,"['last', 'steamer', 'travel', 'upper', 'Yukon', 'River', 'power']","[u'last', u'steamer', u'travel', u'upper', u'yukon', u'river', u'power']",#TodayinHistory: #SSKeno was #Yukon's last steamer to travel the upper Yukon River on her own power in 1960. #NHS100 https://t.co/yDZ9syJl6n https://t.co/6bUPVXrzyo
643,643,900877993878458368,45,90,2017-08-25 00:30:25,Make your end of count! From eating s’mores to stargazing at night check out these must-do’s:,['#summer'],"['https://t.co/d3iAjTQkHF', 'https://t.co/DtDwTLHDzJ']",Make end count eating mores stargazing night check must,"['Make', 'end', 'count', 'eating', 'mores', 'stargazing', 'night', 'check', 'must']","[u'make', u'end', u'count', u'eat', u'more', u'stargaz', u'night', u'check', u'must']",Make your end of #summer count! From eating s’mores 🍫 to stargazing at night 💫 check out these 8 must-do’s: https://t.co/d3iAjTQkHF https://t.co/DtDwTLHDzJ
644,644,900750021875965952,11,40,2017-08-24 16:01:54,Get out this weekend for some ! This week we you to go ! What do you see?,"['#bridwatching', '#ParksChallenge', '#birding']",['https://t.co/Q1N38I00N7'],Get weekend week go see,"['Get', 'weekend', 'week', 'go', 'see']","[u'get', u'weekend', u'week', 'go', u'see']",Get out this weekend for some #bridwatching! This week we #ParksChallenge you to go #birding! What do you see? 🐦 https://t.co/Q1N38I00N7
645,645,900720184738140160,23,0,2017-08-24 14:03:21,: Driving up to one of ’s national parks? Be on the lookout for crossing wildlife and,['#DriveSafe'],['https://t.co/t\xe2\x80\xa6'],Driving one national parks lookout crossing wildlife,"['Driving', 'one', 'national', 'parks', 'lookout', 'crossing', 'wildlife']","[u'drive', u'one', u'nation', u'park', u'lookout', u'cross', u'wildlif']",RT @Transport_gc: Driving up to one of @ParksCanada’s national parks? Be on the lookout for crossing wildlife and #DriveSafe https://t.co/t…
646,646,900681732386697216,7,31,2017-08-24 11:30:33,: when wealth was measured in pelts and salmon! Eerience years of fur trade at !,"['#heritage', '#FortStJamesNHS']","['https://t.co/dClJLPiMCI', 'https://t.co/AGhbgM1D9I']",wealth measured pelts salmon Eerience years fur trade,"['wealth', 'measured', 'pelts', 'salmon', 'Eerience', 'years', 'fur', 'trade']","[u'wealth', u'measur', u'pelt', u'salmon', u'eerienc', u'year', u'fur', u'trade']",1896: when wealth was measured in pelts and salmon! Experience 146 years of fur trade #heritage at #FortStJamesNHS! https://t.co/dClJLPiMCI https://t.co/AGhbgM1D9I
647,647,900511771693375488,36,75,2017-08-24 00:15:11,Discover this piece of ancient ! Human occupation in Tallurutiup Imanga/ traces back all the way to BC,"['#history', '#LancasterSound']",['https://t.co/LhIOLIuuBe'],Discover piece ancient Human occupation Tallurutiup Imanga traces back way BC,"['Discover', 'piece', 'ancient', 'Human', 'occupation', 'Tallurutiup', 'Imanga', 'traces', 'back', 'way', 'BC']","[u'discov', u'piec', u'ancient', u'human', u'occup', u'tallurutiup', u'imanga', u'trace', u'back', u'way', 'bc']",Discover this piece of ancient #history! Human occupation in Tallurutiup Imanga/#LancasterSound traces back all the way to 500 BC 😲 https://t.co/LhIOLIuuBe
648,648,900447721701732352,31,108,2017-08-23 20:00:41,"The sun has set on this ! Thanks for sharing! Keep your eyes open for the next challenge, blink and you'll miss it!",['#ParksChallege'],['https://t.co/jziiSczYza'],sun set Thanks sharing Keep eyes open next challenge blink miss,"['sun', 'set', 'Thanks', 'sharing', 'Keep', 'eyes', 'open', 'next', 'challenge', 'blink', 'miss']","[u'sun', u'set', u'thank', u'share', u'keep', u'eye', u'open', u'next', u'challeng', u'blink', u'miss']","The sun has set on this #ParksChallege! Thanks for sharing! Keep your eyes open for the next challenge, blink and you'll miss it! https://t.co/jziiSczYza"
649,649,900435949766750208,9,0,2017-08-23 19:13:54,: Almost missed this week's ! Sunsets from and …,"['#ParksChallenge', '#CansoIslands', '#CapeBretonHighlands']",[],Almost missed week Sunsets,"['Almost', 'missed', 'week', 'Sunsets']","[u'almost', u'miss', u'week', u'sunset']","RT @adamcdyoung: Almost missed this week's #ParksChallenge! 
Sunsets from #CansoIslands and #CapeBretonHighlands 
@ParksCanada_NS @ParksCan…"
650,650,900435842552004608,17,0,2017-08-23 19:13:28,: in national park during a beautiful sunrise.,"['#ShareTheChair', '#ElkIsland', '#exploreAlberta', '#exploreCanada']",['https://t.co/EUfi\xe2\x80\xa6'],national park beautiful sunrise,"['national', 'park', 'beautiful', 'sunrise']","[u'nation', u'park', u'beauti', u'sunris']",RT @souvenirpixels: #ShareTheChair in #ElkIsland national park during a beautiful sunrise. #exploreAlberta #exploreCanada https://t.co/EUfi…
