,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,sentiment_score,sentiment_type
214,214,761636833956597765,4,1,2016-08-05 18:55:46,De retour d'une patrouille du soir l'équipage de notre embarcation de sauvetage côtier stationné à la rivière Thames,[],['https://t.co/m4w3mhuTaw'],De retour une patrouille du soir quipage de notre embarcation de sauvetage tier la Thames https co m4w3mhuTaw,"['De', 'retour', 'une', 'patrouille', 'du', 'soir', 'quipage', 'de', 'notre', 'embarcation', 'de', 'sauvetage', 'tier', 'la', 'Thames', 'https', 'co', 'm4w3mhuTaw']","['de', u'retour', u'une', u'patrouill', 'du', u'soir', u'quipag', 'de', u'notr', u'embarc', 'de', u'sauvetag', u'tier', 'la', u'thame', u'https', 'co', u'm4w3mhutaw']",De retour d'une patrouille du soir l'équipage de notre embarcation de sauvetage côtier stationné à la rivière Thames https://t.co/m4w3mhuTaw,Social,fr,5,0.0,Neutral
215,215,762286047740985344,5,0,2016-08-07 13:55:31,: Évitez les cas de ! écuritéNautique,"['#SAR', '#SoyezPrudent', '#GiletsdeSauvetage', '#Combinaisondeflottaison', '#S', '#vingtquatresept']",['https://t\xe2\x80\xa6'],RT vitez les cas de SAR SoyezPrudent GiletsdeSauvetage Combinaisondeflottaison Nautique vingtquatresept https,"['RT', 'vitez', 'les', 'cas', 'de', 'SAR', 'SoyezPrudent', 'GiletsdeSauvetage', 'Combinaisondeflottaison', 'Nautique', 'vingtquatresept', 'https']","['rt', u'vitez', u'les', u'cas', 'de', u'sar', u'soyezprud', u'giletsdesauvetag', u'combinaisondeflottaison', u'nautiqu', u'vingtquatresept', u'https']",RT @GCC_CCG: Évitez les cas de #SAR! #SoyezPrudent #GiletsdeSauvetage #Combinaisondeflottaison #SécuritéNautique #vingtquatresept https://t…,Social,fr,5,0.0,Neutral
216,216,794266994589761537,5,0,2016-11-03 19:56:22,: Science en mer peut être périlleuse! franchit les vagues lorsqu’il traverse l’Atlantique pr éclarationG…,"['#LouisSStLaurent', '#D']",[],RT Science en mer peut rilleuse LouisSStLaurent franchit les vagues il traverse Atlantique pr,"['RT', 'Science', 'en', 'mer', 'peut', 'rilleuse', 'LouisSStLaurent', 'franchit', 'les', 'vagues', 'il', 'traverse', 'Atlantique', 'pr']","['rt', u'scienc', 'en', u'mer', u'peut', u'rilleus', u'louissstlaur', u'franchit', u'les', u'vagu', 'il', u'travers', u'atlantiqu', 'pr']",RT @MPO_Science: Science en mer peut être périlleuse! #LouisSStLaurent franchit les vagues lorsqu’il traverse l’Atlantique pr #DéclarationG…,Environmental,fr,5,0.0,Neutral
217,217,756859021764792320,5,0,2016-07-23 14:30:27,: Regardez le partir d'Halifax pour éclarationGalway ère U,"['#LouisSStLaurent', '#CanArctique', '#D', '#GCCFi']",['https://t.co/6v28SnL2q'],RT Regardez le LouisSStLaurent partir Halifax pour CanArctique clarationGalway https co 6v28SnL2qU,"['RT', 'Regardez', 'le', 'LouisSStLaurent', 'partir', 'Halifax', 'pour', 'CanArctique', 'clarationGalway', 'https', 'co', '6v28SnL2qU']","['rt', u'regardez', 'le', u'louissstlaur', u'partir', u'halifax', u'pour', u'canarctiqu', u'clarationgalway', u'https', 'co', u'6v28snl2qu']",RT @GCC_CCG: Regardez le #LouisSStLaurent partir d'Halifax pour #CanArctique #DéclarationGalway #GCCFière https://t.co/6v28SnL2qU,Social,fr,5,0.0,Neutral
218,218,764099398745853952,5,0,2016-08-12 14:01:07,: – Postulez comme Coordonnateur de sauvetage maritime / Officier des opérations de déglaçage à la GCC,['#Emploi'],['https://t.\xe2\x80\xa6'],RT Emploi Postulez comme Coordonnateur de sauvetage maritime Officier des rations de age la GCC https,"['RT', 'Emploi', 'Postulez', 'comme', 'Coordonnateur', 'de', 'sauvetage', 'maritime', 'Officier', 'des', 'rations', 'de', 'age', 'la', 'GCC', 'https']","['rt', u'emploi', u'postulez', u'comm', u'coordonnateur', 'de', u'sauvetag', u'maritim', u'offici', u'des', u'ration', 'de', u'age', 'la', u'gcc', u'https']",RT @MPO_GCC_Quebec: #Emploi – Postulez comme Coordonnateur de sauvetage maritime / Officier des opérations de déglaçage à la GCC https://t.…,Environmental,fr,5,0.0,Neutral
219,219,870632959719731201,5,0,2017-06-02 13:27:27,: Toute personne qui conduit un bateau motorisé au a besoin d’une preuve de compétence. …,"['#Canada', '#S']",['https://t.co/nDFIfBvKEt'],RT Toute personne qui conduit un bateau au Canada besoin une preuve de tence https co nDFIfBvKEt,"['RT', 'Toute', 'personne', 'qui', 'conduit', 'un', 'bateau', 'au', 'Canada', 'besoin', 'une', 'preuve', 'de', 'tence', 'https', 'co', 'nDFIfBvKEt']","['rt', u'tout', u'personn', u'qui', u'conduit', 'un', u'bateau', 'au', u'canada', u'besoin', u'une', u'preuv', 'de', u'tenc', u'https', 'co', u'ndfifbvket']",RT @Transports_gc: Toute personne qui conduit un bateau motorisé au #Canada a besoin d’une preuve de compétence. https://t.co/nDFIfBvKEt #S…,Environmental,fr,5,0.0,Neutral
220,220,756551418094424064,5,0,2016-07-22 18:08:08,: Bon Voyage à tous à bord du . ère,"['#LouisSStLaurent', '#Arctique', '#Galway', '#SoyezPrudent', '#GCCFi']",['https://t.co/un2Udgvhwo'],RT Bon Voyage tous bord du LouisSStLaurent Arctique Galway SoyezPrudent https co un2Udgvhwo,"['RT', 'Bon', 'Voyage', 'tous', 'bord', 'du', 'LouisSStLaurent', 'Arctique', 'Galway', 'SoyezPrudent', 'https', 'co', 'un2Udgvhwo']","['rt', u'bon', u'voyag', u'tous', u'bord', 'du', u'louissstlaur', u'arctiqu', u'galway', u'soyezprud', u'https', 'co', u'un2udgvhwo']",RT @GCC_CCG: Bon Voyage à tous à bord du #LouisSStLaurent. #Arctique #Galway #SoyezPrudent #GCCFière https://t.co/un2Udgvhwo,Environmental,fr,5,0.0,Neutral
221,221,765981283176574976,5,0,2016-08-17 18:39:03,: Les navires Louis S. St Laurent &amp; Oden prennent la mer pour un levé de semaines http…,[],['https://t.co/LNFGLGHWUK'],RT MindesSciences Les navires Louis St Laurent amp Oden prennent la mer pour un de semaines https co LNFGLGHWUK,"['RT', 'MindesSciences', 'Les', 'navires', 'Louis', 'St', 'Laurent', 'amp', 'Oden', 'prennent', 'la', 'mer', 'pour', 'un', 'de', 'semaines', 'https', 'co', 'LNFGLGHWUK']","['rt', u'mindessci', u'les', u'navir', u'loui', 'st', u'laurent', u'amp', u'oden', u'prennent', 'la', u'mer', u'pour', 'un', 'de', u'semain', u'https', 'co', u'lnfglghwuk']",RT @MindesSciences: Les navires Louis S. St Laurent &amp; Oden prennent la mer pour un levé de 6 semaines https://t.co/LNFGLGHWUK @GCC_CCG http…,Social,fr,5,0.0,Neutral
222,222,756237168423698432,5,0,2016-07-21 21:19:25,: Min Leblanc à pour le départ du NGCC Louis S. St-Laurent et les missions +,"['#Halifax', '#DeclarationGalway', '#CanArctique']",['https://t.\xe2\x80\xa6'],RT Min Leblanc Halifax pour le part du NGCC Louis St Laurent et les missions DeclarationGalway CanArctique https,"['RT', 'Min', 'Leblanc', 'Halifax', 'pour', 'le', 'part', 'du', 'NGCC', 'Louis', 'St', 'Laurent', 'et', 'les', 'missions', 'DeclarationGalway', 'CanArctique', 'https']","['rt', u'min', u'leblanc', u'halifax', u'pour', 'le', u'part', 'du', u'ngcc', u'loui', 'st', u'laurent', 'et', u'les', u'mission', u'declarationgalway', u'canarctiqu', u'https']",RT @MPO_DFO: Min Leblanc à #Halifax pour le départ du NGCC Louis S. St-Laurent et les missions #DeclarationGalway + #CanArctique https://t.…,Social,fr,5,0.0,Neutral
223,223,876824891554660354,5,0,2017-06-19 15:31:59,": À cause de leur mauvaise vue, les utilisent leur moustache pour détecter leur proie.",['#morses'],"['https://t.co/fBUaA2Twcj', 'https://t\xe2\x80\xa6']",RT cause de leur mauvaise vue les morses utilisent leur moustache pour tecter leur proie https co fBUaA2Twcj https,"['RT', 'cause', 'de', 'leur', 'mauvaise', 'vue', 'les', 'morses', 'utilisent', 'leur', 'moustache', 'pour', 'tecter', 'leur', 'proie', 'https', 'co', 'fBUaA2Twcj', 'https']","['rt', u'caus', 'de', u'leur', u'mauvais', u'vue', u'les', u'mors', u'utilis', u'leur', u'moustach', u'pour', u'tecter', u'leur', u'proie', u'https', 'co', u'fbuaa2twcj', u'https']","RT @MPO_DFO: À cause de leur mauvaise vue, les #morses utilisent leur moustache pour détecter leur proie. https://t.co/fBUaA2Twcj https://t…",Environmental,fr,5,0.0,Neutral
224,224,842156801508425728,5,0,2017-03-15 23:33:22,: Vous avez un pied marin? Pensez à vous joindre à la Garde côtière canadienne,[],"['https://t.co/Vz9wPpP9dZ', 'https://t.co/N4tBcWdMXP']",RT Vous avez un pied marin Pensez vous joindre la Garde canadienne https co Vz9wPpP9dZ https co N4tBcWdMXP,"['RT', 'Vous', 'avez', 'un', 'pied', 'marin', 'Pensez', 'vous', 'joindre', 'la', 'Garde', 'canadienne', 'https', 'co', 'Vz9wPpP9dZ', 'https', 'co', 'N4tBcWdMXP']","['rt', u'vous', u'avez', 'un', u'pie', u'marin', u'pensez', u'vous', u'joindr', 'la', u'gard', u'canadienn', u'https', 'co', u'vz9wppp9dz', u'https', 'co', u'n4tbcwdmxp']",RT @GCC_CCG: Vous avez un pied marin? Pensez à vous joindre à la Garde côtière canadienne https://t.co/Vz9wPpP9dZ https://t.co/N4tBcWdMXP,Social,fr,5,0.0,Neutral
225,225,870030823046688768,5,0,2017-05-31 21:34:47,: Les officiers CCG recevront une formation spécialisée d’intervention environnementale éans ôtes htt…,"['#PlandeProtectiondesOc', '#NosC']",[],RT Les officiers CCG recevront une formation intervention environnementale ans tes,"['RT', 'Les', 'officiers', 'CCG', 'recevront', 'une', 'formation', 'intervention', 'environnementale', 'ans', 'tes']","['rt', u'les', u'offici', u'ccg', u'recevront', u'une', u'format', u'intervent', u'environnemental', u'an', u'tes']",RT @GCC_CCG: Les officiers CCG recevront une formation spécialisée d’intervention environnementale #PlandeProtectiondesOcéans #NosCôtes htt…,Environmental,fr,5,0.0,Neutral
226,226,755527984619094016,5,0,2016-07-19 22:21:23,: Notre avion du PNSA repère le brise-glace à l’embouchure du Détroit d’Hudson. ÉquipeDuPNSA,"['#TerryFox', '#']",['https://t\xe2\x80\xa6'],RT Notre avion du PNSA le brise glace TerryFox embouchure du troit Hudson quipeDuPNSA https,"['RT', 'Notre', 'avion', 'du', 'PNSA', 'le', 'brise', 'glace', 'TerryFox', 'embouchure', 'du', 'troit', 'Hudson', 'quipeDuPNSA', 'https']","['rt', u'notr', u'avion', 'du', u'pnsa', 'le', u'brise', u'glace', u'terryfox', u'embouchur', 'du', u'troit', u'hudson', u'quipedupnsa', u'https']",RT @Transports_gc: Notre avion du PNSA repère le brise-glace #TerryFox @GCC_CCG à l’embouchure du Détroit d’Hudson. #ÉquipeDuPNSA https://t…,Economical,fr,5,0.0,Neutral
227,227,791976924067299329,5,0,2016-10-28 12:16:27,: Avis aux marins envisageant de se rendre en zone éloignée : une BLP de MHz ou une RLS augmenteront sécurité &amp; tran…,[],[],RT Avis aux marins envisageant de se rendre en zone une BLP de 406 MHz ou une RLS augmenteront amp,"['RT', 'Avis', 'aux', 'marins', 'envisageant', 'de', 'se', 'rendre', 'en', 'zone', 'une', 'BLP', 'de', '406', 'MHz', 'ou', 'une', 'RLS', 'augmenteront', 'amp']","['rt', u'avi', u'aux', u'marin', u'envisag', 'de', 'se', u'rendr', 'en', u'zone', u'une', u'blp', 'de', u'406', u'mhz', 'ou', u'une', u'rls', u'augmenteront', u'amp']",RT @VicJRCC_CCCOS: Avis aux marins envisageant  de se rendre en zone éloignée : une BLP de 406 MHz ou une RLS  augmenteront sécurité &amp; tran…,Social,fr,5,0.0,Neutral
228,228,773892146562760704,3,2,2016-09-08 14:34:00,NGCC décharge le Investigator de Parcs Canada pour ère.,"['#SirWilfridLaurier', '#MissionErebusTerror', '#Arctique', '#GCCFi']",['https://t.co/TNqQkR8YZM'],NGCC SirWilfridLaurier charge le Investigator de Parcs Canada pour MissionErebusTerror 2016 Arctique https co TNqQkR8YZM,"['NGCC', 'SirWilfridLaurier', 'charge', 'le', 'Investigator', 'de', 'Parcs', 'Canada', 'pour', 'MissionErebusTerror', '2016', 'Arctique', 'https', 'co', 'TNqQkR8YZM']","[u'ngcc', u'sirwilfridlauri', u'charg', 'le', u'investig', 'de', u'parc', u'canada', u'pour', u'missionerebusterror', u'2016', u'arctiqu', u'https', 'co', u'tnqqkr8yzm']",NGCC #SirWilfridLaurier décharge le Investigator de Parcs Canada pour #MissionErebusTerror 2016 #Arctique #GCCFière. https://t.co/TNqQkR8YZM,Economical,fr,5,0.0,Neutral
229,229,791973381633613824,5,0,2016-10-28 12:02:22,: Un élève du secondaire découvre la science appliquée sur l'Amundsen 8 ht…,[],['https://t.co/9X44wpKRl'],RT Un du secondaire couvre la science sur Amundsen https co 9X44wpKRl8 ArcticNet universitelaval,"['RT', 'Un', 'du', 'secondaire', 'couvre', 'la', 'science', 'sur', 'Amundsen', 'https', 'co', '9X44wpKRl8', 'ArcticNet', 'universitelaval']","['rt', 'un', 'du', u'secondair', u'couvr', 'la', u'scienc', u'sur', u'amundsen', u'https', 'co', u'9x44wpkrl8', u'arcticnet', u'universitelav']",RT @NGermain_RC: Un élève du secondaire découvre la science appliquée sur l'Amundsen https://t.co/9X44wpKRl8 @ArcticNet @universitelaval ht…,Environmental,fr,5,0.0,Neutral
230,230,867405352802844677,5,0,2017-05-24 15:42:06,: Le brise-glace de recherche quittera son port d’attache de Québec demain pour une e eédition au cœur de l’…,['#NGCCAmundsen'],[],RT ArcticNet Le brise glace de recherche NGCCAmundsen quittera son port attache de bec demain pour une 13e dition au ur de,"['RT', 'ArcticNet', 'Le', 'brise', 'glace', 'de', 'recherche', 'NGCCAmundsen', 'quittera', 'son', 'port', 'attache', 'de', 'bec', 'demain', 'pour', 'une', '13e', 'dition', 'au', 'ur', 'de']","['rt', u'arcticnet', 'le', u'brise', u'glace', 'de', u'recherch', u'ngccamundsen', u'quittera', u'son', u'port', u'attach', 'de', u'bec', u'demain', u'pour', u'une', u'13e', u'dition', 'au', 'ur', 'de']",RT @ArcticNet: Le brise-glace de recherche #NGCCAmundsen quittera son port d’attache de Québec demain pour une 13e expédition au cœur de l’…,Economical,fr,5,0.0,Neutral
231,231,754112925351149568,5,0,2016-07-16 00:38:26,: L’équipe du Henry Larsen fait les préparations final en St. John’s pour leur mission Arctique,['#NGCC'],['https://t.co/TSyuETKexI'],RT quipe du NGCC Henry Larsen fait les parations final en St pour leur mission Arctique https co TSyuETKexI,"['RT', 'quipe', 'du', 'NGCC', 'Henry', 'Larsen', 'fait', 'les', 'parations', 'final', 'en', 'St', 'pour', 'leur', 'mission', 'Arctique', 'https', 'co', 'TSyuETKexI']","['rt', u'quip', 'du', u'ngcc', u'henri', u'larsen', u'fait', u'les', u'parat', u'final', 'en', 'st', u'pour', u'leur', u'mission', u'arctiqu', u'https', 'co', u'tsyuetkexi']",RT @MPO_TNL: L’équipe du #NGCC Henry Larsen fait les préparations final en St. John’s pour leur mission Arctique https://t.co/TSyuETKexI,Social,fr,5,0.0,Neutral
232,232,768871663786201088,5,0,2016-08-25 18:04:24,": Chaque année, les scientifiques du MPO réalisent des projets de recherche sur &amp; sous la surface des eaux https…",['#ScienceCan'],[],RT Chaque les scientifiques du MPO alisent des projets de recherche sur amp sous la surface des eaux ScienceCan,"['RT', 'Chaque', 'les', 'scientifiques', 'du', 'MPO', 'alisent', 'des', 'projets', 'de', 'recherche', 'sur', 'amp', 'sous', 'la', 'surface', 'des', 'eaux', 'ScienceCan']","['rt', u'chaqu', u'les', u'scientifiqu', 'du', u'mpo', u'alis', u'des', u'projet', 'de', u'recherch', u'sur', u'amp', u'sous', 'la', u'surfac', u'des', u'eaux', u'sciencecan']","RT @MPO_Science: Chaque année, les scientifiques du MPO réalisent des projets de recherche sur &amp; sous la surface des eaux #ScienceCan https…",Environmental,fr,5,0.0,Neutral
233,233,753972326677479429,3,2,2016-07-15 15:19:45,Le NGCC Terry Fox veille à ce que le navire de charge puisse livrer des vivres aux collectivités de la baie d'Ungava,[],['https://t.co/Zt4x5WJrOW'],Le NGCC Terry Fox veille ce que le navire de charge puisse livrer des vivres aux de la baie Ungava https co Zt4x5WJrOW,"['Le', 'NGCC', 'Terry', 'Fox', 'veille', 'ce', 'que', 'le', 'navire', 'de', 'charge', 'puisse', 'livrer', 'des', 'vivres', 'aux', 'de', 'la', 'baie', 'Ungava', 'https', 'co', 'Zt4x5WJrOW']","['le', u'ngcc', u'terri', u'fox', u'veill', 'ce', u'que', 'le', u'navir', 'de', u'charg', u'puiss', u'livrer', u'des', u'vivr', u'aux', 'de', 'la', u'baie', u'ungava', u'https', 'co', u'zt4x5wjrow']",Le NGCC Terry Fox veille à ce que le navire de charge puisse livrer des vivres aux collectivités de la baie d'Ungava https://t.co/Zt4x5WJrOW,Social,fr,5,0.0,Neutral
234,234,753972036050051072,3,2,2016-07-15 15:18:36,"Le navire de charge Anna Desgagnés suit le chemin tracé par le NGCC Terry Fox à travers les glaces, la baie d'Ungava",[],['https://t.co/ub9F77FEHF'],Le navire de charge Anna suit le chemin par le NGCC Terry Fox travers les glaces la baie Ungava https co ub9F77FEHF,"['Le', 'navire', 'de', 'charge', 'Anna', 'suit', 'le', 'chemin', 'par', 'le', 'NGCC', 'Terry', 'Fox', 'travers', 'les', 'glaces', 'la', 'baie', 'Ungava', 'https', 'co', 'ub9F77FEHF']","['le', u'navir', 'de', u'charg', u'anna', u'suit', 'le', u'chemin', u'par', 'le', u'ngcc', u'terri', u'fox', u'traver', u'les', u'glace', 'la', u'baie', u'ungava', u'https', 'co', u'ub9f77fehf']","Le navire de charge Anna Desgagnés suit le chemin tracé par le NGCC Terry Fox à travers les glaces, la baie d'Ungava https://t.co/ub9F77FEHF",Social,fr,5,0.0,Neutral
235,235,769647750673756164,5,0,2016-08-27 21:28:17,: Un opérateur de jet ski à été retrouver ce soiNr par et sauvrè par Pvt Robertson prés de Turkey Point.…,"['#424esc', '#Herc', '#GCC']",[],RT JRCCTrenton Un rateur de jet ski retrouver ce soiNr par 424esc Herc et par GCC Pvt Robertson de Turkey Point,"['RT', 'JRCCTrenton', 'Un', 'rateur', 'de', 'jet', 'ski', 'retrouver', 'ce', 'soiNr', 'par', '424esc', 'Herc', 'et', 'par', 'GCC', 'Pvt', 'Robertson', 'de', 'Turkey', 'Point']","['rt', u'jrcctrenton', 'un', u'rateur', 'de', u'jet', u'ski', u'retrouv', 'ce', u'soinr', u'par', u'424esc', u'herc', 'et', u'par', u'gcc', u'pvt', u'robertson', 'de', u'turkey', u'point']",RT @JRCCTrenton: Un opérateur de jet ski à été retrouver ce soiNr par #424esc #Herc et sauvrè par #GCC Pvt Robertson prés de Turkey Point.…,Social,fr,5,0.0,Neutral
236,236,753259098108522497,3,2,2016-07-13 16:05:38,"Navire échoué près de l’île Hamilton, ON. intervient avec les proprios et les agences. Pas de pollution, dommage ou blessure.",[],[],Navire de le Hamilton GCC intervient avec les proprios et les agences Pas de pollution dommage ou blessure,"['Navire', 'de', 'le', 'Hamilton', 'GCC', 'intervient', 'avec', 'les', 'proprios', 'et', 'les', 'agences', 'Pas', 'de', 'pollution', 'dommage', 'ou', 'blessure']","[u'navir', 'de', 'le', u'hamilton', u'gcc', u'intervi', u'avec', u'les', u'proprio', 'et', u'les', u'agenc', u'pas', 'de', u'pollut', u'dommag', 'ou', u'blessur']","Navire échoué près de l’île Hamilton, ON. @GCC intervient avec les proprios et les agences. Pas de pollution, dommage ou blessure.",Social,fr,5,0.0,Neutral
237,237,760498206455296000,3,2,2016-08-02 15:31:16,Opérations de la Garde côtière canadienne dans l'Arctique en . 0D,[],"['https://t.co/If97Vryb', 'https://t.co/1GIn5V4zZo']",rations de la Garde canadienne dans Arctique en 2016 https co If97Vryb0D https co 1GIn5V4zZo,"['rations', 'de', 'la', 'Garde', 'canadienne', 'dans', 'Arctique', 'en', '2016', 'https', 'co', 'If97Vryb0D', 'https', 'co', '1GIn5V4zZo']","[u'ration', 'de', 'la', u'gard', u'canadienn', u'dan', u'arctiqu', 'en', u'2016', u'https', 'co', u'if97vryb0d', u'https', 'co', u'1gin5v4zzo']",Opérations de la Garde côtière canadienne dans l'Arctique en 2016. https://t.co/If97Vryb0D https://t.co/1GIn5V4zZo,Social,fr,5,0.0,Neutral
238,238,771438054603124736,4,1,2016-09-01 20:02:19,"Nic et Trevor, de l’équipage du NGCC réparent des bicyclettes à la volée, à Taloyoak. ère!","['#SirWilfridLaurier', '#GCCFi']",['https://t.co/BroHavndTm'],Nic et Trevor de quipage du NGCC SirWilfridLaurier parent des bicyclettes la Taloyoak https co BroHavndTm,"['Nic', 'et', 'Trevor', 'de', 'quipage', 'du', 'NGCC', 'SirWilfridLaurier', 'parent', 'des', 'bicyclettes', 'la', 'Taloyoak', 'https', 'co', 'BroHavndTm']","[u'nic', 'et', u'trevor', 'de', u'quipag', 'du', u'ngcc', u'sirwilfridlauri', u'parent', u'des', u'bicyclett', 'la', u'taloyoak', u'https', 'co', u'brohavndtm']","Nic et Trevor, de l’équipage du NGCC #SirWilfridLaurier réparent des bicyclettes à la volée, à Taloyoak. #GCCFière! https://t.co/BroHavndTm",Environmental,fr,5,0.0,Neutral
239,239,796778314786607105,4,1,2016-11-10 18:15:28,"Résultats des travaux des Chantiers de St.John's (NL) à Newdock: nouveau propulseur d'étrave, grue révisée, coque et cuisine remises à neuf",[],['https://t.co/EgOGt63BAj'],sultats des travaux des Chantiers de St John NL Newdock nouveau propulseur trave grue coque et cuisine remises neuf https co EgOGt63BAj,"['sultats', 'des', 'travaux', 'des', 'Chantiers', 'de', 'St', 'John', 'NL', 'Newdock', 'nouveau', 'propulseur', 'trave', 'grue', 'coque', 'et', 'cuisine', 'remises', 'neuf', 'https', 'co', 'EgOGt63BAj']","[u'sultat', u'des', u'travaux', u'des', u'chantier', 'de', 'st', u'john', 'nl', u'newdock', u'nouveau', u'propulseur', u'trave', u'grue', u'coqu', 'et', u'cuisin', u'remis', u'neuf', u'https', 'co', u'egogt63baj']","Résultats des travaux des Chantiers de St.John's (NL) à Newdock: nouveau propulseur d'étrave, grue révisée, coque et cuisine remises à neuf https://t.co/EgOGt63BAj",Environmental,fr,5,0.0,Neutral
240,240,797076148748423168,5,0,2016-11-11 13:58:57,": Auj., faire min. de silence avec ns sur les MS à h. Écrivez sur av. &amp; apr. les min.",['#pausesilence'],['https://t.co/\xe2\x80\xa6'],RT Auj faire 11 min de silence avec ns sur les MS 11 crivez sur pausesilence av amp apr les 11 min https co,"['RT', 'Auj', 'faire', '11', 'min', 'de', 'silence', 'avec', 'ns', 'sur', 'les', 'MS', '11', 'crivez', 'sur', 'pausesilence', 'av', 'amp', 'apr', 'les', '11', 'min', 'https', 'co']","['rt', u'auj', u'fair', '11', u'min', 'de', u'silenc', u'avec', 'ns', u'sur', u'les', 'ms', '11', u'crivez', u'sur', u'pausesil', 'av', u'amp', u'apr', u'les', '11', u'min', u'https', 'co']","RT @VeteransFR_CA: Auj., faire 11 min. de silence avec ns sur les MS à 11 h. Écrivez sur #pausesilence av. &amp; apr. les 11 min. https://t.co/…",Environmental,fr,5,0.0,Neutral
241,241,832319323901394945,3,2,2017-02-16 20:02:45,Le NGCC églaçage à au pour MV John B. Aird. Photo offerte par le capitaine C. Vautier.,"['#SamuelRisley', '#d', '#Goderich', '#LacHuron']",['https://t.co/WSpHFRFlXs'],Le NGCC SamuelRisley age Goderich au LacHuron pour AlgomaCentral MV John Aird Photo offerte par le capitaine Vautier https co WSpHFRFlXs,"['Le', 'NGCC', 'SamuelRisley', 'age', 'Goderich', 'au', 'LacHuron', 'pour', 'AlgomaCentral', 'MV', 'John', 'Aird', 'Photo', 'offerte', 'par', 'le', 'capitaine', 'Vautier', 'https', 'co', 'WSpHFRFlXs']","['le', u'ngcc', u'samuelrisley', u'age', u'goderich', 'au', u'lachuron', u'pour', u'algomacentr', 'mv', u'john', u'aird', u'photo', u'offert', u'par', 'le', u'capitain', u'vautier', u'https', 'co', u'wsphfrflxs']",Le NGCC #SamuelRisley #déglaçage à #Goderich au #LacHuron pour @AlgomaCentral MV John B. Aird. Photo offerte par le capitaine C. Vautier. https://t.co/WSpHFRFlXs,Environmental,fr,5,0.0,Neutral
242,242,946905125427335168,5,0,2017-12-30 00:45:49,: Droit devant avec ce mile nautique de plus! La Capitaine Barrett se joint au Capitaine Kooiman à bord du NGCC Griffon pour ass…,[],[],RT Droit devant avec ce mile nautique de plus La Capitaine Barrett se joint au Capitaine Kooiman bord du NGCC Griffon pour,"['RT', 'Droit', 'devant', 'avec', 'ce', 'mile', 'nautique', 'de', 'plus', 'La', 'Capitaine', 'Barrett', 'se', 'joint', 'au', 'Capitaine', 'Kooiman', 'bord', 'du', 'NGCC', 'Griffon', 'pour']","['rt', u'droit', u'devant', u'avec', 'ce', u'mile', u'nautiqu', 'de', u'plus', 'la', u'capitain', u'barrett', 'se', u'joint', 'au', u'capitain', u'kooiman', u'bord', 'du', u'ngcc', u'griffon', u'pour']",RT @GCC_CCG: Droit devant avec ce mile nautique de plus! La Capitaine Barrett se joint au Capitaine Kooiman à bord du NGCC Griffon pour ass…,Environmental,fr,5,0.0,Neutral
243,243,786558472183775232,5,0,2016-10-13 13:25:27,": % ont bien deviné. Béluga signifie en russe « celui qui est blanc ». Pour plus sur le béluga, visitez :",[],['https://t.co/PR8ejso\xe2\x80\xa6'],RT 50 ont bien luga signifie en russe celui qui est blanc Pour plus sur le luga visitez https co,"['RT', '50', 'ont', 'bien', 'luga', 'signifie', 'en', 'russe', 'celui', 'qui', 'est', 'blanc', 'Pour', 'plus', 'sur', 'le', 'luga', 'visitez', 'https', 'co']","['rt', '50', u'ont', u'bien', u'luga', u'signifi', 'en', u'russ', u'celui', u'qui', u'est', u'blanc', u'pour', u'plus', u'sur', 'le', u'luga', u'visitez', u'https', 'co']","RT @MPO_DFO: 50% ont bien deviné. Béluga signifie en russe « celui qui est blanc ». Pour plus sur le béluga, visitez : https://t.co/PR8ejso…",Social,fr,5,0.0,Neutral
244,244,907356005494935552,5,0,2017-09-11 21:31:44,: d’avoir participé au Forum des gardes côtières de l’Arctique pour parvenir à une coopération plus étroite.,['#CCGFiers'],['https://t\xe2\x80\xa6'],RT CCGFiers avoir au Forum des gardes res de Arctique pour parvenir une ration plus troite https,"['RT', 'CCGFiers', 'avoir', 'au', 'Forum', 'des', 'gardes', 'res', 'de', 'Arctique', 'pour', 'parvenir', 'une', 'ration', 'plus', 'troite', 'https']","['rt', u'ccgfier', u'avoir', 'au', u'forum', u'des', u'gard', u'res', 'de', u'arctiqu', u'pour', u'parvenir', u'une', u'ration', u'plus', u'troit', u'https']",RT @GCC_CCG: #CCGFiers d’avoir participé au Forum des gardes côtières de l’Arctique pour parvenir à une coopération plus étroite. https://t…,Environmental,fr,5,0.0,Neutral
