Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
61,1203325126385126_1651992981518336,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1651992981518336/?type=3,2017-10-31 11:01:19,4,10,0,1,0,0,1,0,2,0,"Did you know? The CTA's enforcement officers have issued warning letters and notices of violation resulting in $700,000 in penalties in the last five years.",[],[],know CTA enforcement officers issued warning letters notices violation resulting 700 000 penalties last five years,"['know', 'CTA', 'enforcement', 'officers', 'issued', 'warning', 'letters', 'notices', 'violation', 'resulting', '700', '000', 'penalties', 'last', 'five', 'years']","[u'know', u'cta', u'enforc', u'offic', u'issu', u'warn', u'letter', u'notic', u'violat', u'result', u'700', u'000', u'penalti', u'last', u'five', u'year']"
62,1203325126385126_1648004501917184,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1648004501917184/?type=3,2017-10-27 14:20:07,0,0,0,0,0,0,0,0,0,0,We participate in the economic regulation of railway companies in multiple ways >,"['#grain', '#CdnAg', '#agchat']",['http://ow.ly/GQkI30dr81k'],participate economic regulation railway companies multiple ways,"['participate', 'economic', 'regulation', 'railway', 'companies', 'multiple', 'ways']","[u'particip', u'econom', u'regul', u'railway', u'compani', u'multipl', u'way']"
63,1203325126385126_1646992388685062,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1646992388685062/?type=3,2017-10-26 14:00:47,0,0,0,0,0,0,0,0,0,0,"Interested in knowing how we determine the ""suitability"" of a foreign ship to perform a proposed marine activity? Three steps: . We look at its technical and operational characteristics. . We look at the commercial and economic implications of using the foreign ship versus the offered Canadian ship. . We need you to convince us that a foreign ship is ""suitable"" from a commercial point of view. For more information, see section of our Guidelines at 8.",[],['http://ow.ly/k3Xp30aF1t'],Interested knowing determine suitability foreign ship perform proposed marine activity Three steps look technical operational characteristics look commercial economic implications using foreign ship versus offered Canadian ship need convince us foreign ship suitable commercial point view information see section Guidelines,"['Interested', 'knowing', 'determine', 'suitability', 'foreign', 'ship', 'perform', 'proposed', 'marine', 'activity', 'Three', 'steps', 'look', 'technical', 'operational', 'characteristics', 'look', 'commercial', 'economic', 'implications', 'using', 'foreign', 'ship', 'versus', 'offered', 'Canadian', 'ship', 'need', 'convince', 'us', 'foreign', 'ship', 'suitable', 'commercial', 'point', 'view', 'information', 'see', 'section', 'Guidelines']","[u'interest', u'know', u'determin', u'suitabl', u'foreign', u'ship', u'perform', u'propos', u'marin', u'activ', u'three', u'step', u'look', u'technic', u'oper', u'characterist', u'look', u'commerci', u'econom', u'implic', u'use', u'foreign', u'ship', u'versus', u'offer', u'canadian', u'ship', u'need', u'convinc', 'us', u'foreign', u'ship', u'suitabl', u'commerci', u'point', u'view', u'inform', u'see', u'section', u'guidelin']"
64,1203325126385126_1645668102150824,,status,,2017-10-25 07:01:11,0,0,0,0,0,0,0,0,0,0,Oral hearing today: West Vancouver vs. CN >,['#westvan'],['http://ow.ly/i1ar30f4p7B'],Oral hearing today West Vancouver vs CN,"['Oral', 'hearing', 'today', 'West', 'Vancouver', 'vs', 'CN']","[u'oral', u'hear', u'today', u'west', u'vancouv', 'vs', 'cn']"
65,1203325126385126_1645552105495757,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1645552105495757/?type=3,2017-10-25 04:00:31,0,0,0,0,0,0,0,0,0,0,Today > Oral Hearing: West Vancouver vs. CN >,[],['http://ow.ly/i1ar30f4p7B'],Today Oral Hearing West Vancouver vs CN,"['Today', 'Oral', 'Hearing', 'West', 'Vancouver', 'vs', 'CN']","[u'today', u'oral', u'hear', u'west', u'vancouv', 'vs', 'cn']"
66,1203325126385126_1644010282316606,Check out this link,link,http://ow.ly/Gn2d30fYaEL,2017-10-23 13:01:16,0,0,0,0,0,0,0,0,0,0,Media Advisory: CTA oral hearing on West Vancouver's application for a suitable road crossing on CN right of way,[],['http://ow.ly/Gn2d30fYaEL'],Media Advisory CTA oral hearing West Vancouver application suitable road crossing CN right way,"['Media', 'Advisory', 'CTA', 'oral', 'hearing', 'West', 'Vancouver', 'application', 'suitable', 'road', 'crossing', 'CN', 'right', 'way']","[u'media', u'advisori', u'cta', u'oral', u'hear', u'west', u'vancouv', u'applic', u'suitabl', u'road', u'cross', 'cn', u'right', u'way']"
67,1203325126385126_1641342885916679,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1641342885916679/?type=3,2017-10-20 14:20:04,1,3,0,1,0,0,0,0,0,0,Interswitching is the transfer of traffic between two railway companies at a regulated rate,['#RailFacts'],['http://ow.ly/V9iw30dr5DZ'],Interswitching transfer traffic two railway companies regulated rate,"['Interswitching', 'transfer', 'traffic', 'two', 'railway', 'companies', 'regulated', 'rate']","[u'interswitch', u'transfer', u'traffic', u'two', u'railway', u'compani', u'regul', u'rate']"
68,1203325126385126_1640387136012254,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1640387136012254/?type=3,2017-10-19 14:00:20,1,0,1,0,1,0,0,0,0,0,"Transparent communications are an important part of the coasting trade pleadings process. For this process to run smoothly, all parties must copy each other on all actions taken every step of the way, and this must also be done within the set time limits. More details regarding our pleadings process are available in Part of our Guidelines at 8",[],['http://ow.ly/k3Xp30aF1t'],Transparent communications important part coasting trade pleadings process process run smoothly parties must copy actions taken every step way must also done within set time limits details regarding pleadings process available Part Guidelines,"['Transparent', 'communications', 'important', 'part', 'coasting', 'trade', 'pleadings', 'process', 'process', 'run', 'smoothly', 'parties', 'must', 'copy', 'actions', 'taken', 'every', 'step', 'way', 'must', 'also', 'done', 'within', 'set', 'time', 'limits', 'details', 'regarding', 'pleadings', 'process', 'available', 'Part', 'Guidelines']","[u'transpar', u'communic', u'import', u'part', u'coast', u'trade', u'plead', u'process', u'process', u'run', u'smooth', u'parti', u'must', u'copi', u'action', u'taken', u'everi', u'step', u'way', u'must', u'also', u'done', u'within', u'set', u'time', u'limit', u'detail', u'regard', u'plead', u'process', u'avail', u'part', u'guidelin']"
69,1203325126385126_1640148459369455,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1640148459369455/?type=3,2017-10-19 09:01:38,0,0,0,0,0,0,0,0,0,0,Public Notice – West Vancouver vs. CN oral hearing >,['#westvan'],['http://ow.ly/i1ar30f4p7B'],Public Notice West Vancouver vs CN oral hearing,"['Public', 'Notice', 'West', 'Vancouver', 'vs', 'CN', 'oral', 'hearing']","[u'public', u'notic', u'west', u'vancouv', 'vs', 'cn', u'oral', u'hear']"
70,1203325126385126_1637434549640846,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1637434549640846/?type=3,2017-10-16 11:00:34,0,1,0,0,0,0,0,0,0,0,"Boxing is not one of them... But we have four other ways to resolve disputes related to federal transportation. - Mediation - Facilitation - Arbitration - Adjudication To find out more, visit",[],['http://ow.ly/pdi130dcwFz'],Boxing one four ways resolve disputes related federal transportation Mediation Facilitation Arbitration Adjudication find visit,"['Boxing', 'one', 'four', 'ways', 'resolve', 'disputes', 'related', 'federal', 'transportation', 'Mediation', 'Facilitation', 'Arbitration', 'Adjudication', 'find', 'visit']","[u'box', u'one', u'four', u'way', u'resolv', u'disput', u'relat', u'feder', u'transport', u'mediat', u'facilit', u'arbitr', u'adjud', u'find', u'visit']"
71,1203325126385126_1634591303258504,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1634591303258504/?type=3,2017-10-13 14:20:06,2,2,0,2,0,0,0,0,0,0,Check out our rail noise and vibration guide here >,"['#municipal', '#CdnMuni']",['http://ow.ly/lEZj303Q2cj'],Check out our rail noise and vibration guide here,"['Check', 'out', 'our', 'rail', 'noise', 'and', 'vibration', 'guide', 'here']","[u'check', u'out', u'our', u'rail', u'nois', u'and', u'vibrat', u'guid', u'here']"
72,1203325126385126_1633642793353355,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1633642793353355/?type=3,2017-10-12 14:00:43,0,0,0,0,0,0,0,0,0,0,"Is the ""higher cost"" of operating an offered Canadian ship considered sufficient evidence that it is not economically suitable? Not exactly. If applicants raise the ""economic suitability"" argument, they are required to produce clear evidence of this fact, and offerors must then reply by producing clear evidence to the contrary. This is part of the pleadings process. More information on this process is available in Part of our Guidelines at 8.",[],['http://ow.ly/k3Xp30aF1t'],higher cost operating offered Canadian ship considered sufficient evidence economically suitable exactly applicants raise economic suitability argument required produce clear evidence fact offerors must reply producing clear evidence contrary part pleadings process information process available Part Guidelines,"['higher', 'cost', 'operating', 'offered', 'Canadian', 'ship', 'considered', 'sufficient', 'evidence', 'economically', 'suitable', 'exactly', 'applicants', 'raise', 'economic', 'suitability', 'argument', 'required', 'produce', 'clear', 'evidence', 'fact', 'offerors', 'must', 'reply', 'producing', 'clear', 'evidence', 'contrary', 'part', 'pleadings', 'process', 'information', 'process', 'available', 'Part', 'Guidelines']","[u'higher', u'cost', u'oper', u'offer', u'canadian', u'ship', u'consid', u'suffici', u'evid', u'econom', u'suitabl', u'exact', u'applic', u'rais', u'econom', u'suitabl', u'argument', u'requir', u'produc', u'clear', u'evid', u'fact', u'offeror', u'must', u'repli', u'produc', u'clear', u'evid', u'contrari', u'part', u'plead', u'process', u'inform', u'process', u'avail', u'part', u'guidelin']"
73,1203325126385126_1633414570042844,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1633414570042844/?type=3,2017-10-12 09:00:47,0,0,0,0,0,0,0,0,0,0,Public Notice – West Vancouver vs. CN oral hearing >,['#westvan'],['http://ow.ly/i1ar30f4p7B'],Public Notice West Vancouver vs CN oral hearing,"['Public', 'Notice', 'West', 'Vancouver', 'vs', 'CN', 'oral', 'hearing']","[u'public', u'notic', u'west', u'vancouv', 'vs', 'cn', u'oral', u'hear']"
74,1203325126385126_1632748260109475,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1632748260109475/?type=3,2017-10-11 13:35:05,0,0,0,0,0,0,0,0,0,0,"Railways played a dramatic role in the creation of Canada. The Grand Trunk Railway, completed between Toronto and Montréal in , linked Canada West with Canada East (now Ontario and Québec), and helped to lay the groundwork for Confederation. Want to know more? Read At the Heart of Transportation: A Moving History > 1",[],['http://ow.ly/IsZ530dbqS'],Railways played dramatic role creation Canada Grand Trunk Railway completed Toronto al linked Canada West Canada East Ontario bec helped lay groundwork Confederation Want know Read Heart Transportation Moving History,"['Railways', 'played', 'dramatic', 'role', 'creation', 'Canada', 'Grand', 'Trunk', 'Railway', 'completed', 'Toronto', 'al', 'linked', 'Canada', 'West', 'Canada', 'East', 'Ontario', 'bec', 'helped', 'lay', 'groundwork', 'Confederation', 'Want', 'know', 'Read', 'Heart', 'Transportation', 'Moving', 'History']","[u'railway', u'play', u'dramat', u'role', u'creation', u'canada', u'grand', u'trunk', u'railway', u'complet', u'toronto', 'al', u'link', u'canada', u'west', u'canada', u'east', u'ontario', u'bec', u'help', u'lay', u'groundwork', u'confeder', u'want', u'know', u'read', u'heart', u'transport', u'move', u'histori']"
75,1203325126385126_1630854610298840,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1630854610298840/?type=3,2017-10-09 11:30:21,0,6,0,0,0,0,0,0,0,0,"Air carriers are required to comply with the ""Canada Transportation Act"", the ""Air Transportation Regulations"" and the ""Personnel Training for the Assistance of Persons with Disabilities Regulations"". Our job is to make sure that they do, so as to protect your air traveller rights. Find out the total number of inspections carried out and contraventions applied by our enforcement officers:",[],['http://ow.ly/NJQ230dcbPa'],Air carriers required comply Canada Transportation Act Air Transportation Regulations Personnel Training Assistance Persons Disabilities Regulations job make sure protect air traveller rights Find total number inspections carried contraventions applied enforcement officers,"['Air', 'carriers', 'required', 'comply', 'Canada', 'Transportation', 'Act', 'Air', 'Transportation', 'Regulations', 'Personnel', 'Training', 'Assistance', 'Persons', 'Disabilities', 'Regulations', 'job', 'make', 'sure', 'protect', 'air', 'traveller', 'rights', 'Find', 'total', 'number', 'inspections', 'carried', 'contraventions', 'applied', 'enforcement', 'officers']","[u'air', u'carrier', u'requir', u'compli', u'canada', u'transport', u'act', u'air', u'transport', u'regul', u'personnel', u'train', u'assist', u'person', u'disabl', u'regul', u'job', u'make', u'sure', u'protect', u'air', u'travel', u'right', u'find', u'total', u'number', u'inspect', u'carri', u'contravent', u'appli', u'enforc', u'offic']"
76,1203325126385126_1628244753893159,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1628244753893159/?type=3,2017-10-06 14:15:13,1,2,0,1,0,0,0,0,0,0,DYK? We may be able to help with rail noise and vibration complaints,['#CdnMuni'],['http://ow.ly/pm1230dkoyW'],DYK may able help rail noise vibration complaints,"['DYK', 'may', 'able', 'help', 'rail', 'noise', 'vibration', 'complaints']","[u'dyk', u'may', u'abl', u'help', u'rail', u'nois', u'vibrat', u'complaint']"
77,1203325126385126_1627344197316548,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1627344197316548/?type=3,2017-10-05 14:00:50,0,0,0,0,0,0,0,0,0,0,"Wondering what steps are typically involved in a coasting trade pleadings process? This process is made up of at least one application, and it may also include an offer, an answer, a reply, a submission by an interested person, and a reply to that submission. More details regarding our pleadings process are available in Part of our Guidelines at 8",[],['http://ow.ly/k3Xp30aF1t'],Wondering steps typically involved coasting trade pleadings process process made least one application may also include offer answer reply submission interested person reply submission details regarding pleadings process available Part Guidelines,"['Wondering', 'steps', 'typically', 'involved', 'coasting', 'trade', 'pleadings', 'process', 'process', 'made', 'least', 'one', 'application', 'may', 'also', 'include', 'offer', 'answer', 'reply', 'submission', 'interested', 'person', 'reply', 'submission', 'details', 'regarding', 'pleadings', 'process', 'available', 'Part', 'Guidelines']","[u'wonder', u'step', u'typic', u'involv', u'coast', u'trade', u'plead', u'process', u'process', u'made', u'least', u'one', u'applic', u'may', u'also', u'includ', u'offer', u'answer', u'repli', u'submiss', u'interest', u'person', u'repli', u'submiss', u'detail', u'regard', u'plead', u'process', u'avail', u'part', u'guidelin']"
78,1203325126385126_1624486070935694,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1624486070935694/?type=3,2017-10-02 11:30:34,2,1,0,1,0,0,0,0,1,0,"Canadian Transportation Agency. Small organization, big mandate > -2017 Annual Report >",[],['http://ow.ly/axJH30d94VW'],Canadian Transportation Agency Small organization big mandate 2017 Annual Report,"['Canadian', 'Transportation', 'Agency', 'Small', 'organization', 'big', 'mandate', '2017', 'Annual', 'Report']","[u'canadian', u'transport', u'agenc', u'small', u'organ', u'big', u'mandat', u'2017', u'annual', u'report']"
79,1203325126385126_1623614244356210,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1623614244356210/?type=3,2017-10-01 14:00:42,0,0,0,0,0,0,0,0,0,0,West Vancouver vs. CN oral hearing – Deadline to file a request to intervene : October >,['#westvan'],['http://ow.ly/i1ar30f4p7B'],West Vancouver vs CN oral hearing Deadline file request intervene October,"['West', 'Vancouver', 'vs', 'CN', 'oral', 'hearing', 'Deadline', 'file', 'request', 'intervene', 'October']","[u'west', u'vancouv', 'vs', 'cn', u'oral', u'hear', u'deadlin', u'file', u'request', u'interven', u'octob']"
80,1203325126385126_1622603767790591,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1622603767790591/?type=3,2017-09-30 11:00:17,1,3,0,0,0,0,0,0,1,0,"> Pack Smart Include your contact information and your destination contact information inside each piece of baggage. Always carry essential and valuable items with you on board: your passport, identification and return tickets; medicines and medical devices; money, jewelry and electronic equipment; and, essential overnight items. > Top Tips >","['#TravelTips', '#FlySmart']",['http://ow.ly/uy2l3061cit'],Pack Smart Include contact information destination contact information inside piece baggage Always carry essential valuable items board passport identification return tickets medicines medical devices money jewelry electronic equipment essential overnight items Top Tips,"['Pack', 'Smart', 'Include', 'contact', 'information', 'destination', 'contact', 'information', 'inside', 'piece', 'baggage', 'Always', 'carry', 'essential', 'valuable', 'items', 'board', 'passport', 'identification', 'return', 'tickets', 'medicines', 'medical', 'devices', 'money', 'jewelry', 'electronic', 'equipment', 'essential', 'overnight', 'items', 'Top', 'Tips']","[u'pack', u'smart', u'includ', u'contact', u'inform', u'destin', u'contact', u'inform', u'insid', u'piec', u'baggag', u'alway', u'carri', u'essenti', u'valuabl', u'item', u'board', u'passport', u'identif', u'return', u'ticket', u'medicin', u'medic', u'devic', u'money', u'jewelri', u'electron', u'equip', u'essenti', u'overnight', u'item', u'top', u'tip']"
81,1203325126385126_1621849391199362,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1621849391199362/?type=3,2017-09-29 14:15:14,0,0,0,0,0,0,0,0,0,0,Complaint about and ? Find out more >,"['#rail', '#noise', '#vibration']",['http://ow.ly/pm1230dkoyW'],Complaint Find,"['Complaint', 'Find']","[u'complaint', u'find']"
82,1203325126385126_1620963631287938,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1620963631287938/?type=3,2017-09-28 14:00:50,1,0,0,0,1,0,0,0,0,0,Here are the guidelines for respecting coasting trade license applications > 9,"['#shipping', '#maritime']",['http://ow.ly/qaz3306j9f'],guidelines respecting coasting trade license applications,"['guidelines', 'respecting', 'coasting', 'trade', 'license', 'applications']","[u'guidelin', u'respect', u'coast', u'trade', u'licens', u'applic']"
83,1203325126385126_1620132778037690,Resolving your accessible transportation issue,video,http://ow.ly/KiHm30fiZTy,2017-09-27 14:15:16,0,1,0,0,0,0,0,0,0,0,Check out our video about how to resolve accessible transportation issues >,['#accessibility'],['http://ow.ly/KiHm30fiZTy'],Check video resolve accessible transportation issues,"['Check', 'video', 'resolve', 'accessible', 'transportation', 'issues']","[u'check', u'video', u'resolv', u'access', u'transport', u'issu']"
84,1203325126385126_1619207754796859,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1619207754796859/?type=3,2017-09-26 11:00:24,0,0,0,0,0,0,0,0,0,0,"> Call Ahead From carrying sports equipment and musical instruments, to dietary restrictions, medical conditions and disability-related needs, most carriers require from to hours notice to accommodate special requests. > Top Tips >","['#TravelTips', '#FlySmart']",['http://ow.ly/uy2l3061cit'],Call Ahead carrying sports equipment musical instruments dietary restrictions medical conditions disability related needs carriers require hours notice accommodate special requests Top Tips,"['Call', 'Ahead', 'carrying', 'sports', 'equipment', 'musical', 'instruments', 'dietary', 'restrictions', 'medical', 'conditions', 'disability', 'related', 'needs', 'carriers', 'require', 'hours', 'notice', 'accommodate', 'special', 'requests', 'Top', 'Tips']","[u'call', u'ahead', u'carri', u'sport', u'equip', u'music', u'instrument', u'dietari', u'restrict', u'medic', u'condit', u'disabl', u'relat', u'need', u'carrier', u'requir', u'hour', u'notic', u'accommod', u'special', u'request', u'top', u'tip']"
85,1203325126385126_1618417568209211,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1618417568209211/?type=3,2017-09-25 11:30:31,1,5,0,0,0,0,1,0,0,0,"Fostering compliance with Canadian laws and regulations among air service providers is our business. Our enforcement officers perform regular inspections and conduct targeted investigations to verify, promote and enforce compliance. Interested in knowing how we are doing? See our latest statistics: .",['#a1c'],['https://www.otc-cta.gc.ca/eng/statistics-2016-2017#a'],Fostering compliance Canadian laws regulations among air service providers business enforcement officers perform regular inspections conduct targeted investigations verify promote enforce compliance Interested knowing See latest statistics,"['Fostering', 'compliance', 'Canadian', 'laws', 'regulations', 'among', 'air', 'service', 'providers', 'business', 'enforcement', 'officers', 'perform', 'regular', 'inspections', 'conduct', 'targeted', 'investigations', 'verify', 'promote', 'enforce', 'compliance', 'Interested', 'knowing', 'See', 'latest', 'statistics']","[u'foster', u'complianc', u'canadian', u'law', u'regul', u'among', u'air', u'servic', u'provid', u'busi', u'enforc', u'offic', u'perform', u'regular', u'inspect', u'conduct', u'target', u'investig', u'verifi', u'promot', u'enforc', u'complianc', u'interest', u'know', u'see', u'latest', u'statist']"
86,1203325126385126_1616690171715284,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1616690171715284/?type=3,2017-09-23 11:00:25,0,0,0,0,0,0,0,0,0,0,"> Know Your Carrier's Limits Each carrier sets out its own limits for carry-on and checked baggage. Carriers also set time limits for reporting and filing complaints about lost, damaged or delayed baggage. Check your carrier's tariff for its baggage rules and allowances. > Top Tips >","['#TravelTips', '#FlySmart']",['http://ow.ly/uy2l3061cit'],Know Carrier Limits carrier sets limits carry checked baggage Carriers also set time limits reporting filing complaints lost damaged delayed baggage Check carrier tariff baggage rules allowances Top Tips,"['Know', 'Carrier', 'Limits', 'carrier', 'sets', 'limits', 'carry', 'checked', 'baggage', 'Carriers', 'also', 'set', 'time', 'limits', 'reporting', 'filing', 'complaints', 'lost', 'damaged', 'delayed', 'baggage', 'Check', 'carrier', 'tariff', 'baggage', 'rules', 'allowances', 'Top', 'Tips']","[u'know', u'carrier', u'limit', u'carrier', u'set', u'limit', u'carri', u'check', u'baggag', u'carrier', u'also', u'set', u'time', u'limit', u'report', u'file', u'complaint', u'lost', u'damag', u'delay', u'baggag', u'check', u'carrier', u'tariff', u'baggag', u'rule', u'allow', u'top', u'tip']"
87,1203325126385126_1615903928460575,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1615903928460575/?type=3,2017-09-22 13:01:43,1,0,0,1,0,0,0,0,0,0,Learn more about the Agency's rail services >,"['#arbitration', '#WestCdnAg', '#CdnAg']",['http://ow.ly/NBxF30dr4vE'],Learn Agency rail services,"['Learn', 'Agency', 'rail', 'services']","[u'learn', u'agenc', u'rail', u'servic']"
88,1203325126385126_1615730215144613,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1615730215144613/?type=3,2017-09-22 09:01:07,1,0,0,1,0,0,0,0,0,0,West Vancouver vs. CN oral hearing – Deadline to file a request to intervene : October >,['#westvan'],['http://ow.ly/EgsK30fkSsY'],West Vancouver vs CN oral hearing Deadline file request intervene October,"['West', 'Vancouver', 'vs', 'CN', 'oral', 'hearing', 'Deadline', 'file', 'request', 'intervene', 'October']","[u'west', u'vancouv', 'vs', 'cn', u'oral', u'hear', u'deadlin', u'file', u'request', u'interven', u'octob']"
89,1203325126385126_1615094715208163,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1615094715208163/?type=3,2017-09-21 14:01:01,1,0,0,0,1,0,0,0,0,0,"For most coasting trade applications, we need at least business days' advance notice > 8.","['#shipping', '#maritime']",['http://ow.ly/k3Xp30aF1t'],coasting trade applications need least business days advance notice,"['coasting', 'trade', 'applications', 'need', 'least', 'business', 'days', 'advance', 'notice']","[u'coast', u'trade', u'applic', u'need', u'least', u'busi', u'day', u'advanc', u'notic']"
90,1203325126385126_1613124215405213,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1613124215405213/?type=3,2017-09-19 11:01:12,0,1,2,0,0,0,0,0,0,0,> Know the fare rules for your ticket Note or print the fare rules before purchasing and carry them with you when you travel – they can defend you if a dispute arises between you and the air carrier's agent. > Top Tips >,"['#TravelTips', '#FlySmart']",['http://ow.ly/uy2l3061cit'],Know fare rules ticket Note print fare rules purchasing carry travel defend dispute arises air carrier agent Top Tips,"['Know', 'fare', 'rules', 'ticket', 'Note', 'print', 'fare', 'rules', 'purchasing', 'carry', 'travel', 'defend', 'dispute', 'arises', 'air', 'carrier', 'agent', 'Top', 'Tips']","[u'know', u'fare', u'rule', u'ticket', u'note', u'print', u'fare', u'rule', u'purchas', u'carri', u'travel', u'defend', u'disput', u'aris', u'air', u'carrier', u'agent', u'top', u'tip']"
91,1203325126385126_1612307858820182,Timeline Photos,photo,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1612307858820182/?type=3,2017-09-18 11:30:13,0,0,0,0,0,0,0,0,0,0,"The Canadian Transportation Agency's story began years ago. Its first incarnation – the Board of Railway Commissioners – was established on a snowy day in February in Ottawa. As Canada has evolved, our responsibilities and services evolved with it. Want to know more? Read At the Heart of Transportation: A Moving History > 1",[],['http://ow.ly/IsZ530dbqS'],Canadian Transportation Agency story began years ago first incarnation Board Railway Commissioners established snowy day February Ottawa Canada evolved responsibilities services evolved Want know Read Heart Transportation Moving History,"['Canadian', 'Transportation', 'Agency', 'story', 'began', 'years', 'ago', 'first', 'incarnation', 'Board', 'Railway', 'Commissioners', 'established', 'snowy', 'day', 'February', 'Ottawa', 'Canada', 'evolved', 'responsibilities', 'services', 'evolved', 'Want', 'know', 'Read', 'Heart', 'Transportation', 'Moving', 'History']","[u'canadian', u'transport', u'agenc', u'stori', u'began', u'year', u'ago', u'first', u'incarn', u'board', u'railway', u'commission', u'establish', u'snowi', u'day', u'februari', u'ottawa', u'canada', u'evolv', u'respons', u'servic', u'evolv', u'want', u'know', u'read', u'heart', u'transport', u'move', u'histori']"
92,1203325126385126_1611454822238819,Consumer protection for air travel,video,https://www.youtube.com/watch?v=8bYMrAMs7j0,2017-09-17 11:30:10,2,4,0,1,0,0,0,0,1,0,One of the CTA's mandates is consumer protection for air travellers. This means that you can turn to us if you believe an airline hasn't respected its terms and conditions of service or you think those terms and conditions are unreasonable.,[],[],One CTA mandates consumer protection air travellers means turn us believe airline respected terms conditions service think terms conditions unreasonable,"['One', 'CTA', 'mandates', 'consumer', 'protection', 'air', 'travellers', 'means', 'turn', 'us', 'believe', 'airline', 'respected', 'terms', 'conditions', 'service', 'think', 'terms', 'conditions', 'unreasonable']","[u'one', u'cta', u'mandat', u'consum', u'protect', u'air', u'travel', u'mean', u'turn', 'us', u'believ', u'airlin', u'respect', u'term', u'condit', u'servic', u'think', u'term', u'condit', u'unreason']"
