,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
54,54,2017-02-27_12-21-06,2017-02-27 12:21:06,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1c6c8fa583dea48cc51a694c5f9ab497/5AE7CDB8/t51.2885-15/e35/16906392_181420415684294_3082896047253487616_n.jpg,"NRCan forest officer Katalijn MacAfee promotes CFS science, tools and techniques to help forest and reclamation practitioners in their operations. ",NRCan forest officer Katalijn MacAfee promotes CFS science tools techniques help forest reclamation practitioners operations WomenInScience STEMGirls GirlsLoveScience NRCanSci,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",0,21,21,Environmental,en,0.0,naturalresourcescanada_instagram,"['or', 'ice']",neutral
52,52,2017-02-21_11-38-07,2017-02-21 11:38:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7cdf3fe184fc76a52d477c5d1383ac4d/5AF88A3D/t51.2885-15/e35/16789564_418039551867717_5278986230984343552_n.jpg,"As a scientist with the Geological Survey of Canada, Michelle Cote has been to many Canadian Arctic locations to investigate research questions related to geohazards & ",scientist Geological Survey Canada Michelle Cote many Canadian Arctic locations investigate research questions related geohazards ClimateChange WomenInScience NRCanSci STEMGirls GirlsLoveScience GSC175,"[""climatechange"",""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience"",""gsc175""]",0,21,21,Economical,en,0.0,naturalresourcescanada_instagram,"['invest', 'arctic']",neutral
67,67,2017-02-14_10-32-31,2017-02-14 10:32:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f8b0d659b8e3eaee83be9e3b1e24ddaf/5AF38675/t51.2885-15/e35/16584875_578282192373312_6731326892391006208_n.jpg,"Based in Sidney B.C., NRCan Earthquake Seismologist Alison Bird says:“I enjoy learning about Western Canada’s tectonics, earthquakes and related risks and sharing my knowledge with others”",Based Sidney NRCan Earthquake Seismologist Alison Bird says enjoy learning Western tectonics earthquakes related risks sharing knowledge WomenInScience NRCanSci STEMGirls GirlsLoveScience,"[""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience""]",0,20,20,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
76,76,2017-02-13_10-24-31,2017-02-13 10:24:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f3efec6b45763307dcf5f57bf60a03d5/5AEFCD5C/t51.2885-15/e35/16583735_943181629149150_4052634963302940672_n.jpg,"Meet Emily Hope, NRCan Forest Resource Economist. Emily is bridging the gap between economics and traditional science in Canada’s forestry sector.",Meet Emily Hope NRCan Forest Resource Economist Emily bridging gap economics traditional science forestry sector WomenInScience NRCanSci STEMGirls GirlsLoveScience,"[""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience""]",0,19,19,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
78,78,2017-02-10_08-35-07,2017-02-10 08:35:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e5916c87a33fb78ed4c5dfcae0f9b17f/5AEADA82/t51.2885-15/e35/16228892_1906081716291319_5060552311797972992_n.jpg,Move over Indiana Jones! Scientist Suzanne Paradis is off on her own treasure hunt to unlock the mysteries of Canada’s mineral deposits – DK,Move Indiana Jones Scientist Suzanne Paradis treasure hunt unlock mysteries mineral deposits DK WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",0,19,19,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
80,80,2017-02-03_13-44-12,2017-02-03 13:44:12,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f43714ffc776c57080d23d75792df09/5AE95437/t51.2885-15/e15/16230538_1331492730248053_9036062229539061760_n.jpg,"Tune in Friday morning, February , when NRCan Chief Scientist Donna Kirkwood takes over our Instagram account in honour of . ",Tune Friday morning February 10 NRCan Chief Scientist Donna Kirkwood takes Instagram account honour WomenInScience TakeOver Science STEMGirls WomenInTech GirlsLoveScience,"[""womeninscience"",""takeover"",""science"",""stemgirls"",""womenintech"",""girlslovescience""]",0,18,18,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
83,83,2017-02-10_06-07-36,2017-02-10 06:07:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d45d3e7986ab2fdbe0f486957f9aa1a/5AFB5E9C/t51.2885-15/e35/16584914_766667363500778_1579525367574560768_n.jpg,"Stay tuned! Throughout the day, I’m going to highlight some of the great fieldwork photos of NRCan Scientists – DK",Stay tuned Throughout day going highlight great fieldwork photos NRCan Scientists DK WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",0,18,18,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
98,98,2017-02-16_08-23-24,2017-02-16 08:23:24,https://instagram.fyvr3-1.fna.fbcdn.net/vp/316d3b3fda8ebaceb64fb873a3e523b7/5AD9D17D/t51.2885-15/e35/16464813_722838837879829_827259513512919040_n.jpg,to when Chief Scientist Donna Kirkwood was the st female Director General of the Geological Survey of Canada,TBT Chief Scientist Donna Kirkwood 1st female Director General Geological Survey Canada WomenInScience GSC175 STEMGirls,"[""tbt"",""womeninscience"",""gsc175"",""stemgirls""]",0,16,16,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
102,102,2017-02-28_06-48-42,2017-02-28 06:48:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6bcf4e9e603c5ddce4ad95c4e1dee3e8/5AE72A79/t51.2885-15/e35/16788495_727058897471523_2953086824009957376_n.jpg,Catherine McNalty and Cindy Shaw collect soil samples to inform forest reclamation for the Forest Floor Recovery Index Manual.,Catherine McNalty Cindy Shaw collect soil samples inform forest reclamation Forest Floor Recovery Index Manual WomenInScience STEMGirls GirlsLoveScience NRCanSci,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",0,16,16,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
104,104,2017-02-22_06-05-37,2017-02-22 06:05:37,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4ce1f100a4d78db8f8bddbc6a6016727/5AFAC56C/t51.2885-15/e35/16908540_1208082462593125_5019509114691125248_n.jpg,"“I’m a scientist because life is fascinating and tangible, practical contributions to the world are within our grasp” – Carolyn Smyth, NRCan Research Scientist Carolyn Smyth’s research examines how the forest sector can contribute to mitigation through changes in forest management and wood use ",scientist life fascinating tangible practical contributions world within Carolyn Smyth NRCan Research Scientist nCarolyn research examines forest sector contribute ClimateChange mitigation changes forest management wood use WomenInScience NRCanSci STEMGirls GirlsLoveScience,"[""climatechange"",""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience""]",0,15,15,Environmental,en,0.0,naturalresourcescanada_instagram,"['climate', 'mitigation', 'or', 'climat']",neutral
106,106,2017-02-17_07-53-09,2017-02-17 07:53:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fd6cbafb916012ed055ef1de6a21e2ce/5AF85DD3/t51.2885-15/e35/16583833_1336133283111585_7574183669833662464_n.jpg,Check out M.-C. Williamson and colleague in front of their field camp on Axel Heiberg Isl.,Check Williamson colleague front field camp Axel Heiberg Isl FieldPostcards WomenInScience NRCanSci STEMGirls GirlsLoveScience,"[""fieldpostcards"",""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience""]",0,15,15,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
121,121,2017-02-15_10-18-03,2017-02-15 10:18:03,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1ba04cb3cb23f510505b343433a72131/5ADB91AB/t51.2885-15/e35/16584787_331099100619655_5749425771420581888_n.jpg,Geoscientist Malaika Ulmi is working to reduce risk from natural hazards and support a culture of science-based decision-making,Geoscientist Malaika Ulmi working reduce risk natural hazards support culture science based decision making WomenInScience Geoscience NRCanSci STEMGirls GirlsLoveScience,"[""womeninscience"",""geoscience"",""nrcansci"",""stemgirls"",""girlslovescience""]",0,14,14,Social,en,0.0,naturalresourcescanada_instagram,"['culture', 'women']",neutral
119,119,2017-02-10_09-07-33,2017-02-10 09:07:33,https://instagram.fyvr3-1.fna.fbcdn.net/vp/025cac407566528149f364cd8f6c52cd/5AE468C5/t51.2885-15/e35/16465347_265185410577593_3907971312198352896_n.jpg,Here’s a pic of me as a young(er) geologist hiking in the Pyrenees in Spain. I’ve been very fortunate in that my work has taken me to some pretty amazing places! – DK,FlashBackFriday pic young er geologist hiking Pyrenees Spain fortunate work taken pretty amazing places DK WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"[""flashbackfriday"",""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",0,14,14,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
120,120,2017-02-08_08-03-16,2017-02-08 08:03:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f116112153ada4ce4490918cc244d9bf/5AEF52E2/t51.2885-15/e35/16465459_1280648648690760_8342052684815138816_n.jpg,"Our Chief Scientist, Donna Kirkwood, will be taking over our Twitter and Instagram this Friday morning! Tune in as she showcases her work and that of other female scientists in honour of",Chief Scientist Donna Kirkwood taking Twitter Instagram Friday morning nTune showcases work female scientists honour WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",0,14,14,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
144,144,2017-02-02_11-21-42,2017-02-02 11:21:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9fdced6ac31e8d150185950431a6a3e3/5AE90029/t51.2885-15/s1080x1080/e15/fr/16464429_252425685198485_5911758093347192832_n.jpg,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, addresses participants at the Energy Mexico Oil Gas Power E & Congress in Mexico, Mexico City, on February , .",Honourable Jim Carr Minister Natural Resources addresses participants Energy Mexico Oil Gas Power 2017 Expo Congress Mexico Mexico City February 2017,[],1,12,13,Economical,en,0.0,naturalresourcescanada_instagram,"['energy', 'oil', 'minister']",neutral
145,145,2017-02-02_11-18-49,2017-02-02 11:18:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c40b63beeae9548322297f4c2219b6df/5AE406C9/t51.2885-15/s1080x1080/e15/fr/16230419_173560469798484_3476659387685142528_n.jpg,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, and Secretary Guajardo of Mexico sign a Memorandum of Understanding to advance collaboration on the governance of mineral resources in Mexico on February , .",Honourable Jim Carr Minister Natural Resources Secretary Guajardo Mexico sign Memorandum Understanding advance collaboration governance mineral resources Mexico February 2017,[],0,13,13,Environmental,en,0.0,naturalresourcescanada_instagram,"['natural', 'or', 'resources']",neutral
147,147,2017-02-28_06-36-25,2017-02-28 06:36:25,https://instagram.fyvr3-1.fna.fbcdn.net/vp/87a01737e9764b9acc619c1398508fb0/5AE5917C/t51.2885-15/e35/17077007_217106275431835_839838351736438784_n.jpg,Entomologist Johanne Delisle says science is a privilege that allows us to satisfy our curiosity & to make extraordinary discoveries. Her work is dedicated to gaining basic knowledge of the & the hemlock looper’s epidemic cycle. ,Entomologist Johanne Delisle says science privilege allows us satisfy curiosity make extraordinary discoveries nHer work dedicated gaining basic knowledge SpruceBudworm hemlock epidemic cycle WomenInScience STEMGirls GirlsLoveScience NRCanSci,"[""sprucebudworm"",""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",0,12,12,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
150,150,2017-02-16_10-43-38,2017-02-16 10:43:38,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c31b2fcc03f8ed299fb91fb7a9138f66/5AF4E1AD/t51.2885-15/e35/16788954_620175838174934_1850650297735577600_n.jpg,"Canada’s Minister of Natural Resources, the Honourable Jim Carr, tours the tradeshow floor with Greg Hay, Executive Director, Pulp and Paper Technical Association of Canada (PAPTAC) and Pierre Lapointe, CEO, FPInnovations, at the PaperWeek Canada Conference in Montreal on Wednesday, February , . 🇨🇦",Minister Natural Resources Honourable Jim Carr tours tradeshow floor Greg Hay Executive Director Pulp Paper Technical Association Canada PAPTAC Pierre Lapointe CEO FPInnovations 2017 PaperWeek Canada Conference Montreal Wednesday February 15 2017 NaturalResources Pulp Paper PaperWeekCanada Montreal Innovation,"[""naturalresources"",""pulp"",""paper"",""paperweekcanada"",""montreal"",""innovation""]",0,12,12,Economical,en,0.0,naturalresourcescanada_instagram,"['minister', 'innovation']",neutral
156,156,2017-02-20_11-28-50,2017-02-20 11:28:50,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0e349a20ed31c1c4a5be1722474baf76/5AF6FDBE/t51.2885-15/e35/16585524_1423085954400490_5667161930633052160_n.jpg,Research scientist Suzanne Paradis is the modern day Indiana Jones! Her research helps to unlock the mysteries of Canada’s deposits ,Research scientist Suzanne Paradis modern day Indiana Jones research helps unlock mysteries mineral deposits WomenInScience NRCanSci STEMGirls GirlsLoveScience IndianaJones,"[""mineral"",""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience"",""indianajones""]",0,12,12,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
166,166,2017-02-20_11-30-52,2017-02-20 11:30:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a7805e355153af98143ff9f8f1a0f06d/5AF9C4D0/t51.2885-15/e35/16585649_1872489626331542_6553081553423958016_n.jpg,Dr. Joanne Gamage McEvoy and Derek Smith view rock samples with a micro XRD to obtain mineralogical information,Dr Joanne Gamage McEvoy Derek Smith view rock samples micro XRD obtain mineralogical information WomenInScience ScienceSelfie NRCanSci STEMGirls GirlsLoveScience,"[""womeninscience"",""scienceselfie"",""nrcansci"",""stemgirls"",""girlslovescience""]",0,11,11,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
168,168,2017-02-24_10-31-03,2017-02-24 10:31:03,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b4ecb7dbe92713e9b808d6903098a071/5AF04886/t51.2885-15/e35/16908512_253500505106118_3335671567160967168_n.jpg,"Meet Lynn Johnston, Wildland Fire Researcher. Lynn’s research helps to predict and manage forest fires that might threaten human lives and infrastructure ",Meet Lynn Johnston Wildland Fire Researcher research helps predict manage forest fires might threaten human lives infrastructure WomenInScience NRCanSci STEMGirls GirlsLoveScience forestfires,"[""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience"",""forestfires""]",0,11,11,Economical,en,0.0,naturalresourcescanada_instagram,['infrastructure'],neutral
181,181,2017-02-06_10-52-01,2017-02-06 10:52:01,https://instagram.fyvr3-1.fna.fbcdn.net/vp/af2127f18ad3dea526c948084a7e7b8e/5ADA72F5/t51.2885-15/e35/16585382_194468111029578_3136019509895233536_n.jpg,"Meet Chief Scientist Donna Kirkwood. She will be taking over our Twitter and Instagram this Friday, February , to celebrate ",Meet Chief Scientist Donna Kirkwood taking Twitter Instagram Friday February 10 celebrate WomenInScience STEMGirls GirlsLoveScience WomenInTech Takeover,"[""womeninscience"",""stemgirls"",""girlslovescience"",""womenintech"",""takeover""]",0,10,10,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
179,179,2017-02-24_14-01-56,2017-02-24 14:01:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/994202ae4ba8b0dc6dd8667f17d3c51a/5AD86EED/t51.2885-15/e35/16789470_1947506418811209_941907665410326528_n.jpg,Do you love forests? Grab your smartphone and get out into your local forest to record a video selfie elaining how forests energize you — and help mark the International Day of Forests on March .,love forests Grab smartphone get local forest record video selfie explaining forests energize help mark International Day Forests March 21 IntlForestDay loveforest,"[""intlforestday"",""loveforest""]",0,10,10,Social,en,0.0,naturalresourcescanada_instagram,['local'],neutral
178,178,2017-02-23_12-52-03,2017-02-23 12:52:03,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e9905c55b94fcdac8fd6709d0cbe4baa/5ADF7414/t51.2885-15/s1080x1080/e15/fr/16788612_1702440793388360_2523496262259441664_n.jpg,Minister Carr and Parliamentary Secretary Rudd discuss the role of nuclear energy in a low-carbon economy with nuclear innovation leaders at the Trade Show,Minister Carr Parliamentary Secretary Rudd discuss role nuclear energy low carbon economy nuclear innovation leaders CNA2017 Trade Show LowCarbon Nuclear Innovation MissionInnovation CleanEnergy,"[""cna2017"",""lowcarbon"",""nuclear"",""innovation"",""missioninnovation"",""cleanenergy""]",0,10,10,Economical,en,0.0,naturalresourcescanada_instagram,"['energy', 'minister', 'innovation']",neutral
177,177,2017-02-03_13-27-52,2017-02-03 13:27:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/69168c3b573145ed82cb5eb914769966/5AEA7AD3/t51.2885-15/s1080x1080/e15/fr/16229130_1371829002880725_5100748339490586624_n.jpg,Minister Carr engages senior Mexican government officials and promotes Canadian culture,Minister Carr engages senior Mexican government officials promotes Canadian culture Canada150 Mexico,"[""canada150"",""mexico""]",0,10,10,Social,en,0.0,naturalresourcescanada_instagram,['culture'],neutral
190,190,2017-02-09_10-07-46,2017-02-09 10:07:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d27fbbdcdadd3f1c7f9110fa863ccbe1/5AE3A763/t51.2885-15/e35/16585389_1223943604308181_7710358026019930112_n.jpg,Hope you didn’t forget! Tune in tomorrow morning when Chief Scientist Donna Kirkwood takes over our Twitter and Instagram,Hope forget Tune tomorrow morning Chief Scientist Donna Kirkwood takes Twitter Instagram WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",0,9,9,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
195,195,2017-02-23_06-11-49,2017-02-23 06:11:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fae0015ce22af8d9ecdce39c434e549d/5AE9F364/t51.2885-15/e35/16788951_642696739263397_3581568821497954304_n.jpg,NRCan Volcanologist Melanie Kelman studies and monitors Canada volcanoes and prepares to deal with volcanic unrest ,NRCan Volcanologist Melanie Kelman studies monitors Canada volcanoes prepares deal volcanic unrest WomenInScience Volcanos NRCanSci STEMGirls GirlsLoveScience,"[""womeninscience"",""volcanos"",""nrcansci"",""stemgirls"",""girlslovescience""]",0,9,9,Social,ca,0.0,naturalresourcescanada_instagram,['women'],neutral
196,196,2017-02-16_11-05-26,2017-02-16 11:05:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/eea770381114e491f070565f2df4a8dd/5ADDE9FB/t51.2885-15/e35/16789505_1165843643513962_5417276270880751616_n.jpg,"Canada’s Minister of Natural Resources, the Honourable Jim Carr, speaks on the modernization of the forest products industry at the PaperWeek Canada conference in Montreal on Wednesday, February , . PaperWeek Canada is an annual conference and tradeshow bringing together Canada’s pulp and paper industry leaders. 🇨🇦",Minister Natural Resources Honourable Jim Carr speaks modernization forest products industry 2017 PaperWeek Canada conference Montreal Wednesday February 15 2017 PaperWeek Canada annual conference tradeshow bringing together pulp paper industry leaders naturalresources modernization forest paperweekcanada paper pulp industry Montreal Innovation,"[""naturalresources"",""modernization"",""forest"",""paperweekcanada"",""paper"",""pulp"",""industry"",""montreal"",""innovation""]",1,8,9,Economical,en,0.0,naturalresourcescanada_instagram,"['minister', 'innovation']",neutral
199,199,2017-02-02_11-30-28,2017-02-02 11:30:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6d4f0e789e03d5780db23e872876596b/5AEE8164/t51.2885-15/e35/16464043_234523653672779_3098687366395592704_n.jpg,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, engages with members of the Canadian and Mexican business communities, policy makers, business leaders and environmental groups in Mexico on February ,",Honourable Jim Carr Minister Natural Resources engages members Canadian Mexican business communities policy makers business leaders environmental groups Mexico February 2017,[],0,9,9,Economical,en,0.0,naturalresourcescanada_instagram,"['policy', 'minister']",neutral
200,200,2017-02-02_11-20-52,2017-02-02 11:20:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b2fd0682aad6c3cbc785f5b72fdc254e/5ADC9A80/t51.2885-15/e15/fr/p1080x1080/16228576_246764369110857_3648912285201596416_n.jpg,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, participates in a roundtable on sustainable mining with the Canadian delegation in Mexico on February , .",Honourable Jim Carr Minister Natural Resources participates roundtable sustainable mining Canadian delegation Mexico February 2017,[],0,9,9,Environmental,en,0.0,naturalresourcescanada_instagram,"['sustainable', 'natural', 'resources']",neutral
