,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
1763,910210985306333184,2017-09-19 18:36:24,['https://t.co/PRHi57NViH'],"By investing now and supporting our workers, Canada can be an innovator and create jobs today and down the road. #UNGA https://t.co/PRHi57NViH",investing supporting workers Canada innovator create jobs today road UNGA https co PRHi57NViH,['#UNGA'],4,10,14,Economical,en,0.047222222222222214,Neutral,environmentca_tweeter,"['invest', 'jobs']"
1764,909877294348537857,2017-09-18 20:30:26,['https://t.co/lx814vaCuW'],EDF EN Canada Inc. Monarch project has been funded to plant #native #milkweed for #Monarchs  in the #OttawaValley. https://t.co/lx814vaCuW,EDF EN Canada Inc Monarch project funded plant native milkweed Monarchs OttawaValley https co lx814vaCuW,"['#native', '#milkweed', '#Monarchs', '#OttawaValley']",7,7,14,unknown,en,0.0,Neutral,environmentca_tweeter,
1765,933079564938604544,2017-11-21 21:07:58,[],"RT @ec_minister: Watch @CanEmbGermany, Ambassador Stéphane Dion deliver 🇨🇦’s national statement reinforcing our commitments to #ClimateActi…",RT Watch CanEmbGermany Ambassador phane Dion deliver national statement reinforcing commitments,['#ClimateActi'],14,0,14,Environmental,en,0.0,Neutral,environmentca_tweeter,['or']
1766,909072673434689542,2017-09-16 15:13:09,"['https://t.co/BX1VvoUWAA', 'https://t.co/f78vPY7gBk']",Today marks the 30th Anniversary of the #MontrealProtocol. Find out more: https://t.co/BX1VvoUWAA https://t.co/f78vPY7gBk,Today marks 30th Anniversary MontrealProtocol Find https co BX1VvoUWAA https co f78vPY7gBk,['#MontrealProtocol'],7,7,14,unknown,en,0.5,Positive,environmentca_tweeter,
1767,908861375237238785,2017-09-16 01:13:32,['https://t\xe2\x80\xa6'],"RT @ec_minister: With each discussion, action and commitment we move closer to building a clean global economy. #GlobalLeadership https://t…",RT discussion action commitment move closer building clean global economy GlobalLeadership https,['#GlobalLeadership'],14,0,14,Environmental,en,0.15555555555555556,Neutral,environmentca_tweeter,"['building', 'clean']"
1768,908861299857199104,2017-09-16 01:13:14,[],RT @ec_minister: Looking forward to meeting with global leaders for discussions on fostering a global clean economy! #GlobalLeadership http…,RT Looking forward meeting global leaders discussions fostering global clean economy GlobalLeadership,['#GlobalLeadership'],14,0,14,Environmental,en,0.1527777777777778,Neutral,environmentca_tweeter,"['or', 'clean']"
1769,879817944494219265,2017-06-27 21:45:18,['https://t.co/EPdoQDKp0E'],Remember access is prohibited at #WellersBay #ProtectedArea due to species at risk and unexploded ordnance. https://t.co/EPdoQDKp0E,Remember access prohibited WellersBay ProtectedArea due species risk unexploded ordnance https co EPdoQDKp0E,"['#WellersBay', '#ProtectedArea']",11,3,14,Environmental,en,-0.125,Neutral,environmentca_tweeter,"['species', 'or']"
1770,869967154216665088,2017-05-31 17:21:47,"['https://t.co/RvotkcdsKX', 'https://t.co/uHCGGVMurg']",Your source for the latest trends in Canadian environmental #indicators. #CdnEnv https://t.co/RvotkcdsKX https://t.co/uHCGGVMurg,source latest trends Canadian environmental indicators CdnEnv https co RvotkcdsKX https co uHCGGVMurg,"['#indicators', '#CdnEnv']",8,6,14,Environmental,en,0.5,Positive,environmentca_tweeter,['or']
1771,908824045457723393,2017-09-15 22:45:12,"['https://t.co/1VoIWuAVdE', 'https://t.co/9qSJd9FyCh']",Check out the #OzoneHeroes walking today’s green carpet with @ec_minister. https://t.co/1VoIWuAVdE https://t.co/9qSJd9FyCh,Check OzoneHeroes walking green carpet https co 1VoIWuAVdE https co 9qSJd9FyCh,['#OzoneHeroes'],10,4,14,Economical,en,-0.2,Neutral,environmentca_tweeter,['green']
1772,890668533243199489,2017-07-27 20:21:40,['https://t.co/8DsjVXQ6\xe2\x80\xa6'],RT @CEAA_ACEE: Want to learn about federal #EnvironmentalAssessment in Canada? We have tons of reading material here: https://t.co/8DsjVXQ6…,RT Want learn federal EnvironmentalAssessment Canada tons reading material https co,['#EnvironmentalAssessment'],14,0,14,Social,en,0.0,Neutral,environmentca_tweeter,['federal']
1773,880141727096549376,2017-06-28 19:11:54,['https://t.co/UKpTWqgvaW'],"#Youth4Innovation Canadian challenge winners are ready to share their bold, scalable, innovative and impactful green growth ideas! https://t.co/UKpTWqgvaW",Youth4Innovation Canadian challenge winners ready share bold scalable innovative impactful green growth ideas https co UKpTWqgvaW,['#Youth4Innovation'],7,7,14,Economical,en,0.1958333333333333,Neutral,environmentca_tweeter,"['innovative', 'growth', 'green', 'innovation']"
1774,908066439243997185,2017-09-13 20:34:44,['https://\xe2\x80\xa6'],RT @OpenGovCan: Why was the #OpenByDefault pilot created? What kind of docs can you find? How do you use it? Get the answers here: https://…,RT OpenGovCan OpenByDefault pilot created kind docs find use Get answers https,['#OpenByDefault'],14,0,14,unknown,en,0.6,Positive,environmentca_tweeter,
1775,891001600822718468,2017-07-28 18:25:10,['https://t.co/oz2Y79gQlW'],1/2 #AirQuality is forecasted on a scale from 1 to 10+. https://t.co/oz2Y79gQlW,AirQuality forecasted scale 10 https co oz2Y79gQlW,['#AirQuality'],7,7,14,Environmental,en,0.0,Neutral,environmentca_tweeter,"['or', 'air']"
1776,933783260588539904,2017-11-23 19:44:12,['https://t.co/H6p5lDYV8W'],Watch Dr. Mona Nemer @ChiefSciCan open panel on #science behind fixing the #OzoneLayer: https://t.co/H6p5lDYV8W,Watch Dr Mona Nemer ChiefSciCan open panel science behind fixing OzoneLayer https co H6p5lDYV8W,"['#science', '#OzoneLayer']",9,5,14,Environmental,en,-0.2,Neutral,environmentca_tweeter,['mer']
1777,891365314335838208,2017-07-29 18:30:26,"['https://t.co/d2nEC04g0T', 'https://t.co/HpMmWDnGWZ']",Did you enjoy puddle-jumping as a child? The #FSDS is working to connect Canadians with #nature! #RainDay https://t.co/d2nEC04g0T https://t.co/HpMmWDnGWZ,enjoy puddle jumping child FSDS working connect Canadians nature RainDay https co d2nEC04g0T https co HpMmWDnGWZ,"['#FSDS', '#nature', '#RainDay']",6,8,14,Environmental,en,0.5,Positive,environmentca_tweeter,"['or', 'nature']"
1778,930888697448419328,2017-11-15 20:02:15,['https://t.co/ZKv6iWOEA'],"Hey, Canadians! What can the new #weather radars do for you? https://t.co/ZKv6iWOEAC",Hey Canadians new weather radars https co ZKv6iWOEAC,['#weather'],5,9,14,unknown,en,0.13636363636363635,Neutral,environmentca_tweeter,
1779,888371416621568000,2017-07-21 12:13:45,['https://t.co/oGUjbDn0Lr'],RT @Transport_gc: The #OceansProtectionPlan will make owners of abandoned vessels responsible https://t.co/oGUjbDn0Lr,RT OceansProtectionPlan make owners abandoned vessels responsible https co oGUjbDn0Lr,['#OceansProtectionPlan'],14,0,14,Environmental,en,0.2,Neutral,environmentca_tweeter,['oceans']
1780,938502692711870464,2017-12-06 20:17:33,['https://t.co/ZaqcZlT\xe2\x80\xa6'],RT @NRCan: Are you eligible for a #GreenJobs internship under the Science and Technology Internship Program? Find out: https://t.co/ZaqcZlT…,RT NRCan eligible GreenJobs internship Science Technology Internship Program Find https co,['#GreenJobs'],14,0,14,Economical,en,0.0,Neutral,environmentca_tweeter,"['green', 'jobs']"
1781,889907899501342721,2017-07-25 17:59:11,[],RT @CEAA_ACEE: Yesterday @ec_minister attended a First Nations ceremonial gathering with Elders at @TurtleLodge and discussed #EAreview htt…,RT Yesterday attended First Nations ceremonial gathering Elders TurtleLodge discussed EAreview,['#EAreview'],14,0,14,Social,en,0.15,Neutral,environmentca_tweeter,['first nations']
1782,930580329253031943,2017-11-14 23:36:54,['https://t.co/Mb5TS6i5\xe2\x80\xa6'],RT @ec_minister: Today is Innovation Day at #COP23. 🇨🇦 is in a good position to be a leader in developing #CleanTech. https://t.co/Mb5TS6i5…,RT Today Innovation Day COP23 good position leader developing CleanTech https co,"['#COP23', '#CleanTech']",14,0,14,Environmental,en,0.7,Positive,environmentca_tweeter,"['cop23', 'clean']"
1783,877527979596947457,2017-06-21 14:05:48,"['https://t.co/C5q0xPhDe', 'https://t.co/XcSHzCKa4']","2/2 Walk, bike or try something new on #GoSkateboardingDay! #FSDS https://t.co/C5q0xPhDeu https://t.co/XcSHzCKa48",Walk bike try something new GoSkateboardingDay FSDS https co C5q0xPhDeu https co XcSHzCKa48,"['#GoSkateboardingDay', '#FSDS']",8,5,13,unknown,en,0.17045454545454544,Neutral,environmentca_tweeter,
1784,883380126477692928,2017-07-07 17:40:09,['https://t.co/tc3nQd09W3'],Fines from #enviro offences get directed to the environmental damages fund. Money now available for your project! https://t.co/tc3nQd09W3,Fines enviro offences get directed environmental damages fund Money available project https co tc3nQd09W3,['#enviro'],8,5,13,Economical,fr,0.5,Positive,environmentca_tweeter,['money']
1785,877586211002437632,2017-06-21 17:57:12,[],"RT @HinterlandWhosW: Happy #NationalAboriginalDay! Here’s our vid about the Wolverine in ᐊᓂᐦᔑᓂᓃᒧᐏᐣ, or Oji-Cree. Wolverine in Oji-Cree is ᑭ…",RT HinterlandWhosW Happy NationalAboriginalDay vid Wolverine Oji Cree Wolverine Oji Cree,['#NationalAboriginalDay'],13,0,13,Environmental,en,1.0,Positive,environmentca_tweeter,['or']
1786,883343682543521792,2017-07-07 15:15:20,"['https://t.co/naCMiKhzE', 'https://t.co/ryyysgJDmt']","If your A/C is older than your teen, swap it for a new @ENERGYSTAR_CAN model. A cool and green choice! @NRCan https://t.co/naCMiKhzE8 https://t.co/ryyysgJDmt",older teen swap new model cool green choice NRCan https co naCMiKhzE8 https co ryyysgJDmt,[],6,7,13,Environmental,en,0.0806060606060606,Neutral,environmentca_tweeter,"['green ', 'ice']"
1787,877194097341214723,2017-06-20 15:59:04,['https://t.co/BJkbGOZIaf'],RT @DFO_MPO: #FirstDayofSummer is tomorrow! Here’s how you can get water levels on the spot for safe boating: https://t.co/BJkbGOZIaf https…,RT FirstDayofSummer tomorrow get water levels spot safe boating https co BJkbGOZIaf,['#FirstDayofSummer'],13,0,13,Environmental,en,0.5,Positive,environmentca_tweeter,"['water', 'or', 'mer']"
1788,874685318024265728,2017-06-13 17:50:05,['https://t.co/8WfFVXKV6S'],.@ec_minister met with #ClimateChange leaders at #Vatican today. https://t.co/8WfFVXKV6S,met ClimateChange leaders Vatican today https co 8WfFVXKV6S,"['#ClimateChange', '#Vatican']",7,6,13,Environmental,en,0.0,Neutral,environmentca_tweeter,"['climate', 'climat']"
1789,874318112212090880,2017-06-12 17:30:56,['https://t.co/3AdBO2yfYr'],RT @NCC_CNC: #DYK Canada has more fresh water lakes than all other nations combined? https://t.co/3AdBO2yfYr,RT DYK Canada fresh water lakes nations combined https co 3AdBO2yfYr,['#DYK'],13,0,13,Environmental,en,0.225,Neutral,environmentca_tweeter,"['water', 'lakes']"
1790,877191838888857600,2017-06-20 15:50:06,[],"RT @NCC_CNC: This week is #PollinatorWeek! @NCC_CNC has protected more than 2.8 million acres of vital habitat for these tiny, often overlo…",RT week PollinatorWeek protected million acres vital habitat tiny often,['#PollinatorWeek'],13,0,13,Environmental,en,0.2,Neutral,environmentca_tweeter,['or']
1791,875796334166630401,2017-06-16 19:24:52,['https://t.\xe2\x80\xa6'],"RT @DFO_MPO: The harbour porpoise is one of the smallest whales in Canada. At 1.7 metres, it's smaller than the average human. 🐋 https://t.…",RT harbour porpoise one smallest whales Canada metres smaller average human https,[],13,0,13,Environmental,en,-0.05,Neutral,environmentca_tweeter,['or']
1792,879777696661635073,2017-06-27 19:05:23,['https://t.co/0mVeMf3Ywa'],RT @CFIA_Canada: Surprised to see snow on a tree in June? It might be Hemlock wooly adelgid. https://t.co/0mVeMf3Ywa #BugTalkTuesday https:…,RT Surprised see snow tree June might Hemlock wooly adelgid https co 0mVeMf3Ywa BugTalkTuesday https,['#BugTalkTuesday'],13,0,13,Environmental,en,0.1,Neutral,environmentca_tweeter,['tree']
1793,876152457499475968,2017-06-17 18:59:58,['https://t.co/tZMhSoAKUs'],Look who stopped by the Canada Centre for Inland Waters Open House? #Karinagould #ServCDNs #NPSW2017 #Canada150 #ON https://t.co/tZMhSoAKUs,Look stopped Canada Centre Inland Waters Open House Karinagould ServCDNs NPSW2017 Canada150 https co tZMhSoAKUs,"['#Karinagould', '#ServCDNs', '#NPSW2017', '#Canada150', '#ON']",5,8,13,Environmental,en,0.0,Neutral,environmentca_tweeter,['water']
1794,875038716636655617,2017-06-14 17:14:22,"['https://t.co/k4ZKTdSdmM', 'https://t.co/zi8aXiOD\xe2\x80\xa6']",RT @csa_asc: Space technology key to mosquito solutions. Learn more: https://t.co/k4ZKTdSdmM @PHAC_GC  @environmentca https://t.co/zi8aXiOD…,RT Space technology key mosquito solutions Learn https co k4ZKTdSdmM environmentca https co,[],13,0,13,unknown,en,0.25,Neutral,environmentca_tweeter,
1795,879367451405946880,2017-06-26 15:55:12,"['https://t.co/dpLV981Igy', 'https://t.co/l2O4FsxOqP']",#DYK Cape Jourimain hosts #shorebirds like this #Willet? Visit us in person or via @canada_c3 this week! #Canada150 https://t.co/dpLV981Igy https://t.co/l2O4FsxOqP,DYK Cape Jourimain hosts shorebirds like Willet Visit us person via week Canada150 https co dpLV981Igy https co l2O4FsxOqP,"['#DYK', '#shorebirds', '#Willet', '#Canada150']",6,7,13,Environmental,en,0.0,Neutral,environmentca_tweeter,"['bird', 'or']"
1796,880172667839578112,2017-06-28 21:14:51,['https://t.co/87SAjzUYb'],.@canada_c3 is now live at Cape Jourimain! Take a sneak a peek at this beautiful coastal #ProtectedArea. #Canada150 https://t.co/87SAjzUYbc,live Cape Jourimain Take sneak peek beautiful coastal ProtectedArea Canada150 https co 87SAjzUYbc,"['#ProtectedArea', '#Canada150']",8,5,13,Environmental,en,0.5102272727272728,Positive,environmentca_tweeter,"['eau', 'coastal', 'coast']"
1797,873191226346012672,2017-06-09 14:53:06,['https://t.co/Ao5mX\xe2\x80\xa6'],"RT @DFO_MPO: Since #WorldOceansDay last year we’ve made waves in #ocean #conservation, with 3 new Marine Protected Areas https://t.co/Ao5mX…",RT Since WorldOceansDay last year made waves ocean conservation new Marine Protected Areas https co,"['#WorldOceansDay', '#ocean', '#conservation']",13,0,13,Environmental,en,0.06818181818181818,Neutral,environmentca_tweeter,"['conservation', 'oceans', 'marine', 'or']"
1798,873174440456204288,2017-06-09 13:46:24,['https://t.co/YgsswQ7BO'],RT @NewsroomGC: .@ec_minister attending #G7 Environment Ministers’ Meeting June 11-12 https://t.co/YgsswQ7BOC,RT NewsroomGC attending G7 Environment Meeting June 11 12 https co YgsswQ7BOC,['#G7'],13,0,13,unknown,en,0.0,Neutral,environmentca_tweeter,
1799,878336454652379136,2017-06-23 19:38:24,[],RT @ENERGYSTAR_CAN: Save energy this weekend by unplugging &amp; connecting with nature. Plan a #Canada150 roadtrip &amp; visit Canada’s #NationalP…,RT Save energy weekend unplugging amp connecting nature Plan Canada150 roadtrip amp visit,"['#Canada150', '#NationalP']",13,0,13,Environmental,en,0.0,Neutral,environmentca_tweeter,['nature']
1800,877599118302097413,2017-06-21 18:48:29,['https://t.c\xe2\x80\xa6'],RT @ENERGYSTAR_CAN: Happy #FirstDayOfSummer! Keep your cool when the season heats up with these 5 chill #ENERGYSTARCanada tips: https://t.c…,RT Happy FirstDayOfSummer Keep cool season heats chill ENERGYSTARCanada tips https,"['#FirstDayOfSummer', '#ENERGYSTARCanada']",13,0,13,Economical,en,0.675,Positive,environmentca_tweeter,['energy']
1801,880834657704706048,2017-06-30 17:05:22,"['https://t.co/VMnaWHX9zO', 'https://t.co/Sqc9RO8e1A']",Are you involved in buying or selling #wildlife to or from another country? New rules may apply! #CITES https://t.co/VMnaWHX9zO https://t.co/Sqc9RO8e1A,involved buying selling wildlife another country New rules may apply CITES https co VMnaWHX9zO https co Sqc9RO8e1A,"['#wildlife', '#CITES']",6,7,13,Environmental,en,0.17045454545454544,Neutral,environmentca_tweeter,['wildlife']
1802,941390859215368192,2017-12-14 19:34:05,['https://t.co/i3PZeR0vLG'],"On #WorldEnergyConservationDay, follow our friends @ENERGYSTAR_CAN for info on how you can save energy using #ENERGYSTARCanada certified products. #ClimateAction https://t.co/i3PZeR0vLG",WorldEnergyConservationDay follow friends info save energy using ENERGYSTARCanada certified products ClimateAction https co i3PZeR0vLG,"['#WorldEnergyConservationDay', '#ENERGYSTARCanada', '#ClimateAction']",7,6,13,Environmental,en,0.0,Neutral,environmentca_tweeter,"['climate', 'conservation', 'or', 'climat']"
1803,875716471200022528,2017-06-16 14:07:31,['https://t.co/ju8pBtUyQm'],RT @TBS_Canada: 🇨🇦 + 🇺🇸 prohibit plastic microbeads in toiletries. A win for #cdnregcoop and environment. https://t.co/ju8pBtUyQm,RT prohibit plastic microbeads toiletries win cdnregcoop environment https co ju8pBtUyQm,['#cdnregcoop'],13,0,13,Economical,en,0.8,Positive,environmentca_tweeter,['oil']
1804,875712094074810369,2017-06-16 13:50:07,"['https://t.co/YXoEdPhe9O', 'https://t.co/DJHLQm6Ldp']",2/2 It’s one of the Capital Region’s most unique #gardens. Enjoy the visit! https://t.co/YXoEdPhe9O @NCC_CCN #FF https://t.co/DJHLQm6Ldp,one Capital unique gardens Enjoy visit https co YXoEdPhe9O FF https co DJHLQm6Ldp,"['#gardens', '#FF']",4,9,13,unknown,fr,0.4583333333333333,Positive,environmentca_tweeter,
1805,872827132229103616,2017-06-08 14:46:19,[],"RT @CEAA_ACEE: Happy #EnviroWeek, Canada! Did you know that we offer funding to assist participation in environmental assessments? Learn mo…",RT Happy EnviroWeek Canada know offer funding assist participation environmental assessments Learn,['#EnviroWeek'],13,0,13,Economical,en,1.0,Positive,environmentca_tweeter,['funding']
1806,877954390031704064,2017-06-22 18:20:12,[],RT @NRCan: Accelerating #CleanTech development is key to sustainable economic growth &amp; supports 🇨🇦’s transition to a #LowCarbon economy #Ge…,RT NRCan Accelerating CleanTech development key sustainable economic growth amp supports transition LowCarbon economy,"['#CleanTech', '#LowCarbon', '#Ge']",13,0,13,Environmental,en,0.1,Neutral,environmentca_tweeter,"['sustainable', 'carbon', 'or', 'clean']"
1807,883019468271693824,2017-07-06 17:47:01,['https://t.co/EvHg5Fa2xn\xe2\x80\xa6'],RT @HealthyCdns: #WestNileVirus can be a serious illness usually spread by mosquitoes. Get tips to prevent it here: https://t.co/EvHg5Fa2xn…,RT HealthyCdns WestNileVirus serious illness usually spread mosquitoes Get tips prevent https co,['#WestNileVirus'],13,0,13,Social,en,-0.29166666666666663,Neutral,environmentca_tweeter,['health']
1808,941063876455649281,2017-12-13 21:54:46,"['https://t.co/o0COKVHVUg', 'https://t.co/sOvE\xe2\x80\xa6']",RT @BirdStudiesCan: The 2017-18 #ChristmasBirdCount season starts Dec. 14! Find a count near you: https://t.co/o0COKVHVUg https://t.co/sOvE…,RT BirdStudiesCan 2017 18 ChristmasBirdCount season starts Dec 14 Find count near https co o0COKVHVUg https co,['#ChristmasBirdCount'],13,0,13,Environmental,en,0.1,Neutral,environmentca_tweeter,['bird']
1809,875086515289935873,2017-06-14 20:24:18,['https://t.co/0jN8JvapLE'],Our #WorldEnvironmentDay video contest was a success! The winners had a great time at #WEDCan events. Watch: https://t.co/0jN8JvapLE,WorldEnvironmentDay video contest success winners great time WEDCan events Watch https co 0jN8JvapLE,"['#WorldEnvironmentDay', '#WEDCan']",6,7,13,Environmental,en,0.5875,Positive,environmentca_tweeter,['or']
1810,917847952995078146,2017-10-10 20:22:59,['https://t.co/iEbaSAHqfy'],RT @NRCan: TOMORROW! The #GenEnergy forum is taking place in #Winnipeg. Find out how you can still participate: https://t.co/iEbaSAHqfy htt…,RT NRCan TOMORROW GenEnergy forum taking place Winnipeg Find still participate https co iEbaSAHqfy,"['#GenEnergy', '#Winnipeg']",13,0,13,Economical,en,0.0,Neutral,environmentca_tweeter,['energy']
1811,913471118022991872,2017-09-28 18:31:00,['https://t.co/5VGIw3Ickj'],👌 https://t.co/5VGIw3Ickj,https co 5VGIw3Ickj,[],6,7,13,unknown,en,0.0,Neutral,environmentca_tweeter,
1812,868081343791595520,2017-05-26 12:28:15,['https://t.co/FJ2\xe2\x80\xa6'],RT @Transport_gc: Large @CCG_GCC ships are getting new towing kits allowing swift action to be taken when incidents happen https://t.co/FJ2…,RT Large ships getting new towing kits allowing swift action taken incidents happen https co,[],13,0,13,unknown,en,0.15021645021645022,Neutral,environmentca_tweeter,
1813,939641910435643393,2017-12-09 23:44:23,[],RT @ec_minister: Minister McKenna took part in the first Ministerial dialogue on #environment with her counterpart Minister Li. @CanadaChin…,RT Minister McKenna took part first Ministerial dialogue environment counterpart Minister Li,['#environment'],13,0,13,Economical,en,0.25,Neutral,environmentca_tweeter,['minister']
1814,890897348389457921,2017-07-28 11:30:54,['https://t.co/LuaRKNcAuZ'],RT @NewsroomGC: #GoC releases proposed Federal Action Plan on boreal #caribou. https://t.co/LuaRKNcAuZ,RT NewsroomGC GoC releases proposed Federal Action Plan boreal caribou https co LuaRKNcAuZ,"['#GoC', '#caribou']",13,0,13,Social,en,0.1,Neutral,environmentca_tweeter,['federal']
1815,906246094023163909,2017-09-08 20:01:20,"['https://t.co/oYdLhTDXnJ', 'https://t.co/CKptb5PZji']",Hunting season is here! #Hunters get your 2017 #MigratoryBirds permit online! https://t.co/oYdLhTDXnJ https://t.co/CKptb5PZji,Hunting season Hunters get 2017 MigratoryBirds permit online https co oYdLhTDXnJ https co CKptb5PZji,"['#Hunters', '#MigratoryBirds']",8,5,13,Environmental,en,0.0,Neutral,environmentca_tweeter,"['bird', 'or']"
1816,890294663319617537,2017-07-26 19:36:03,[],RT @Transport_gc: #OceansProtectionPlan: Increasing participation of women and Indigenous peoples in marine safety and security on #OurCoas…,RT OceansProtectionPlan Increasing participation women Indigenous peoples marine safety security,"['#OceansProtectionPlan', '#OurCoas']",13,0,13,Social,en,0.0,Neutral,environmentca_tweeter,"['indigenous', 'safe', 'women']"
1817,900053143710552065,2017-08-22 17:52:46,"['https://t.co/Ep3lhf1NNA', 'https://t.co/sPWIQ1dL\xe2\x80\xa6']",RT @Safety_Canada: Want to know if there is a #Wildfire is near you? Check out @NRCan ’s map: https://t.co/Ep3lhf1NNA https://t.co/sPWIQ1dL…,RT Want know Wildfire near Check NRCan map https co Ep3lhf1NNA https co,['#Wildfire'],13,0,13,unknown,en,0.1,Neutral,environmentca_tweeter,
1818,900053578907353088,2017-08-22 17:54:30,"['https://t.co/Y6fsMBPpgY', 'https://t.co/dUN569\xe2\x80\xa6']","RT @NRCan: How does climate change matter to you? Help us define our energy future! 
https://t.co/Y6fsMBPpgY #GenEnergy https://t.co/dUN569…",RT NRCan climate change matter Help us define energy future https co Y6fsMBPpgY GenEnergy https co,['#GenEnergy'],13,0,13,Social,en,0.0,Neutral,environmentca_tweeter,"['future', 'futur', 'change']"
1819,933713107263860739,2017-11-23 15:05:26,['https://t.co/HS25jkZgYV'],#DYK #StLawrence links the Atlantic ocean and the #GreatLakes? https://t.co/HS25jkZgYV,DYK StLawrence links Atlantic ocean GreatLakes https co HS25jkZgYV,"['#DYK', '#StLawrence', '#GreatLakes']",5,8,13,Environmental,en,0.0,Neutral,environmentca_tweeter,['lakes']
1820,923979948183965696,2017-10-27 18:29:21,['https://t.co/JgG4ame2L5'],RT @CWF_FCF: Check out our list of common myths and see if it changes your mind about #bats » https://t.co/JgG4ame2L5 🦇 #HelpTheBats #BatWe…,RT Check list common myths see changes mind bats https co JgG4ame2L5 HelpTheBats,"['#bats', '#HelpTheBats', '#BatWe']",13,0,13,Social,en,-0.3,Neutral,environmentca_tweeter,['change']
1821,891007446151557120,2017-07-28 18:48:23,"['https://t.co/t2fepjw2fl', 'https://t.co/63yZ40p0YE']",RT @NRCan: Interested in attending the #GenEnergy forum in Oct? Details at https://t.co/t2fepjw2fl https://t.co/63yZ40p0YE,RT NRCan Interested attending GenEnergy forum Oct Details https co t2fepjw2fl https co 63yZ40p0YE,['#GenEnergy'],13,0,13,Economical,en,0.25,Neutral,environmentca_tweeter,['energy']
1822,900394883491532800,2017-08-23 16:30:43,"['https://t.co/qrDKzrRbRG', 'https://t.co/OTufuztPJ']",#DYK Atlantic Canada #Shorebird Survey volunteers monitor over 100 sites each year? Get involved! https://t.co/qrDKzrRbRG https://t.co/OTufuztPJd,DYK Atlantic Canada Shorebird Survey volunteers monitor 100 sites year Get involved https co qrDKzrRbRG https co OTufuztPJd,"['#DYK', '#Shorebird']",7,6,13,Environmental,en,0.0,Neutral,environmentca_tweeter,"['bird', 'or']"
1823,913415631285964806,2017-09-28 14:50:31,"['https://t.co/c8qrLMjCr', 'https://t.co/cRLcmkt065']",RT @DFO_MPO: Marine refuges are just one more way we’re putting #oceanconservation first 🌊 https://t.co/c8qrLMjCrU https://t.co/cRLcmkt065,RT Marine refuges one way putting oceanconservation first https co c8qrLMjCrU https co cRLcmkt065,['#oceanconservation'],13,0,13,Environmental,en,0.375,Positive,environmentca_tweeter,"['conservation', 'marine']"
1824,889491671464919043,2017-07-24 14:25:15,"['https://t.co/x0yq4q3gll', 'https://t.co/qnQN0lQdgQ']",#SaltSpringIsland Conservancy protects land for #SpeciesAtRisk as part of the Habitat Stewardship Program! https://t.co/x0yq4q3gll https://t.co/qnQN0lQdgQ,SaltSpringIsland Conservancy protects land SpeciesAtRisk part Habitat Stewardship Program https co x0yq4q3gll https co qnQN0lQdgQ,"['#SaltSpringIsland', '#SpeciesAtRisk']",5,8,13,Environmental,en,0.0,Neutral,environmentca_tweeter,['species']
1825,870364350346919936,2017-06-01 19:40:06,['https://t.co/TwzDhX59tT'],"5/7 ""On #WorldEnvironmentDay, I’ll be on the lake with my dad."" https://t.co/TwzDhX59tT",WorldEnvironmentDay lake dad https co TwzDhX59tT,['#WorldEnvironmentDay'],4,9,13,Environmental,en,0.0,Neutral,environmentca_tweeter,"['or', 'lake ']"
1826,888488386746400768,2017-07-21 19:58:33,[],"RT @ParksCanada: If it’s a river, ocean or cement pond we want to see your favourite Canadian swimming hole! Take a pic, share it and tag #…",RT ParksCanada river ocean cement pond want see favourite Canadian swimming hole Take pic share tag,['#'],13,0,13,Environmental,en,0.0,Neutral,environmentca_tweeter,['park']
1827,865930275234209793,2017-05-20 14:00:40,[],1/2 Have you heard? The deadline for the Great Canadian Video Contest for #WorldEnvironmentDay has been extended to May 26.,heard deadline Great Canadian Video Contest WorldEnvironmentDay extended May 26,['#WorldEnvironmentDay'],9,4,13,Environmental,en,0.8,Positive,environmentca_tweeter,['or']
1828,871782807697334272,2017-06-05 17:36:32,['https://t.co/8uW86MPAjh'],RT @OpenGovCan: Today is #WorldEnvironmentDay! @environmentca launched a portal to share their science preprints: https://t.co/8uW86MPAjh #…,RT OpenGovCan Today WorldEnvironmentDay environmentca launched portal share science preprints https co 8uW86MPAjh,"['#WorldEnvironmentDay', '#']",13,0,13,Environmental,en,0.0,Neutral,environmentca_tweeter,['or']
1829,888450889777860608,2017-07-21 17:29:33,['https://t.co/mFSSzIb7V5\xe2\x80\xa6'],RT @Safety_Canada: #DYK you should keep a good sprinkler in an accessible location to #GetPrepared for a #wildfire? https://t.co/mFSSzIb7V5…,RT DYK keep good sprinkler accessible location GetPrepared wildfire https co,"['#DYK', '#GetPrepared', '#wildfire']",13,0,13,unknown,en,0.5375,Positive,environmentca_tweeter,
1830,910220799109410823,2017-09-19 19:15:24,['https://t.co/pibrxddVY'],We will continue to work with businesses and innovators to advance their contribution to #ClimateAction. https://t.co/pibrxddVY9,continue work businesses innovators advance contribution ClimateAction https co pibrxddVY9,['#ClimateAction'],4,9,13,Environmental,en,0.0,Neutral,environmentca_tweeter,"['climate', 'or', 'climat']"
