post_id,owner,created_at,id,text_cleaned,hashtags,urls,text_filtered_comment,text_tokenized_comment,text_stemmed_comment,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type,text_original_comment,text_sentiment_original_scores,text_sentiment_original_scores_type,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,owner_username,owner_id,video_url,text_filtered_post,text_tokenized_post,text_stemmed_post,text_original_post,category
2017-02-10_09-43-02,"{""username"":""smithkiera9"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11849071_1158236187526129_948355773_a.jpg"",""id"":""49024733""}",1486762517,1.79E+16,Neat! I didn't know nrcan was doing this!,[],[],Neat know nrcan,"['Neat', 'know', 'nrcan']","[u'neat', u'know', u'nrcan']",Seat know can,0,0,Neutral,Neutral,Neat! I didn't know nrcan was doing this!,0,Neutral,34,1.45E+18,"As a wildland fire researcher, Lynn Johnson is used to feeling the heat! Forest fires are a beneficial ecosystem process, but Lynn’s research helps to predict and manage forest fires that might threaten human lives and infrastructure – DK",https://instagram.fyvr3-1.fna.fbcdn.net/vp/34c785c7fbbf7d947ce82948996b8f92/5AE04443/t51.2885-15/e35/16465269_414306685578891_7008695425100152832_n.jpg,BQVwHWgBUYa,1,GraphImage,"[""womeninscience""]",[],2017-02-10T09:43:02,[],FALSE,naturalresourcescanada,4211313612,,wildland fire researcher Lynn Johnson used feeling heat Forest fires beneficial ecosystem process research helps predict manage forest fires might threaten human lives infrastructure DK WomenInScience,"['wildland', 'fire', 'researcher', 'Lynn', 'Johnson', 'used', 'feeling', 'heat', 'Forest', 'fires', 'beneficial', 'ecosystem', 'process', 'research', 'helps', 'predict', 'manage', 'forest', 'fires', 'might', 'threaten', 'human', 'lives', 'infrastructure', 'DK', 'WomenInScience']","[u'wildland', u'fire', u'research', u'lynn', u'johnson', u'use', u'feel', u'heat', u'forest', u'fire', u'benefici', u'ecosystem', u'process', u'research', u'help', u'predict', u'manag', u'forest', u'fire', u'might', u'threaten', u'human', u'live', u'infrastructur', 'dk', u'womeninsci']","As a wildland fire researcher, Lynn Johnson is used to feeling the heat! Forest fires are a beneficial ecosystem process, but Lynn’s research helps to predict and manage forest fires that might threaten human lives and infrastructure – DK #WomenInScience",Economical
2017-02-10_10-09-45,"{""username"":""michaeljacino"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/1889245_795970817182123_1835999686_a.jpg"",""id"":""551923876""}",1486808562,1.78E+16,DK - w the incredible images you have shown you need to add to your social media arsenal! Well done!,['#instagram'],[],DK incredible images shown need add social media arsenal Well done,"['DK', 'incredible', 'images', 'shown', 'need', 'add', 'social', 'media', 'arsenal', 'Well', 'done']","['dk', u'incred', u'imag', u'shown', u'need', u'add', u'social', u'media', u'arsenal', u'well', u'done']",of incredible images shown need add social media arsenal Well done,0.466666667,0.466666667,Positive,Positive,DK - w the incredible images you have shown you need to add #instagram to your social media arsenal! Well done!,0.476041667,Positive,20,1.45E+18,"That’s all for me here! Thx for following! If you want to see more from me, follow my personal Twitter account, at DLEKirkwood – DK",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a2517f77c14bd90489222543547111f2/5AF82546/t51.2885-15/e35/16465414_1106246189503159_2464134634498162688_n.jpg,BQVzLDOhnpn,3,GraphImage,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",[],2017-02-10T10:09:45,[],FALSE,naturalresourcescanada,4211313612,,Thx following want see follow personal Twitter account DLEKirkwood DK WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"['Thx', 'following', 'want', 'see', 'follow', 'personal', 'Twitter', 'account', 'DLEKirkwood', 'DK', 'WomenInScience', 'NRCanSci', 'STEMGirls', 'WomenInTech', 'GirlsLoveScience']","[u'thx', u'follow', u'want', u'see', u'follow', u'person', u'twitter', u'account', u'dlekirkwood', 'dk', u'womeninsci', u'nrcansci', u'stemgirl', u'womenintech', u'girlslovesci']","That’s all for me here! Thx for following! If you want to see more from me, follow my personal Twitter account, at DLEKirkwood – DK\n#WomenInScience #NRCanSci #STEMGirls #WomenInTech #GirlsLoveScience",Social
2017-02-10_10-09-45,"{""username"":""arseguin"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15276694_787472344724595_6068061028514529280_a.jpg"",""id"":""404674113""}",1486782681,1.78E+16,Beautiful picture! Love for nature,[],[],Beautiful picture Love nature,"['Beautiful', 'picture', 'Love', 'nature']","[u'beauti', u'pictur', u'love', u'natur']",Beautiful picture Love nature,0.675,0.675,Positive,Positive,Beautiful picture! Love for nature ❤,0.75,Positive,20,1.45E+18,"That’s all for me here! Thx for following! If you want to see more from me, follow my personal Twitter account, at DLEKirkwood – DK",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a2517f77c14bd90489222543547111f2/5AF82546/t51.2885-15/e35/16465414_1106246189503159_2464134634498162688_n.jpg,BQVzLDOhnpn,3,GraphImage,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",[],2017-02-10T10:09:45,[],FALSE,naturalresourcescanada,4211313612,,Thx following want see follow personal Twitter account DLEKirkwood DK WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"['Thx', 'following', 'want', 'see', 'follow', 'personal', 'Twitter', 'account', 'DLEKirkwood', 'DK', 'WomenInScience', 'NRCanSci', 'STEMGirls', 'WomenInTech', 'GirlsLoveScience']","[u'thx', u'follow', u'want', u'see', u'follow', u'person', u'twitter', u'account', u'dlekirkwood', 'dk', u'womeninsci', u'nrcansci', u'stemgirl', u'womenintech', u'girlslovesci']","That’s all for me here! Thx for following! If you want to see more from me, follow my personal Twitter account, at DLEKirkwood – DK\n#WomenInScience #NRCanSci #STEMGirls #WomenInTech #GirlsLoveScience",Social
2017-02-10_10-09-45,"{""username"":""smithkiera9"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11849071_1158236187526129_948355773_a.jpg"",""id"":""49024733""}",1486762304,1.78E+16,Your posts today were my highlight! Love seeing female scientists out in the world!,[],[],posts today highlight Love seeing female scientists world,"['posts', 'today', 'highlight', 'Love', 'seeing', 'female', 'scientists', 'world']","[u'post', u'today', u'highlight', u'love', u'see', u'femal', u'scientist', u'world']",posts today highlight Love seeing female scientists world,0.25,0.25,Neutral,Neutral,Your posts today were my highlight! Love seeing female scientists out in the world!,0.25,Neutral,20,1.45E+18,"That’s all for me here! Thx for following! If you want to see more from me, follow my personal Twitter account, at DLEKirkwood – DK",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a2517f77c14bd90489222543547111f2/5AF82546/t51.2885-15/e35/16465414_1106246189503159_2464134634498162688_n.jpg,BQVzLDOhnpn,3,GraphImage,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",[],2017-02-10T10:09:45,[],FALSE,naturalresourcescanada,4211313612,,Thx following want see follow personal Twitter account DLEKirkwood DK WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"['Thx', 'following', 'want', 'see', 'follow', 'personal', 'Twitter', 'account', 'DLEKirkwood', 'DK', 'WomenInScience', 'NRCanSci', 'STEMGirls', 'WomenInTech', 'GirlsLoveScience']","[u'thx', u'follow', u'want', u'see', u'follow', u'person', u'twitter', u'account', u'dlekirkwood', 'dk', u'womeninsci', u'nrcansci', u'stemgirl', u'womenintech', u'girlslovesci']","That’s all for me here! Thx for following! If you want to see more from me, follow my personal Twitter account, at DLEKirkwood – DK\n#WomenInScience #NRCanSci #STEMGirls #WomenInTech #GirlsLoveScience",Social
2017-02-11_06-18-26,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1486828539,1.78E+16,🤛,[],[],,[],[],,0,0,Neutral,Neutral,🤛🏼,0,Neutral,31,1.45E+18,It’s International Day of Women and Girls in Science! Join us in celebrating as we profile some of NRCan’s own women in science!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/68ae203215ecec35cd2a00a0cd589807/5AF56DD7/t51.2885-15/e35/16464705_1530212170352172_7772408921783795712_n.jpg,BQX9fszhOvO,1,GraphImage,"[""internationalwomensday"",""womeninscience"",""nrcansci"",""iwd"",""stemgirls"",""girlslovescience""]",[],2017-02-11T06:18:26,[],FALSE,naturalresourcescanada,4211313612,,International Day Women Girls Science Join us celebrating InternationalWomensDay profile women science WomenInScience NRCanSci IWD STEMGirls GirlsLoveScience,"['International', 'Day', 'Women', 'Girls', 'Science', 'Join', 'us', 'celebrating', 'InternationalWomensDay', 'profile', 'women', 'science', 'WomenInScience', 'NRCanSci', 'IWD', 'STEMGirls', 'GirlsLoveScience']","[u'intern', u'day', u'women', u'girl', u'scienc', u'join', 'us', u'celebr', u'internationalwomensday', u'profil', u'women', u'scienc', u'womeninsci', u'nrcansci', u'iwd', u'stemgirl', u'girlslovesci']",It’s International Day of Women and Girls in Science! Join us in celebrating #InternationalWomensDay as we profile some of NRCan’s own women in science!\n#WomenInScience #NRCanSci #IWD #STEMGirls #GirlsLoveScience,Social
2017-02-16_11-05-26,"{""username"":""levi_hildebrand"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17332395_1899188430368194_421627048138637312_a.jpg"",""id"":""242672073""}",1488917269,1.79E+16,Oh dang!,[],[],Oh dang,"['Oh', 'dang']","['oh', u'dang']",Oh sang,0,0,Neutral,Neutral,Oh dang!,0,Neutral,8,1.45E+18,"Canada’s Minister of Natural Resources, the Honourable Jim Carr, speaks on the modernization of the forest products industry at the PaperWeek Canada conference in Montreal on Wednesday, February , . PaperWeek Canada is an annual conference and tradeshow bringing together Canada’s pulp and paper industry leaders. 🇨🇦",https://instagram.fyvr3-1.fna.fbcdn.net/vp/eea770381114e491f070565f2df4a8dd/5ADDE9FB/t51.2885-15/e35/16789505_1165843643513962_5417276270880751616_n.jpg,BQlWUEFg5xs,1,GraphImage,"[""naturalresources"",""modernization"",""forest"",""paperweekcanada"",""paper"",""pulp"",""industry"",""montreal"",""innovation""]",[],2017-02-16T11:05:26,[],FALSE,naturalresourcescanada,4211313612,,Minister Natural Resources Honourable Jim Carr speaks modernization forest products industry 2017 PaperWeek Canada conference Montreal Wednesday February 15 2017 PaperWeek Canada annual conference tradeshow bringing together pulp paper industry leaders naturalresources modernization forest paperweekcanada paper pulp industry Montreal Innovation,"['Minister', 'Natural', 'Resources', 'Honourable', 'Jim', 'Carr', 'speaks', 'modernization', 'forest', 'products', 'industry', '2017', 'PaperWeek', 'Canada', 'conference', 'Montreal', 'Wednesday', 'February', '15', '2017', 'PaperWeek', 'Canada', 'annual', 'conference', 'tradeshow', 'bringing', 'together', 'pulp', 'paper', 'industry', 'leaders', 'naturalresources', 'modernization', 'forest', 'paperweekcanada', 'paper', 'pulp', 'industry', 'Montreal', 'Innovation']","[u'minist', u'natur', u'resourc', u'honour', u'jim', u'carr', u'speak', u'modern', u'forest', u'product', u'industri', u'2017', u'paperweek', u'canada', u'confer', u'montreal', u'wednesday', u'februari', '15', u'2017', u'paperweek', u'canada', u'annual', u'confer', u'tradeshow', u'bring', u'togeth', u'pulp', u'paper', u'industri', u'leader', u'naturalresourc', u'modern', u'forest', u'paperweekcanada', u'paper', u'pulp', u'industri', u'montreal', u'innov']","Canada’s Minister of Natural Resources, the Honourable Jim Carr, speaks on the modernization of the forest products industry at the 2017 PaperWeek Canada conference in Montreal on Wednesday, February 15, 2017. PaperWeek Canada is an annual conference and tradeshow bringing together Canada’s pulp and paper industry leaders. #naturalresources #modernization #forest #paperweekcanada #paper #pulp #industry #Montreal #Innovation 🌲🇨🇦",Economical
2017-03-03_05-51-28,"{""username"":""katemcgregor123"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13166844_243326592690227_1895002485_a.jpg"",""id"":""3249625766""}",1488553953,1.79E+16,I love these profiles NRCAN is posting of women scientists and their work. What a great way to highlight the importance of their research.,[],[],love profiles NRCAN posting women scientists work great way highlight importance research,"['love', 'profiles', 'NRCAN', 'posting', 'women', 'scientists', 'work', 'great', 'way', 'highlight', 'importance', 'research']","[u'love', u'profil', u'nrcan', u'post', u'women', u'scientist', u'work', u'great', u'way', u'highlight', u'import', u'research']",love profile NRCAN posting women scientists work great way highlight importance research,0.65,0.65,Positive,Positive,I love these profiles NRCAN is posting of women scientists and their work. What a great way to highlight the importance of their research.,0.65,Positive,7,1.46E+18,Scientist Dr. Amanda Roe conducts research on population genetics and genomics of invasive and domestic forest insect pests. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/05a94bd12aaba53dce31ecc5698e7fa1/5AE7D2DF/t51.2885-15/e35/16908520_1792093104445913_2335576728501485568_n.jpg,BRLaTtuAohS,1,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-03T05:51:28,[],FALSE,naturalresourcescanada,4211313612,,Scientist Dr Amanda Roe conducts research population genetics genomics invasive domestic forest insect pests WomenInScience STEMGirls GirlsLoveScience NRCanSci,"['Scientist', 'Dr', 'Amanda', 'Roe', 'conducts', 'research', 'population', 'genetics', 'genomics', 'invasive', 'domestic', 'forest', 'insect', 'pests', 'WomenInScience', 'STEMGirls', 'GirlsLoveScience', 'NRCanSci']","[u'scientist', 'dr', u'amanda', u'roe', u'conduct', u'research', u'popul', u'genet', u'genom', u'invas', u'domest', u'forest', u'insect', u'pest', u'womeninsci', u'stemgirl', u'girlslovesci', u'nrcansci']",Scientist Dr. Amanda Roe conducts research on population genetics and genomics of invasive and domestic forest insect pests. \n#WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci,Social
2017-03-07_14-02-22,"{""username"":""arseguin"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15276694_787472344724595_6068061028514529280_a.jpg"",""id"":""404674113""}",1488926523,1.79E+16,Beautiful picture Amazing work,[],[],Beautiful picture Amazing work,"['Beautiful', 'picture', 'Amazing', 'work']","[u'beauti', u'pictur', u'amaz', u'work']",Beautiful picture Amazing work,0.725,0.725,Positive,Positive,Beautiful picture ❤ Amazing work 👏,0.725,Positive,25,1.47E+18,"NRCan Scientist Lisa Nykolaishen uses GPS to measure crustal motions caused by tectonic processes that generate earthquakes near Haida Gwaii, B.C.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/fbbe206f8b76610884b6e011efa1b652/5ADDC9BC/t51.2885-15/e35/17076873_1272821826135070_8347466203328937984_n.jpg,BRWlqqMg0Dc,1,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-07T14:02:22,[],FALSE,naturalresourcescanada,4211313612,,NRCan Scientist Lisa Nykolaishen uses GPS measure crustal motions caused tectonic processes generate earthquakes Haida Gwaii WomenInScience STEMGirls GirlsLoveScience NRCanSci,"['NRCan', 'Scientist', 'Lisa', 'Nykolaishen', 'uses', 'GPS', 'measure', 'crustal', 'motions', 'caused', 'tectonic', 'processes', 'generate', 'earthquakes', 'Haida', 'Gwaii', 'WomenInScience', 'STEMGirls', 'GirlsLoveScience', 'NRCanSci']","[u'nrcan', u'scientist', u'lisa', u'nykolaishen', u'use', u'gps', u'measur', u'crustal', u'motion', u'caus', u'tecton', u'process', u'generat', u'earthquak', u'haida', u'gwaii', u'womeninsci', u'stemgirl', u'girlslovesci', u'nrcansci']","NRCan Scientist Lisa Nykolaishen uses GPS to measure crustal motions caused by tectonic processes that generate earthquakes near Haida Gwaii, B.C.\n\n#WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci",Social
2017-03-21_07-46-45,"{""username"":""deluxedrycleaners"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17596629_775490322611168_3109153278277976064_a.jpg"",""id"":""1793315141""}",1490108470,1.79E+16,,[],[],,['nan'],[u'nan'],,0,0,Neutral,Neutral,🍁🌲,0,Neutral,18,1.48E+18,"Forests are a dominant feature of Canada’s landscape and are central to its economy. Forests enrich the lives of all Canadians, offer a place of sanctuary and recreation and are fundamental to the cultural and spiritual values of Indigenous peoples. Forests provide habitat for wildlife, moderate climate and filter air and water. On International Day of Forests, March , take a moment to Celebrate Canada’s forests. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/553b7c53fd43eb469e5353e3813c7863/5AF667D3/t51.2885-15/e35/17332913_654040091466418_2632375396904992768_n.jpg,BR528R5gHJy,1,GraphImage,"[""intforestday"",""cdnforests"",""wildlife"",""forest""]",[],2017-03-21T07:46:45,[],FALSE,naturalresourcescanada,4211313612,,Forests dominant feature landscape central economy Forests enrich lives Canadians offer place sanctuary recreation fundamental cultural spiritual values Indigenous peoples Forests provide habitat wildlife moderate climate filter air water nOn International Day Forests March 21 take moment Celebrate forests IntForestDay CDNForests Wildlife Forest,"['Forests', 'dominant', 'feature', 'landscape', 'central', 'economy', 'Forests', 'enrich', 'lives', 'Canadians', 'offer', 'place', 'sanctuary', 'recreation', 'fundamental', 'cultural', 'spiritual', 'values', 'Indigenous', 'peoples', 'Forests', 'provide', 'habitat', 'wildlife', 'moderate', 'climate', 'filter', 'air', 'water', 'nOn', 'International', 'Day', 'Forests', 'March', '21', 'take', 'moment', 'Celebrate', 'forests', 'IntForestDay', 'CDNForests', 'Wildlife', 'Forest']","[u'forest', u'domin', u'featur', u'landscap', u'central', u'economi', u'forest', u'enrich', u'live', u'canadian', u'offer', u'place', u'sanctuari', u'recreat', u'fundament', u'cultur', u'spiritu', u'valu', u'indigen', u'peopl', u'forest', u'provid', u'habitat', u'wildlif', u'moder', u'climat', u'filter', u'air', u'water', u'non', u'intern', u'day', u'forest', u'march', '21', u'take', u'moment', u'celebr', u'forest', u'intforestday', u'cdnforest', u'wildlif', u'forest']","Forests are a dominant feature of Canada’s landscape and are central to its economy. Forests enrich the lives of all Canadians, offer a place of sanctuary and recreation and are fundamental to the cultural and spiritual values of Indigenous peoples. Forests provide habitat for wildlife, moderate climate and filter air and water. \nOn International Day of Forests, March 21, take a moment to Celebrate Canada’s forests. \n#IntForestDay #CDNForests #Wildlife #Forest",Environmental
2017-05-13_07-38-56,"{""username"":""ottawatourism"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10890962_818500521540831_190046357_a.jpg"",""id"":""263424111""}",1494700946,1.79E+16,Looks like a fun event!,[],[],Looks like fun event,"['Looks', 'like', 'fun', 'event']","[u'look', u'like', u'fun', u'event']",Looks like fun event,0.3,0.3,Neutral,Neutral,Looks like a fun event!,0.375,Positive,16,1.51E+18,Elore with NRCat today at Booth St. from am–4 pm for some innovation & discovery fun!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/842740c06b47a0fb2b58aaf0c5347c35/5AE6616B/t51.2885-15/e35/18381797_404720333260978_5433764306732711936_n.jpg,BUCULdDAyDW,1,GraphImage,"[""funfest"",""odysci""]",[],2017-05-13T07:38:56,"[""ottawatourism""]",FALSE,naturalresourcescanada,4211313612,,Explore Funfest NRCat today 588 Booth St 10 pm innovation discovery fun OdySci ottawatourism,"['Explore', 'Funfest', 'NRCat', 'today', '588', 'Booth', 'St', '10', 'pm', 'innovation', 'discovery', 'fun', 'OdySci', 'ottawatourism']","[u'explor', u'funfest', u'nrcat', u'today', u'588', u'booth', 'st', '10', 'pm', u'innov', u'discoveri', u'fun', u'odysci', u'ottawatour']",Explore #Funfest with NRCat today at 588 Booth St. from 10 am–4 pm for some innovation & discovery fun! #OdySci @ottawatourism,Economical
2017-05-13_09-16-36,"{""username"":""beverleyjz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11856728_965306353535922_1351176537_a.jpg"",""id"":""284606289""}",1494697788,1.79E+16,,[],[],,['nan'],[u'nan'],,0,0,Neutral,Neutral,@fieldberry,0,Neutral,19,1.51E+18,NRCat shared his view on his future at . Join him in the conversation,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3d740dd8669ff4b3d9feedc475bb0fb4/5AE71799/t51.2885-15/e35/18443787_125305548036227_7800738289845010432_n.jpg,BUCfWuygEWy,1,GraphImage,"[""energy"",""funfest"",""genenergy"",""odysci""]",[],2017-05-13T09:16:36,[],FALSE,naturalresourcescanada,4211313612,,NRCat shared view energy future FunFest Join conversation GenEnergy OdySci www generationenergy ca,"['NRCat', 'shared', 'view', 'energy', 'future', 'FunFest', 'Join', 'conversation', 'GenEnergy', 'OdySci', 'www', 'generationenergy', 'ca']","[u'nrcat', u'share', u'view', u'energi', u'futur', u'funfest', u'join', u'convers', u'genenergi', u'odysci', u'www', u'generationenergi', 'ca']",NRCat shared his view on his #energy future at #FunFest. Join him in the conversation #GenEnergy #OdySci www.generationenergy.ca,Social
2017-06-05_11-50-31,"{""username"":""kbkonline"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23734332_167344277190185_1812472423635746816_n.jpg"",""id"":""2129522821""}",1496752171,1.79E+16,,[],[],,['nan'],[u'nan'],,0,0,Neutral,Neutral,👏👌,0,Neutral,29,1.53E+18,"Minister Carr and delegates meet with Vice Chairman of CNPC, Wang Dongjin",https://instagram.fyvr3-1.fna.fbcdn.net/vp/73eec99889853208743672890fe3de12/5AEECDAA/t51.2885-15/e35/18950284_1908119876121389_8241940519018561536_n.jpg,BU9_QN0AuX0,1,GraphImage,"[""partners"",""canadachina""]",[],2017-06-05T11:50:31,[],FALSE,naturalresourcescanada,4211313612,,Minister Carr delegates meet Vice Chairman CNPC Wang Dongjin partners CanadaChina,"['Minister', 'Carr', 'delegates', 'meet', 'Vice', 'Chairman', 'CNPC', 'Wang', 'Dongjin', 'partners', 'CanadaChina']","[u'minist', u'carr', u'deleg', u'meet', u'vice', u'chairman', u'cnpc', u'wang', u'dongjin', u'partner', u'canadachina']","Minister Carr and delegates meet with Vice Chairman of CNPC, Wang Dongjin #partners #CanadaChina",Environmental
2017-06-07_09-56-01,"{""username"":""cuttingedgesacha"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25008253_455187954877923_5192767094684385280_n.jpg"",""id"":""4587402646""}",1497377116,1.79E+16,,[],[],,['nan'],[u'nan'],,0,0,Neutral,Neutral,👍,0,Neutral,15,1.53E+18,"Min Carr discussed , use & storage with colleagues from US, Norway & China at IEA panel",https://instagram.fyvr3-1.fna.fbcdn.net/vp/1f35fddd2a41085fc8606207cc32e7cc/5ADDDDB0/t51.2885-15/e35/18888843_1931936963742650_8793882183497416704_n.jpg,BVC7vVYgrKv,1,GraphImage,"[""carboncapture"",""canadachina""]",[],2017-06-07T09:56:01,[],FALSE,naturalresourcescanada,4211313612,,Min Carr discussed CarbonCapture use storage colleagues US Norway China IEA panel CanadaChina,"['Min', 'Carr', 'discussed', 'CarbonCapture', 'use', 'storage', 'colleagues', 'US', 'Norway', 'China', 'IEA', 'panel', 'CanadaChina']","[u'min', u'carr', u'discuss', u'carboncaptur', u'use', u'storag', u'colleagu', 'us', u'norway', u'china', u'iea', u'panel', u'canadachina']","Min Carr discussed #CarbonCapture, use & storage with colleagues from US, Norway & China at IEA panel #CanadaChina",Environmental
2017-07-17_08-58-48,"{""username"":""rachelvanherpt"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071923_1777381692557075_2279301979635187712_n.jpg"",""id"":""445441989""}",1500349688,1.79E+16,as well,['#STEMWomen'],[],well,['well'],[u'well'],well,0,0,Neutral,Neutral,#STEMWomen as well 😄,0,Neutral,43,1.56E+18,"On July , , Victoria Tschirhart will be taking over our Instagram account to show us what it’s like to be a geophysicist doing summer fieldwork. She will be showing us everything from what her team is working on to how scientists travel while in remote locations. Stay tuned!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/569738ef53927ad38f103587b700dfa8/5AF74283/t51.2885-15/e35/20180953_1726082297687709_49820881899225088_n.jpg,BWp0_QGgr0D,1,GraphImage,"[""fieldwork"",""summerfieldwork"",""nrcansci"",""geoscience"",""stemgirls""]",[],2017-07-17T08:58:48,[],FALSE,naturalresourcescanada,4211313612,,July 19 2017 Victoria Tschirhart taking Instagram account show us like geophysicist summer fieldwork showing us everything team working scientists travel remote locations Stay tuned Fieldwork SummerFieldwork NRCanSci GeoScience STEMGirls,"['July', '19', '2017', 'Victoria', 'Tschirhart', 'taking', 'Instagram', 'account', 'show', 'us', 'like', 'geophysicist', 'summer', 'fieldwork', 'showing', 'us', 'everything', 'team', 'working', 'scientists', 'travel', 'remote', 'locations', 'Stay', 'tuned', 'Fieldwork', 'SummerFieldwork', 'NRCanSci', 'GeoScience', 'STEMGirls']","[u'juli', '19', u'2017', u'victoria', u'tschirhart', u'take', u'instagram', u'account', u'show', 'us', u'like', u'geophysicist', u'summer', u'fieldwork', u'show', 'us', u'everyth', u'team', u'work', u'scientist', u'travel', u'remot', u'locat', u'stay', u'tune', u'fieldwork', u'summerfieldwork', u'nrcansci', u'geoscienc', u'stemgirl']","On July 19, 2017, Victoria Tschirhart will be taking over our Instagram account to show us what it’s like to be a geophysicist doing summer fieldwork. She will be showing us everything from what her team is working on to how scientists travel while in remote locations. Stay tuned!\n\n#Fieldwork #SummerFieldwork #NRCanSci #GeoScience #STEMGirls",Environmental
2017-07-17_10-51-43,"{""username"":""mfarhan05"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21689497_143237032946460_967211297730985984_n.jpg"",""id"":""397126415""}",1500390000,1.79E+16,"Cek DM, thank you",[],[],Cek DM thank,"['Cek', 'DM', 'thank']","[u'cek', 'dm', u'thank']",He of thank,0,0,Neutral,Neutral,"Cek DM, thank you",0,Neutral,12,1.56E+18,"Climate change is one of the biggest challenges that Canada will face in the next years. Where do we begin? When it comes to defining Canada’s energy future, you can start by telling us your ideas at a part of setting the energy course for the next generation of Canadians!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/316f6191072e7605575b206e122ec7fb/5ADD9C73/t51.2885-15/e35/20181294_1406267616087563_3749026138920321024_n.jpg,BWqB6URAcqc,1,GraphImage,"[""genenergy""]",[],2017-07-17T10:51:43,[],FALSE,naturalresourcescanada,4211313612,,Climate change one biggest challenges Canada face next 150 years begin comes defining energy future start telling us ideas GenEnergy http www generationenergy ca part setting energy course next generation Canadians,"['Climate', 'change', 'one', 'biggest', 'challenges', 'Canada', 'face', 'next', '150', 'years', 'begin', 'comes', 'defining', 'energy', 'future', 'start', 'telling', 'us', 'ideas', 'GenEnergy', 'http', 'www', 'generationenergy', 'ca', 'part', 'setting', 'energy', 'course', 'next', 'generation', 'Canadians']","[u'climat', u'chang', u'one', u'biggest', u'challeng', u'canada', u'face', u'next', u'150', u'year', u'begin', u'come', u'defin', u'energi', u'futur', u'start', u'tell', 'us', u'idea', u'genenergi', u'http', u'www', u'generationenergi', 'ca', u'part', u'set', u'energi', u'cours', u'next', u'generat', u'canadian']","Climate change is one of the biggest challenges that Canada will face in the next 150 years. Where do we begin? When it comes to defining Canada’s energy future, you can start by telling us your ideas at #GenEnergy http://www.generationenergy.ca.Be a  part of setting the energy course for the next generation of Canadians!",Environmental
