owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
"{""username"":""ibogalito"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17077246_389833304712637_5006890638214430720_a.jpg"",""id"":""14770911""}",1498377698,1.79e+16,2017-06-23_13-28-08,Awesome,[],[],Awesome,['Awesome'],[u'awesom'],Awesome,1.0,1.0,Positive,Positive,AwesomeðŸ‘,0.0,neutral
"{""username"":""_fannie_leblanc_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20633785_1260266657435731_311233160132165632_a.jpg"",""id"":""188804273""}",1498327629,1.79e+16,2017-06-24_08-35-34,Nouvellement dÃ©mÃ©nagÃ©e en Nouvelle-Ã‰cosse depuis peu... J'aime tellement ma nouvelle province et ses beaux pagsages,[],[],Nouvellement en Nouvelle cosse depuis peu aime tellement nouvelle province et ses beaux pagsages,"['Nouvellement', 'en', 'Nouvelle', 'cosse', 'depuis', 'peu', 'aime', 'tellement', 'nouvelle', 'province', 'et', 'ses', 'beaux', 'pagsages']","[u'nouvel', 'en', u'nouvell', u'coss', u'depui', u'peu', u'aim', u'tellement', u'nouvell', u'provinc', 'et', u'ses', u'beaux', u'pagsag']",Nouvellement en Nouvelle copse depuis peu aime element nouvelle province et ses beaux passages,0.0,0.0,Neutral,Neutral,Nouvellement dÃ©mÃ©nagÃ©e en Nouvelle-Ã‰cosse depuis peu... J'aime tellement ma nouvelle province et ses beaux pagsages ðŸ˜ðŸ˜ðŸ˜,0.35250000000000004,positive
"{""username"":""redcouchtour"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14533705_147624985698119_207456463814131712_a.jpg"",""id"":""4029266877""}",1498508912,1.79e+16,2017-06-26_12-19-43,.canada A trÃ¨s bientÃ´t pour cÃ©lÃ©brer les ans du Canada avec le sofa rouge dans le parc du Gros-Morne,[],[],canada pour brer les ans du Canada avec le sofa rouge dans le parc du Gros Morne,"['canada', 'pour', 'brer', 'les', 'ans', 'du', 'Canada', 'avec', 'le', 'sofa', 'rouge', 'dans', 'le', 'parc', 'du', 'Gros', 'Morne']","[u'canada', u'pour', u'brer', u'les', u'an', 'du', u'canada', u'avec', 'le', u'sofa', u'roug', u'dan', 'le', u'parc', 'du', u'gros', u'morn']",canada pour bier les and du Canada avec le sofa rough dans le part du Gros Borne,0.0,-0.1,Neutral,Neutral,@parcs.canada A trÃ¨s bientÃ´t pour cÃ©lÃ©brer les 150 ans du Canada avec le sofa rouge dans le parc du Gros-Morne,0.01,positive
"{""username"":""suofei21"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12135191_1130693627019880_1449217552_a.jpg"",""id"":""230928942""}",1499523213,1.79e+16,2017-06-27_13-08-32,Wow c'est magique!,[],[],Wow magique,"['Wow', 'magique']","[u'wow', u'magiqu']",Now marque,0.1,0.0,Neutral,Neutral,Wow c'est magique!,0.875,positive
"{""username"":""jonaelbrosseau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016857_560909240908400_6224541496155045888_n.jpg"",""id"":""2347723428""}",1498617372,1.79e+16,2017-06-27_13-08-32,Wow ðŸ‡¨ðŸ‡¦,[],[],Wow,['Wow'],[u'wow'],Now,0.1,0.0,Neutral,Neutral,Wow ðŸ‘ŒðŸ½ðŸ‡¨ðŸ‡¦,0.0,neutral
"{""username"":""alvierajoseph"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19428670_842519442567442_536602979055173632_a.jpg"",""id"":""5655017224""}",1498597664,1.79e+16,2017-06-27_13-08-32,Pretty,[],[],Pretty,['Pretty'],[u'pretti'],Pretty,0.25,0.25,Neutral,Neutral,Pretty,0.0,neutral
"{""username"":""destination.inconnue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18947905_330342000731785_4251087444792836096_a.jpg"",""id"":""5566134422""}",1498966846,1.79e+16,2017-06-28_13-36-14,et moi y seront trÃ¨s bientÃ´t pendant notre road trip de semaines dans l'est canadien. Nous avons crÃ©Ã© un blog sur les road trips .inconnue et voulons inciter les canadiens Ã  voyager et dÃ©couvrir le pays. Avez vous des suggestions d'activitÃ©s dans le parc auxquels nous pouvons participer?,[],[],et moi seront pendant notre road trip de semaines dans est canadien Nous avons un blog sur les road trips inconnue et voulons inciter les canadiens voyager et couvrir le pays Avez vous des suggestions dans le parc auxquels nous pouvons participer,"['et', 'moi', 'seront', 'pendant', 'notre', 'road', 'trip', 'de', 'semaines', 'dans', 'est', 'canadien', 'Nous', 'avons', 'un', 'blog', 'sur', 'les', 'road', 'trips', 'inconnue', 'et', 'voulons', 'inciter', 'les', 'canadiens', 'voyager', 'et', 'couvrir', 'le', 'pays', 'Avez', 'vous', 'des', 'suggestions', 'dans', 'le', 'parc', 'auxquels', 'nous', 'pouvons', 'participer']","['et', u'moi', u'seront', u'pendant', u'notr', u'road', u'trip', 'de', u'semain', u'dan', u'est', u'canadien', u'nous', u'avon', 'un', u'blog', u'sur', u'les', u'road', u'trip', u'inconnu', 'et', u'voulon', u'incit', u'les', u'canadien', u'voyag', 'et', u'couvrir', 'le', u'pay', u'avez', u'vous', u'des', u'suggest', u'dan', 'le', u'parc', u'auxquel', u'nous', u'pouvon', u'particip']",et mon front peasant notre road trip de remained dans est canadian Vous among un blow sur les road trips inconnue et toulon incited les canadians voyage et courier le pays Avez vous des suggestions dans le part auxquels nous poisons participer,0.0,0.0,Neutral,Neutral,@amelieriel et moi y seront trÃ¨s bientÃ´t pendant notre road trip de 3 semaines dans l'est canadien. Nous avons crÃ©Ã© un blog sur les road trips @destination.inconnue  et voulons inciter les canadiens Ã  voyager et dÃ©couvrir le pays. Avez vous des sugg,0.0,neutral
"{""username"":""halsius"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26072382_145326602837173_3451803960971624448_n.jpg"",""id"":""1200099649""}",1498863192,1.79e+16,2017-06-29_13-45-11,Super ! continue,[],[],Super continue,"['Super', 'continue']","[u'super', u'continu']",Super continue,0.333333333,0.333333333,Positive,Positive,Super ! continue ðŸ˜ƒ,0.875,positive
"{""username"":""chris_fennell_travel_pics"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20905680_114193749297564_3732863811913252864_a.jpg"",""id"":""780229615""}",1498774659,1.79e+16,2017-06-29_13-45-11,Amazing post,[],[],Amazing post,"['Amazing', 'post']","[u'amaz', u'post']",Amazing post,0.6,0.6,Positive,Positive,Amazing post,0.0,neutral
"{""username"":""suofei21"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12135191_1130693627019880_1449217552_a.jpg"",""id"":""230928942""}",1499523422,1.79e+16,2017-06-30_13-02-33,.canada avec ou sans filtre c'est majestueux!,[],[],canada sans filtre majestueux,"['canada', 'sans', 'filtre', 'majestueux']","[u'canada', u'san', u'filtr', u'majestueux']",canada sans filter majestueux,0.0,0.0,Neutral,Neutral,@parcs.canada avec ou sans filtre c'est majestueux!,1.0,positive
"{""username"":""jonaelbrosseau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016857_560909240908400_6224541496155045888_n.jpg"",""id"":""2347723428""}",1498857505,1.79e+16,2017-06-30_13-02-33,WOW !,[],[],WOW,['WOW'],[u'wow'],WOW,0.1,0.1,Neutral,Neutral,WOW !,0.0,neutral
"{""username"":""destination.inconnue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18947905_330342000731785_4251087444792836096_a.jpg"",""id"":""5566134422""}",1499053600,1.79e+16,2017-07-02_18-05-20,C'est situÃ© oÃ¹ exactement? Nous aimons bien visiter les,['#phare'],[],est exactement Nous aimons bien visiter les,"['est', 'exactement', 'Nous', 'aimons', 'bien', 'visiter', 'les']","[u'est', u'exact', u'nous', u'aimon', u'bien', u'visit', u'les']",est excitement Vous among bien visitor les,0.0,0.0,Neutral,Neutral,C'est situÃ© oÃ¹ exactement? Nous aimons bien visiter les #phare,0.0,neutral
"{""username"":""sarahsiimon"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23164145_100962837342236_1562894077383409664_n.jpg"",""id"":""1695036507""}",1499046591,1.79e+16,2017-07-02_18-05-20,Incroyable,[],[],Incroyable,['Incroyable'],[u'incroy'],Incroyable,0.0,0.0,Neutral,Neutral,Incroyable ðŸ˜,0.6,positive
"{""username"":""nickbenaglio"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19424825_248640185620986_6894111401359441920_a.jpg"",""id"":""297797468""}",1499162456,1.79e+16,2017-07-03_17-42-11,Love your pics.,[],[],Love pics,"['Love', 'pics']","[u'love', u'pic']",Love pick,0.5,0.5,Positive,Positive,Love your pics.,0.0,neutral
"{""username"":""destination.inconnue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18947905_330342000731785_4251087444792836096_a.jpg"",""id"":""5566134422""}",1499385215,1.79e+16,2017-07-06_16-22-14,Nous y serons dÃ©finitivement lors de notre voyage qui dÃ©bute dans un peu plus d'une semaine. Vous pouvez suivre notre aventure au,[],['www.destinationinconnue.com'],Nous serons finitivement lors de notre voyage qui bute dans un peu plus une semaine Vous pouvez suivre notre aventure au,"['Nous', 'serons', 'finitivement', 'lors', 'de', 'notre', 'voyage', 'qui', 'bute', 'dans', 'un', 'peu', 'plus', 'une', 'semaine', 'Vous', 'pouvez', 'suivre', 'notre', 'aventure', 'au']","[u'nous', u'seron', u'finitiv', u'lor', 'de', u'notr', u'voyag', u'qui', u'bute', u'dan', 'un', u'peu', u'plus', u'une', u'semain', u'vous', u'pouvez', u'suivr', u'notr', u'aventur', 'au']",Vous serous finitivement loss de notre voyage qui bute dans un peu plus une remained Vous poured sure notre adventure au,0.0,0.5,Neutral,Positive,Nous y serons dÃ©finitivement lors de notre voyage qui dÃ©bute dans un peu plus d'une semaine. Vous pouvez suivre notre aventure au www.destinationinconnue.com,0.1125,positive
"{""username"":""adventureswithvinnieandtwy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19534661_484788485200832_6509644719503441920_a.jpg"",""id"":""5676189659""}",1499470375,1.79e+16,2017-07-07_15-45-51,Wow! Great photo!,[],[],Wow Great photo,"['Wow', 'Great', 'photo']","[u'wow', u'great', u'photo']",Now Great photo,0.45,0.8,Positive,Positive,Wow! Great photo!,0.0,neutral
"{""username"":""destination.inconnue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18947905_330342000731785_4251087444792836096_a.jpg"",""id"":""5566134422""}",1500605529,1.79e+16,2017-07-08_15-19-27,"Ce parc est magnifique, je me souviendrais toujours de ma visite. Ã€ mon retour vers Winnipeg, la radio n'arrÃªtait pas de sonner trÃ¨s fort et une alerte nous avertissait que des orages trÃ¨s violants avec des tornades allait passer dans la rÃ©gion.",[],[],Ce parc est magnifique je souviendrais toujours de visite mon retour vers Winnipeg la radio pas de sonner fort et une alerte nous avertissait que des orages violants avec des tornades allait passer dans la gion,"['Ce', 'parc', 'est', 'magnifique', 'je', 'souviendrais', 'toujours', 'de', 'visite', 'mon', 'retour', 'vers', 'Winnipeg', 'la', 'radio', 'pas', 'de', 'sonner', 'fort', 'et', 'une', 'alerte', 'nous', 'avertissait', 'que', 'des', 'orages', 'violants', 'avec', 'des', 'tornades', 'allait', 'passer', 'dans', 'la', 'gion']","['ce', u'parc', u'est', u'magnifiqu', 'je', u'souviendrai', u'toujour', 'de', u'visit', u'mon', u'retour', u'ver', u'winnipeg', 'la', u'radio', u'pas', 'de', u'sonner', u'fort', 'et', u'une', u'alert', u'nous', u'avertissait', u'que', u'des', u'orag', u'violant', u'avec', u'des', u'tornad', u'allait', u'passer', u'dan', 'la', u'gion']",He part est magnifique je souviendrais toujours de visit mon detour very Winnipeg la radio pas de sooner fort et une alert nous avertissait que des rages violent avec des trades alloit passed dans la gin,0.0,-0.3,Neutral,Neutral,"Ce parc est magnifique, je me souviendrais toujours de ma visite. Ã€ mon retour vers Winnipeg, la radio n'arrÃªtait pas de sonner trÃ¨s fort et une alerte nous avertissait que des orages trÃ¨s violants avec des tornades allait passer dans la rÃ©gion.",0.705,positive
"{""username"":""redphotoco_becks"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13126730_622858374530305_405812128_a.jpg"",""id"":""3672713""}",1499556923,1.79e+16,2017-07-08_15-19-27,Merci Parcs Canada!,[],[],Merci Parcs Canada,"['Merci', 'Parcs', 'Canada']","[u'merci', u'parc', u'canada']",Merci Parts Canada,0.0,0.0,Neutral,Neutral,Merci Parcs Canada!,0.375,positive
"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1499743981,1.79e+16,2017-07-10_15-47-38,Nice,[],[],Nice,['Nice'],[u'nice'],Vice,0.6,0.0,Positive,Neutral,Nice,0.0,neutral
"{""username"":""trayce.vi"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17494679_631289600414429_4588034294953279488_a.jpg"",""id"":""2936294247""}",1499994413,1.79e+16,2017-07-11_12-05-34,Des geueles de loups,[],[],geueles loups,"['geueles', 'loups']","[u'geuel', u'loup']",peuples louis,0.0,0.0,Neutral,Neutral,Des geueles de loups ðŸŒ±,0.0,neutral
"{""username"":""lheuredebarouder"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15624618_1204684162948204_6701310023089258496_a.jpg"",""id"":""2960213367""}",1499879648,1.79e+16,2017-07-11_12-05-34,J'ai l'intention de m'y rendre avant la fin du mois !!!,[],[],intention rendre avant fin mois,"['intention', 'rendre', 'avant', 'fin', 'mois']","[u'intent', u'rendr', u'avant', u'fin', u'moi']",intention render amant in moist,0.0,0.0,Neutral,Neutral,J'ai l'intention de m'y rendre avant la fin du mois !!!,-0.1953125,negative
"{""username"":""_fannie_leblanc_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20633785_1260266657435731_311233160132165632_a.jpg"",""id"":""188804273""}",1499801830,1.78e+16,2017-07-11_12-05-34,Dans quelques semaines je vais y Ãªtre,[],[],Dans quelques semaines je vais,"['Dans', 'quelques', 'semaines', 'je', 'vais']","[u'dan', u'quelqu', u'semain', 'je', u'vai']",Dans quelques remained je vain,0.0,0.0,Neutral,Neutral,Dans quelques semaines je vais y Ãªtre ðŸ˜ðŸ˜,0.0,neutral
"{""username"":""leannetr"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12224115_885246834923671_1339679272_a.jpg"",""id"":""43354363""}",1500297537,1.79e+16,2017-07-14_13-04-31,C vrai,[],[],vrai,['vrai'],[u'vrai'],ran,0.0,0.0,Neutral,Neutral,C vrai :),0.275,positive
"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1500137457,1.79e+16,2017-07-15_09-14-49,Beautiful nature,[],[],Beautiful nature,"['Beautiful', 'nature']","[u'beauti', u'natur']",Beautiful nature,0.85,0.85,Positive,Positive,Beautiful nature,0.25,positive
"{""username"":""destination.inconnue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18947905_330342000731785_4251087444792836096_a.jpg"",""id"":""5566134422""}",1500605286,1.79e+16,2017-07-17_12-36-47,Tout les vues Ã  partir des parcs nationaux sur l'Ã®le sont magnifiques. Quel magnifique opportunitÃ© de pouvoir en profiter gratuitement dans le cadre de MERCI .canada,['#canada150'],[],Tout les vues partir des parcs nationaux sur le sont magnifiques Quel magnifique de pouvoir en profiter gratuitement dans le cadre de MERCI canada,"['Tout', 'les', 'vues', 'partir', 'des', 'parcs', 'nationaux', 'sur', 'le', 'sont', 'magnifiques', 'Quel', 'magnifique', 'de', 'pouvoir', 'en', 'profiter', 'gratuitement', 'dans', 'le', 'cadre', 'de', 'MERCI', 'canada']","[u'tout', u'les', u'vue', u'partir', u'des', u'parc', u'nationaux', u'sur', 'le', u'sont', u'magnifiqu', u'quel', u'magnifiqu', 'de', u'pouvoir', 'en', u'profit', u'gratuit', u'dan', 'le', u'cadr', 'de', u'merci', u'canada']",Out les dues partie des parts national sur le sont magnifiques Duel magnifique de pouvoir en profited gratuitement dans le care de MERCI canada,0.0,0.0,Neutral,Neutral,Tout les vues Ã  partir des parcs nationaux sur l'Ã®le sont magnifiques. Quel magnifique opportunitÃ© de pouvoir en profiter gratuitement dans le cadre de #canada150 MERCI @parcs.canada,0.5039999999999999,positive
"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1500354818,1.79e+16,2017-07-17_12-36-47,Beautiful nature,[],[],Beautiful nature,"['Beautiful', 'nature']","[u'beauti', u'natur']",Beautiful nature,0.85,0.85,Positive,Positive,Beautiful nature,0.25,positive
"{""username"":""trayce.vi"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17494679_631289600414429_4588034294953279488_a.jpg"",""id"":""2936294247""}",1500332462,1.79e+16,2017-07-17_12-36-47,Des fleurs sauvages,[],[],fleurs sauvages,"['fleurs', 'sauvages']","[u'fleur', u'sauvag']",pleurs savages,0.0,0.0,Neutral,Neutral,Des fleurs sauvages ðŸ’š,0.08,positive
"{""username"":""haimirich"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19228207_466223913726156_258153394487689216_a.jpg"",""id"":""14405408""}",1500321170,1.79e+16,2017-07-17_12-36-47,cool...,[],[],cool,['cool'],[u'cool'],cool,0.35,0.35,Positive,Positive,cool...,0.0,neutral
"{""username"":""suofei21"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12135191_1130693627019880_1449217552_a.jpg"",""id"":""230928942""}",1500473280,1.79e+16,2017-07-18_17-13-39,On y est actuellement c'est magique et toujours! Encore mieux qu'Ã  la mer!,[],[],est actuellement est magique et toujours Encore mieux qu la mer,"['est', 'actuellement', 'est', 'magique', 'et', 'toujours', 'Encore', 'mieux', 'qu', 'la', 'mer']","[u'est', u'actuel', u'est', u'magiqu', 'et', u'toujour', u'encor', u'mieux', 'qu', 'la', u'mer']",est actuellement est marque et toujours Income vieux qu la her,0.0,0.0,Neutral,Neutral,On y est actuellement c'est magique et toujours! Encore mieux qu'Ã  la mer!,1.0,positive
"{""username"":""jonaelbrosseau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016857_560909240908400_6224541496155045888_n.jpg"",""id"":""2347723428""}",1500522200,1.78e+16,2017-07-19_16-54-28,omg woww!!,[],[],omg woww,"['omg', 'woww']","[u'omg', u'woww']",org www,0.0,0.0,Neutral,Neutral,omg woww!!,0.0,neutral
"{""username"":""messbonnel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25007021_1642652982469009_5304187067557740544_n.jpg"",""id"":""190328594""}",1500509204,1.79e+16,2017-07-19_16-54-28,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@margotbju,0.0,neutral
"{""username"":""redcouchtour"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14533705_147624985698119_207456463814131712_a.jpg"",""id"":""4029266877""}",1500684386,1.79e+16,2017-07-20_16-38-36,Un lieu Ã  visiter.. L'Ã©quipe valide ce parc.,"['#redcouchtour', '#Canada150']",[],Un lieu visiter quipe valide ce parc,"['Un', 'lieu', 'visiter', 'quipe', 'valide', 'ce', 'parc']","['un', u'lieu', u'visit', u'quip', u'valid', 'ce', u'parc']",In lieu visitor quite valid ce part,0.0,0.0,Neutral,Neutral,Un lieu Ã  visiter.. L'Ã©quipe #redcouchtour valide ce parc. #Canada150,0.0,neutral
"{""username"":""cathvlavoie"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26221914_194947531060930_2157649874244337664_n.jpg"",""id"":""271674482""}",1500601933,1.79e+16,2017-07-20_16-38-36,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@gabturge ðŸ‚ðŸ‚ðŸ˜‡ðŸ˜ˆ,0.0,neutral
"{""username"":""gabturge"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24845794_1993298547552489_8430834954518134784_n.jpg"",""id"":""233741708""}",1500598030,1.79e+16,2017-07-20_16-38-36,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@cathvlavoie ðŸ˜¬ðŸ˜¬,0.0,neutral
"{""username"":""jolriz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25021594_417158808717073_3327672650133667840_n.jpg"",""id"":""212577221""}",1500595013,1.79e+16,2017-07-20_16-38-36,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@pixellelove,0.0,neutral
"{""username"":""emiecreations"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19122077_210192426169992_4078548407965188096_a.jpg"",""id"":""2555848304""}",1500816893,1.79e+16,2017-07-21_16-13-49,Nous y Ã©tions il y a quelques semaines,[],[],Nous tions il quelques semaines,"['Nous', 'tions', 'il', 'quelques', 'semaines']","[u'nous', u'tion', 'il', u'quelqu', u'semain']",Vous tons il quelques remained,0.0,0.0,Neutral,Neutral,Nous y Ã©tions il y a quelques semaines,0.0,neutral
"{""username"":""redcouchtour"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14533705_147624985698119_207456463814131712_a.jpg"",""id"":""4029266877""}",1500684333,1.79e+16,2017-07-21_16-13-49,.canada nous avons hÃ¢te de passer quelques jours dans ce magnifique cadre. A bientÃ´t.,['#redcouchtour'],[],canada nous avons te de passer quelques jours dans ce magnifique cadre,"['canada', 'nous', 'avons', 'te', 'de', 'passer', 'quelques', 'jours', 'dans', 'ce', 'magnifique', 'cadre']","[u'canada', u'nous', u'avon', 'te', 'de', u'passer', u'quelqu', u'jour', u'dan', 'ce', u'magnifiqu', u'cadr']",canada nous among te de passed quelques hours dans ce magnifique care,0.0,0.0,Neutral,Neutral,@parcs.canada #redcouchtour nous avons hÃ¢te de passer quelques jours dans ce magnifique cadre. A bientÃ´t.,1.0,positive
"{""username"":""cath015"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19227909_1691963091106738_5809714162930024448_a.jpg"",""id"":""258306917""}",1500679339,1.79e+16,2017-07-21_16-13-49,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@martin_fongemie,0.0,neutral
"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1500801902,1.79e+16,2017-07-22_15-03-33,Beautiful nature of canada,[],[],Beautiful nature canada,"['Beautiful', 'nature', 'canada']","[u'beauti', u'natur', u'canada']",Beautiful nature canada,0.85,0.85,Positive,Positive,Beautiful nature of canada,0.25,positive
"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1500869772,1.79e+16,2017-07-23_17-10-06,Beautiful nature,[],[],Beautiful nature,"['Beautiful', 'nature']","[u'beauti', u'natur']",Beautiful nature,0.85,0.85,Positive,Positive,Beautiful nature,0.25,positive
"{""username"":""clearwater.mission"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19764989_329818557442076_6256110519392927744_a.jpg"",""id"":""5663107230""}",1501164190,1.79e+16,2017-07-26_16-51-19,Magnifique.,[],[],Magnifique,['Magnifique'],[u'magnifiqu'],Magnifique,0.0,0.0,Neutral,Neutral,Magnifique.,1.0,positive
"{""username"":""voicesforbiodiversity"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13694503_1775309262681297_119868193_a.jpg"",""id"":""3413663159""}",1501288479,1.79e+16,2017-07-28_16-26-03,Lovely!,[],[],Lovely,['Lovely'],[u'love'],Lovely,0.5,0.5,Positive,Positive,Lovely!,0.0,neutral
"{""username"":""sfs_linda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16230151_373406033029532_1020769582861778944_a.jpg"",""id"":""203147523""}",1501464118,1.79e+16,2017-07-30_16-21-59,vous Ã©tiez lÃ ?,[],[],vous tiez,"['vous', 'tiez']","[u'vous', u'tiez']",vous tied,0.0,0.0,Neutral,Neutral,@mookichii vous Ã©tiez lÃ ?,0.0,neutral
"{""username"":""emanuela_a"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17819280_1832121443721780_2513383246364934144_a.jpg"",""id"":""9130999""}",1501461221,1.79e+16,2017-07-30_16-21-59,Great!,[],[],Great,['Great'],[u'great'],Great,0.8,0.8,Positive,Positive,Great!,0.0,neutral
"{""username"":""instasyon"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12353923_1657867741128139_1380747561_a.jpg"",""id"":""355987074""}",1501879321,1.79e+16,2017-07-31_13-18-44,tebrikler,[],[],tebrikler,['tebrikler'],[u'tebrikl'],tebrikler,0.0,0.0,Neutral,Neutral,tebrikler ðŸ‘ðŸ‘ ðŸ‘Œ,0.0,neutral
"{""username"":""chundawatlalitsingh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240533_1651220388501543_612451736_a.jpg"",""id"":""3890121546""}",1501558235,1.79e+16,2017-07-31_13-18-44,Beautiful nature,[],[],Beautiful nature,"['Beautiful', 'nature']","[u'beauti', u'natur']",Beautiful nature,0.85,0.85,Positive,Positive,Beautiful nature,0.25,positive
"{""username"":""clearwater.mission"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19764989_329818557442076_6256110519392927744_a.jpg"",""id"":""5663107230""}",1501765036,1.79e+16,2017-08-02_16-21-36,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ˜³,0.0,neutral
