comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
10159273154960029_10159293603030029,460123390028_10159273154960029,,2017-09-03 14:51,2,0,2,0,0,0,0,0,Le gouvernement doit cesser de financer et subventionner l'industrie du pÃ©trole et du gaz...,[],[],Le gouvernement doit cesser de financer et subventionner industrie du trole et du gaz,"['Le', 'gouvernement', 'doit', 'cesser', 'de', 'financer', 'et', 'subventionner', 'industrie', 'du', 'trole', 'et', 'du', 'gaz']","['le', u'gouvern', u'doit', u'cesser', 'de', u'financ', 'et', u'subventionn', u'industri', 'du', u'trole', 'et', 'du', u'gaz']",Le gouvernement doit cesser de financer et subventionner l'industrie du pÃ©trole et du gaz...,0.0,neutral
10159273154960029_10159293607160029,460123390028_10159273154960029,,2017-09-03 14:53,1,0,1,0,0,0,0,0,Il faut cesser d'installer des nouvelles infrastructures de distribution de gaz naturel...,[],[],faut cesser installer nouvelles infrastructures distribution gaz naturel,"['faut', 'cesser', 'installer', 'nouvelles', 'infrastructures', 'distribution', 'gaz', 'naturel']","[u'faut', u'cesser', u'instal', u'nouvell', u'infrastructur', u'distribut', u'gaz', u'naturel']",Il faut cesser d'installer des nouvelles infrastructures de distribution de gaz naturel...,0.24,positive
10159273154960029_10159293608925029,460123390028_10159273154960029,10159273154960029_10159293607160029,2017-09-03 14:53,0,0,0,0,0,0,0,0,Comme acheteur de nouvelles propriÃ©tÃ©s il faut refuser le gaz naturel!,[],[],Comme acheteur de nouvelles il faut refuser le gaz naturel,"['Comme', 'acheteur', 'de', 'nouvelles', 'il', 'faut', 'refuser', 'le', 'gaz', 'naturel']","[u'comm', u'acheteur', 'de', u'nouvell', 'il', u'faut', u'refus', 'le', u'gaz', u'naturel']",Comme acheteur de nouvelles propriÃ©tÃ©s il faut refuser le gaz naturel!,0.2875,positive
10159273154960029_10159298385575029,460123390028_10159273154960029,,2017-09-04 15:19,0,0,0,0,0,0,0,0,MMDDRR!!! Mais on signe des traitÃ©s de libre-Ã©change qui multiplient par l'empreinte Ã©nergÃ©tique des produits de consommations courantes !!!,[],[],MMDDRR Mais signe des de libre change qui multiplient par empreinte tique des produits de consommations courantes,"['MMDDRR', 'Mais', 'signe', 'des', 'de', 'libre', 'change', 'qui', 'multiplient', 'par', 'empreinte', 'tique', 'des', 'produits', 'de', 'consommations', 'courantes']","[u'mmddrr', u'mai', u'sign', u'des', 'de', u'libr', u'chang', u'qui', u'multipli', u'par', u'empreint', u'tiqu', u'des', u'produit', 'de', u'consomm', u'courant']",MMDDRR!!! Mais on signe des traitÃ©s de libre-Ã©change qui multiplient par 1000 l'empreinte Ã©nergÃ©tique des produits de consommations courantes !!!,0.1953125,positive
10159273154960029_10159305347000029,460123390028_10159273154960029,,2017-09-06 4:49,0,0,0,0,0,0,0,0,Ma dÃ©finition d'un avenir Ã©nergÃ©tique passe par un QuÃ©bec libre de protÃ©ger son territoire et de dÃ©velopper son hydroÃ©lectricitÃ©.,[],[],finition un avenir tique passe par un bec libre de ger son territoire et de velopper son,"['finition', 'un', 'avenir', 'tique', 'passe', 'par', 'un', 'bec', 'libre', 'de', 'ger', 'son', 'territoire', 'et', 'de', 'velopper', 'son']","[u'finit', 'un', u'avenir', u'tiqu', u'pass', u'par', 'un', u'bec', u'libr', 'de', u'ger', u'son', u'territoir', 'et', 'de', u'velopp', u'son']",Ma dÃ©finition d'un avenir Ã©nergÃ©tique passe par un QuÃ©bec libre de protÃ©ger son territoire et de dÃ©velopper son hydroÃ©lectricitÃ©.,0.45,positive
10159273154960029_10159304013545029,460123390028_10159273154960029,,2017-09-05 18:57,0,0,0,0,0,0,0,0,Je sais que pour certains c'est un effort incommensurable de lire un grahique. Bien Ã  ceux lÃ  qui s'obstinent contre le fait qu'il n'y a rien d'exceptionnel dans la variation de la tempÃ©rature je leur rÃ©ponds sans gÃªne de fermer leur gueule. Parce que ceux qui savent lire un graphique juste avec Ã§a c'est assez pour douter de toute cette histoire de rÃ©chauffement. [[PHOTO]],[],[],Je sais que pour certains est un effort incommensurable de lire un grahique Bien ceux qui obstinent contre le fait qu il rien exceptionnel dans la variation de la rature je leur ponds sans de fermer leur gueule Parce que ceux qui savent lire un graphique juste avec est assez pour douter de toute cette histoire de chauffement PHOTO,"['Je', 'sais', 'que', 'pour', 'certains', 'est', 'un', 'effort', 'incommensurable', 'de', 'lire', 'un', 'grahique', 'Bien', 'ceux', 'qui', 'obstinent', 'contre', 'le', 'fait', 'qu', 'il', 'rien', 'exceptionnel', 'dans', 'la', 'variation', 'de', 'la', 'rature', 'je', 'leur', 'ponds', 'sans', 'de', 'fermer', 'leur', 'gueule', 'Parce', 'que', 'ceux', 'qui', 'savent', 'lire', 'un', 'graphique', 'juste', 'avec', 'est', 'assez', 'pour', 'douter', 'de', 'toute', 'cette', 'histoire', 'de', 'chauffement', 'PHOTO']","['je', u'sai', u'que', u'pour', u'certain', u'est', 'un', u'effort', u'incommensur', 'de', u'lire', 'un', u'grahiqu', u'bien', u'ceux', u'qui', u'obstin', u'contr', 'le', u'fait', 'qu', 'il', u'rien', u'exceptionnel', u'dan', 'la', u'variat', 'de', 'la', u'ratur', 'je', u'leur', u'pond', u'san', 'de', u'fermer', u'leur', u'gueul', u'parc', u'que', u'ceux', u'qui', u'savent', u'lire', 'un', u'graphiqu', u'just', u'avec', u'est', u'assez', u'pour', u'douter', 'de', u'tout', u'cett', u'histoir', 'de', u'chauffement', u'photo']",Je sais que pour certains c'est un effort incommensurable de lire un grahique. Bien Ã  ceux lÃ  qui s'obstinent contre le fait qu'il n'y a rien d'exceptionnel dans la variation de la tempÃ©rature je leur rÃ©ponds sans gÃªne de fermer leur gueule. Parce que ceux qui savent lire un graphique juste avec Ã§a c'est assez pour douter de toute cette histoire de rÃ©chauffement. [[PHOTO]],0.126,positive
10159273154960029_10159307143585029,460123390028_10159273154960029,,2017-09-06 14:30,0,0,0,0,0,0,0,0,"Ã©oIngÃ©nierie au = Ã©nÃ‰nergie, ciel couvert quotidiennement par les avions, non!","['#G', '#Canada', '#Soleil', '#G']",[],nierie au nergie ciel couvert quotidiennement par les avions non,"['nierie', 'au', 'nergie', 'ciel', 'couvert', 'quotidiennement', 'par', 'les', 'avions', 'non']","[u'nieri', 'au', u'nergi', u'ciel', u'couvert', u'quotidienn', u'par', u'les', u'avion', u'non']","ðŸš« #GÃ©oIngÃ©nierie au #Canada 

#Soleil = #GÃ©nÃ‰nergie, ciel couvert quotidiennement par les avions, non!",-0.0125,negative
10159273154960029_10159304196615029,460123390028_10159273154960029,,2017-09-05 19:55,0,0,0,0,0,0,0,0,"Vous savez trÃ¨s bien ce que vous avez Ã  faire pour que Canada devenir un pays qui respecte l'environnement ... mais vous laiissez les lobbys continuer Ã  dÃ©truire le sol, l'air et l'eau avec votre bÃ©nÃ©diction et en les subventionnant avec nos impÃ´ts . Je vous trouve hypocrites et effrontÃ©s de ''me ''demaner si le climat me tient Ã  coeur!!!",[],[],Vous savez bien ce que vous avez faire pour que Canada devenir un pays qui respecte environnement mais vous laiissez les lobbys continuer truire le sol air et eau avec votre diction et en les subventionnant avec nos ts Je vous trouve hypocrites et de demaner si le climat tient coeur,"['Vous', 'savez', 'bien', 'ce', 'que', 'vous', 'avez', 'faire', 'pour', 'que', 'Canada', 'devenir', 'un', 'pays', 'qui', 'respecte', 'environnement', 'mais', 'vous', 'laiissez', 'les', 'lobbys', 'continuer', 'truire', 'le', 'sol', 'air', 'et', 'eau', 'avec', 'votre', 'diction', 'et', 'en', 'les', 'subventionnant', 'avec', 'nos', 'ts', 'Je', 'vous', 'trouve', 'hypocrites', 'et', 'de', 'demaner', 'si', 'le', 'climat', 'tient', 'coeur']","[u'vous', u'savez', u'bien', 'ce', u'que', u'vous', u'avez', u'fair', u'pour', u'que', u'canada', u'devenir', 'un', u'pay', u'qui', u'respect', u'environn', u'mai', u'vous', u'laiissez', u'les', u'lobbi', u'continu', u'truir', 'le', u'sol', u'air', 'et', u'eau', u'avec', u'votr', u'diction', 'et', 'en', u'les', u'subventionn', u'avec', u'nos', 'ts', 'je', u'vous', u'trouv', u'hypocrit', 'et', 'de', u'deman', 'si', 'le', u'climat', u'tient', u'coeur']","Vous savez trÃ¨s bien  ce que vous avez Ã  faire pour que Canada  devenir un  pays qui respecte l'environnement  ... mais vous laiissez les lobbys continuer Ã  dÃ©truire le sol, l'air et l'eau avec votre bÃ©nÃ©diction et en les subventionnant avec nos impÃ´ts . Je vous trouve hypocrites et effrontÃ©s de ''me ''demaner si le climat me tient Ã  coeur!!!",0.16354166666666667,positive
10159273154960029_10159303945810029,460123390028_10159273154960029,,2017-09-05 18:33,0,0,0,0,0,0,0,0,Qui peut dÃ©montrer une pÃ©riode de climat stable dans l histoire de la terre ? Il n y en a jamais eu.,[],[],Qui peut montrer une riode de climat stable dans histoire de la terre Il en jamais eu,"['Qui', 'peut', 'montrer', 'une', 'riode', 'de', 'climat', 'stable', 'dans', 'histoire', 'de', 'la', 'terre', 'Il', 'en', 'jamais', 'eu']","[u'qui', u'peut', u'montrer', u'une', u'riod', 'de', u'climat', u'stabl', u'dan', u'histoir', 'de', 'la', u'terr', 'il', 'en', u'jamai', 'eu']",Qui peut dÃ©montrer une pÃ©riode de climat stable dans l histoire de la terre ?  Il n y en a jamais eu.,-0.01,negative
10159273154960029_10159303938670029,460123390028_10159273154960029,,2017-09-05 18:32,0,0,0,0,0,0,0,0,"Ã€ la base, il est idiot de se battre contre les changements climatiques sachant que le climat n Ã  jamais Ã©tÃ© stable depuis la formation de la terre.",[],[],la base il est idiot de se battre contre les changements climatiques sachant que le climat jamais stable depuis la formation de la terre,"['la', 'base', 'il', 'est', 'idiot', 'de', 'se', 'battre', 'contre', 'les', 'changements', 'climatiques', 'sachant', 'que', 'le', 'climat', 'jamais', 'stable', 'depuis', 'la', 'formation', 'de', 'la', 'terre']","['la', u'base', 'il', u'est', u'idiot', 'de', 'se', u'battr', u'contr', u'les', u'changement', u'climatiqu', u'sachant', u'que', 'le', u'climat', u'jamai', u'stabl', u'depui', 'la', u'format', 'de', 'la', u'terr']","Ã€ la base, il est idiot de se battre contre les changements climatiques sachant que le climat n Ã  jamais Ã©tÃ© stable depuis la formation de la terre.",-0.355,negative
10159273154960029_10159297212405029,460123390028_10159273154960029,,2017-09-04 10:27,0,0,0,0,0,0,0,0,qui va nationalisÃ© l'eau et obliger les compagnies pÃ©trolifÃ¨res Ã  dÃ©contaminer la riviÃ¨re Athabasca?,[],[],qui va eau et obliger les compagnies res contaminer la Athabasca,"['qui', 'va', 'eau', 'et', 'obliger', 'les', 'compagnies', 'res', 'contaminer', 'la', 'Athabasca']","[u'qui', 'va', u'eau', 'et', u'oblig', u'les', u'compagni', u'res', u'contamin', 'la', u'athabasca']",qui va nationalisÃ© l'eau et obliger les compagnies pÃ©trolifÃ¨res Ã  dÃ©contaminer la riviÃ¨re Athabasca?,0.0,neutral
10159273154960029_10159292167360029,460123390028_10159273154960029,,2017-09-03 9:25,4,4,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]],0.0,neutral
10159273154960029_10159307145170029,460123390028_10159273154960029,10159273154960029_10159292167360029,2017-09-06 14:31,0,0,0,0,0,0,0,0,"Ã©oIngÃ©nierie au = Ã©nÃ‰nergie, ciel couvert quotidiennement par les avions, non!","['#G', '#Canada', '#Soleil', '#G']",[],nierie au nergie ciel couvert quotidiennement par les avions non,"['nierie', 'au', 'nergie', 'ciel', 'couvert', 'quotidiennement', 'par', 'les', 'avions', 'non']","[u'nieri', 'au', u'nergi', u'ciel', u'couvert', u'quotidienn', u'par', u'les', u'avion', u'non']","ðŸš« #GÃ©oIngÃ©nierie au #Canada 

#Soleil = #GÃ©nÃ‰nergie, ciel couvert quotidiennement par les avions, non!",-0.0125,negative
10159273154960029_10159287590500029,460123390028_10159273154960029,,2017-09-02 9:58,2,1,1,0,0,0,0,0,Et si on dÃ©butait par la consommation de viande,[],[],Et si butait par la consommation de viande,"['Et', 'si', 'butait', 'par', 'la', 'consommation', 'de', 'viande']","['et', 'si', u'butait', u'par', 'la', u'consomm', 'de', u'viand']",Et si on dÃ©butait par la consommation de viande,0.1,positive
10159273154960029_10159313018840029,460123390028_10159273154960029,10159273154960029_10159287590500029,2017-09-07 21:30,0,0,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]],0.0,neutral
10159273154960029_10159313022440029,460123390028_10159273154960029,10159273154960029_10159287590500029,2017-09-07 21:31,0,0,0,0,0,0,0,0,Infowars.com [[PHOTO]],[],[],Infowars com PHOTO,"['Infowars', 'com', 'PHOTO']","[u'infowar', u'com', u'photo']",Infowars.com [[PHOTO]],0.0,neutral
10159273154960029_10159313027680029,460123390028_10159273154960029,10159273154960029_10159287590500029,2017-09-07 21:32,0,0,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]],0.0,neutral
10159273154960029_10159292169985029,460123390028_10159273154960029,,2017-09-03 9:26,1,1,0,0,0,0,0,0,l'Ã©nergie solaire,[],[],nergie solaire,"['nergie', 'solaire']","[u'nergi', u'solair']",l'Ã©nergie solaire,0.0,neutral
10159273154960029_10159284879675029,460123390028_10159273154960029,,2017-09-01 18:18,1,1,0,0,0,0,0,0,Hydrogen,[],[],Hydrogen,['Hydrogen'],[u'hydrogen'],Hydrogen,0.0,neutral
10159273154960029_10159313017380029,460123390028_10159273154960029,,2017-09-07 21:29,0,0,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]],0.0,neutral
10159273154960029_10159283327985029,460123390028_10159273154960029,,2017-09-01 12:24,0,0,0,0,0,0,0,0,Faut s'adapter et non trouver une solution.,[],[],Faut adapter non trouver solution,"['Faut', 'adapter', 'non', 'trouver', 'solution']","[u'faut', u'adapt', u'non', u'trouver', u'solut']",Faut s'adapter et non trouver une solution.,-0.01,negative
10159273154960029_10159294194070029,460123390028_10159273154960029,10159273154960029_10159283327985029,2017-09-03 16:53,0,0,0,0,0,0,0,0,Une chance que tÃ© la l'gros!!,[],[],Une chance que la gros,"['Une', 'chance', 'que', 'la', 'gros']","[u'une', u'chanc', u'que', 'la', u'gros']",Une chance que tÃ© la l'gros!!,0.0,neutral
10159273154960029_10159312652340029,460123390028_10159273154960029,,2017-09-07 19:15,0,0,0,0,0,0,0,0,Partager,[],[],Partager,['Partager'],[u'partag'],Partager,0.0,neutral
10159273154960029_10159291354110029,460123390028_10159273154960029,,2017-09-03 5:05,0,0,0,0,0,0,0,0,DÃ©posÃ© il y a ans aupres du vice premier ministre et de son directeur des politiques Qu'en pensez vous. Quand pensez vous rÃ©pondre ?,[],['https://www.facebook.com/PrenezMonDollar/videos/1255200037943149/'],il ans aupres du vice premier ministre et de son directeur des politiques Qu en pensez vous Quand pensez vous pondre,"['il', 'ans', 'aupres', 'du', 'vice', 'premier', 'ministre', 'et', 'de', 'son', 'directeur', 'des', 'politiques', 'Qu', 'en', 'pensez', 'vous', 'Quand', 'pensez', 'vous', 'pondre']","['il', u'an', u'aupr', 'du', u'vice', u'premier', u'ministr', 'et', 'de', u'son', u'directeur', u'des', u'politiqu', 'qu', 'en', u'pensez', u'vous', u'quand', u'pensez', u'vous', u'pondr']","DÃ©posÃ© il y a 10 ans aupres du vice premier ministre et de son directeur des politiques
Qu'en pensez vous.  Quand pensez vous rÃ©pondre ?
https://www.facebook.com/PrenezMonDollar/videos/1255200037943149/",0.25,positive
10159273154960029_10159291354640029,460123390028_10159273154960029,10159273154960029_10159291354110029,2017-09-03 5:05,0,0,0,0,0,0,0,0,,[],['https://www.facebook.com/PrenezMonDollar/videos/1259184694211350/'],,['nan'],[u'nan'],https://www.facebook.com/PrenezMonDollar/videos/1259184694211350/,0.0,neutral
10159250384005029_10159263473275029,460123390028_10159250384005029,,2017-08-28 9:46,1,1,0,0,0,0,0,0,"Oui. Il est grand temps qu'ont revise nos faÃ§ons de faire. Et aussi d'arrÃªter de vendre notre Ã©nergie aux Ã‰tats-Unis pis que nous ont paye le gros prix a cause de Ã§a.... C notre Ã©nergie qui s'arrange eux, c pas comme si ils ferait quelques chose pour nous han!!! Commencer dont de faire bÃ©nÃ©ficier notre peuple de nos ressources... Avant c'Ã©tait le bois qu'ont leurs vendaient et ils nous le revendait un prix de fou... Pas de sens ni morale ou Ã©thique et surtout pas Ã©conomique. Il est grand temps que le Canada bÃ©nÃ©ficient de ses propres ressources envers sont peuple!!!",[],[],Oui Il est grand temps qu ont revise nos ons de faire Et aussi de vendre notre nergie aux tats Unis pis que nous ont paye le gros prix cause de notre nergie qui arrange eux pas comme si ils ferait quelques chose pour nous han Commencer dont de faire ficier notre peuple de nos ressources Avant tait le bois qu ont leurs vendaient et ils nous le revendait un prix de fou Pas de sens ni morale ou thique et surtout pas conomique Il est grand temps que le Canada ficient de ses propres ressources envers sont peuple,"['Oui', 'Il', 'est', 'grand', 'temps', 'qu', 'ont', 'revise', 'nos', 'ons', 'de', 'faire', 'Et', 'aussi', 'de', 'vendre', 'notre', 'nergie', 'aux', 'tats', 'Unis', 'pis', 'que', 'nous', 'ont', 'paye', 'le', 'gros', 'prix', 'cause', 'de', 'notre', 'nergie', 'qui', 'arrange', 'eux', 'pas', 'comme', 'si', 'ils', 'ferait', 'quelques', 'chose', 'pour', 'nous', 'han', 'Commencer', 'dont', 'de', 'faire', 'ficier', 'notre', 'peuple', 'de', 'nos', 'ressources', 'Avant', 'tait', 'le', 'bois', 'qu', 'ont', 'leurs', 'vendaient', 'et', 'ils', 'nous', 'le', 'revendait', 'un', 'prix', 'de', 'fou', 'Pas', 'de', 'sens', 'ni', 'morale', 'ou', 'thique', 'et', 'surtout', 'pas', 'conomique', 'Il', 'est', 'grand', 'temps', 'que', 'le', 'Canada', 'ficient', 'de', 'ses', 'propres', 'ressources', 'envers', 'sont', 'peuple']","[u'oui', 'il', u'est', u'grand', u'temp', 'qu', u'ont', u'revis', u'nos', u'on', 'de', u'fair', 'et', u'aussi', 'de', u'vendr', u'notr', u'nergi', u'aux', u'tat', u'uni', u'pis', u'que', u'nous', u'ont', u'pay', 'le', u'gros', u'prix', u'caus', 'de', u'notr', u'nergi', u'qui', u'arrang', u'eux', u'pas', u'comm', 'si', u'il', u'ferait', u'quelqu', u'chose', u'pour', u'nous', u'han', u'commenc', u'dont', 'de', u'fair', u'ficier', u'notr', u'peupl', 'de', u'nos', u'ressourc', u'avant', u'tait', 'le', u'boi', 'qu', u'ont', u'leur', u'vendaient', 'et', u'il', u'nous', 'le', u'revendait', 'un', u'prix', 'de', u'fou', u'pas', 'de', u'sen', 'ni', u'moral', 'ou', u'thiqu', 'et', u'surtout', u'pas', u'conomiqu', 'il', u'est', u'grand', u'temp', u'que', 'le', u'canada', u'ficient', 'de', u'ses', u'propr', u'ressourc', u'enver', u'sont', u'peupl']","Oui. Il est grand temps qu'ont revise nos faÃ§ons de faire. Et aussi d'arrÃªter de vendre notre Ã©nergie aux Ã‰tats-Unis pis que nous ont paye le gros prix a cause de Ã§a.... C notre Ã©nergie qui s'arrange eux, c pas comme si ils ferait quelques chose pour nous han!!! Commencer dont de faire bÃ©nÃ©ficier notre peuple de nos ressources... Avant c'Ã©tait le bois qu'ont leurs vendaient et ils nous le revendait un prix de fou... Pas de sens ni morale ou Ã©thique et surtout pas Ã©conomique. Il est grand temps que le Canada bÃ©nÃ©ficient de ses propres ressources envers sont peuple!!!",0.17998046875,positive
10159250384005029_10159263547430029,460123390028_10159250384005029,10159250384005029_10159263473275029,2017-08-28 10:13,0,0,0,0,0,0,0,0,tout a fait daccord avec toi steeve!!!!,[],[],tout fait daccord steeve,"['tout', 'fait', 'daccord', 'steeve']","[u'tout', u'fait', u'daccord', u'steev']",tout a fait daccord avec toi steeve!!!!,0.537109375,positive
10159250384005029_10159350109390029,460123390028_10159250384005029,10159250384005029_10159263473275029,2017-09-16 15:35,0,0,0,0,0,0,0,0,Lolll,[],[],Lolll,['Lolll'],[u'lolll'],Lolll,0.0,neutral
10159232972350029_10159241117455029,460123390028_10159232972350029,,2017-08-23 10:05,2,2,0,0,0,0,0,0,"Ã©nÃ‰nergie Eumm, suivre l'exemple de ce qui se passe dans le nord de l'Europe (SuÃ¨de, NorvÃ¨ge, Danemark, Islande, Allemagne et bien d'autres) qui se sont fixÃ© des objectifs d'indÃ©pendance des Ã©nergies fossiles en se tournant vers des Ã©nergies plus vertes ? ProtÃ©ger la biodiversitÃ© de notre beau pays et faire du dÃ©veloppement durable seraient des avenues intÃ©ressantes Ã©galement.",['#G'],[],nergie Eumm suivre exemple de ce qui se passe dans le nord de Europe de ge Danemark Islande Allemagne et bien autres qui se sont des objectifs pendance des nergies fossiles en se tournant vers des nergies plus vertes ger la de notre beau pays et faire du veloppement durable seraient des avenues ressantes galement,"['nergie', 'Eumm', 'suivre', 'exemple', 'de', 'ce', 'qui', 'se', 'passe', 'dans', 'le', 'nord', 'de', 'Europe', 'de', 'ge', 'Danemark', 'Islande', 'Allemagne', 'et', 'bien', 'autres', 'qui', 'se', 'sont', 'des', 'objectifs', 'pendance', 'des', 'nergies', 'fossiles', 'en', 'se', 'tournant', 'vers', 'des', 'nergies', 'plus', 'vertes', 'ger', 'la', 'de', 'notre', 'beau', 'pays', 'et', 'faire', 'du', 'veloppement', 'durable', 'seraient', 'des', 'avenues', 'ressantes', 'galement']","[u'nergi', u'eumm', u'suivr', u'exempl', 'de', 'ce', u'qui', 'se', u'pass', u'dan', 'le', u'nord', 'de', u'europ', 'de', 'ge', u'danemark', u'island', u'allemagn', 'et', u'bien', u'autr', u'qui', 'se', u'sont', u'des', u'objectif', u'pendanc', u'des', u'nergi', u'fossil', 'en', 'se', u'tournant', u'ver', u'des', u'nergi', u'plus', u'vert', u'ger', 'la', 'de', u'notr', u'beau', u'pay', 'et', u'fair', 'du', u'velopp', u'durabl', u'seraient', u'des', u'avenu', u'ressant', u'galement']","#GÃ©nÃ‰nergie Eumm, suivre l'exemple de ce qui se passe dans le nord de l'Europe (SuÃ¨de, NorvÃ¨ge, Danemark, Islande, Allemagne et bien d'autres) qui se sont fixÃ© des objectifs d'indÃ©pendance des Ã©nergies fossiles en se tournant vers des Ã©nergies plus vertes ? ProtÃ©ger la biodiversitÃ© de notre beau pays et faire du dÃ©veloppement durable seraient des avenues intÃ©ressantes Ã©galement.",0.11666666666666667,positive
10159232972350029_10159243280080029,460123390028_10159232972350029,10159232972350029_10159241117455029,2017-08-23 20:07,0,0,0,0,0,0,0,0,,[],['www.energieautonome.ca'],,['nan'],[u'nan'],www.energieautonome.ca,0.0,neutral
10159232972350029_10159237919085029,460123390028_10159232972350029,,2017-08-22 15:31,8,7,0,0,1,0,0,0,"Ã‡a ne se dit pas: ""Le changement climatique vous tient Ã  coeur?"" On devrait plutÃ´t lire: ""La lutte aux changements climatiques vous tient Ã  coeur ?"" Encore une mauvaise traduction gracieusetÃ© d'Ottawa!",[],[],ne se dit pas Le changement climatique vous tient coeur devrait lire La lutte aux changements climatiques vous tient coeur Encore une mauvaise traduction Ottawa,"['ne', 'se', 'dit', 'pas', 'Le', 'changement', 'climatique', 'vous', 'tient', 'coeur', 'devrait', 'lire', 'La', 'lutte', 'aux', 'changements', 'climatiques', 'vous', 'tient', 'coeur', 'Encore', 'une', 'mauvaise', 'traduction', 'Ottawa']","['ne', 'se', u'dit', u'pas', 'le', u'changement', u'climatiqu', u'vous', u'tient', u'coeur', u'devrait', u'lire', 'la', u'lutt', u'aux', u'changement', u'climatiqu', u'vous', u'tient', u'coeur', u'encor', u'une', u'mauvais', u'traduct', u'ottawa']","Ã‡a ne se dit pas: ""Le changement climatique vous tient Ã  coeur?"" On devrait plutÃ´t lire: ""La lutte aux changements climatiques vous tient Ã  coeur ?"" Encore une mauvaise traduction gracieusetÃ© d'Ottawa!",-0.16249999999999998,negative
10159232972350029_10159238718040029,460123390028_10159232972350029,10159232972350029_10159237919085029,2017-08-22 19:09,2,1,0,0,1,0,0,0,si vous luttez contre les changements vous allez lutter trÃ¨s longtemps.,[],[],si vous luttez contre les changements vous allez lutter longtemps,"['si', 'vous', 'luttez', 'contre', 'les', 'changements', 'vous', 'allez', 'lutter', 'longtemps']","['si', u'vous', u'luttez', u'contr', u'les', u'changement', u'vous', u'allez', u'lutter', u'longtemp']",si vous luttez contre les changements vous allez lutter trÃ¨s longtemps.,0.1,positive
