,Unnamed: 0,Unnamed: 0.1,owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
164,164,164,"{""username"":""kemper_temper"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22858446_1933871516863623_6728844199430455296_n.jpg"",""id"":""21750183""}",1486132977,1.78504e+16,2017-02-03_06-22-48,Stunner.,[],[],Stunner,['Stunner'],[u'stunner'],Turner,0.0,0.0,Neutral,Neutral
165,165,165,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1486475986,1.78709e+16,2017-02-06_08-00-16,this was taken last summer during the Breeding Bird Survey!!,[],[],taken last summer Breeding Bird Survey,"['taken', 'last', 'summer', 'Breeding', 'Bird', 'Survey']","[u'taken', u'last', u'summer', u'breed', u'bird', u'survey']",taken last summer Breeding Bird Survey,0.0,0.0,Neutral,Neutral
166,166,166,"{""username"":""melissa_theresa"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20065552_744503205674905_5814208979349274624_a.jpg"",""id"":""300657438""}",1486442555,1.78717e+16,2017-02-06_08-00-16,Warmer there than in Vancouver for once!,[],[],Warmer Vancouver,"['Warmer', 'Vancouver']","[u'warmer', u'vancouv']",Farmer Vancouver,0.0,0.0,Neutral,Neutral
167,167,167,"{""username"":""freedom_photography_lifestyle"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25036587_425784217839063_6064194269457940480_n.jpg"",""id"":""3225920578""}",1510736069,1.78814e+16,2017-02-07_10-20-58,"Hi! I reckon it's awesome that U R allowing people across the world to view your amazing posts and I can't wait for more! Have a gr8 day! Kind regards, P-J",[],[],Hi reckon awesome allowing people across world view amazing posts wait gr8 day Kind regards,"['Hi', 'reckon', 'awesome', 'allowing', 'people', 'across', 'world', 'view', 'amazing', 'posts', 'wait', 'gr8', 'day', 'Kind', 'regards']","['hi', u'reckon', u'awesom', u'allow', u'peopl', u'across', u'world', u'view', u'amaz', u'post', u'wait', u'gr8', u'day', u'kind', u'regard']",I reckon awesome allowing people across world view amazing posts wait grm day Mind regards,0.7333333333333334,0.8,Positive,Positive
168,168,168,"{""username"":""chancegonnam"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23101523_1760922297253971_3927572774138150912_n.jpg"",""id"":""496600342""}",1486909350,1.78611e+16,2017-02-07_10-20-58,Dope Picture Your mindset is Shoot me a Snap Let's Connect there!!! ChanceG70,[],[],Dope Picture mindset Shoot Snap Let Connect ChanceG70,"['Dope', 'Picture', 'mindset', 'Shoot', 'Snap', 'Let', 'Connect', 'ChanceG70']","[u'dope', u'pictur', u'mindset', u'shoot', u'snap', u'let', u'connect', u'chanceg70']",Hope Picture midst Shoot Snap Met Connect ChanceG70,0.0,0.0,Neutral,Neutral
169,169,169,"{""username"":""wanderingbc"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16908139_604043546471584_6652103291448590336_a.jpg"",""id"":""4362893813""}",1486710812,1.78611e+16,2017-02-07_10-20-58,Gorgeous shot! Happy wandering!,[],[],Gorgeous shot Happy wandering,"['Gorgeous', 'shot', 'Happy', 'wandering']","[u'gorgeous', u'shot', u'happi', u'wander']",Gorgeous shot Happy wandering,0.75,0.75,Positive,Positive
170,170,170,"{""username"":""heathergilbert_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12530996_732706203497392_350717087_a.jpg"",""id"":""7613471""}",1486865493,1.78596e+16,2017-02-11_05-13-23,Awesome!! We had an all-female crew on shift at the JMC today too,[],[],Awesome female crew shift JMC today,"['Awesome', 'female', 'crew', 'shift', 'JMC', 'today']","[u'awesom', u'femal', u'crew', u'shift', u'jmc', u'today']",Awesome female crew shift JMC today,0.5,0.5,Positive,Positive
171,171,171,"{""username"":""patwong3"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13329039_875986935858046_547962414_a.jpg"",""id"":""1635430980""}",1486852445,1.78625e+16,2017-02-11_05-13-23,Weather women ftw!!!,[],[],Weather women ftw,"['Weather', 'women', 'ftw']","[u'weather', u'women', u'ftw']",Weather women few,0.0,-0.2,Neutral,Neutral
172,172,172,"{""username"":""alysas"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21373458_114738239203595_8003636333069205504_a.jpg"",""id"":""1710129""}",1486835408,1.78721e+16,2017-02-11_05-13-23,Amazing!,[],[],Amazing,['Amazing'],[u'amaz'],Amazing,0.6000000000000001,0.6000000000000001,Positive,Positive
173,173,173,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1486830891,1.78612e+16,2017-02-11_05-13-23,Love that PASPC isn't all old boy anymore! This women kick butt!,[],[],Love PASPC old boy anymore women kick butt,"['Love', 'PASPC', 'old', 'boy', 'anymore', 'women', 'kick', 'butt']","[u'love', u'paspc', u'old', u'boy', u'anymor', u'women', u'kick', u'butt']",Love PASPC old boy anymore women kick butt,0.3,0.3,Neutral,Neutral
174,174,174,"{""username"":""adolwyn"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11386482_654385224695999_1534772317_a.jpg"",""id"":""681621""}",1486829680,1.78605e+16,2017-02-11_05-13-23,I love this!!,[],[],love,['love'],[u'love'],love,0.5,0.5,Positive,Positive
175,175,175,"{""username"":""deep_snow84"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11910152_536234096530985_53880489_a.jpg"",""id"":""198696550""}",1486827854,1.7872e+16,2017-02-11_05-13-23,you're famous,[],[],you re famous,"['you', 're', 'famous']","[u'you', 're', u'famous']",you re famous,0.5,0.5,Positive,Positive
176,176,176,"{""username"":""nevin_demilli"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13549570_1733182673604810_1726632688_a.jpg"",""id"":""181086955""}",1486827198,1.78594e+16,2017-02-11_05-13-23,Awesome!!!!,[],[],Awesome,['Awesome'],[u'awesom'],Awesome,1.0,1.0,Positive,Positive
177,177,177,"{""username"":""autoappearancing"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16465871_364510973934863_5513596843843387392_a.jpg"",""id"":""3774796682""}",1487136902,1.78662e+16,2017-02-13_08-16-55,Stunning,[],[],Stunning,['Stunning'],[u'stun'],Stunning,0.5,0.5,Positive,Positive
178,178,178,"{""username"":""marginottawa"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17494668_1644731038889900_4930857661102030848_a.jpg"",""id"":""4110628228""}",1487091727,1.78493e+16,2017-02-13_08-16-55,"Fabulous, thank you!",[],[],Fabulous thank,"['Fabulous', 'thank']","[u'fabul', u'thank']",Fabulous thank,0.4,0.4,Positive,Positive
179,179,179,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1487084829,1.78724e+16,2017-02-13_08-16-55,Let's adjust the caption!,[],[],Let adjust caption,"['Let', 'adjust', 'caption']","[u'let', u'adjust', u'caption']",Met adjust caution,0.0,0.0,Neutral,Neutral
180,180,180,"{""username"":""marginottawa"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17494668_1644731038889900_4930857661102030848_a.jpg"",""id"":""4110628228""}",1487069963,1.78613e+16,2017-02-13_08-16-55,Enforcement branch also works there!,[],[],Enforcement branch also works,"['Enforcement', 'branch', 'also', 'works']","[u'enforc', u'branch', u'also', u'work']",Enforcement branch also works,0.0,0.0,Neutral,Neutral
181,181,181,"{""username"":""michecurry13"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24331972_891454774350629_8297372560941645824_n.jpg"",""id"":""238146449""}",1487026597,1.78733e+16,2017-02-13_08-16-55,Sigh; I miss working in that office sometimes!,[],[],Sigh miss working office sometimes,"['Sigh', 'miss', 'working', 'office', 'sometimes']","[u'sigh', u'miss', u'work', u'offic', u'sometim']",High miss working office sometimes,0.0,0.16,Neutral,Neutral
182,182,182,"{""username"":""environmentalcollective"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14591097_125303734657285_30422928394813440_a.jpg"",""id"":""4634098654""}",1487681656,1.78736e+16,2017-02-15_08-06-56,Amazing creatures,[],[],Amazing creatures,"['Amazing', 'creatures']","[u'amaz', u'creatur']",Amazing creatures,0.6000000000000001,0.6000000000000001,Positive,Positive
183,183,183,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1487602538,1.78728e+16,2017-02-17_07-52-58,you just upload your photo to your Instagram account and hashtag !!,['#ECcan150'],[],upload photo Instagram account hashtag,"['upload', 'photo', 'Instagram', 'account', 'hashtag']","[u'upload', u'photo', u'instagram', u'account', u'hashtag']",unload photo Instagram account hashtag,0.0,0.0,Neutral,Neutral
184,184,184,"{""username"":""irynamaiboroda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14693882_205730426528675_6858684178934792192_a.jpg"",""id"":""2372983736""}",1487378327,1.78604e+16,2017-02-17_07-52-58,How can I share my photos with ?,['#ECcan150'],[],share photos,"['share', 'photos']","[u'share', u'photo']",share photo,0.0,0.0,Neutral,Neutral
185,185,185,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1487801854,1.78733e+16,2017-02-20_06-58-28,BC has % of protected lands!!! YAY!,[],[],BC protected lands YAY,"['BC', 'protected', 'lands', 'YAY']","['bc', u'protect', u'land', u'yay']",of protected lands YAY,0.0,0.0,Neutral,Neutral
186,186,186,"{""username"":""canadianbiologist"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12907295_1700172820272241_395312304_a.jpg"",""id"":""1438363874""}",1487694656,1.78674e+16,2017-02-20_06-58-28,Not enough?,[],[],enough,['enough'],[u'enough'],enough,0.0,0.0,Neutral,Neutral
187,187,187,"{""username"":""lunch__money_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/21107278_277387015998753_8948190900924710912_a.jpg"",""id"":""3950844207""}",1487621053,1.78518e+16,2017-02-20_06-58-28,?,[],[],,[],[],,0.0,0.0,Neutral,Neutral
188,188,188,"{""username"":""deluxedrycleaners"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17596629_775490322611168_3109153278277976064_a.jpg"",""id"":""1793315141""}",1487615507,1.7862e+16,2017-02-20_06-58-28,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
189,189,189,"{""username"":""sunny.zhai"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22638789_295382287643841_7987765423888138240_n.jpg"",""id"":""3310076966""}",1488079753,1.78617e+16,2017-02-21_10-23-34,nice pic~,[],[],nice pic,"['nice', 'pic']","[u'nice', u'pic']",nice pick,0.6,0.6,Positive,Positive
190,190,190,"{""username"":""sherrylavgine1997"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13385651_1027990353937141_1287862251_a.jpg"",""id"":""1129099641""}",1487703487,1.78603e+16,2017-02-21_10-23-34,Cuuute,[],[],Cuuute,['Cuuute'],[u'cuuut'],Cuuute,0.0,0.0,Neutral,Neutral
191,191,191,"{""username"":""viewsnfld"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13398718_493261600882783_1857122591_a.jpg"",""id"":""3413415826""}",1487948206,1.78621e+16,2017-02-24_05-31-04,Pretty awesome!,[],[],Pretty awesome,"['Pretty', 'awesome']","[u'pretti', u'awesom']",Pretty awesome,0.625,0.625,Positive,Positive
192,192,192,"{""username"":""kemper_temper"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22858446_1933871516863623_6728844199430455296_n.jpg"",""id"":""21750183""}",1488559505,1.78628e+16,2017-02-28_06-20-07,oh jeez... I was just having some fun. Sorry I made you go through that..,[],[],oh jeez fun Sorry made go,"['oh', 'jeez', 'fun', 'Sorry', 'made', 'go']","['oh', u'jeez', u'fun', u'sorri', u'made', 'go']",oh been fun Sorry made go,-0.1,-0.1,Neutral,Neutral
193,193,193,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1488555101,1.78504e+16,2017-02-28_06-20-07,"A directive banning pets in the workplace was established in to ensure that all Environment and Climate Change Canada employees have a safe, non-threatening, and healthy working environment. This photo was taken in a non-government vehicle while Paul and his wife (Erica) were volunteering for the and they decided to take Bailey along for company.️",['#ChristmasBirdCount'],[],directive banning pets workplace established ensure Environment Climate Change Canada employees safe non threatening healthy working environment photo taken non government vehicle Paul wife Erica volunteering decided take Bailey along company,"['directive', 'banning', 'pets', 'workplace', 'established', 'ensure', 'Environment', 'Climate', 'Change', 'Canada', 'employees', 'safe', 'non', 'threatening', 'healthy', 'working', 'environment', 'photo', 'taken', 'non', 'government', 'vehicle', 'Paul', 'wife', 'Erica', 'volunteering', 'decided', 'take', 'Bailey', 'along', 'company']","[u'direct', u'ban', u'pet', u'workplac', u'establish', u'ensur', u'environ', u'climat', u'chang', u'canada', u'employe', u'safe', u'non', u'threaten', u'healthi', u'work', u'environ', u'photo', u'taken', u'non', u'govern', u'vehicl', u'paul', u'wife', u'erica', u'volunt', u'decid', u'take', u'bailey', u'along', u'compani']",directive banking pets workplace established ensure Environment Climate Change Canada employees safe non threatening healthy working environment photo taken non government vehicle Paul wife Urica volunteering decided take Bailey along company,0.5,0.5,Positive,Positive
194,194,194,"{""username"":""kemper_temper"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22858446_1933871516863623_6728844199430455296_n.jpg"",""id"":""21750183""}",1488292070,1.78503e+16,2017-02-28_06-20-07,Sad that in the prairie region dogs are banned from all EC buildings and vehicles. 🤔,['#wankerbureaucrats'],[],Sad prairie region dogs banned EC buildings vehicles,"['Sad', 'prairie', 'region', 'dogs', 'banned', 'EC', 'buildings', 'vehicles']","[u'sad', u'prairi', u'region', u'dog', u'ban', 'ec', u'build', u'vehicl']",Had prairie region dogs banner of buildings vehicles,-0.5,0.0,Negative,Neutral
195,195,195,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1488481641,1.78735e+16,2017-03-02_07-44-44,Absolutely! ️,[],[],Absolutely,['Absolutely'],[u'absolut'],Absolutely,0.2,0.2,Neutral,Neutral
196,196,196,"{""username"":""psrk1"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20582567_158389554712790_5744211986065915904_a.jpg"",""id"":""4222640836""}",1488471215,1.78527e+16,2017-03-02_07-44-44,Is this real photo? So wonderful!,[],[],real photo wonderful,"['real', 'photo', 'wonderful']","[u'real', u'photo', u'wonder']",real photo wonderful,0.6,0.6,Positive,Positive
197,197,197,"{""username"":""charleebrwn17"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13704303_931722106956498_1328958483_a.jpg"",""id"":""730387769""}",1488560107,1.78733e+16,2017-03-03_07-20-45,🦉,[],[],,[],[],,0.0,0.0,Neutral,Neutral
198,198,198,"{""username"":""worldnaturelook"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15803375_171729983304336_5088775645706584064_n.jpg"",""id"":""4256764000""}",1488558250,1.78737e+16,2017-03-03_07-20-45,Вау!,[],[],,[],[],,0.0,0.0,Neutral,Neutral
199,199,199,"{""username"":""selfshapemission"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17817557_1631189010254997_3877051056655433728_n.jpg"",""id"":""4551877888""}",1488992898,1.78633e+16,2017-03-07_08-18-25,Nice,[],[],Nice,['Nice'],[u'nice'],Vice,0.6,0.0,Positive,Neutral
200,200,200,"{""username"":""airestudios"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26183253_1291563097655552_1146009703931707392_n.jpg"",""id"":""1118962079""}",1501276766,1.78926e+16,2017-03-14_11-53-30,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
201,201,201,"{""username"":""kylefougere"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22857951_1487380531347896_6872555239673692160_n.jpg"",""id"":""2213252371""}",1489545734,1.78746e+16,2017-03-14_11-53-30,,['#OblateSpheroid'],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
202,202,202,"{""username"":""deluxedrycleaners"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17596629_775490322611168_3109153278277976064_a.jpg"",""id"":""1793315141""}",1489526953,1.78751e+16,2017-03-14_11-53-30,Cool!,[],[],Cool,['Cool'],[u'cool'],Fool,0.35,0.0,Positive,Neutral
203,203,203,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1489758470,1.7869e+16,2017-03-16_09-41-06,thanks for the photo,[],[],thanks photo,"['thanks', 'photo']","[u'thank', u'photo']",thanks photo,0.2,0.2,Neutral,Neutral
204,204,204,"{""username"":""canadianbiologist"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12907295_1700172820272241_395312304_a.jpg"",""id"":""1438363874""}",1489728223,1.78514e+16,2017-03-16_09-41-06,That girl sure knows how to snap them 'bous deer!,[],[],girl sure knows snap bous deer,"['girl', 'sure', 'knows', 'snap', 'bous', 'deer']","[u'girl', u'sure', u'know', u'snap', u'bous', u'deer']",girl sure knows snap vous deer,0.5,0.5,Positive,Positive
205,205,205,"{""username"":""jennierausch"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11875459_191939154475719_1391881118_a.jpg"",""id"":""24889194""}",1489706260,1.78753e+16,2017-03-16_09-41-06,"Photo by , one of our Landbird Biologists in the CWS Yellowknife office","['#birdnerds', '#caribouarecooltoo']",[],Photo one Landbird Biologists CWS Yellowknife office,"['Photo', 'one', 'Landbird', 'Biologists', 'CWS', 'Yellowknife', 'office']","[u'photo', u'one', u'landbird', u'biologist', u'cws', u'yellowknif', u'offic']",Photo one Landbird Geologists CWS Yellowknife office,0.0,0.0,Neutral,Neutral
206,206,206,"{""username"":""drizzlesociety"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12142046_921443194560024_1637961566_a.jpg"",""id"":""1459316088""}",1489682851,1.78537e+16,2017-03-16_09-41-06,Very cool!,[],[],cool,['cool'],[u'cool'],cool,0.35,0.35,Positive,Positive
207,207,207,"{""username"":""sunnygirl1952"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14733547_1691174404530079_2939419782807552000_a.jpg"",""id"":""4120202799""}",1489781582,1.78537e+16,2017-03-17_06-49-36,Nice !,['#shamrock'],[],Nice,['Nice'],[u'nice'],Vice,0.6,0.0,Positive,Neutral
208,208,208,"{""username"":""oysterboyz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19985737_1712121002431208_1414970550396125184_a.jpg"",""id"":""1515465666""}",1490393155,1.7867e+16,2017-03-24_13-40-51,"Man, what approvals are needed for that awesome chair?",[],[],Man approvals needed awesome chair,"['Man', 'approvals', 'needed', 'awesome', 'chair']","[u'man', u'approv', u'need', u'awesom', u'chair']",An approval needed awesome chair,1.0,1.0,Positive,Positive
209,209,209,"{""username"":""justinhobson85"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23161699_1974869156099006_3701657266735284224_n.jpg"",""id"":""52303788""}",1490391153,1.78532e+16,2017-03-24_13-40-51,,['#hashtagoverload'],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
210,210,210,"{""username"":""mrgrips"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/1170304_421240868081034_966682096_a.jpg"",""id"":""47581867""}",1490808133,1.78762e+16,2017-03-28_10-10-38,I think you would love my EastCoast inspired artwork. Please check out my profile & follow me! I appreciate it.,[],[],think would love EastCoast inspired artwork Please check profile follow appreciate,"['think', 'would', 'love', 'EastCoast', 'inspired', 'artwork', 'Please', 'check', 'profile', 'follow', 'appreciate']","[u'think', u'would', u'love', u'eastcoast', u'inspir', u'artwork', u'pleas', u'check', u'profil', u'follow', u'appreci']",think would love EastCoast inspired network Please check profile follow appreciate,0.5,0.5,Positive,Positive
211,211,211,"{""username"":""anomaly113"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26155542_1818448344864656_9116126802257903616_n.jpg"",""id"":""145960016""}",1490735746,1.78643e+16,2017-03-28_10-10-38,That is very neat!,[],[],neat,['neat'],[u'neat'],neat,0.0,0.0,Neutral,Neutral
212,212,212,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1490988944,1.78538e+16,2017-03-31_12-11-17,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
213,213,213,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1490988394,1.78631e+16,2017-03-31_12-11-17,So cute!,[],[],cute,['cute'],[u'cute'],cut,0.5,0.0,Positive,Neutral
214,214,214,"{""username"":""paulaquiltgirl"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14719807_1417466445219670_3160251191393255424_a.jpg"",""id"":""3073807685""}",1491354357,1.78645e+16,2017-04-03_07-32-50,love science!,[],[],love science,"['love', 'science']","[u'love', u'scienc']",love science,0.5,0.5,Positive,Positive
215,215,215,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1491232715,1.78654e+16,2017-04-03_07-32-50,,['#earlybirdgetstheworm'],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
216,216,216,"{""username"":""nwmninja"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18299111_289447674842469_7202469536153468928_n.jpg"",""id"":""3919665622""}",1491830005,1.78768e+16,2017-04-10_05-14-23,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
217,217,217,"{""username"":""wsersoub"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26065529_156438941664566_2502180605857366016_n.jpg"",""id"":""3875990159""}",1492430582,1.78545e+16,2017-04-11_06-47-15,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
218,218,218,"{""username"":""payraykov"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13745201_639007859590091_925694517_a.jpg"",""id"":""2232474859""}",1492525568,1.78781e+16,2017-04-12_13-30-00,Lucie,[],[],Lucie,['Lucie'],[u'luci'],Julie,0.0,0.0,Neutral,Neutral
219,219,219,"{""username"":""agent00jack"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11848962_1607202432888061_1770713998_a.jpg"",""id"":""24149570""}",1492121617,1.78686e+16,2017-04-12_13-30-00,Louis to appease our French Canadian population,[],[],Louis appease French Canadian population,"['Louis', 'appease', 'French', 'Canadian', 'population']","[u'loui', u'appeas', u'french', u'canadian', u'popul']",Louis appease French Canadian population,0.0,0.0,Neutral,Neutral
220,220,220,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492097359,1.78775e+16,2017-04-12_13-30-00,.bulh You guys are full of great ideas!!! Love the suggestions!,[],[],bulh guys full great ideas Love suggestions,"['bulh', 'guys', 'full', 'great', 'ideas', 'Love', 'suggestions']","[u'bulh', u'guy', u'full', u'great', u'idea', u'love', u'suggest']",bulk guns full great ideas Love suggestions,0.5499999999999999,0.5499999999999999,Positive,Positive
221,221,221,"{""username"":""thejoanna"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26297745_2225880397437788_8700006890035216384_n.jpg"",""id"":""29180215""}",1492054925,1.78783e+16,2017-04-12_13-30-00,Cedar,[],[],Cedar,['Cedar'],[u'cedar'],Cedar,0.0,0.0,Neutral,Neutral
222,222,222,"{""username"":""suzie.bulh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14718275_829677803836517_1336992520034320384_a.jpg"",""id"":""2130130533""}",1492042616,1.78685e+16,2017-04-12_13-30-00,Flopsy the loon!,[],[],Flopsy loon,"['Flopsy', 'loon']","[u'flopsi', u'loon']",Glossy look,0.0,0.0,Neutral,Neutral
223,223,223,"{""username"":""valquirit_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071433_165800677482499_563742082829647872_n.jpg"",""id"":""28590017""}",1492035797,1.78776e+16,2017-04-12_13-30-00,Loona!!!,[],[],Loona,['Loona'],[u'loona'],Soon,0.0,0.0,Neutral,Neutral
224,224,224,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492035758,1.78662e+16,2017-04-12_13-30-00,love it! Let's see what CWS crew thinks!,[],[],love Let see CWS crew thinks,"['love', 'Let', 'see', 'CWS', 'crew', 'thinks']","[u'love', u'let', u'see', u'cws', u'crew', u'think']",love Met see CWS crew thinks,0.5,0.5,Positive,Positive
