,Unnamed: 0,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original
123,123,21,1.56245e+18,"Meet Jeremy! My colleague Jeremy Powell is interested in the low-temperature history of southern Athabasca. He’s combing the drill core for fractures and faults, using many different techniques to understand when these structures were active. Dating the movement of these structures and the timing of hydrothermal fluids that circulated through them will help us learn how and when these uranium deposits formed.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/1f5cfa53e3ab1bc33cd9799847f9e911/5AE2B157/t51.2885-15/e35/20184729_124477051497113_7542050124684328960_n.jpg,BWu8GWsAmQm,0,GraphImage,"[""faults"",""geochron"",""rockclock"",""notmyfault"",""fieldwork""]",[],2017-07-19T08:37:08,[],False,2017-07-19_08-37-08,naturalresourcescanada,4211313612,,Meet Jeremy colleague Jeremy Powell interested low temperature history southern Athabasca combing drill core fractures faults using many different techniques understand structures active Dating movement structures timing hydrothermal fluids circulated help us learn uranium deposits formed,"['Meet', 'Jeremy', 'colleague', 'Jeremy', 'Powell', 'interested', 'low', 'temperature', 'history', 'southern', 'Athabasca', 'combing', 'drill', 'core', 'fractures', 'faults', 'using', 'many', 'different', 'techniques', 'understand', 'structures', 'active', 'Dating', 'movement', 'structures', 'timing', 'hydrothermal', 'fluids', 'circulated', 'help', 'us', 'learn', 'uranium', 'deposits', 'formed']","[u'meet', u'jeremi', u'colleagu', u'jeremi', u'powel', u'interest', u'low', u'temperatur', u'histori', u'southern', u'athabasca', u'comb', u'drill', u'core', u'fractur', u'fault', u'use', u'mani', u'differ', u'techniqu', u'understand', u'structur', u'activ', u'date', u'movement', u'structur', u'time', u'hydrotherm', u'fluid', u'circul', u'help', 'us', u'learn', u'uranium', u'deposit', u'form']","Meet Jeremy! \nMy colleague Jeremy Powell is interested in the low-temperature history of southern Athabasca. He’s combing the drill core for fractures and faults, using many different techniques to understand when these structures were active. \nDating the movement of these structures and the timing of hydrothermal fluids that circulated through them will help us learn how and when these uranium deposits formed.\n\n#Faults #geochron #RockClock #NotMyFault #fieldwork"
124,124,22,1.56251e+18,"Kathryn Bethune is a Professor of Geology at the University of Regina. She and her Ph.D. student, Dillon Johnstone, are investigating the regional setting and related structural controls of uranium deposits in the area. The primary aim is to create a fuller -D and -D picture of the major structural features and their relationship to the uranium deposits, as well as getting a fuller understanding of the sequence and timing of structures. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b7d78bfb76b6a2e3ed72b9e22e40daf3/5AFE345B/t51.2885-15/e35/20066621_1929153043965459_5682441878083993600_n.jpg,BWvJQthgCd4,0,GraphImage,"[""womeninscience"",""geology"",""uranium"",""canada""]",[],2017-07-19T10:32:09,[],False,2017-07-19_10-32-09,naturalresourcescanada,4211313612,,Kathryn Bethune Professor Geology University Regina Ph student Dillon Johnstone investigating regional setting related structural controls uranium deposits area primary aim create fuller picture major structural features relationship uranium deposits well getting fuller understanding sequence timing structures,"['Kathryn', 'Bethune', 'Professor', 'Geology', 'University', 'Regina', 'Ph', 'student', 'Dillon', 'Johnstone', 'investigating', 'regional', 'setting', 'related', 'structural', 'controls', 'uranium', 'deposits', 'area', 'primary', 'aim', 'create', 'fuller', 'picture', 'major', 'structural', 'features', 'relationship', 'uranium', 'deposits', 'well', 'getting', 'fuller', 'understanding', 'sequence', 'timing', 'structures']","[u'kathryn', u'bethun', u'professor', u'geolog', u'univers', u'regina', 'ph', u'student', u'dillon', u'johnston', u'investig', u'region', u'set', u'relat', u'structur', u'control', u'uranium', u'deposit', u'area', u'primari', u'aim', u'creat', u'fuller', u'pictur', u'major', u'structur', u'featur', u'relationship', u'uranium', u'deposit', u'well', u'get', u'fuller', u'understand', u'sequenc', u'time', u'structur']","Kathryn Bethune is a Professor of Geology at the University of Regina. She and her Ph.D. student, Dillon Johnstone, are investigating the regional setting and related structural controls of uranium deposits in the area. \nThe primary aim is to create a fuller 2-D and 3-D picture of the major structural features and their relationship to the uranium deposits, as well as getting a fuller understanding of the sequence and timing of structures. \n#WomenInScience #Geology #uranium #Canada"
125,125,20,1.56253e+18,"Meet Eric Potter, a fellow research scientist at the GSC. Eric studies how and why these uranium deposits formed. For this project, Eric is looking for ancient chemical fingerprints of fluids that formed these deposits. This research is attempting to create a way of identifying faults that channeled the uranium-bearing fluids to the site of the deposit and addressing questions on how the deposits form. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d31313541f167f7c484dc1e231dc64b/5AEEE180/t51.2885-15/e35/20180501_1982555332013727_6952440003586686976_n.jpg,BWvOvORg9lk,1,GraphImage,"[""fieldwork"",""uranium"",""exploration""]",[],2017-07-19T11:20:00,[],False,2017-07-19_11-20-00,naturalresourcescanada,4211313612,,Meet Eric Potter fellow research scientist GSC Eric studies uranium deposits formed project Eric looking ancient chemical fingerprints fluids formed deposits research attempting create way identifying faults channeled uranium bearing fluids site deposit addressing questions deposits form,"['Meet', 'Eric', 'Potter', 'fellow', 'research', 'scientist', 'GSC', 'Eric', 'studies', 'uranium', 'deposits', 'formed', 'project', 'Eric', 'looking', 'ancient', 'chemical', 'fingerprints', 'fluids', 'formed', 'deposits', 'research', 'attempting', 'create', 'way', 'identifying', 'faults', 'channeled', 'uranium', 'bearing', 'fluids', 'site', 'deposit', 'addressing', 'questions', 'deposits', 'form']","[u'meet', u'eric', u'potter', u'fellow', u'research', u'scientist', u'gsc', u'eric', u'studi', u'uranium', u'deposit', u'form', u'project', u'eric', u'look', u'ancient', u'chemic', u'fingerprint', u'fluid', u'form', u'deposit', u'research', u'attempt', u'creat', u'way', u'identifi', u'fault', u'channel', u'uranium', u'bear', u'fluid', u'site', u'deposit', u'address', u'question', u'deposit', u'form']","Meet Eric Potter, a fellow research scientist at the GSC. Eric studies how and why these uranium deposits formed. \nFor this project, Eric is looking for ancient chemical fingerprints of fluids that formed these deposits. This research is attempting to create a way of identifying faults that channeled the uranium-bearing fluids to the site of the deposit and addressing questions on how the deposits form. \n#fieldwork #uranium #exploration"
126,126,30,1.56258e+18,"This is Charlene, everyone’s favourite summer student! Charlene is starting an M.Sc. degree in geology this fall, so this eedition will give her some great hands-on eerience in remote settings while learning more about economic geology. Charlene will be taking detailed measurements on drill core samples, assisting with digital data management, helping manage the camp and contributing ideas to the deposit models. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/da2ec228628104ff9c54dc955cda21bc/5AFF8C18/t51.2885-15/e35/20067298_245234859328139_6424411235248242688_n.jpg,BWvY_2ugHlh,3,GraphImage,"[""stemgirls"",""geoscience"",""wcw"",""womeninscience""]",[],2017-07-19T12:49:39,[],False,2017-07-19_12-49-39,naturalresourcescanada,4211313612,,Charlene favourite summer student Charlene starting Sc degree geology fall eedition give great hands eerience remote settings learning economic geology Charlene taking detailed measurements drill core samples assisting digital data management helping manage camp contributing ideas deposit models,"['Charlene', 'favourite', 'summer', 'student', 'Charlene', 'starting', 'Sc', 'degree', 'geology', 'fall', 'eedition', 'give', 'great', 'hands', 'eerience', 'remote', 'settings', 'learning', 'economic', 'geology', 'Charlene', 'taking', 'detailed', 'measurements', 'drill', 'core', 'samples', 'assisting', 'digital', 'data', 'management', 'helping', 'manage', 'camp', 'contributing', 'ideas', 'deposit', 'models']","[u'charlen', u'favourit', u'summer', u'student', u'charlen', u'start', 'sc', u'degre', u'geolog', u'fall', u'eedit', u'give', u'great', u'hand', u'eerienc', u'remot', u'set', u'learn', u'econom', u'geolog', u'charlen', u'take', u'detail', u'measur', u'drill', u'core', u'sampl', u'assist', u'digit', u'data', u'manag', u'help', u'manag', u'camp', u'contribut', u'idea', u'deposit', u'model']","This is Charlene, everyone’s favourite summer student! \nCharlene is starting an M.Sc. degree in geology this fall, so this expedition will give her some great hands-on experience in remote settings while learning more about economic geology. \nCharlene will be taking detailed measurements on drill core samples, assisting with digital data management, helping manage the camp and contributing ideas to the deposit models. \n#STEMGirls #GeoScience #wcw #WomenInScience"
127,127,22,1.56263e+18,"Welcome to “Come dine with me Athabasca,” where Canada’s best and brightest government scientists battle it out to become ultimate camp chef! Because we are in a smaller camp, we cook our own food and each member is responsible for at least one communal dinner. This can often lead to some friendly competition as to who’s the best cook. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/34f90ff4478a9b00d766bad79040bd95/5AFDFF51/t51.2885-15/e35/20180959_470568733304605_3185015775253495808_n.jpg,BWvkTf3Ad_N,0,GraphSidecar,"[""itsdefinitelyvicki"",""comedinewithme"",""campmeals"",""fieldwork""]",[],2017-07-19T14:28:27,[],False,2017-07-19_14-28-27,naturalresourcescanada,4211313612,,Welcome Come dine Athabasca best brightest government scientists battle become ultimate camp chef smaller camp cook food member responsible least one communal dinner often lead friendly competition best cook,"['Welcome', 'Come', 'dine', 'Athabasca', 'best', 'brightest', 'government', 'scientists', 'battle', 'become', 'ultimate', 'camp', 'chef', 'smaller', 'camp', 'cook', 'food', 'member', 'responsible', 'least', 'one', 'communal', 'dinner', 'often', 'lead', 'friendly', 'competition', 'best', 'cook']","[u'welcom', u'come', u'dine', u'athabasca', u'best', u'brightest', u'govern', u'scientist', u'battl', u'becom', u'ultim', u'camp', u'chef', u'smaller', u'camp', u'cook', u'food', u'member', u'respons', u'least', u'one', u'communal', u'dinner', u'often', u'lead', u'friend', u'competit', u'best', u'cook']","Welcome to “Come dine with me Athabasca,” where Canada’s best and brightest government scientists battle it out to become ultimate camp chef! \nBecause we are in a smaller camp, we cook our own food and each member is responsible for at least one communal dinner. This can often lead to some friendly competition as to who’s the best cook. \n#ItsDefinitelyVicki #ComeDineWithMe #CampMeals #Fieldwork"
128,128,25,1.56264e+18,"We may be done in the field for the day, but we need to go over the data collected, discuss our findings and plan our targets for tomorrow. Fieldwork often involves very long work days — but it’s worth it for the science. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a38e8db407e3f487bb0b3e875478749f/5ADE3DC6/t51.2885-15/e35/20225308_1348751471911692_7907130509577158656_n.jpg,BWvoRexgcIs,3,GraphSidecar,"[""itsworthitfortheexercise"",""andnature"",""fieldwork""]",[],2017-07-19T15:03:08,[],False,2017-07-19_15-03-08,naturalresourcescanada,4211313612,,may done field day need go data collected discuss findings plan targets tomorrow Fieldwork often involves long work days worth science,"['may', 'done', 'field', 'day', 'need', 'go', 'data', 'collected', 'discuss', 'findings', 'plan', 'targets', 'tomorrow', 'Fieldwork', 'often', 'involves', 'long', 'work', 'days', 'worth', 'science']","[u'may', u'done', u'field', u'day', u'need', 'go', u'data', u'collect', u'discuss', u'find', u'plan', u'target', u'tomorrow', u'fieldwork', u'often', u'involv', u'long', u'work', u'day', u'worth', u'scienc']","We may be done in the field for the day, but we need to go over the data collected, discuss our findings and plan our targets for tomorrow. Fieldwork often involves very long work days — but it’s worth it for the science. \n#ItsWorthItForTheExercise #AndNature #Fieldwork"
129,129,47,1.56266e+18,"Well, thanks for joining us today! We hope you enjoyed learning a bit about the fieldwork we do during the summer! Until next time. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/65f50d9e097d38d3af60d0e8c137a567/5AE8B27E/t51.2885-15/e35/20067163_1745876775712419_5154098073894387712_n.jpg,BWvr1gqgtWw,0,GraphImage,"[""byefornow"",""fieldwork""]",[],2017-07-19T15:34:16,[],False,2017-07-19_15-34-16,naturalresourcescanada,4211313612,,Well thanks joining us today hope enjoyed learning bit fieldwork summer next time,"['Well', 'thanks', 'joining', 'us', 'today', 'hope', 'enjoyed', 'learning', 'bit', 'fieldwork', 'summer', 'next', 'time']","[u'well', u'thank', u'join', 'us', u'today', u'hope', u'enjoy', u'learn', u'bit', u'fieldwork', u'summer', u'next', u'time']","Well, thanks for joining us today! We hope you enjoyed learning a bit about the fieldwork we do during the summer! \nUntil next time. \n#ByeForNow #Fieldwork"
130,130,16,1.56396e+18,"Scrum VS Swarm: researchers deliver moth migration media briefing near , Quebec.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0855f1cce0b956ba82147fa35f394a32/5AE05C3D/t51.2885-15/e35/20214646_153419368563233_8560378263451467776_n.jpg,BW0Se46AXcq,0,GraphImage,"[""nrcansci"",""sprucebudworm"",""rimouski"",""fieldwork""]",[],2017-07-21T10:28:56,[],False,2017-07-21_10-28-56,naturalresourcescanada,4211313612,,Scrum VS Swarm researchers deliver moth migration media briefing near Quebec,"['Scrum', 'VS', 'Swarm', 'researchers', 'deliver', 'moth', 'migration', 'media', 'briefing', 'near', 'Quebec']","[u'scrum', 'vs', u'swarm', u'research', u'deliv', u'moth', u'migrat', u'media', u'brief', u'near', u'quebec']","Scrum VS  Swarm: #NRCanSci researchers deliver #SpruceBudworm moth migration media briefing near #Rimouski, Quebec. #Fieldwork"
131,131,19,1.564e+18,Gotcha! technician Jean-Michel Béland takes down a trap in to study their outbreaks,https://instagram.fyvr3-1.fna.fbcdn.net/vp/605b1e7777dd95b5532924f55d2247d9/5AE3E1DE/t51.2885-15/e35/20184093_119485222008467_3569225188568465408_n.jpg,BW0bqa3g5iA,0,GraphImage,"[""nrcansci"",""sprucebudworm"",""rimouski""]",[],2017-07-21T11:49:09,[],False,2017-07-21_11-49-09,naturalresourcescanada,4211313612,,Gotcha technician Jean Michel land takes trap study outbreaks,"['Gotcha', 'technician', 'Jean', 'Michel', 'land', 'takes', 'trap', 'study', 'outbreaks']","[u'gotcha', u'technician', u'jean', u'michel', u'land', u'take', u'trap', u'studi', u'outbreak']",Gotcha! #NRCanSci technician Jean-Michel Béland takes down a #SpruceBudworm trap in #Rimouski to study their outbreaks
132,132,21,1.57257e+18,"“What will Canada’s energy picture look like in the year ?” Looking beyond their current work and eertise, participants of the Generation Energy roundtable at Dalhousie University were asked for their vision of Canada’s future energy mix. A diverse group — students, academics, Indigenous representatives, energy consultants, members of civil society — they had plenty of insights ready for Natural Resources Canada’s Minister, Jim Carr. Dal graduate Samantha Peverell provided her thoughts: “GenEnergy isn’t just about generating energy — it’s about saving energy, too.”",https://instagram.fyvr3-1.fna.fbcdn.net/vp/aa944c6dff41d6d86f553ab5d4eeb97a/5AF3DC56/t51.2885-15/e35/20479332_460114744364886_1006986049261404160_n.jpg,BXS5JGZg-Pn,0,GraphImage,[],[],2017-08-02T07:43:57,[],False,2017-08-02_07-43-57,naturalresourcescanada,4211313612,,energy picture look like year Looking beyond current work eertise participants Generation Energy roundtable Dalhousie University asked vision future energy mix diverse group students academics Indigenous representatives energy consultants members civil society plenty insights ready Natural Resources Minister Jim Carr Dal graduate Samantha Peverell provided thoughts GenEnergy generating energy saving energy,"['energy', 'picture', 'look', 'like', 'year', 'Looking', 'beyond', 'current', 'work', 'eertise', 'participants', 'Generation', 'Energy', 'roundtable', 'Dalhousie', 'University', 'asked', 'vision', 'future', 'energy', 'mix', 'diverse', 'group', 'students', 'academics', 'Indigenous', 'representatives', 'energy', 'consultants', 'members', 'civil', 'society', 'plenty', 'insights', 'ready', 'Natural', 'Resources', 'Minister', 'Jim', 'Carr', 'Dal', 'graduate', 'Samantha', 'Peverell', 'provided', 'thoughts', 'GenEnergy', 'generating', 'energy', 'saving', 'energy']","[u'energi', u'pictur', u'look', u'like', u'year', u'look', u'beyond', u'current', u'work', u'eertis', u'particip', u'generat', u'energi', u'roundtabl', u'dalhousi', u'univers', u'ask', u'vision', u'futur', u'energi', u'mix', u'divers', u'group', u'student', u'academ', u'indigen', u'repres', u'energi', u'consult', u'member', u'civil', u'societi', u'plenti', u'insight', u'readi', u'natur', u'resourc', u'minist', u'jim', u'carr', u'dal', u'graduat', u'samantha', u'peverel', u'provid', u'thought', u'genenergi', u'generat', u'energi', u'save', u'energi']","“What will Canada’s energy picture look like in the year 2040?” Looking beyond their current work and expertise, participants of the Generation Energy roundtable at Dalhousie University were asked for their vision of Canada’s future energy mix. \nA diverse group — students, academics, Indigenous representatives, energy consultants, members of civil society — they had plenty of insights ready for Natural Resources Canada’s Minister, Jim Carr. \nDal graduate Samantha Peverell provided her thoughts: “GenEnergy isn’t just about generating energy — it’s about saving energy, too.”"
133,133,10,1.57257e+18,An insectiphobe’s worst nightmare! But studying dispersals in Eastern Canada doesn’t bug NRCan scientist Emily Owens. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e92d1a80c05e57b1c607601439dd5aec/5A645341/t51.2885-15/e15/20481939_554979144893230_502347848910635008_n.jpg,BXS5tGwgyPH,0,GraphVideo,"[""sprucebudworm"",""nrcansci"",""bugsarecool"",""bugs"",""citizenscience"",""budwormtrackers""]",[],2017-08-02T07:48:52,[],True,2017-08-02_07-48-52,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bd509167d0f3d33b774ac9801bc44837/5A63A42C/t50.2886-16/20612474_211677036029772_3614642706787074048_n.mp4,worst nightmare studying dispersals Eastern Canada bug NRCan scientist Emily Owens,"['worst', 'nightmare', 'studying', 'dispersals', 'Eastern', 'Canada', 'bug', 'NRCan', 'scientist', 'Emily', 'Owens']","[u'worst', u'nightmar', u'studi', u'dispers', u'eastern', u'canada', u'bug', u'nrcan', u'scientist', u'emili', u'owen']",An insectiphobe’s worst nightmare! \nBut studying #SpruceBudworm dispersals in Eastern Canada doesn’t bug NRCan scientist Emily Owens. \n#NRCanSci #BugsAreCool #Bugs #CitizenScience #BudwormTrackers
134,134,12,1.57271e+18,"What will it take to fight ? A team of the best clean energy “nerds” in Canada! One self-proclaimed “GHG nerd” is Anamika, who was profiled as part of the initiative. Anamika works with Cenovus Energy to find ways to produce oil efficiently while reducing the impact of climate change. “We live in a time where the world wants answers from energy sources and [wants to] transition towards a clean energy future. And as an industry, if we are to be sustainable, it is our responsibility to be part of that clean energy future,” Anamika said. Curious about what Canada’s clean energy “nerds” are up to? Visit for more information.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/3db318a33559a303a732d02bab79e250/5ADB11BF/t51.2885-15/e35/20583057_1705290726446612_4216596353440022528_n.jpg,BXTYU9dgcqm,0,GraphImage,"[""climatechange"",""genenergy"",""genenergy""]",[],2017-08-02T12:16:27,[],False,2017-08-02_12-16-27,naturalresourcescanada,4211313612,,take fight team best clean energy Canada One self proclaimed GHG Anamika profiled part initiative Anamika works Cenovus Energy find ways produce oil efficiently reducing impact climate change live time world wants answers energy sources wants transition towards clean energy future industry sustainable responsibility part clean energy future Anamika said Curious clean energy Visit information,"['take', 'fight', 'team', 'best', 'clean', 'energy', 'Canada', 'One', 'self', 'proclaimed', 'GHG', 'Anamika', 'profiled', 'part', 'initiative', 'Anamika', 'works', 'Cenovus', 'Energy', 'find', 'ways', 'produce', 'oil', 'efficiently', 'reducing', 'impact', 'climate_change', 'live', 'time', 'world', 'wants', 'answers', 'energy', 'sources', 'wants', 'transition', 'towards', 'clean', 'energy', 'future', 'industry', 'sustainable', 'responsibility', 'part', 'clean', 'energy', 'future', 'Anamika', 'said', 'Curious', 'clean', 'energy', 'Visit', 'information']","[u'take', u'fight', u'team', u'best', u'clean', u'energi', u'canada', u'one', u'self', u'proclaim', u'ghg', u'anamika', u'profil', u'part', u'initi', u'anamika', u'work', u'cenovus', u'energi', u'find', u'way', u'produc', u'oil', u'effici', u'reduc', u'impact', u'climate_chang', u'live', u'time', u'world', u'want', u'answer', u'energi', u'sourc', u'want', u'transit', u'toward', u'clean', u'energi', u'futur', u'industri', u'sustain', u'respons', u'part', u'clean', u'energi', u'futur', u'anamika', u'said', u'curious', u'clean', u'energi', u'visit', u'inform']","What will it take to fight #ClimateChange? \nA team of the best clean energy “nerds” in Canada! One self-proclaimed “GHG nerd” is Anamika, who was profiled as part of the #GenEnergy initiative. \nAnamika works with Cenovus Energy to find ways to produce oil efficiently while reducing the impact of climate change. “We live in a time where the world wants answers from energy sources and [wants to] transition towards a clean energy future. And as an industry, if we are to be sustainable, it is our responsibility to be part of that clean energy future,” Anamika said. \nCurious about what Canada’s clean energy “nerds” are up to? Visit http://generationenergy.ca for more information.  #GenEnergy"
135,135,26,1.57411e+18,"Student research assistants Nicolas Piette-Lauziere and Zoik Brault are in the field at the edge of Cape Breton Highlands National Park. They are proudly displaying their commemorative t-shirts! Over the last month, Nicolas and Zoik have been mapping a fault zone on Cape Breton Island that separates rocks with different geological histories on either side. By studying the fault zone in the field, and collecting samples to study in the lab, Nicolas hopes to discover when and why it formed, and how it may have created a pathway for magma deep in the Earth’s crust to rise and form granite.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/8bbcdc57acbce3a930544d2ce8874145/5AFC8B76/t51.2885-15/e35/20589955_869287163237656_2750481624540905472_n.jpg,BXYYMuXgj1k,0,GraphImage,"[""gsc175""]",[],2017-08-04T10:51:32,[],False,2017-08-04_10-51-32,naturalresourcescanada,4211313612,,Student research assistants Nicolas Piette Lauziere Zoik Brault field edge Cape Breton Highlands National Park proudly displaying commemorative shirts last month Nicolas Zoik mapping fault zone Cape Breton Island separates rocks different geological histories either side studying fault zone field collecting samples study lab Nicolas hopes discover formed may created pathway magma deep crust rise form granite,"['Student', 'research', 'assistants', 'Nicolas', 'Piette', 'Lauziere', 'Zoik', 'Brault', 'field', 'edge', 'Cape', 'Breton', 'Highlands', 'National', 'Park', 'proudly', 'displaying', 'commemorative', 'shirts', 'last', 'month', 'Nicolas', 'Zoik', 'mapping', 'fault', 'zone', 'Cape', 'Breton', 'Island', 'separates', 'rocks', 'different', 'geological', 'histories', 'either', 'side', 'studying', 'fault', 'zone', 'field', 'collecting', 'samples', 'study', 'lab', 'Nicolas', 'hopes', 'discover', 'formed', 'may', 'created', 'pathway', 'magma', 'deep', 'crust', 'rise', 'form', 'granite']","[u'student', u'research', u'assist', u'nicola', u'piett', u'lauzier', u'zoik', u'brault', u'field', u'edg', u'cape', u'breton', u'highland', u'nation', u'park', u'proud', u'display', u'commemor', u'shirt', u'last', u'month', u'nicola', u'zoik', u'map', u'fault', u'zone', u'cape', u'breton', u'island', u'separ', u'rock', u'differ', u'geolog', u'histori', u'either', u'side', u'studi', u'fault', u'zone', u'field', u'collect', u'sampl', u'studi', u'lab', u'nicola', u'hope', u'discov', u'form', u'may', u'creat', u'pathway', u'magma', u'deep', u'crust', u'rise', u'form', u'granit']","Student research assistants Nicolas Piette-Lauziere and Zoik Brault are in the field at the edge of Cape Breton Highlands National Park. They are proudly displaying their #GSC175 commemorative t-shirts! \nOver the last month, Nicolas and Zoik have been mapping a fault zone on Cape Breton Island that separates rocks with different geological histories on either side. By studying the fault zone in the field, and collecting samples to study in the lab, Nicolas hopes to discover when and why it formed, and how it may have created a pathway for magma deep in the Earth’s crust to rise and form granite."
136,136,12,1.57767e+18,“The potential of tapping into the resources that are in the North gives us an opportunity to really innovate and create technology.” Hear what David had to say about his energy future. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3bc9e2fd0e08e22e76c01c9448dc69cd/5A6374A7/t51.2885-15/e15/20687855_159520187959319_3968267597857685504_n.jpg,BXk_6zDA_D6,0,GraphVideo,"[""genenergy"",""yourenergyfuture"",""cleanenergy""]",[],2017-08-09T08:29:30,[],True,2017-08-09_08-29-30,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8da758d514a9f18b96a22b51480c42a0/5A637D73/t50.2886-16/20730733_139235936669947_6308829099762647040_n.mp4,potential tapping resources North gives us opportunity really innovate create technology Hear David say energy future,"['potential', 'tapping', 'resources', 'North', 'gives', 'us', 'opportunity', 'really', 'innovate', 'create', 'technology', 'Hear', 'David', 'say', 'energy', 'future']","[u'potenti', u'tap', u'resourc', u'north', u'give', 'us', u'opportun', u'realli', u'innov', u'creat', u'technolog', u'hear', u'david', u'say', u'energi', u'futur']",“The potential of tapping into the resources that are in the North gives us an opportunity to really innovate and create technology.” Hear what David had to say about his energy future. \n#GenEnergy #YourEnergyFuture #CleanEnergy
137,137,20,1.58137e+18,"Minister Carr welcomes colleagues from across Canada to with Minister Doucet in St. Andrews, NB",https://instagram.fyvr3-1.fna.fbcdn.net/vp/e991acb191d81d068f47c5b1dfa10776/5AE2B0E0/t51.2885-15/e35/20759808_1909919879331740_4269044243495911424_n.jpg,BXyKmf5Arya,0,GraphImage,"[""emmc2017""]",[],2017-08-14T11:12:58,[],False,2017-08-14_11-12-58,naturalresourcescanada,4211313612,,Minister Carr welcomes colleagues across Canada Minister Doucet St Andrews NB,"['Minister', 'Carr', 'welcomes', 'colleagues', 'across', 'Canada', 'Minister', 'Doucet', 'St', 'Andrews', 'NB']","[u'minist', u'carr', u'welcom', u'colleagu', u'across', u'canada', u'minist', u'doucet', 'st', u'andrew', 'nb']","Minister Carr welcomes colleagues from across Canada to #EMMC2017 with Minister Doucet in St. Andrews, NB"
138,138,5,1.58137e+18,“We have to take everything under consideration.” See what else Kayla said about her energy future. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4b97020365b758f4414a9de8d7ca0286/5A637EE6/t51.2885-15/e15/20759904_1906383192962731_490156262118391808_n.jpg,BXyK_0igDhc,0,GraphVideo,"[""genenergy"",""yourenergyfuture"",""cleanenergy""]",[],2017-08-14T11:16:26,[],True,2017-08-14_11-16-26,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c5806b64efa7feedbf282cd3419730d2/5A63EECA/t50.2886-16/20818757_147802842469163_1208907515706736640_n.mp4,take everything consideration See else Kayla said energy future,"['take', 'everything', 'consideration', 'See', 'else', 'Kayla', 'said', 'energy', 'future']","[u'take', u'everyth', u'consider', u'see', u'els', u'kayla', u'said', u'energi', u'futur']",“We have to take everything under consideration.” See what else Kayla said about her energy future. \n#GenEnergy #YourEnergyFuture #CleanEnergy
139,139,24,1.58138e+18,PS Rudd joins panel discussion on how to increase women’s employment in the sector,https://instagram.fyvr3-1.fna.fbcdn.net/vp/65338329897f6d0dc51dbe4db45145b6/5AF2B655/t51.2885-15/e35/20766486_902503283231568_2575036969323069440_n.jpg,BXyLxTcgAFl,0,GraphImage,"[""naturalresources"",""emmc2017""]",[],2017-08-14T11:23:11,[],False,2017-08-14_11-23-11,naturalresourcescanada,4211313612,,PS Rudd joins panel discussion increase employment sector,"['PS', 'Rudd', 'joins', 'panel', 'discussion', 'increase', 'employment', 'sector']","['ps', u'rudd', u'join', u'panel', u'discuss', u'increas', u'employ', u'sector']",PS Rudd joins panel discussion on how to increase women’s employment in the #NaturalResources sector #EMMC2017
140,140,14,1.58193e+18,Minister Carr hears from organizations on priorities at,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2dc9bda4b71b0c04a927abf691f8e86c/5AEFA918/t51.2885-15/e35/20837809_110658786282652_8145512511743983616_n.jpg,BX0JmXhgdKM,0,GraphImage,"[""indigenous"",""naturalresource"",""emmc2017""]",[],2017-08-15T05:42:42,[],False,2017-08-15_05-42-42,naturalresourcescanada,4211313612,,Minister Carr hears organizations priorities,"['Minister', 'Carr', 'hears', 'organizations', 'priorities']","[u'minist', u'carr', u'hear', u'organ', u'prioriti']",Minister Carr hears from #Indigenous organizations on #NaturalResource priorities at #EMMC2017
