Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,language,average_sentiment_score,sentiment,account_name,words_matched_list,matched_keywords,category,lemmatized_text,FSDS_matched_keywords,FSDS_category
325,897129028439748608,2017-08-14 16:13:22,"['https://t.co/ejgjSBf4Wh', 'https://t.co/ThlgORg0kz']",La NOUVELLE aire marine de conservation à Tallurutiup/#DetroitLancaster sera la plus grande aire protégée du Canada! https://t.co/ejgjSBf4Wh https://t.co/ThlgORg0kz,La NOUVELLE aire marine de conservation Tallurutiup DetroitLancaster sera la plus grande aire du Canada https co ejgjSBf4Wh https co ThlgORg0kz,['#DetroitLancaster'],8,4,12,fr,0.0,Neutral,ministre_ec_tweeter,"['conservation', 'marine', 'or', 'air']","['marine', 'conservation']",Environmental,"['nouveau', 'aire', 'marine', 'conservation', 'tallurutiup#detroitlancaster', 'plus', 'grand', 'aire', 'protégé', 'canada', 'httpstcoejgjsbf4wh', 'httpstcothlgorg0kz']","['conservation', 'conservation', 'conservation', 'conservation']",Healthy coasts and oceans
326,923919862040276992,2017-10-27 14:30:35,['https://t.co/MFNgKqAI06'],"Les changements climatiques touchent nos trésors naturels comme les Monts-Torngat. Paul Smith, scientifique @environnementca, explique! https://t.co/MFNgKqAI06",Les changements climatiques touchent nos sors naturels comme les Monts Torngat Paul Smith scientifique environnementca explique https co MFNgKqAI06,[],7,5,12,fr,0.0,Neutral,ministre_ec_tweeter,"['climat', 'environnement', 'or', 'climatique', 'nature']","['changement', 'scientifique', 'scientifique', 'scientifique']",Social,"['les', 'changement', 'climatiques', 'touchent', 'trésor', 'naturel', 'comme', 'les', 'monts-torngat', 'paul', 'smith', 'scientifique', 'environnementca', 'explique', 'httpstcomfngkqai06']",['scientifique'],Clean growth
327,896093895339024388,2017-08-11 19:40:07,['https://t.co/ndoX2mUU3s'],"N’oubliez pas de vous abonner à @PCArcheologie pour leur #VendrediFranklin – contenu exclusif, comme cette vidéo d’avril du #HMSTerror https://t.co/ndoX2mUU3s",oubliez pas de vous abonner PCArcheologie pour leur VendrediFranklin contenu exclusif comme cette avril du HMSTerror https co ndoX2mUU3s,"['#VendrediFranklin', '#HMSTerror']",4,8,12,fr,0.0,Neutral,ministre_ec_tweeter,['or'],[],unknown,"[""n'oubliez"", 'abonner', 'pcarcheologie', '#vendredifranklin', 'contenu', 'exclusif', 'comme', 'cette', 'vidéo', ""d'avril"", '#hmsterror', 'httpstcondox2muu3s']",[],unknown
328,888433277761204233,2017-07-21 16:19:34,['https://t.co/yuc8wzgG'],#SVQ le NCSM Haida est celui qui a fait couler le plus de tonnage dans ses 20 années en mer? Visitez ce navire légendaire à @cityofhamilton! https://t.co/yuc8wzgGcu,SVQ le NCSM Haida est celui qui fait couler le plus de tonnage dans ses 20 es en mer Visitez ce navire gendaire cityofhamilton https co yuc8wzgGcu,['#SVQ'],4,8,12,fr,0.0,Neutral,ministre_ec_tweeter,"['mer', 'air']",['mer'],Environmental,"['#svq', 'ncsm', 'haida', 'celui', 'fait', 'couler', 'plus', 'tonnage', '20', 'année', 'mer', 'visitez', 'navire', 'légendaire', 'cityofhamilton', 'httpstcoyuc8wzggcu']",[],unknown
329,927955682724384768,2017-11-07 17:47:30,['https://t.co/JZBWf3jWWA'],Bonne Journée des #Inuit à tous les Inuit au Canada et à #InuitNunangat #inuujunga https://t.co/JZBWf3jWWA,Bonne des Inuit tous les Inuit au Canada et InuitNunangat inuujunga https co JZBWf3jWWA,"['#Inuit', '#InuitNunangat', '#inuujunga']",4,8,12,fr,0.0,Neutral,ministre_ec_tweeter,['inuit'],['inuit'],Social,"['bon', 'journée', '#inuit', 'tous', 'les', 'inuit', 'canada', '#inuitnugat', '#inuujunga', 'httpstcojzbwf3jwwa']",['inuit'],Clean drinking water
330,921803314387398656,2017-10-21 18:20:11,"['https://t.co/vipd20XRz', 'https://t.co/ydVQSILIuY']",#SVQ le @ParcRouge est achevé à près de 80 %? Il s’étendra éventuellement du lac Ontario à la moraine d'Oak Ridges https://t.co/vipd20XRz8 https://t.co/ydVQSILIuY,SVQ le ParcRouge est de 80 Il tendra ventuellement du lac Ontario la moraine Oak Ridges https co vipd20XRz8 https co ydVQSILIuY,['#SVQ'],8,4,12,fr,0.0,Neutral,ministre_ec_tweeter,"['parc', 'or']",['lac'],Environmental,"['#svq', 'parcrouge', 'achevé', 'près', '80', ""s'étendra"", 'éventuellement', 'lac', 'ontario', 'moraine', ""d'oak"", 'ridges', 'httpstcovipd20xrz8', 'httpstcoydvqsiliuy']",['lac'],Pristine lakes and rivers
331,888536479286280193,2017-07-21 23:09:39,['https://t.co/ZQIRz75JZT'],".@PMcanadien et la guide honoraire de @ParcsCanada pour les familles, Sophie Grégoire Trudeau, explorent le PN #Kejimkujik. @ParcsCanada_NE https://t.co/ZQIRz75JZT",PMcanadien et la guide honoraire de ParcsCanada pour les familles Sophie goire Trudeau explorent le PN Kejimkujik https co ZQIRz75JZT,['#Kejimkujik'],4,8,12,fr,0.0,Neutral,ministre_ec_tweeter,"['eau', 'parc', 'or', 'air']","['parcscanada', 'famille', 'pn']",Social,"['pmcanadien', 'guide', 'honoraire', 'parcscanada', 'les', 'famille', 'sophie', 'grégoire', 'trudeau', 'explorent', 'pn', '#kejimkujik', 'parcscanada_ne', 'httpstcozqirz75jzt']",[],unknown
332,855768371299848193,2017-04-22 13:00:53,['https://t.co/Z7I4G59If3'],"Joyeux Jour de la Terre, Canada! Serez-vous de la partie? Partagez les photos que vous avez prises avec moi! #JourDeLaTerre2017 https://t.co/Z7I4G59If3",Joyeux Jour Terre Canada partie Partagez les photos prises JourDeLaTerre2017 https co Z7I4G59If3,['#JourDeLaTerre2017'],5,7,12,fr,0.0,Neutral,ministre_ec_tweeter,,['terre'],Environmental,"['joyeux', 'jour', 'terre', 'canada', 'serez-vous', 'partie', 'partagez', 'les', 'photo', 'prise', '#jourdelaterre2017', 'httpstcoz7i4g59if3']","['terre', 'terre']",Sustainably managed lands and forests
333,943958007594889216,2017-12-21 21:35:01,['https://t.co/a2WJGO5V'],"Le 12 déc., la ministre McKenna a participé à #OnePlanetSummit et a travaillé avec des leaders des secteurs public et privé sur une nouvelle et innovatrice #ActionClimatique. https://t.co/a2WJGO5V82",Le 12 la ministre McKenna OnePlanetSummit et avec des leaders des secteurs public et sur une nouvelle et innovatrice ActionClimatique https co a2WJGO5V82,"['#OnePlanetSummit', '#ActionClimatique']",6,6,12,fr,0.0,Neutral,ministre_ec_tweeter,"['planet', 'summit', 'climatique', 'ice', 'climat']","['ministre', 'mckenna', 'secteur', '#actionclimatique']",Economical,"['12', 'déc', 'ministre', 'mckenna', 'participé', '#oneplanetsummit', 'travaillé', 'leader', 'secteur', 'public', 'privé', 'nouveau', 'innovateur', '#actionclimatique', 'httpstcoa2wjgo5v82']","['secteur', '#actionclimatique', '#actionclimatique']",Effective action on climate change
334,910209984335695872,2017-09-19 18:32:25,['https://t.co/9g2H6TmVaS'],Fière des entrepreneurs canadiens novateurs à l’#AGNU qui bâtissent l’économie à faibles émissions de carbone. #UNGA https://t.co/9g2H6TmVaS,des entrepreneurs canadiens novateurs AGNU qui tissent conomie faibles missions de carbone UNGA https co 9g2H6TmVaS,"['#AGNU', '#UNGA']",4,8,12,fr,0.0,Neutral,ministre_ec_tweeter,['entrepreneurs'],"['entrepreneur', 'novateur', 'émission']",Economical,"['fière', 'entrepreneur', 'canadien', 'novateur', ""l'#agnu"", 'bâtissent', ""l'économie"", 'faible', 'émission', 'carbone', '#unga', 'httpstco9g2h6tmvas']","['entrepreneur', 'novateur', 'novateur', 'émission', 'émission', 'émission', 'émission', 'carbone', 'carbone', 'carbone']",Clean growth
335,837458771962114048,2017-03-03 00:25:05,['https://t.co/CuXE9Rp32F'],#AECG créera des possibilités d’emplois verts dans le monde des technologies propres du CAN et de l’UE @MAC_europa. https://t.co/CuXE9Rp32F,AECG era des emplois verts dans le monde des technologies propres du et de UE https co CuXE9Rp32F,['#AECG'],7,5,12,fr,0.0,Neutral,ministre_ec_tweeter,"['technologies', 'technologie', 'emplois']","['#aecg', 'vert', 'technologie', 'propre']",Economical,"['#aecg', 'créera', 'possibilité', ""d'emplois"", 'vert', 'monde', 'technologie', 'propre', 'can', ""l'ue"", 'mac_europa', 'httpstcocuxe9rp32f']","['#aecg', 'technologie', 'technologie', 'technologie', 'technologie']",Clean growth
336,887015239602057216,2017-07-17 18:24:47,['https://t.co/GGZ0uvHreP'],J’ai beaucoup appris au @PNFundy ce week-end! Apportez avec vous un des 200 saumons fabriqués dans le cadre du projet Salmon Donation! https://t.co/GGZ0uvHreP,ai beaucoup appris au PNFundy ce week end Apportez avec vous un des 200 saumons dans le cadre du projet Salmon Donation https co GGZ0uvHreP,[],3,9,12,fr,0.0,Neutral,ministre_ec_tweeter,"['eau', 'or']",['projet'],Social,"[""j'ai"", 'beaucoup', 'appris', 'pnfundy', 'week-end', 'apportez', '200', 'saumon', 'fabriqués', 'cadre', 'projet', 'salmon', 'donation', 'httpstcoggz0uvhrep']","['saumon', 'saumon', 'saumon']",Healthy coasts and oceans
337,887020406351294464,2017-07-17 18:45:19,"['https://t.co/te2f8gWQQb', 'https://t.co/M3BZ8I2k3S']",#SVQ la @tctrail croise le @PNFundy? #LeGrandSentier est une excellente façon d’explorer le pays durant #Canada150! https://t.co/te2f8gWQQb https://t.co/M3BZ8I2k3S,SVQ la tctrail croise le PNFundy LeGrandSentier est une excellente explorer le pays durant Canada150 https co te2f8gWQQb https co M3BZ8I2k3S,"['#SVQ', '#LeGrandSentier', '#Canada150']",5,7,12,fr,0.0,Neutral,ministre_ec_tweeter,['or'],"['pays', '#canada150']",Social,"['#svq', 'tctrail', 'croise', 'pnfundy', '#legrandsentier', 'excellente', 'façon', ""d'explorer"", 'pays', 'durant', '#canada150', 'httpstcote2f8gwqqb', 'httpstcom3bz8i2k3s']",[],unknown
338,831987724366274561,2017-02-15 22:05:05,['https://t.co/zZ0Lhf5wuk'],"L’#AECG prévoit des engagements de gestion durable des forêts et des pêches, de conservation et de lutte c. les changements climatiques. https://t.co/zZ0Lhf5wuk",AECG voit des engagements de gestion durable des et des de conservation et de lutte les changements climatiques https co zZ0Lhf5wuk,['#AECG'],6,6,12,fr,0.0,Neutral,ministre_ec_tweeter,"['durable', 'conservation', 'climat', 'climatique']","['engagement', 'durable', 'forêt', 'conservation', 'changement']",Environmental,"[""l'#aecg"", 'prévoit', 'engagement', 'gestion', 'durable', 'forêt', 'pêche', 'conservation', 'lutte', 'les', 'changement', 'climatiques', 'httpstcozz0lhf5wuk']","['engagement', 'forêt', 'forêt', 'pêche', 'pêche', 'pêche', 'conservation', 'conservation', 'conservation', 'conservation']",Healthy coasts and oceans
339,924411602341912582,2017-10-28 23:04:35,['https://t.co/3ZNfiQxf'],"Réunion productive des ministres McKenna et LeBlanc, et experts en océanographie. La protection des océans passe par la science + recherche! https://t.co/3ZNfiQxfuu",union productive des ministres McKenna et LeBlanc et experts en anographie La protection des ans passe par la science recherche https co 3ZNfiQxfuu,[],5,7,12,fr,0.0,Neutral,ministre_ec_tweeter,['ministre'],"['ministre', 'mckenna', 'protection', 'océan']",Environmental,"['réunion', 'productive', 'ministre', 'mckenna', 'leblanc', 'expert', 'océanographie', 'protection', 'océan', 'passe', 'science', 'recherche', 'httpstco3znfiqxfuu']","['protection', 'océan']",Healthy coasts and oceans
340,938868860513644544,2017-12-07 20:32:34,"['https://t.co/fhj7Zucz9h', 'https://t.co/DnbD3DpF']",#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 @AUGSignals se spécialise dans le traitement des données de surveillance de l’#eau de source et l’eau potable. https://t.co/fhj7Zucz9h https://t.co/DnbD3DpFud,CanadaEnChine Mission commerciale de la ministre McKenna sur TechnologiesPropres entreprise AUGSignals se cialise dans le traitement des es de surveillance de eau de source et eau potable https co fhj7Zucz9h https co DnbD3DpFud,"['#CanadaEnChine', '#TechnologiesPropres', '#eau']",5,7,12,fr,0.0,Neutral,ministre_ec_tweeter,"['technologies', 'ministre', 'technologie', 'canadaenchine']","['#canadaenchine', 'commerciale', 'ministre', 'mckenna', '#technologiespropres', '#technologiespropres']",Economical,"['#canadaenchine', 'mission', 'commercial', 'ministre', 'mckenna', '#technologiespropres', ""l'entreprise"", '🇨🇦', 'augsignals', 'spécialise', 'traitement', 'donnée', 'surveillance', ""l'#eau"", 'source', ""l'eau"", 'potable', 'httpstcofhj7zucz9h', 'httpstcodnbd3dpfud']","['#technologiespropres', '#technologiespropres', '#technologiespropres', 'traitement', 'traitement', 'potable']",Clean drinking water
341,924381543191273472,2017-10-28 21:05:08,['https://t.co/aHmci4CF8Z'],Protéger nos océans est extrêmement important. Surpasser cet objectif de 5 % nous aidera à atteindre notre objectif de 10 % d’ici 2020. https://t.co/aHmci4CF8Z,ger nos ans est important Surpasser cet objectif de nous aidera atteindre notre objectif de 10 ici 2020 https co aHmci4CF8Z,[],7,5,12,fr,0.4,Positive,ministre_ec_tweeter,['import'],"['protéger', 'océan']",Environmental,"['protéger', 'océan', 'extrêmement', 'important', 'surpasser', 'cet', 'objectif', 'aidera', 'atteindre', 'objectif', '10', ""d'ici"", '2020', 'httpstcoahmci4cf8z']","['protéger', 'océan']",Clean growth
342,837739524549652484,2017-03-03 19:00:41,['https://t.co/8MoQxgl1ll'],En cette Journée mondiale de la vie sauvage je remercie Canadiens et gens autour du monde qui travaillent pour protection #EspècesEnPéril. 🐼 https://t.co/8MoQxgl1ll,En cette mondiale de la vie sauvage je remercie Canadiens et gens autour du monde qui travaillent pour protection ril https co 8MoQxgl1ll,['#Esp'],8,4,12,fr,0.0,Neutral,ministre_ec_tweeter,"['mondiale', 'mondial']","['mondiale', 'vie', 'protection', '#espècesenpéril']",Environmental,"['cette', 'journée', 'mondiale', 'vie', 'sauvage', 'remercie', 'canadien', 'gens', 'autour', 'monde', 'travaillent', 'protection', '#espècesenpéril', 'httpstco8moqxgl1ll']",['protection'],Healthy wildlife populations
343,909043406982311938,2017-09-16 13:16:52,['https://t.co/l7hr1CsJvh'],Nous discutons avec 35 pays pour faire valoir l’#AccordDeParis. Nous sommes engagés dans le  #LeadershipMondial pour l’#ActionClimatique. https://t.co/l7hr1CsJvh,Nous discutons avec 35 pays pour faire valoir AccordDeParis Nous sommes dans le LeadershipMondial pour ActionClimatique https co l7hr1CsJvh,"['#AccordDeParis', '#LeadershipMondial', '#ActionClimatique']",8,4,12,fr,0.0,Neutral,ministre_ec_tweeter,"['climat', 'or', 'climatique', 'air']",['pays'],Social,"['discutons', '35', 'pays', 'faire', 'valoir', ""l'#accorddeparis"", 'engagé', '#leadershipmondial', ""l'#actionclimatique"", 'httpstcol7hr1csjvh']",[],unknown
344,930082637665927168,2017-11-13 14:39:15,['https://t.co/A5EXNH8J1T'],"Ministre McKenna, Mexique et Alliance climatique des États-Unis: nouveau dialogue nord-américain sur le leadership pour l’#ActionClimatique. https://t.co/A5EXNH8J1T",Ministre McKenna Mexique et Alliance climatique des tats Unis nouveau dialogue nord ricain sur le leadership pour ActionClimatique https co A5EXNH8J1T,['#ActionClimatique'],4,8,12,fr,0.0,Neutral,ministre_ec_tweeter,"['eau', 'or', 'climatique', 'climat']","['ministre', 'mckenna', 'climatique']",Environmental,"['ministre', 'mckenna', 'mexique', 'alliance', 'climatique', 'états-unis', 'nouveau', 'dialogue', 'nord-américain', 'leadership', ""l'#actionclimatique"", 'httpstcoa5exnh8j1t']",[],unknown
345,855815441389940736,2017-04-22 16:07:56,"['https://t.co/Ncxil1F6f', 'https://t.co/evoOHFjKXj']",Participez au concours vidéo #JMECan et courez chance participer aux festivités Journée mondiale de l’environnement  https://t.co/Ncxil1F6f2 https://t.co/evoOHFjKXj,Participez au concours JMECan et courez chance participer aux mondiale de environnement https co Ncxil1F6f2 https co evoOHFjKXj,['#JMECan'],9,3,12,fr,0.0,Neutral,ministre_ec_tweeter,"['mondiale', 'mondial']","['participez', 'mondiale']",Social,"['participez', 'concours', 'vidéo', '#jmecan', 'courez', 'chance', 'participer', 'festivité', 'journée', 'mondiale', ""l'environnement"", 'httpstconcxil1f6f2', 'httpstcoevoohfjkxj']",['participez'],Safe and healthy communities
346,821450088249704448,2017-01-17 20:12:17,['https://t.co/6hK1VjYWJi'],RT @canada150e: Découvrez le contenu à venir pour #Canada150 https://t.co/6hK1VjYWJi,RT canada150e couvrez le contenu venir pour Canada150 https co 6hK1VjYWJi,['#Canada150'],12,0,12,pt,0.0,Neutral,ministre_ec_tweeter,,"['découvrez', '#canada150']",Social,"['rt', 'canada150e', 'découvrez', 'contenu', 'venir', '#canada150', 'httpstco6hk1vjywji']",[],unknown
347,928638603189805056,2017-11-09 15:01:10,"['https://t.co/v4SMFXEGli', 'https://t.co/xwp7y5CS9l']","La ministre McKenna reconnaît l’imp. hist. de James Fletcher, un pionnier de la recherche à la ferme expérimentale https://t.co/v4SMFXEGli https://t.co/xwp7y5CS9l",La ministre McKenna imp hist de James Fletcher un pionnier de la recherche la ferme rimentale https co v4SMFXEGli https co xwp7y5CS9l,[],6,6,12,fr,0.0,Neutral,ministre_ec_tweeter,['ministre'],"['ministre', 'mckenna', 'ferme']",Economical,"['ministre', 'mckenna', 'reconnaît', ""l'imp"", 'hist', 'james', 'fletcher', 'pionnier', 'recherche', 'ferme', 'expérimentale', 'httpstcov4smfxegli', 'httpstcoxwp7y5cs9l']",['ferme'],Sustainable food
348,809829183522308097,2016-12-16 18:34:57,[],RT @PMcanadien: Le PM Trudeau annonce les actions qui seront prises alors que le gouvernement continue de renouveler la relation avec les A…,RT PMcanadien Le PM Trudeau annonce les actions qui seront prises alors que le gouvernement continue de renouveler la relation avec les,[],12,0,12,fr,0.0,Neutral,ministre_ec_tweeter,"['eau', 'or']",[],unknown,"['rt', 'pmcanadien', 'pm', 'trudeau', 'annonce', 'les', 'action', 'prise', 'alors', 'gouvernement', 'continue', 'renouveler', 'relation', 'les', 'a…']",['action'],Low-carbon government
349,847158305164312576,2017-03-29 18:47:34,[],"RT @ACEE_CEAA: La @ministre_ec et Mme Gélinas, prés. du Comité d’experts, feront le point sur l’#examenEE le 5 avril à 8 h 15 (HE) en direc…",RT La et Mme linas du experts feront le point sur examenEE le avril 15 en,['#examenEE'],12,0,12,fr,0.0,Neutral,ministre_ec_tweeter,,['acee_ceaa'],Environmental,"['rt', 'acee_ceaa', 'ministre_ec', 'mme', 'gélinas', 'pré', 'comité', ""d'experts"", 'feront', 'point', ""l'#examenee"", 'avril', '15', 'he', 'direc…']",[],unknown
350,886320409616031744,2017-07-15 20:23:47,['https://t.co/V1rBmaQ19o'],"Épatée par le partenariat novateur avec les univ., les Premières Nations, l’ind. et les gouv. pour protéger le #saumon au @pnFundy https://t.co/V1rBmaQ19o",par le partenariat novateur avec les univ les res Nations ind et les gouv pour ger le saumon au pnFundy https co V1rBmaQ19o,['#saumon'],3,9,12,fr,0.0,Neutral,ministre_ec_tweeter,['partenariat'],"['partenariat', 'novateur', 'protéger']",Economical,"['épatée', 'partenariat', 'novateur', 'les', 'univ', 'les', 'premier', 'nation', ""l'ind"", 'les', 'gouv', 'protéger', '#saumon', 'pnfundy', 'httpstcov1rbmaq19o']","['partenariat', 'novateur', 'novateur', 'protéger']",Clean growth
351,846453111787044864,2017-03-27 20:05:22,['https://t.co/lSCTzYswsN'],"À l’échelle provinciale, l’Ontario &amp; le Québec collaborent de près avec l’État de New York pour protéger ressource commune : les Grands Lacs https://t.co/lSCTzYswsN",chelle provinciale Ontario amp le bec collaborent de avec tat de New York pour ger ressource commune les Grands Lacs https co lSCTzYswsN,[],4,8,12,fr,0.13636363636363635,Neutral,ministre_ec_tweeter,"['lacs', 'or']","['provincial', 'protéger', 'ressource', 'lac']",Environmental,"[""l'échelle"", 'provincial', ""l'ontario"", 'amp', 'québec', 'collaborent', 'près', ""l'état"", 'new', 'york', 'protéger', 'ressource', 'commune', 'les', 'grand', 'lacs', 'httpstcolsctzyswsn']","['amp', 'protéger', 'ressource', 'ressource']",Clean growth
352,905838161942728705,2017-09-07 17:00:22,['https://t.co/OgfoNDNCwS'],RT @environnementca: Apprenez ce que le Centre canadien de prévision des ouragans dit à propos d’#Irma. https://t.co/OgfoNDNCwS,RT environnementca Apprenez ce que le Centre canadien de vision des ouragans dit propos Irma https co OgfoNDNCwS,['#Irma'],12,0,12,fr,0.0,Neutral,ministre_ec_tweeter,['environnement'],[],unknown,"['rt', 'environnementca', 'apprenez', 'centre', 'canadien', 'prévision', 'ouragan', 'dit', 'propos', ""d'#irma"", 'httpstcoogfondncws']",[],unknown
353,946059416759144449,2017-12-27 16:45:16,['https://t.co/C3pHXdhuwj'],"Juste à temps pour souhaiter une bonne année à tous, les @TenorsMusic ont lancé la vidéo « Auld Lang Syne », tournée dans de magnifiques sites de @ParcsCanada à Terre-Neuve-et-Labrador. https://t.co/C3pHXdhuwj Puisse les paysages de cette vidéo inspirer vos voyages en 2018!",Juste temps pour souhaiter une bonne tous les TenorsMusic ont la Auld Lang Syne dans de magnifiques sites de ParcsCanada Terre Neuve et Labrador https co C3pHXdhuwj Puisse les paysages de cette inspirer vos voyages en 2018,[],4,8,12,fr,0.0,Neutral,ministre_ec_tweeter,"['parc', 'or']",['parcscanada'],Environmental,"['juste', 'temps', 'souhaiter', 'bon', 'année', 'tous', 'les', 'tenorsmusic', 'lancé', 'vidéo', 'auld', 'lang', 'syne', 'tournée', 'magnifiques', 'site', 'parcscanada', 'terre-neuve-et-labrador', 'httpstcoc3phxdhuwj', 'puisse', 'les', 'paysage', 'cette', 'vidéo', 'inspirer', 'voyage', '2018']",[],unknown
354,902980567876194304,2017-08-30 19:45:18,"['https://t.co/6Ie3cFFFBZ', 'https://t.co/dbliGjz0XG']",Les #BisonsDeBanff s’acclimatent au @PNBanff pour redevenir sauvages d’ici le printemps 2018. Apprenez-en plus : https://t.co/6Ie3cFFFBZ https://t.co/dbliGjz0XG,Les BisonsDeBanff acclimatent au PNBanff pour redevenir sauvages ici le printemps 2018 Apprenez en plus https co 6Ie3cFFFBZ https co dbliGjz0XG,['#BisonsDeBanff'],5,7,12,fr,0.0,Neutral,ministre_ec_tweeter,"['climate', 'climat']",[],unknown,"['les', '#bisonsdebanff', ""s'acclimatent"", 'pnbanff', 'redevenir', 'sauvage', ""d'ici"", 'printemps', '2018', 'apprenez-en', 'plus', 'httpstco6ie3cfffbz', 'httpstcodbligjz0xg']",[],unknown
355,869258171818405890,2017-05-29 18:24:32,['https://t.co/9UgHYZpGum'],J'ai complété le #DéfiParcs... sous l'eau! La nouvelle Appli de @ParcsCanada vous mènera à la découverte d'endroits entièrement nouveaux! https://t.co/9UgHYZpGum,ai le fiParcs sous eau La nouvelle Appli de ParcsCanada vous nera la couverte endroits rement nouveaux https co 9UgHYZpGum,['#D'],6,6,12,fr,0.0,Neutral,ministre_ec_tweeter,"['eau', 'parc', 'vert']","['#défiparcs', 'parcscanada']",Social,"[""j'ai"", 'complété', '#défiparcs', 'sou', ""l'eau"", 'nouveau', 'appli', 'parcscanada', 'mènera', 'découverte', ""d'endroits"", 'entièrement', 'nouveau', 'httpstco9ughyzpgum']",['#défiparcs'],Connecting Canadians with nature
356,932630631397326848,2017-11-20 15:24:04,"['https://t.co/cWE1XpzoJV', 'https://t.co/MJiHc0Cz7E']",https://t.co/cWE1XpzoJV https://t.co/MJiHc0Cz7E,https co cWE1XpzoJV https co MJiHc0Cz7E,[],6,6,12,en,0.0,Neutral,ministre_ec_tweeter,,[],unknown,"['httpstcocwe1xpzojv', 'httpstcomjihc0cz7e']",[],unknown
357,884023106783903744,2017-07-09 12:15:07,['https://t.co/sf7ZSMZoDi'],"Bonne #FêteduNunavut! Les épaves #HMSErebus et #HMSTerror ont été découvertes au #Nunavut, grâce en partie au savoir inuit. @PCArcheologie https://t.co/sf7ZSMZoDi",Bonne Les paves HMSErebus et HMSTerror ont couvertes au Nunavut ce en partie au savoir inuit PCArcheologie https co sf7ZSMZoDi,"['#F', '#HMSErebus', '#HMSTerror', '#Nunavut']",5,7,12,fr,0.0,Neutral,ministre_ec_tweeter,['inuit'],['inuit'],Social,"['bon', '#fêtedununavut', 'les', 'épave', '#hmserebus', '#hmsterror', 'découverte', '#nunavut', 'grâce', 'partie', 'savoir', 'inuit', 'pcarcheologie', 'httpstcosf7zsmzodi']",['inuit'],Clean drinking water
358,883376366368022530,2017-07-07 17:25:12,['https://t.co/HznVEughgL'],On s’amuse en apprenant sur les aboiteaux au LHN #GrandPre. Impressionnée par une telle ingéniosité! @ParcsCanada_NE #ScienceParcsCanada https://t.co/HznVEughgL,amuse en apprenant sur les aboiteaux au LHN GrandPre par une telle ScienceParcsCanada https co HznVEughgL,"['#GrandPre', '#ScienceParcsCanada']",5,7,12,fr,0.0,Neutral,ministre_ec_tweeter,"['eau', 'parc']",[],unknown,"[""s'amuse"", 'appret', 'les', 'aboiteaux', 'lhn', '#grandpre', 'impressionnée', 'telle', 'ingéniosité', 'parcscanada_ne', '#scienceparcscanada', 'httpstcohznveughgl']",[],unknown
359,821838404484820992,2017-01-18 21:55:19,[],RT @CommerceCanada: Qu’est-ce que le Forum économique mondial (FEM)? Apprenez-en plus sur cette rencontre annuelle et pourquoi le Canada y…,RT CommerceCanada est ce que le Forum conomique mondial FEM Apprenez en plus sur cette rencontre annuelle et pourquoi le Canada,[],12,0,12,fr,0.0,Neutral,ministre_ec_tweeter,"['commerce', 'mondial']","['commercecanada', 'économique', 'mondial']",Economical,"['rt', 'commercecanada', ""qu'est-ce"", 'forum', 'économique', 'mondial', 'fem', 'apprenez-en', 'plus', 'cette', 'rencontre', 'annuelle', 'pourquoi', 'canada', 'y…']",[],unknown
360,876451737363722240,2017-06-18 14:49:12,['https://t.co/cK4NcYSzWk'],Quelle belle journée au @ParcRouge pour l'événement #PaddleTheRouge! Merci à tous! @ParcsCanada https://t.co/cK4NcYSzWk,Quelle belle au ParcRouge pour nement PaddleTheRouge Merci tous ParcsCanada https co cK4NcYSzWk,['#PaddleTheRouge'],5,7,12,fr,0.0,Neutral,ministre_ec_tweeter,"['parc', 'mer']",['parcscanada'],Environmental,"['quelle', 'beau', 'journée', 'parcrouge', ""l'événement"", '#paddletherouge', 'merci', 'tous', 'parcscanada', 'httpstcock4ncyszwk']",[],unknown
361,901503875995369472,2017-08-26 17:57:27,['https://t.co/NoAOhPaM3I'],"#SVQ jusqu’en mars 2018 @ParcsCanada contribue 1 $ pour chaque don de $ 2 pour compléter, améliorer et entretenir #LeGrandSentier? https://t.co/NoAOhPaM3I",SVQ en mars 2018 ParcsCanada contribue pour chaque de pour ter liorer et entretenir LeGrandSentier https co NoAOhPaM3I,"['#SVQ', '#LeGrandSentier']",3,9,12,fr,0.0,Neutral,ministre_ec_tweeter,"['parc', 'or']",['parcscanada'],Environmental,"['#svq', ""jusqu'en"", 'mar', '2018', 'parcscanada', 'contribue', 'chaque', 'don', 'compléter', 'améliorer', 'entretenir', '#legrandsentier', 'httpstconoaohpam3i']",[],unknown
362,811651058804158465,2016-12-21 19:14:26,['https://t.co/esfn3Qth\xe2\x80\xa6'],RT @salledepresseGC: Aujourd'hui le Canada a déposé les documents requis pour réadhérer à la @UNCCD #CANclimateaction https://t.co/esfn3Qth…,RT salledepresseGC Aujourd hui le Canada les documents requis pour rer la UNCCD CANclimateaction https co,['#CANclimateaction'],12,0,12,fr,0.0,Neutral,ministre_ec_tweeter,"['climate', 'climat']",['#canclimateaction'],Environmental,"['rt', 'salledepressegc', ""aujourd'hui"", 'canada', 'déposé', 'les', 'document', 'requis', 'réadhérer', 'unccd', '#canclimateaction', 'httpstcoesfn3qth…']",[],unknown
